tf	target	value	pvalue	study
SFP1	YOR194C	2.77023293190131	0.00560162	Hu_2006
GCR1	YOR194C	2.79738	0.00515189	Hu_2006
RAP1	YOR194C	4.22719	2.37e-05	Hu_2006
REB1	YOR194C	3.36881	0.000754934	Hu_2006
ABF1	YOR194C	3.6487	0.000263571	Hu_2006
LEU3	YOR226C	-4.72492615471201	2.30199e-06	Hu_2006
MCM1	YOR226C	6.11688	9.54e-10	Hu_2006
SFP1	YPL177C	3.2688645617618	0.0010798	Hu_2006
BAS1	YPL240C	-3.60769694925538	0.000308927	Hu_2006
RTG3	YPL240C	-2.63289332510059	0.00846609	Hu_2006
FKH1	YPL240C	-3.23688025460652	0.00120844	Hu_2006
AFT2	YPL240C	-2.90648293170516	0.00365517	Hu_2006
SUM1	YPL240C	-2.81152346198583	0.00493075	Hu_2006
RPH1	YPL240C	-3.04293855540116	0.0023428	Hu_2006
INO2	YPL240C	-2.88518766530009	0.0039118	Hu_2006
PHO2	YPL240C	-2.73342240888694	0.00626799	Hu_2006
SFP1	YPL240C	-3.40369243973553	0.000664816	Hu_2006
REB1	YPL240C	-2.95434	0.00313339	Hu_2006
HSF1	YPL240C	-5.85036	4.91e-09	Hu_2006
ABF1	YPL240C	-2.84097	0.00449765	Hu_2006
SFP1	YPL242C	3.17421908043852	0.0015024	Hu_2006
SFP1	YEL054C	-4.99451427674562	5.8984e-07	Hu_2006
GCR1	YEL054C	-5.90912	3.44e-09	Hu_2006
RAP1	YEL054C	-6.20073	5.62e-10	Hu_2006
HSF1	YEL054C	-4.70222	2.57e-06	Hu_2006
TYE7	YAL007C	-3.34039076787068	0.000836606	Hu_2006
BAS1	YAL007C	3.70579479675186	0.000210729	Hu_2006
TEC1	YAL007C	-4.50433942811107	6.65797e-06	Hu_2006
GCR1	YAL007C	3.16453	0.00155334	Hu_2006
YAP7	YEL076C-A	-3.84949009792547	0.000118364	Hu_2006
SFP1	YEL076C-A	2.98457827624262	0.0028397	Hu_2006
RPN4	YER012W	-3.9537245364741	7.6944e-05	Hu_2006
SUM1	YJR078W	4.77931743721138	1.75891e-06	Hu_2006
TEC1	YMR266W	-2.79810661580969	0.00514031	Hu_2006
UME6	YMR266W	-3.17149632422533	0.00151656	Hu_2006
GLN3	YMR266W	-2.68746490820247	0.00719967	Hu_2006
GCR1	YMR266W	-2.89504	0.0037911	Hu_2006
RAP1	YMR266W	-2.69367	0.00706701	Hu_2006
HAP2	YCR097W-A	2.71168142134813	0.00669429	Hu_2006
SPT2	YAL003W	-2.89144042777354	0.0038348	Hu_2006
PHO4	YAL003W	-2.79995465800991	0.00511098	Hu_2006
SFP1	YAL003W	-5.11418958473085	3.15091e-07	Hu_2006
GCR1	YAL003W	-4.37818	1.2e-05	Hu_2006
RAP1	YAL003W	-4.94015	7.81e-07	Hu_2006
REB1	YAL003W	-2.69397	0.00706065	Hu_2006
HSF1	YAL003W	-3.67555	0.000237338	Hu_2006
SFP1	YAL036C	-3.76118311318677	0.000169112	Hu_2006
GCR1	YAL036C	-3.84739	0.000119383	Hu_2006
HAP3	YAL067C	2.6897469584273	0.00715062	Hu_2006
TYE7	YAL038W	-3.03687228158558	0.00239047	Hu_2006
SFP1	YAL038W	-2.96673220755966	0.00300983	Hu_2006
GCR1	YAL038W	-6.67832	2.42e-11	Hu_2006
RAP1	YAL038W	-4.50774	6.55e-06	Hu_2006
HSF1	YAL038W	-3.38231	0.00071879	Hu_2006
UME6	YBR186W	3.40089136317759	0.000671665	Hu_2006
SFP1	YBR157C	5.4278065607763	5.70508e-08	Hu_2006
HSF1	YBR157C	-3.33765	0.000844901	Hu_2006
STB4	YBR222C	3.82744353226074	0.000129481	Hu_2006
SFP1	YBR222C	-3.85315707694794	0.000116605	Hu_2006
YAP7	YDL061C	2.672148788002	0.00753672	Hu_2006
CIN5	YDL061C	3.39969986676871	0.000674599	Hu_2006
BAS1	YDL061C	-2.71392031119897	0.00664922	Hu_2006
HAP2	YDL061C	3.13672088155513	0.00170849	Hu_2006
DAL82	YDL061C	2.67216825124157	0.00753629	Hu_2006
THI2	YDL061C	2.73701814381281	0.00619989	Hu_2006
SFP1	YDL061C	-4.34485821673165	1.39366e-05	Hu_2006
RAP1	YDL061C	-6.4578	1.06e-10	Hu_2006
HSF1	YDL061C	-4.03398	5.48e-05	Hu_2006
SFP1	YDL063C	-3.64769565411286	0.000264603	Hu_2006
RPN4	YDL097C	-2.91769565985565	0.00352628	Hu_2006
RFX1	YDL129W	4.46714646504527	7.92699e-06	Hu_2006
HAP2	YDL067C	2.79316407059005	0.00521952	Hu_2006
ACE2	YDR247W	2.74191	0.00610831	Hu_2006
HAP3	YDR249C	3.16147206393081	0.00156974	Hu_2006
HAP3	YDR219C	2.86508969285556	0.00416891	Hu_2006
HAP3	YDR251W	3.20214737263738	0.00136407	Hu_2006
MET32	YDR253C	-3.89807140066684	9.69618e-05	Hu_2006
HSF1	YEL072W	3.06684	0.00216335	Hu_2006
ABF1	YEL072W	2.62408	0.00868834	Hu_2006
RAP1	YEL043W	2.60382	0.00921912	Hu_2006
ABF1	YEL017C-A	-2.63223	0.00848264	Hu_2006
RFX1	YEL047C	3.12308782886184	0.00178964	Hu_2006
ROX1	YEL047C	2.9481429392228	0.00319689	Hu_2006
SFP1	YEL047C	-3.44867250382939	0.00056335	Hu_2006
SUM1	YFR032C	7.20797810187245	5.67888e-13	Hu_2006
SKN7	YGL038C	-3.44003403417851	0.000581641	Hu_2006
BAS1	YGL038C	-3.15288274952857	0.00161667	Hu_2006
PHO4	YGL038C	-3.1219277489598	0.00179671	Hu_2006
STP1	YGL038C	-2.8196667666751	0.00480735	Hu_2006
HSF1	YGL038C	-2.58362	0.00977694	Hu_2006
CIN5	YGL008C	-2.89583288794803	0.00378154	Hu_2006
HSF1	YGL008C	-4.9529	7.31e-07	Hu_2006
GLN3	YFR037C	-2.78296398203689	0.00538648	Hu_2006
RPN4	YGL012W	-2.76450348717025	0.00570095	Hu_2006
GCR1	YGL012W	-4.55797	5.17e-06	Hu_2006
RAP1	YGL012W	-2.63412	0.00843557	Hu_2006
HSF1	YGL012W	-3.64653	0.000265805	Hu_2006
HAP2	YGR090W	-3.27788449621429	0.00104588	Hu_2006
RAP1	YGR090W	3.50656	0.000453939	Hu_2006
HSF1	YGR090W	-3.92025	8.85e-05	Hu_2006
RAP1	YGR151C	3.74531	0.000180171	Hu_2006
SFP1	YGR094W	-4.22366460489394	2.40362e-05	Hu_2006
SFP1	YGR123C	-3.72525080471469	0.000195121	Hu_2006
HSF1	YGR123C	-4.72665	2.28e-06	Hu_2006
UME6	YGR155W	-2.64072889923983	0.00827279	Hu_2006
STP1	YGR155W	-3.1842938787264	0.00145108	Hu_2006
SFP1	YGR155W	-5.45960557454783	4.77194e-08	Hu_2006
STP1	YGR157W	-4.5742121955473	4.78015e-06	Hu_2006
CHA4	YHR179W	-2.74102215649986	0.00612484	Hu_2006
SPT23	YHR179W	-2.68439192282922	0.00726619	Hu_2006
CAD1	YHR179W	-2.77741922501262	0.00547925	Hu_2006
SOK2	YHR179W	-4.07252167857335	4.65069e-05	Hu_2006
SIP4	YHR179W	-3.54196099595872	0.000397164	Hu_2006
HSF1	YHR179W	-3.32278	0.000891252	Hu_2006
ABF1	YHR179W	-3.33868	0.000841775	Hu_2006
HAP2	YJL080C	-3.1271917060818	0.00176485	Hu_2006
SFP1	YJL080C	-5.01604116117565	5.2747e-07	Hu_2006
HSF1	YJL080C	-2.88127	0.00396076	Hu_2006
HAP3	YJL112W	4.18375539422417	2.86733e-05	Hu_2006
TYE7	YJL052W	-2.88917142469482	0.00386258	Hu_2006
SFP1	YJL052W	-4.45542899601045	8.37256e-06	Hu_2006
HAP3	YJL116C	2.62312292034479	0.00871278	Hu_2006
RAP1	YJL116C	6.09302	1.11e-09	Hu_2006
REB1	YJL116C	4.87697	1.08e-06	Hu_2006
MCM1	YKL104C	-2.75911	0.0057959	Hu_2006
HAP3	YKL048C	3.67857826739564	0.000234538	Hu_2006
HSF1	YKL110C	-3.28615	0.00101567	Hu_2006
MOT3	YLR089C	-2.86762786949341	0.00413562	Hu_2006
BAS1	YLR089C	-4.27561308672656	1.90612e-05	Hu_2006
RTG3	YLR089C	5.01738509355834	5.23795e-07	Hu_2006
GAT1	YLR089C	-2.64641258342099	0.00813505	Hu_2006
HSF1	YLR089C	3.88885	0.00010072	Hu_2006
PHO4	YLR061W	-2.67968794014046	0.00736908	Hu_2006
SFP1	YLR061W	-4.64133820298651	3.4616e-06	Hu_2006
GCR1	YLR061W	-5.02534	5.03e-07	Hu_2006
RAP1	YLR061W	-6.68934	2.24e-11	Hu_2006
SWI4	YLR399C	-2.59934821929686	0.0093401	Hu_2006
SFP1	YLR460C	3.91667861776525	8.97773e-05	Hu_2006
SFP1	YLR403W	-6.77488644185035	1.24504e-11	Hu_2006
SFP1	YLR464W	3.10198344379613	0.00192229	Hu_2006
SPT23	YMR189W	-2.79049834545976	0.0052627	Hu_2006
BAS1	YMR189W	-5.05796066642933	4.23764e-07	Hu_2006
SPT2	YMR189W	-4.19712050961756	2.7033e-05	Hu_2006
SFP1	YMR189W	2.62665808274941	0.00862279	Hu_2006
RIM101	YNL208W	5.54409523569816	2.95478e-08	Hu_2006
HAP3	YNL274C	3.49097880274841	0.000481254	Hu_2006
RIM101	YNL274C	4.96521028787755	6.86267e-07	Hu_2006
SWI4	YNL274C	2.69264853882671	0.0070887	Hu_2006
HAP2	YNL244C	2.61488455778587	0.00892576	Hu_2006
SFP1	YNL244C	-2.78412211793618	0.00536728	Hu_2006
MOT3	YOR032C	4.70360908023116	2.55602e-06	Hu_2006
UME6	YOR003W	4.32433815297664	1.5299e-05	Hu_2006
YAP7	YPL014W	-3.49657381029373	0.000471274	Hu_2006
DAL80	YPL014W	-2.70516461377623	0.00682705	Hu_2006
SPT2	YPL014W	4.89387552970901	9.88694e-07	Hu_2006
PHO4	YPL014W	-4.45959369110769	8.21152e-06	Hu_2006
MBP1	YPL014W	4.34401742986224	1.399e-05	Hu_2006
UGA3	YPL014W	-4.64361795223218	3.4236e-06	Hu_2006
HAP2	YPL014W	2.70727676207161	0.00678377	Hu_2006
MSN2	YPL014W	-4.31446619761403	1.59989e-05	Hu_2006
AFT2	YPL014W	-3.26942353546381	0.00107767	Hu_2006
DAL82	YPL014W	-3.10704069341464	0.0018897	Hu_2006
SUM1	YPL014W	-5.27353717788228	1.33819e-07	Hu_2006
RPH1	YPL014W	-3.2210583680914	0.00127718	Hu_2006
YHP1	YPL014W	5.0655679162706	4.07185e-07	Hu_2006
RPN4	YPL014W	4.5082001184097	6.53799e-06	Hu_2006
SWI4	YPL014W	5.34393092563592	9.09522e-08	Hu_2006
SFP1	YPL014W	-3.43359879621619	0.000595625	Hu_2006
HSF1	YPL014W	-2.92438	0.00345143	Hu_2006
MCM1	YPL014W	4.30962	1.64e-05	Hu_2006
RFX1	YOR378W	3.89448335393616	9.84082e-05	Hu_2006
SFP1	YPL048W	-3.97251465197711	7.11179e-05	Hu_2006
GCR1	YPL048W	-3.0745	0.00210856	Hu_2006
PHO2	YPL018W	-3.08326571713422	0.00204742	Hu_2006
YAP7	YOR382W	-3.17484576082614	0.00149916	Hu_2006
ADR1	YOR382W	-2.76678532086795	0.0056612	Hu_2006
HAP2	YOR382W	-2.75730351484663	0.00582802	Hu_2006
GAT1	YOR382W	-3.93349727350282	8.37188e-05	Hu_2006
SOK2	YOR382W	-3.83731939671815	0.000124385	Hu_2006
RPH1	YOR382W	3.37170846503713	0.000747035	Hu_2006
YHP1	YOR382W	3.00333912053481	0.00267035	Hu_2006
ROX1	YOR382W	-3.81678477870211	0.000135202	Hu_2006
SWI4	YOR382W	-3.12356783785259	0.00178673	Hu_2006
MCM1	YOR382W	-6.76268	1.35e-11	Hu_2006
SFP1	YPL020C	3.97037056512004	7.17609e-05	Hu_2006
SUM1	YPR077C	5.16552460076693	2.39765e-07	Hu_2006
CHA4	YPR138C	-2.94053277765007	0.00327648	Hu_2006
GLN3	YPR138C	-2.73952981220094	0.00615271	Hu_2006
GCR1	YPR138C	3.25423	0.001137	Hu_2006
MCM1	YPR138C	-3.41375	0.000640753	Hu_2006
SPT23	YBR126C	-2.82091334038333	0.00478871	Hu_2006
SUT1	YBR126C	-3.01259947350304	0.00259021	Hu_2006
AFT2	YBR126C	-2.70909740766156	0.00674665	Hu_2006
SUM1	YBR126C	-2.79498100710958	0.00519028	Hu_2006
YAP1	YBR126C	2.76876422865233	0.00562693	Hu_2006
SPT23	YBR150C	-3.39837733288729	0.000677869	Hu_2006
SPT23	YBR218C	-3.52702189418678	0.000420262	Hu_2006
GAL4	YBR062C	2.86703817658219	0.00414333	Hu_2006
MOT3	YBR092C	-3.55051975066948	0.000384471	Hu_2006
REB1	YBR092C	-3.84594	0.000120091	Hu_2006
HSF1	YBR092C	-4.27171	1.94e-05	Hu_2006
MCM1	YBR092C	-4.88513	1.03e-06	Hu_2006
MCM1	YBR094W	-2.75844	0.0058078	Hu_2006
TYE7	YBR066C	2.5949133743475	0.00946148	Hu_2006
SFP1	YBR066C	3.59312981002767	0.00032673	Hu_2006
GCR1	YBR096W	-4.03419	5.48e-05	Hu_2006
LEU3	YBR068C	-5.21961990843052	1.79291e-07	Hu_2006
STP1	YBR068C	-6.22904704842924	4.69281e-10	Hu_2006
GCR1	YBR130C	-2.83329	0.00460716	Hu_2006
TYE7	YCR106W	-2.6414296597891	0.00825569	Hu_2006
SFP1	YCR106W	3.15728980609667	0.00159243	Hu_2006
RPN4	YCR082W	-4.43032705528687	9.40903e-06	Hu_2006
SUT1	YDL037C	3.11809827372957	0.00182022	Hu_2006
HAP2	YDL037C	-4.10862361653589	3.98024e-05	Hu_2006
RIM101	YDL037C	3.49990693297756	0.000465421	Hu_2006
SFP1	YDL037C	-3.24474977076988	0.00117554	Hu_2006
REB1	YDL037C	3.89921	9.65e-05	Hu_2006
HSF1	YDL037C	-4.37751	1.2e-05	Hu_2006
ABF1	YDL037C	5.0814	3.75e-07	Hu_2006
MCM1	YDR096W	4.6635	3.11e-06	Hu_2006
SFP1	YDR158W	-5.80590427893654	6.40195e-09	Hu_2006
GCR1	YDR158W	-4.25411	2.1e-05	Hu_2006
REB1	YDR158W	-3.84006	0.000123004	Hu_2006
GCR1	YDR128W	2.83735	0.00454897	Hu_2006
REB1	YDR498C	-2.5927	0.00952258	Hu_2006
SFP1	YDR529C	3.14584	0.00165611	Hu_2006
GCR1	YDR529C	3.84225	0.000121912	Hu_2006
RAP1	YDR500C	-4.29931	1.71e-05	Hu_2006
REB1	YFL010W-A	-2.80723	0.00499695	Hu_2006
GCR1	YFL039C	-3.04476	0.00232866	Hu_2006
SUM1	YFL012W	5.1541657796398	2.54762e-07	Hu_2006
SFP1	YFL045C	-2.86827310763431	0.00412719	Hu_2006
ABF1	YFL045C	-2.60729	0.0091262	Hu_2006
SUM1	YGR059W	5.26830654890997	1.37688e-07	Hu_2006
HSF1	YGR033C	-2.66034	0.00780618	Hu_2006
HAP2	YGR063C	2.87222240730304	0.00407596	Hu_2006
GCR1	YGR063C	-2.93038	0.00338548	Hu_2006
SFP1	YGR005C	3.88289748812429	0.000103219	Hu_2006
SFP1	YHR051W	2.61581171345474	0.00890156	Hu_2006
MOT3	YHR081W	2.76703286917231	0.00565691	Hu_2006
ROX1	YHR081W	2.59573292710764	0.00943894	Hu_2006
SFP1	YHR081W	4.39333707451454	1.11624e-05	Hu_2006
GCR1	YHR083W	-3.20542	0.00134866	Hu_2006
SFP1	YHR025W	-3.61662167488258	0.000298473	Hu_2006
REB1	YHR025W	-2.97224	0.00295635	Hu_2006
RPN4	YHR027C	-2.94711095310591	0.00320758	Hu_2006
DAL82	YIR028W	2.75137263597012	0.00593461	Hu_2006
SUM1	YIR028W	2.84341698204261	0.00446326	Hu_2006
RAP1	YIL176C	4.35554	1.33e-05	Hu_2006
UME6	YIR001C	2.70330705158479	0.00686533	Hu_2006
GCR1	YJR143C	-4.54381	5.52e-06	Hu_2006
SFP1	YJR145C	-4.4661036728406	7.9657e-06	Hu_2006
GCR1	YJR145C	-6.53352	6.42e-11	Hu_2006
RAP1	YJR145C	-6.12994	8.79e-10	Hu_2006
HSF1	YJR145C	-4.93517	8.01e-07	Hu_2006
GLN3	YJR116W	-3.20276366386397	0.00136116	Hu_2006
CBF1	YJR147W	-2.69989556033448	0.00693612	Hu_2006
HAP4	YJR147W	-2.74634590066255	0.00602632	Hu_2006
HAP2	YJR147W	-4.08125832294956	4.47925e-05	Hu_2006
GCR1	YJR147W	-4.59312	4.37e-06	Hu_2006
RAP1	YJR147W	-4.50324	6.69e-06	Hu_2006
REB1	YJR147W	-3.2457	0.00117162	Hu_2006
HSF1	YJR147W	-3.53446	0.000408609	Hu_2006
ABF1	YJR147W	-3.13505	0.00171825	Hu_2006
CBF1	YKL016C	2.66094812262914	0.0077921	Hu_2006
PHO4	YKL016C	-3.02267400471562	0.00250552	Hu_2006
SFP1	YKL016C	3.62363591718672	0.00029049	Hu_2006
RAP1	YLL064C	3.2294	0.0012405	Hu_2006
SFP1	YLL003W	4.13716107145364	3.51629e-05	Hu_2006
GCR1	YLL034C	7.43293	1.06e-13	Hu_2006
HAP5	YLL066C	-2.830608820767	0.00464595	Hu_2006
SFP1	YLR309C	3.02432000809672	0.00249193	Hu_2006
BAS1	YLR340W	-2.7987561114128	0.00512999	Hu_2006
SFP1	YLR340W	-5.74282346123631	9.31108e-09	Hu_2006
RAP1	YLR340W	-7.02424	2.15e-12	Hu_2006
REB1	YLR340W	-3.33672	0.000847733	Hu_2006
ABF1	YLR340W	-3.69538	0.000219558	Hu_2006
HSF1	YLR372W	-4.22671	2.37e-05	Hu_2006
GCR1	YLR342W	-4.03898	5.37e-05	Hu_2006
HSF1	YLR342W	-3.56005	0.000370784	Hu_2006
UME6	YMR101C	5.31488919783974	1.06722e-07	Hu_2006
SFP1	YMR075C-A	4.00930924641546	6.08966e-05	Hu_2006
HSF1	YMR105C	3.96724	7.27e-05	Hu_2006
ROX1	YNL111C	4.24907191383105	2.14658e-05	Hu_2006
STP1	YNL113W	2.67821	0.00740168	Hu_2006
RGT1	YNL145W	2.60721	0.00912834	Hu_2006
THI2	YNL149C	2.59911624653058	0.00934641	Hu_2006
UME6	YOL104C	3.33547648580634	0.000851534	Hu_2006
ABF1	YOL104C	-3.50733	0.000452627	Hu_2006
SFP1	YOL136C	3.09081789853619	0.00199606	Hu_2006
INO4	YOL108C	-3.49063199859688	0.00048188	Hu_2006
SFP1	YOL108C	3.04608860281679	0.0023184	Hu_2006
HAP2	YOR285W	2.91893721875081	0.00351227	Hu_2006
RPH1	YOR285W	3.0025392975779	0.00267737	Hu_2006
GLN3	YOR285W	3.38889670159886	0.000701744	Hu_2006
SFP1	YOR285W	-4.60308480808229	4.16279e-06	Hu_2006
MOT3	YOR287C	3.36512034271772	0.000765103	Hu_2006
MET32	YOR287C	2.59415333722339	0.00948242	Hu_2006
MET31	YOR287C	2.61367575264684	0.0089574	Hu_2006
GCR1	YOR317W	4.25558	2.09e-05	Hu_2006
RAP1	YOR317W	3.10664	0.00189227	Hu_2006
SUM1	YOR347C	2.7771872911068	0.00548316	Hu_2006
REB1	YOR347C	3.43131	0.000600674	Hu_2006
REB1	YOR289W	3.63555	0.000277388	Hu_2006
MCM1	YOR289W	4.89919	9.62e-07	Hu_2006
PHD1	YOR351C	-2.95151	0.00316224	Hu_2006
UME6	YOR351C	4.04431723507914	5.24758e-05	Hu_2006
SFP1	YPR046W	3.90506210515382	9.42012e-05	Hu_2006
SFP1	YPL268W	3.200649938475	0.00137118	Hu_2006
GCR1	YPR016C	-2.84197	0.00448357	Hu_2006
SFP1	YPR018W	3.1637600274961	0.00155745	Hu_2006
MCM1	YPR020W	4.8845	1.04e-06	Hu_2006
CIN5	YPL089C	-2.86456475530838	0.00417583	Hu_2006
RLM1	YPL089C	-5.46487	4.63246e-08	Hu_2006
RAP1	YPL036W	-2.92914	0.00339901	Hu_2006
YAP7	YPL187W	3.52533	0.000422956	Hu_2006
SWI5	YPL187W	-2.78093494484467	0.00542026	Hu_2006
PHD1	YPL187W	-5.33918909563874	9.33632e-08	Hu_2006
SUM1	YPL187W	3.0000745761511	0.00269914	Hu_2006
GLN3	YPL187W	-2.71724042336856	0.00658288	Hu_2006
RGT1	YPL187W	-6.31887424098642	2.63476e-10	Hu_2006
GCR1	YPL235W	-2.75811	0.00581366	Hu_2006
CIN5	YBL027W	2.93705730235528	0.00331343	Hu_2006
SFP1	YBL027W	-2.73541851223861	0.0062301	Hu_2006
RAP1	YBL027W	-5.64627	1.64e-08	Hu_2006
MCM1	YBR251W	3.30766	0.00094079	Hu_2006
SFP1	YBR283C	-3.09159060212877	0.00199087	Hu_2006
GCR1	YBR283C	-5.57266	2.51e-08	Hu_2006
RAP1	YBR283C	-2.82459	0.00473412	Hu_2006
REB1	YBR283C	-2.61462	0.00893268	Hu_2006
SFP1	YDL160C	-2.69171418445754	0.00710858	Hu_2006
YAP7	YDL192W	2.82803	0.00468354	Hu_2006
GAL4	YDL192W	2.88276486436108	0.00394202	Hu_2006
HAP2	YDR276C	4.11262764580393	3.91181e-05	Hu_2006
GCR1	YDR276C	-3.93483	8.33e-05	Hu_2006
RAP1	YDR276C	-5.06514	4.08e-07	Hu_2006
MCM1	YDR276C	2.90562	0.00366526	Hu_2006
HAP2	YDR341C	-2.68772830398308	0.00719399	Hu_2006
SFP1	YDR314C	2.69292876165154	0.00708274	Hu_2006
CBF1	YER053C	2.64975499164419	0.00805502	Hu_2006
BAS1	YER055C	-5.47522332994762	4.3696e-08	Hu_2006
RAP1	YER055C	-4.91175	9.03e-07	Hu_2006
HSF1	YER055C	-3.49435	0.000475218	Hu_2006
SFP1	YER056C-A	-3.68001803697451	0.000233217	Hu_2006
GCR1	YER056C-A	-5.72901	1.01e-08	Hu_2006
RAP1	YER056C-A	-5.87368	4.26e-09	Hu_2006
MOT3	YER030W	2.83632023096347	0.00456367	Hu_2006
YAP7	YGL103W	2.58510243678539	0.00973501	Hu_2006
SFP1	YGL103W	-3.66148421056153	0.000250758	Hu_2006
RAP1	YGL103W	-6.27116	3.58e-10	Hu_2006
HSF1	YGL103W	-4.62078	3.82e-06	Hu_2006
MCM1	YGL103W	3.24644	0.00116858	Hu_2006
BAS1	YGL135W	-2.84466058650604	0.00444588	Hu_2006
SFP1	YGL135W	-4.88199663507952	1.05017e-06	Hu_2006
RAP1	YGL135W	-6.81753	9.26e-12	Hu_2006
HSF1	YGL135W	-4.21821	2.46e-05	Hu_2006
SFP1	YGL105W	-4.51389950705178	6.36464e-06	Hu_2006
REB1	YGL105W	-3.79012	0.000150575	Hu_2006
GCR1	YGL137W	-2.81422	0.00488958	Hu_2006
RFX1	YGR180C	7.23407864600684	4.687e-13	Hu_2006
MOT3	YGR180C	2.99317246864226	0.00276094	Hu_2006
GLN3	YGR180C	5.82235656367177	5.80236e-09	Hu_2006
GCR1	YGR180C	-4.88891	1.01e-06	Hu_2006
RAP1	YGR180C	-2.89083	0.00384226	Hu_2006
HSF1	YGR180C	-3.96452	7.35e-05	Hu_2006
UME6	YGR244C	4.49223373690822	7.048e-06	Hu_2006
SFP1	YGR244C	3.08946438051043	0.00200518	Hu_2006
SFP1	YGR214W	-4.16246553635384	3.1483e-05	Hu_2006
RAP1	YGR214W	-6.71751	1.85e-11	Hu_2006
SOK2	YGR248W	3.13279332854104	0.00173151	Hu_2006
SOK2	YGR250C	3.11209369416393	0.00185766	Hu_2006
SFP1	YGR250C	3.47352196336921	0.000513675	Hu_2006
MCM1	YGR250C	4.50145	6.75e-06	Hu_2006
LEU3	YHR208W	-6.84694268575612	7.54449e-12	Hu_2006
SFP1	YHR208W	-5.71553773842942	1.09358e-08	Hu_2006
GCR1	YHR208W	-4.60082	4.21e-06	Hu_2006
RAP1	YHR208W	-4.59097	4.41e-06	Hu_2006
REB1	YHR208W	-5.05203	4.37e-07	Hu_2006
HSF1	YHR208W	-4.89591	9.79e-07	Hu_2006
SFP1	YIL018W	-4.51987333107626	6.18766e-06	Hu_2006
RAP1	YIL018W	-6.99785	2.6e-12	Hu_2006
HSF1	YIL018W	-4.87938	1.06e-06	Hu_2006
ABF1	YIL018W	-3.47196	0.000516673	Hu_2006
GCR1	YIL050W	-3.78029	0.000156646	Hu_2006
GAL4	YIL052C	3.19897388100567	0.00137918	Hu_2006
SFP1	YIL052C	-3.59135883916833	0.000328958	Hu_2006
RAP1	YIL052C	-4.97671	6.47e-07	Hu_2006
HSF1	YIL052C	-4.17835	2.94e-05	Hu_2006
SFP1	YJL177W	-4.3653675970036	1.26909e-05	Hu_2006
GCR1	YJL177W	-5.61197	2e-08	Hu_2006
RAP1	YJL177W	-5.80575	6.41e-09	Hu_2006
HSF1	YJL177W	-4.04969	5.13e-05	Hu_2006
ABF1	YKL168C	-2.60708	0.0091318	Hu_2006
ASH1	YKL172W	2.76852271183812	0.00563111	Hu_2006
RAP1	YKL143W	3.35336	0.000798368	Hu_2006
GCR1	YKL207W	-3.02294	0.00250332	Hu_2006
PHO4	YLR120C	-3.19655343414141	0.0013908	Hu_2006
AFT2	YLR120C	-2.78887818045122	0.0052891	Hu_2006
SUM1	YLR120C	-3.83871484487595	0.00012368	Hu_2006
STP1	YLR120C	-3.01735979742841	0.00254987	Hu_2006
PHO2	YLR120C	2.65566026798185	0.00791533	Hu_2006
SFP1	YLR120C	-3.35109259787154	0.000804934	Hu_2006
TEC1	YLR152C	-2.82562757932677	0.00471881	Hu_2006
SFP1	YLR156W	3.51981916170279	0.000431841	Hu_2006
GCR1	YLR186W	-2.75031	0.00595389	Hu_2006
STP1	YML056C	-2.87220452539618	0.00407619	Hu_2006
SFP1	YML056C	-5.78435293677151	7.2792e-09	Hu_2006
SWI4	YML027W	-2.99293689212804	0.00276307	Hu_2006
RFX1	YML058W-A	7.98266841907543	1.43203e-15	Hu_2006
MOT3	YML058W-A	4.51541705098253	6.31923e-06	Hu_2006
GLN3	YML058W-A	7.16270551793964	7.91002e-13	Hu_2006
ROX1	YML058W-A	3.96344802547879	7.3875e-05	Hu_2006
HAP5	YML058W-A	7.509679562264	5.92723e-14	Hu_2006
SFP1	YML058W-A	2.79027	0.00526641	Hu_2006
RPN4	YMR314W	-2.60261958761657	0.00925145	Hu_2006
HAP2	YMR256C	3.19284861603511	0.00140877	Hu_2006
SFP1	YMR256C	3.32730466862021	0.000876904	Hu_2006
PHO4	YMR316C-A	-3.52750486082672	0.000419496	Hu_2006
HAP2	YMR316C-A	3.44227504943043	0.000576843	Hu_2006
AFT2	YMR316C-A	-4.22088400619777	2.43346e-05	Hu_2006
DAL82	YMR316C-A	-3.26334358100559	0.00110106	Hu_2006
SUM1	YMR316C-A	-4.17035854963146	3.04121e-05	Hu_2006
GLN3	YMR316C-A	-4.0214355023408	5.78445e-05	Hu_2006
FKH2	YMR290C	-2.64192570343881	0.00824361	Hu_2006
SFP1	YMR290C	-3.08822989631204	0.00201353	Hu_2006
RFX1	YMR316W	-3.59626861668703	0.000322814	Hu_2006
ADR1	YMR316W	-2.61908502919616	0.0088166	Hu_2006
HAP2	YMR316W	4.00182593112801	6.28555e-05	Hu_2006
NRG1	YMR316W	-4.8030829500398	1.56241e-06	Hu_2006
AFT2	YMR316W	-5.05847	4.22634e-07	Hu_2006
SUM1	YMR316W	-5.04938185525051	4.43242e-07	Hu_2006
YHP1	YMR316W	3.05946227324217	0.00221735	Hu_2006
SWI4	YMR316W	3.40667489846113	0.000657594	Hu_2006
BAS1	YNL301C	-2.80166792029529	0.00508392	Hu_2006
SFP1	YNL301C	-5.65569574846507	1.55216e-08	Hu_2006
RAP1	YNL301C	-6.24491	4.24e-10	Hu_2006
