ORF,gene,alanine,aspartate,glutamate,phenylalanine,glycine,histidine,isoleucine,lysine,leucine,methionine,asparagine,proline,glutamine,arginine,serine,threonine,valine,tryptophan,tyrosine
YJL036W,SNX4,3.54892E-14,0.011942429,8.94547E-12,0.999250689,0.998739915,0.315733122,0.992824214,0.381675054,0.81942478,0.985792674,3.09578E-12,1.65466E-05,0.008230066,0.934836475,0.181240593,0.072449541,0.010333391,0.998365774,0.891975496
YJL037W,IRC18,0.907844217,0.998934328,0.845134664,0.999250689,0.859372006,0.770259484,0.998290049,0.714109463,0.991101595,0.986764381,0.989451029,0.811849679,0.992665963,0.873009822,0.978193602,0.998375906,0.993486619,0.998365774,0.98325002
YJL038C,LOH1,0.790075117,0.998934328,0.505509241,0.999250689,0.998739915,0.844297489,0.992824214,0.998017381,0.997621545,0.856105909,0.998093627,0.993852211,0.833101844,0.988184388,0.960842569,0.998375906,0.974333757,0.998365774,0.061662279
YJL042W,MHP1,0.970313613,0.998934328,0.997076032,0.999250689,0.949223992,0.990743833,0.992824214,0.956431556,0.99592773,0.958578908,0.955189593,0.934441663,0.860489113,0.987764212,0.935590424,0.998375906,0.974333757,0.998365774,0.992897227
YJL043W,,0.970313613,0.998934328,0.997076032,0.999250689,0.852166726,0.969347604,0.786009548,0.998017381,0.991101595,0.951455649,0.998093627,0.98285319,0.982931344,0.99668303,0.004366698,0.055904991,0.910382964,0.998365774,0.304071949
YJL044C,GYP6,0.946899204,0.998934328,0.725378437,0.999250689,0.998739915,0.454474153,0.992824214,0.785833626,0.991101595,0.985792674,0.998093627,0.793132187,0.992665963,0.822524606,0.43952383,0.798756287,0.974333757,0.998365774,0.997768596
YJL045W,,0.376632902,0.465503776,0.210139411,0.999250689,0.998739915,0.86587309,0.992824214,0.998017381,0.952336411,0.985792674,0.998093627,0.385317945,0.89884495,0.988184388,0.960842569,0.223314612,0.685038086,0.904229624,0.99477667
YJL046W,AIM22,1.11429E-33,0.001621362,1.62846E-06,0.99194492,5.35369E-06,0.743329523,6.97067E-11,2.78961E-07,0.060794584,0.000898189,0.206899793,6.133E-15,1.66211E-09,0.99668303,3.47427E-07,0.95453035,0,0.316151917,2.56686E-30
YJL047C,RTT101,0.830433148,0.998934328,0.410977635,0.999250689,0.274146686,0.755836792,0.992824214,0.907644281,0.991101595,0.985792674,0.112771195,0.974391684,0.992665963,0.917791689,0.16880318,0.998375906,0.974333757,0.998365774,0.992897227
YJL047C-A,,0.970313613,0.86280423,0.997076032,0.999250689,0.998739915,0.764068061,0.992824214,0.857692398,0.991101595,0.991374409,0.998093627,0.98285319,0.992665963,0.919774292,0.789802267,0.998375906,0.974333757,0.998365774,0.992897227
YJL048C,UBX6,0.961397043,0.998934328,0.997076032,0.999250689,0.998739915,0.990743833,0.986106049,0.995744387,0.811063813,0.990437795,0.998093627,0.979906747,0.992665963,0.99668303,0.922524079,0.970229509,0.989358893,0.669145781,0.353222849
YJL049W,,0.936629966,0.998934328,0.319914084,0.999250689,0.998739915,0.899868721,0.998290049,0.920185898,0.991101595,0.927134262,0.998093627,0.330667382,0.840005307,0.901535254,0.344464251,0.442493848,0.861486497,0.998365774,0.978748303
YJL051W,IRC8,0.945798703,0.73873767,0.115338496,0.999250689,0.998739915,0.809829077,0.992824214,0.990038118,0.991101595,0.990360527,0.857549745,0.18344434,0.992665963,0.950497621,0.773748321,0.998375906,0.993129598,0.998365774,0.992897227
YJL052W,TDH1,0.970313613,0.938881612,0.266061713,0.999250689,0.998739915,0.932849402,0.992824214,0.988460342,0.991101595,0.964140203,0.998093627,0.419680793,0.857315295,0.930576172,0.871729817,0.744057505,0.993560951,0.998365774,0.992897227
YJL053W,PEP8,0.970313613,0.77425903,4.34328E-07,0.993230094,0.998739915,0.272412727,0.970452508,0.696630173,0.991101595,0.995474865,0.002055751,9.38012E-07,5.07168E-05,0.898547409,0.69109971,0.998375906,0.731376235,0.998365774,0.942894908
YJL055W,,0.970313613,0.998934328,0.905544479,0.923000578,0.998739915,0.862071451,0.992824214,0.842022841,0.991101595,0.985792674,0.904547447,0.969388189,0.996511602,0.898547409,0.960842569,0.998375906,0.99695153,0.998365774,0.835246208
YJL056C,ZAP1,0.970313613,0.998934328,0.997076032,0.963858815,0.998739915,0.664040128,0.992824214,0.001264682,0.991101595,0.435767232,0.994603495,0.98285319,0.992665963,0.024608615,0.497726365,0.793036812,0.974333757,0.998365774,0.001056853
YJL057C,IKS1,0.970313613,0.998934328,0.90748178,0.999250689,0.998739915,0.982030917,0.999304493,0.998017381,0.991101595,0.94047606,0.74869631,0.161029662,0.259846272,0.950497621,0.32777171,0.470804287,0.896975784,0.998365774,0.893572529
YJL058C,BIT61,0.970313613,0.999256632,0.918782585,0.999250689,0.831947881,0.999552752,0.993843906,0.978957903,0.98391756,0.990437795,0.998093627,0.98285319,0.701687113,0.99668303,0.960842569,0.998375906,0.974333757,0.998365774,0.990786814
YJL059W,YHC3,0.799596196,0.878952464,0.997076032,0.999250689,0.998739915,0.975519437,0.992824214,0.974879435,0.991101595,0.990437795,0.998093627,0.691209753,0.851501735,0.947471824,0.942857633,0.998375906,0.974333757,0.998365774,0.992607572
YJL060W,BNA3,0.970313613,0.998934328,0.997076032,0.999250689,0.972537249,0.867387429,0.992824214,0.920185898,0.991101595,0.985792674,0.998093627,0.98285319,0.992665963,0.939731982,0.905369896,0.913688617,0.821738368,0.998365774,0.992897227
YJL062W,LAS21,0.632736622,0.998934328,0.92299278,0.977209162,0.304608571,0.878829038,0.992824214,0.900084543,0.991101595,0.998725641,0.998093627,0.570698874,0.450037414,0.930576172,0.994652069,0.998375906,0.594683608,0.998365774,0.949300699
YJL062W-A,COA3,0.016839196,0.998934328,0.814961412,0.61427288,0.998739915,0.999552752,0.992824214,0.888090248,0.991101595,0.043808501,0.467513936,0.885867977,0.683050018,0.93485316,0.004790405,0.998375906,0.983137131,0.998365774,0.763007556
YJL063C,MRPL8,0.510669311,0.998934328,0.884714801,0.999250689,0.998739915,0.990743833,0.992824214,0.998017381,0.99592773,0.985792674,0.502188522,0.97540107,0.830045695,0.898547409,0.960842569,0.998375906,0.974333757,0.998365774,0.094661842
YJL064W,,0.898867229,0.998934328,0.922798254,0.908362396,0.787678123,0.990743833,0.992824214,0.920185898,0.94369832,0.985792674,0.998284041,0.82683824,0.679979451,0.99668303,0.982124623,0.998375906,0.967027522,0.948450672,0.966684991
YJL065C,DLS1,0.970313613,0.962052237,0.997076032,0.999250689,0.998739915,0.996288938,0.992824214,0.873421955,0.991101595,0.880812544,0.998093627,0.98285319,0.992665963,0.922221269,0.960842569,0.807274154,0.974333757,0.998365774,0.590406734
YJL066C,MPM1,0.729818137,0.998934328,0.910920402,0.999250689,0.998739915,0.67587503,0.992824214,0.998017381,0.991101595,0.985792674,0.556752323,0.98285319,0.635276772,0.935857689,0.920646134,0.73275586,0.974333757,0.978165303,0.010555977
YJL067W,,0.737581279,0.998934328,0.728478136,0.999289583,0.998739915,0.882517604,0.992824214,0.977638227,0.991101595,0.94047606,0.998093627,0.467280074,0.613360496,0.985862414,0.867752235,0.998375906,0.974333757,0.998365774,0.985498223
YJL068C,,0.970313613,0.689198097,0.631321095,0.783524747,0.998739915,0.526737588,0.993843906,0.995907128,0.890970817,0.48157689,0.573944516,0.995319184,0.992665963,0.980537891,0.908005294,0.827017131,0.688427578,0.998365774,0.101122758
YJL070C,,0.980406987,0.998934328,0.923739174,0.999250689,0.998739915,0.993909456,0.992824214,0.992323997,0.991101595,0.985792674,0.978489818,0.98285319,0.965141973,0.993925784,0.960842569,0.998375906,0.974333757,0.998365774,0.992897227
YJL073W,JEM1,9.14683E-05,0.649043682,0.878989667,0.999250689,0.85183685,0.272697926,0.992824214,0.787968734,0.817098799,0.985792674,0.891187734,0.98285319,0.89262125,0.618787511,0.743802409,0.092623632,0.974333757,0.946011541,0.978748303
YJL075C,APQ13,0.546113983,0.774196764,0.997076032,0.773883216,0.998739915,0.973605545,0.786009548,0.865917079,0.857164297,0.693649294,0.998093627,0.98285319,0.992665963,0.993925784,0.960842569,0.998375906,0.798995013,0.780542599,0.992897227
YJL077C,ICS3,0.000160381,0.998934328,0.66166782,0.997134382,0.22278228,0.218501913,0.388294987,0.998017381,0.991101595,0.021384866,0.882230783,0.007667582,0.08589938,0.000627236,0.01072296,0.896567792,0.974333757,0.998365774,0.013375757
YJL078C,PRY3,0.970313613,0.998934328,0.975510042,0.999250689,0.998739915,0.996534682,0.992824214,0.998017381,0.99592773,0.951455649,0.998093627,0.98285319,0.992665963,0.99668303,0.960842569,0.908510934,0.982610569,0.998365774,0.992897227
YJL079C,PRY1,0.160983115,0.53779323,0.676092841,0.999250689,0.998739915,0.922886019,0.064808244,0.998017381,0.991101595,0.905303237,0.716898701,0.543114743,0.853437866,0.743919057,0.553379844,0.053969131,0.637999645,0.998365774,0.986155178
YJL080C,SCP160,0.970313613,0.998934328,0.918419248,0.999250689,0.998739915,0.996534682,0.992824214,0.904535844,0.991101595,0.951455649,0.972970963,0.676257757,0.839467068,0.93575168,0.960842569,0.766165108,0.974333757,0.998365774,0.397337173
YJL082W,IML2,0.980227643,0.998934328,0.997076032,0.999250689,0.998739915,0.993909456,0.992824214,0.998017381,0.99592773,0.906205719,0.998093627,0.98285319,0.982931344,0.947471824,0.748554536,0.998375906,0.974333757,0.998365774,0.811792222
YJL083W,TAX4,0.920398669,0.998934328,0.997076032,0.821015783,0.859372006,0.990743833,0.942277464,0.900829248,0.991323734,0.880812544,0.938338855,0.893948572,0.920963364,0.99153335,0.960842569,0.998375906,0.376176364,0.998365774,0.859153891
YJL084C,ALY2,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.962118876,0.992824214,0.867773942,0.863967358,0.875582078,0.998093627,0.98285319,0.992665963,0.980537891,0.916243149,0.998375906,0.7506882,0.998365774,0.666816025
YJL089W,SIP4,0.51673568,0.975315624,0.99513611,0.999250689,0.998739915,0.216084814,0.992824214,0.435977916,0.991101595,0.15468318,0.163093518,0.73152279,0.992665963,0.407321383,0.960842569,0.998375906,0.736382673,0.998365774,0.803236712
YJL092W,SRS2,0.395522652,0.848687006,0.73777663,0.098869281,7.36564E-07,0.990743833,0.893759814,0.965679283,0.86002367,0.985792674,0.115302632,0.026744723,0.075525371,0.955523092,0.930375124,0.998375906,0.000101685,0.998365774,0.992897227
YJL093C,TOK1,0.039095964,0.009800423,0.033357931,0.999250689,0.998739915,0.052569679,0.837490453,0.716471907,0.682109334,0.985792674,0.998093627,0.461110975,0.992665963,0.646655667,0.88106184,0.573127144,0.928339764,0.243724684,0.988830652
YJL094C,KHA1,0.970313613,0.998934328,0.889319364,0.999250689,0.121818296,0.990743833,0.993843906,0.998017381,0.926620249,0.964140203,0.998093627,0.98285319,0.779926295,0.982567788,0.960842569,0.245079024,0.468575275,0.998365774,0.992897227
YJL096W,MRPL49,0.336410161,0.94739198,0.997076032,0.661909188,0.998739915,0.990743833,0.992824214,0.887755249,0.772465698,0.985792674,0.854921755,0.98285319,0.992665963,0.962741009,0.725519272,0.631744268,0.974333757,0.950667164,0.949748475
YJL098W,SAP185,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.990743833,0.993843906,0.94870458,0.991381216,0.988995341,0.998093627,0.98285319,0.882614468,0.947471824,0.889223834,0.02840817,0.974333757,0.998365774,0.988830652
YJL099W,CHS6,0.647091823,0.451082303,0.997076032,0.999250689,0.998739915,0.990743833,0.992824214,0.836728188,0.991101595,0.985792674,0.994360934,0.73703214,0.992665963,0.935857689,0.978357673,0.998375906,0.974333757,0.998365774,0.847273173
YJL100W,LSB6,0.970313613,0.813596468,0.795263946,0.993230094,0.998739915,0.12776901,0.921904117,0.824329053,0.991101595,0.985792674,0.886590601,0.087451667,0.997161792,0.143454196,0.960842569,0.998375906,0.668377176,0.998365774,0.292148355
YJL102W,MEF2,0.970313613,0.001683007,0.997076032,0.848388582,0.998739915,0.570351397,0.992824214,0.998017381,0.157469361,0.985792674,5.51333E-07,0.98285319,0.992665963,0.363137635,0.052482339,0.196081261,0.004715495,0.91417513,0.465586529
YJL105W,SET4,0.82471717,0.685641457,0.997076032,0.793705552,0.669678726,0.899868721,0.993843906,0.998017381,0.103610566,0.985792674,0.998093627,0.993212513,0.992665963,0.933782722,0.546701842,0.749356901,0.356256554,0.213428283,0.649748724
YJL106W,IME2,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.990743833,0.992824214,0.779458822,0.991101595,0.951455649,0.989451029,0.98285319,0.992665963,0.905291313,0.921865033,0.998375906,0.974333757,0.998365774,0.564537829
YJL107C,,0.970313613,0.747196332,0.66166782,0.336948161,0.923796379,0.990743833,0.388505819,0.998017381,0.991101595,0.94047606,0.907175526,0.275427546,0.075525371,0.949693668,0.408965566,0.509819106,0.24186467,0.203499378,0.99477667
YJL108C,PRM10,0.030031261,0.634029049,0.997076032,0.055836001,1.28359E-05,0.884487366,0.255723346,0.922964343,0.526308436,0.407976099,0.717654781,0.731157029,0.295576422,0.99668303,0.960842569,0.573127144,4.29333E-18,0.998365774,0.977972334
YJL110C,GZF3,0.93504507,0.068169942,0.428448344,0.999250689,0.998739915,0.670651192,0.140150612,0.706960592,0.876673447,0.31682254,0.974366449,0.98285319,0.855024111,0.8443728,0.187637782,0.00421016,0.028326934,0.998365774,0.822786773
YJL112W,MDV1,0.970313613,0.998934328,0.995535608,0.775681643,0.998739915,0.584297503,0.951996615,0.714109463,0.86002367,0.248910385,0.584831154,0.936329859,0.992665963,0.899507307,0.961429065,0.578105699,0.033622209,0.998365774,0.959562875
YJL115W,ASF1,0.999168942,0.998934328,0.631321095,0.035118909,0.998739915,0.100931242,0.992824214,4.10006E-06,0.996097499,0.213317242,0.996977339,0.011660389,0.562500734,0.007914665,0.451667374,0.05991001,0.974333757,0.030676367,3.30304E-10
YJL116C,NCA3,0.910361685,0.941693103,0.671284485,0.666398673,0.998739915,0.973605545,0.992824214,0.882153493,0.701112844,0.997653318,0.972970963,0.93932352,0.992665963,0.99668303,0.702463732,0.998375906,0.974333757,0.770897444,0.995210532
YJL117W,PHO86,0.98149779,0.964011586,0.995535608,0.999250689,0.998739915,0.428010245,0.992824214,0.922580565,0.997621545,0.945454784,0.998093627,0.98285319,0.672037902,0.99668303,0.993739109,0.998375906,0.974333757,0.998365774,0.238055503
YJL118W,,0.453510723,0.992580001,0.945713971,0.999250689,0.998739915,0.805675991,0.992824214,0.998017381,0.99592773,0.998725641,0.998093627,0.98285319,0.99485348,0.99668303,0.940607562,0.998375906,0.974333757,0.998365774,0.577047945
YJL119C,,0.970313613,0.998934328,0.798400381,0.962593064,0.998739915,0.956040419,0.066662007,0.9915024,0.991101595,0.985792674,0.998093627,0.272184342,0.396035209,0.944687237,0.738948952,0.998375906,0.000687602,0.91545803,0.99477667
YJL120W,,0.770479767,0.475303104,0.832637628,0.999250689,0.998739915,0.433938947,0.992824214,0.865917079,0.991101595,0.985792674,0.70965119,0.393742266,0.992665963,0.527718123,0.924950116,0.874507207,0.974333757,0.998365774,0.738675186
YJL121C,RPE1,0.809836531,0.998934328,0.339521058,0.999250689,0.998739915,0.990743833,0.992824214,0.920141211,0.991101595,0.823582451,0.998093627,0.47388047,0.992665963,0.932516311,0.559320444,0.955852717,0.974333757,0.987065058,0.557606372
YJL122W,ALB1,0.970313613,0.998934328,0.997076032,0.999250689,0.029815714,0.936459492,0.993843906,0.998017381,0.483669559,0.998725641,0.998093627,0.532458435,0.992665963,0.967754376,0.921865033,0.891107314,1.5745E-06,0.998365774,0.477739961
YJL124C,LSM1,0.970313613,0.998934328,0.004153498,0.370133787,0.827269833,0.716839658,0.838654935,0.900829248,0.428769991,0.981310452,0.82377429,5.38275E-05,0.006269951,0.444919455,0.924733842,0.000529055,0.147437248,0.015520123,0.037513876
YJL126W,NIT2,0.316388907,0.898090816,0.61618305,0.999250689,0.998739915,0.75554742,0.912950528,0.998017381,0.393078601,0.985792674,0.097983392,0.770010822,0.992665963,0.902601765,0.976017332,0.01209951,0.457149646,0.831830914,0.874046497
YJL127C,SPT10,6.2533E-09,1.49142E-05,0.000181768,0.000903381,0.998739915,0.990743833,5.80304E-19,0.990331163,0.701112844,0.000550374,0.934911046,8.30892E-05,0.918723903,0.963075275,0.179009505,0.005961246,5.08394E-08,0.565790084,4.85019E-13
YJL127C-B,,0.970313613,0.998934328,0.785201154,0.983457817,0.998739915,0.770259484,0.674833236,0.967113074,0.769211857,0.870787799,0.998093627,0.986503423,0.966694616,0.950497621,0.960842569,0.913688617,0.974333757,0.828474531,0.199479086
YJL128C,PBS2,0.418959123,0.721187024,0.997076032,0.052903177,0.998739915,0.328649784,0.242847815,0.470947724,0.888868626,0.396346564,0.439903976,0.832647925,0.796249769,0.006213818,0.306271356,0.998375906,0.974333757,0.573172148,0.000449697
YJL129C,TRK1,0.970313613,0.585437183,0.767418411,0.107739965,0.998739915,0.990743833,0.638704151,0.98624428,0.34146047,0.53072579,0.998093627,0.98285319,0.992665963,0.949693668,0.994652069,0.998375906,0.123711256,0.082107008,0.978227027
YJL131C,AIM23,0.970313613,0.998934328,0.989556885,0.074219919,0.998739915,0.990743833,0.641601972,0.839121645,0.609739377,0.946311221,0.970057103,0.98285319,0.75938423,0.996890504,0.304051232,0.998375906,0.375910043,0.200276384,0.992897227
YJL132W,,0.921383256,0.998934328,0.997076032,0.999250689,0.956613791,0.977317117,0.992824214,0.977638227,0.991101595,0.985792674,0.998093627,0.98285319,0.992665963,0.99668303,0.960842569,0.998375906,0.974333757,0.998509836,0.992897227
YJL133W,MRS3,0.970313613,0.994605007,0.944734448,0.977209162,0.998739915,0.990743833,0.992824214,0.998017381,0.991101595,0.997653318,0.938338855,0.715532593,0.859299969,0.935857689,0.714497788,0.998375906,0.974333757,0.998365774,0.911343839
YJL134W,LCB3,0.77039678,0.998934328,0.969522609,0.999250689,0.998739915,0.844297489,0.999054879,0.990038118,0.991101595,0.985792674,0.972970963,0.986503423,0.992665963,0.943100087,0.451029587,0.998375906,0.974333757,0.998365774,0.992897227
YJL135W,,0.970313613,0.962052237,0.918736591,0.999250689,0.998739915,0.969347604,0.992824214,0.951865503,0.991101595,0.997653318,0.895020096,0.915509547,0.994062181,0.934836475,0.960842569,0.998375906,0.974333757,0.998365774,0.947595541
YJL136C,RPS21B,5.11438E-05,0.497838081,0.997076032,0.999250689,0.998739915,0.996288938,0.992824214,0.920185898,0.931178262,0.005155124,8.79645E-06,0.976754043,0.25261645,0.229923681,0.294190911,0.00421016,0.91346397,0.998365774,0.992897227
YJL136W-A,,0.643194207,0.944628539,0.997076032,0.999250689,0.998739915,0.973605545,0.706909444,0.998017381,0.991101595,0.718806128,0.972970963,0.98285319,0.992665963,0.99668303,0.960842569,0.998375906,0.974333757,0.998365774,0.769496043
YJL137C,GLG2,0.983863377,0.749958555,0.337045059,0.999250689,0.961827418,0.143267675,0.992824214,0.669676499,0.947078726,0.086412901,0.791150979,0.986503423,0.930390169,0.245161302,0.623157619,0.561851057,0.724236932,0.651032451,0.231712414
YJL138C,TIF2,0.783104972,0.9486285,0.997076032,0.999250689,0.998739915,0.990743833,0.992824214,0.998017381,0.999546655,0.998725641,0.896361367,0.5431424,0.992665963,0.999497273,0.960842569,0.727090425,0.487673091,0.998824207,0.992897227
YJL139C,YUR1,0.954072018,0.813159707,0.646738762,0.999250689,0.998739915,0.973066339,0.992824214,0.998017381,0.931178262,0.986312133,0.998093627,0.98285319,0.992665963,0.99668303,0.322784709,0.385855986,0.780906486,0.686479542,0.832860531
YJL140W,RPB4,0.995142038,0.998934328,0.919541181,0.968223516,0.822824368,0.997871379,0.992824214,0.998017381,0.991101595,0.997653318,0.998093627,0.912872545,0.426329368,0.99668303,0.806797207,0.998375906,0.974333757,0.998365774,0.992897227
YJL141C,YAK1,0.835159611,0.752695286,0.82474145,0.999250689,0.998739915,0.967160522,0.53286178,0.822479021,0.997621545,0.878668725,0.395016835,0.98285319,0.992665963,0.957153709,0.189440553,0.998375906,0.928339764,0.998365774,0.793628627
YJL142C,IRC9,0.840270728,0.998934328,0.997076032,0.977209162,0.998739915,0.996534682,0.992824214,0.998017381,0.991101595,0.997653318,0.989451029,0.679704459,0.992665963,0.99668303,0.991469242,0.998375906,0.974333757,0.998365774,0.964863546
YJL144W,,0.894200164,0.998934328,0.997076032,0.999250689,0.998739915,0.83968732,0.992824214,0.815597771,0.923497865,0.985792674,0.998093627,0.98285319,0.975862692,0.99668303,0.891763337,0.998375906,0.734503653,0.998365774,0.992897227
YJL145W,SFH5,0.936629966,0.998934328,0.997076032,0.999250689,0.998739915,0.991975526,0.992824214,0.973920991,0.991101595,0.985792674,0.963987021,0.679704459,0.992665963,0.961726394,0.244127632,0.998375906,0.974333757,0.998365774,0.992897227
YJL146W,IDS2,0.78213353,0.809545481,0.808122615,0.630054751,0.998739915,0.778482932,0.452199603,0.397215782,0.855430473,0.985792674,0.421089897,0.98285319,0.940140056,0.943100087,0.798206783,0.998375906,0.910382964,0.393006788,0.992897227
YJL147C,MRX5,0.953050834,0.998934328,0.974610169,0.999250689,0.998739915,0.990743833,0.998290049,0.997752163,0.992028488,0.985792674,0.998093627,0.986503423,0.755786734,0.99668303,0.709458829,0.998375906,0.928339764,0.998365774,0.925671984
YJL148W,RPA34,0.000677239,0.385011751,0.747577893,0.905756772,0.868706413,0.990743833,0.845529029,0.998017381,0.991101595,0.985792674,0.714852668,0.302307807,0.79057219,0.71539593,0.960842569,0.998375906,0.974333757,0.928446454,0.992897227
YJL149W,DAS1,0.816170039,0.855712479,0.633148422,0.986527684,0.963957911,0.996534682,0.952269166,0.998017381,0.991101595,0.985792674,0.924985628,0.98285319,0.992665963,0.99668303,0.960842569,0.998375906,0.988959847,0.998365774,0.911343839
YJL150W,,0.970313613,0.962052237,0.847957988,0.999289583,0.998739915,0.999808466,0.937869311,0.998017381,0.856625336,0.985792674,0.998093627,0.595133282,0.992665963,0.943100087,0.960842569,0.998375906,0.974333757,0.998365774,0.616341343
YJL151C,SNA3,0.970313613,0.998934328,0.986051663,0.999250689,0.998739915,0.996534682,0.993843906,0.920185898,0.991101595,0.985792674,0.998093627,0.73818845,0.901484443,0.950497621,0.960842569,0.998375906,0.974333757,0.998365774,0.992897227
YJL152W,,0.970313613,0.856994618,0.997076032,0.999250689,0.998739915,0.998534193,0.992824214,0.998017381,0.999218287,0.951455649,0.998093627,0.471655008,0.71595188,0.993925784,0.868564418,0.998375906,0.998176284,0.998365774,0.729111264
YJL153C,INO1,0.017454878,0.09757827,0.453176034,0.999250689,0.089621452,0.011796553,0.914332081,0.004698776,0.350406918,0.321259037,0.374677556,0.752632814,0.819431719,7.67233E-06,0.261831084,0.998375906,0.75804047,0.998365774,0.992897227
YJL154C,VPS35,0.03846558,0.000376551,2.39301E-17,0.055836001,0.961827418,0.451790216,0.352189252,0.998017381,0.410660316,0.94047606,1.83517E-05,0.003145066,0.000177397,0.99668303,0.743887852,0.998375906,0.974333757,0.50447945,0.557768673
YJL155C,FBP26,0.970313613,0.999256632,0.563402567,0.607872335,0.998739915,0.991975526,0.642948913,0.961752636,0.947078726,0.807712646,0.753066709,0.974714083,0.933249134,0.99668303,0.471782122,0.989642629,0.98540238,0.998365774,0.992897227
YJL157C,FAR1,0.104939565,0.443224535,0.428448344,0.762774793,0.998739915,0.975519437,0.998290049,0.997570503,0.367055334,0.985792674,0.998093627,0.995319184,0.389358548,0.99668303,0.960842569,0.145286841,0.974333757,0.2865338,0.541755814
YJL158C,CIS3,0.112044618,0.358840083,0.515442537,0.719860466,0.998739915,0.990743833,0.992824214,0.998017381,0.290329831,0.981310452,0.469466401,0.98285319,0.690283682,0.99668303,0.960842569,0.535832048,0.974333757,0.139123026,0.338484327
YJL159W,HSP150,0.970313613,0.504951591,0.289446395,0.996135515,0.998739915,0.990743833,0.876786901,0.999718466,0.897018977,0.951455649,0.998093627,0.041748789,0.690283682,0.951688783,0.993739109,0.764927267,0.974333757,0.893317073,0.227101024
YJL160C,PIR5,0.970313613,0.989109482,0.824425159,0.999250689,0.998739915,0.528993927,0.992824214,0.787195711,0.991101595,0.998725641,0.998093627,0.954063399,0.999492915,0.4109098,0.993739109,0.998375906,0.974333757,0.998365774,0.528961682
YJL161W,FMP33,0.994091875,0.998934328,0.999202204,0.999250689,0.998739915,0.965963334,0.993434519,0.998017381,0.991101595,0.985792674,0.998093627,0.98285319,0.992665963,0.998757562,0.960842569,0.998375906,0.974333757,0.998365774,0.992897227
YJL162C,JJJ2,0.970313613,0.962052237,0.714426038,0.999250689,0.903744333,0.985006057,0.992824214,0.896529262,0.993114699,0.985792674,0.998093627,0.98285319,0.955753696,0.93612673,0.836167179,0.908510934,0.974333757,0.998365774,0.992897227
YJL163C,,0.970313613,0.998934328,0.912707714,0.999250689,0.998739915,0.935113839,0.992824214,0.998017381,0.991101595,0.997653318,0.998093627,0.98285319,0.976273184,0.99668303,0.960842569,0.988725316,0.974894787,0.998365774,0.992897227
YJL164C,TPK1,0.583025241,0.998934328,0.997076032,0.999250689,0.998739915,0.990743833,0.651812742,0.865917079,0.9432379,0.734272267,0.998093627,0.764861641,0.992665963,0.99668303,0.973656127,0.998375906,0.974333757,0.998365774,0.73749652
YJL165C,HAL5,0.970313613,0.998934328,0.90748178,0.979686776,0.998739915,0.990743833,0.992824214,0.998017381,0.991101595,0.968925511,0.998093627,0.982891425,0.992665963,0.99668303,0.609087242,0.846278837,0.974333757,0.998365774,0.992897227
YJL166W,QCR8,0.07001982,0.318003717,0.997076032,0.999250689,0.998739915,0.494658811,0.992824214,0.729490317,0.991101595,0.841485069,0.818415319,0.98285319,0.955180587,0.946370964,0.14300855,0.28559054,0.974333757,0.998365774,0.976336555
YJL168C,SET2,0.849032316,0.942049936,0.997076032,0.923000578,0.998739915,0.990743833,0.992824214,0.979795399,0.991101595,0.939254742,0.998093627,0.494717471,0.992665963,0.998434843,0.849391006,0.147756997,0.203831197,0.998365774,0.55587717
YJL169W,,0.503082775,0.929288223,0.950183634,0.161200852,0.998739915,0.837171514,0.992824214,0.900829248,0.772465698,0.870787799,0.998093627,0.455040192,0.992665963,0.943100087,0.793738481,0.048172772,0.27156034,0.768195703,0.784771017
YJL170C,ASG7,0.96153079,0.778465471,0.838031483,0.999250689,0.998739915,0.887241208,0.992824214,0.998017381,0.991101595,0.939254742,0.998093627,0.082826124,0.381929256,0.898547409,0.980044962,0.542024102,0.974333757,0.998365774,0.83131398
YJL171C,,0.892310022,0.998934328,0.918736591,0.999250689,0.998739915,0.990743833,0.992824214,0.998017381,0.994088416,0.990437795,0.974959583,0.97918694,0.992665963,0.99668303,0.967238505,0.998375906,0.974333757,0.998365774,0.992897227
YJL172W,CPS1,0.970313613,0.998934328,0.999202204,0.999250689,0.915665818,0.934543137,0.992824214,0.998017381,0.99592773,0.998725641,0.939748411,0.873222072,0.992665963,0.97949951,0.960842569,0.998375906,0.974333757,0.998365774,0.992897227
YJL175W,,0.970313613,0.942049936,0.65094383,0.637417412,0.998739915,0.845467228,0.786009548,0.965679283,0.162906336,0.985792674,0.998093627,0.401915327,0.992665963,0.99668303,0.548663131,0.284458492,0.978157791,0.03474984,0.992897227
YJL177W,RPL17B,0.201118323,0.625968519,0.025495379,0.990585802,0.998739915,0.442461303,0.937869311,0.22917307,0.98696607,0.718806128,0.615887408,0.283759817,0.01798574,1.44724E-05,0.960842569,0.869776879,0.974333757,0.998365774,0.575041923
YJL178C,ATG27,0.994232738,0.357450805,0.742681043,0.999250689,0.998739915,0.996534682,0.992824214,0.900829248,0.769211857,0.927282708,0.998093627,0.317237373,0.939173733,0.99668303,0.940607562,0.52796643,0.810879393,0.998365774,0.805249007
