ORF,gene,alanine,aspartate,glutamate,phenylalanine,glycine,histidine,isoleucine,lysine,leucine,methionine,asparagine,proline,glutamine,arginine,serine,threonine,valine,tryptophan,tyrosine
YJR109C,CPA2,0.791872764,-1.209215638,-1.010317043,0.838240761,0.361599184,-0.237011068,0.278540541,0.991049367,0.532922281,-0.891760575,-1.72956502,-2.430365506,-1.424113119,1.207831165,-2.090609232,-1.998761808,0.238738093,0.308663926,0.165439124
YJR110W,YMR1,-0.744779537,0.278251823,0.721313899,0.780972967,0.295947355,0.61913282,0.120345932,-0.794692067,0.715045773,-0.220343,-0.214168808,-0.178864758,-1.094735373,0.276261715,-0.443085124,-0.880264911,0.378192002,0.636562906,-0.570964102
YJR111C,,-1.377474276,0.611322355,1.357538958,4.68431317,-0.15477277,2.235327692,0.145483268,-0.631349158,2.280790284,0.912057055,-0.027634585,-0.250467877,-0.892871324,4.092421338,-0.297308179,-0.260096537,-4.57590766,2.634473477,0.970766865
YJR112W-A,,-1.072453445,-0.011962791,-1.348520059,2.169257829,-0.117453543,-0.484673452,0.894736331,0.065431465,2.14418364,-0.576170162,-1.154356615,0.339852741,-0.324147173,-0.455265501,-0.681651964,0.066211477,0.745542283,2.245561038,1.89834715
YJR113C,RSM7,-0.596175752,-1.112600817,-0.075240756,-2.505240616,0.482803834,0.531260563,-0.9985822,1.447059888,-1.863210016,-1.403173255,1.495918425,0.395336847,1.458332378,0.19724034,0.77694912,1.064265719,-1.295381166,-2.458468604,-0.789867334
YJR114W,,-3.184743537,3.503920632,-0.238320796,-0.037106615,-0.973646831,-1.067664118,0.145483268,1.295156483,-1.186429438,-1.664401363,4.761410193,0.648062783,0.256601795,-1.015588129,-4.218890377,1.337195425,0.776312717,0.738936375,6.08193608
YJR115W,,1.314226309,-0.266187258,0.626171509,0.52944822,-0.326056616,-0.688550636,0.124937085,-1.461792058,-0.396533589,0.784892751,0.020255757,0.131907581,0.288820395,-0.441112749,0.301224209,0.345675358,1.949695311,-0.125247287,-1.432999748
YJR116W,TDA4,-1.872015531,-1.638774441,-0.36897619,0.920124203,-0.051959906,1.015581519,0.563243381,-0.745060618,1.60500955,-1.146992328,0.046515758,0.454422271,0.594624607,-0.69514791,0.213340921,-1.741688833,-0.163073974,0.21311835,-1.221486089
YJR117W,STE24,-2.496836104,0.781978043,1.419277341,0.529245514,-0.593831151,0.294374949,-1.10793778,-1.324242789,0.817950237,1.253746971,1.331057913,1.909543365,-0.600020872,-1.036443275,-1.559332734,-1.326740787,0.189660932,0.922276526,-0.99304751
YJR118C,ILM1,-0.795931821,0.048370621,2.503826279,0.74510316,-0.051959906,-0.815203439,-0.713658499,2.720701488,2.753116393,-2.43225543,-2.615953673,-0.029010745,-4.576192852,3.036053309,-5.503509634,-5.011835469,-2.151531564,1.022730373,3.185990097
YJR119C,JHD2,-0.67015089,0.104229557,-0.075240756,-0.31327712,-1.290205687,0.446412188,0.820171995,0.496816284,0.558398475,-0.215860429,-0.731438898,-0.418479793,1.27974637,1.19270732,-1.346894985,-1.760228068,-0.270589675,0.577507247,0.052625605
YJR120W,,1.205693676,-0.137075312,-1.370526803,-0.306054215,0.163810682,0.200608467,1.011279448,0.972364978,1.149329988,-1.330320476,0.020255757,-0.644491184,-0.923625078,1.455369986,-0.691055006,-1.981087291,-1.912058706,0.850353877,3.076559977
YJR121W,ATP2,-0.55176431,1.034673256,0.321911306,0.419207305,-0.066587145,-1.076314083,0.463235939,-0.657418502,0.479456155,-0.320018699,-0.648139006,0.155584272,-0.102309051,-0.890358864,0.240302963,-0.720717945,-0.241084141,1.070635424,0.355437976
YJR125C,ENT3,-0.454341736,0.696353732,0.179648533,0.453436158,-1.337966566,-0.086573263,-0.564986544,-0.907464635,0.631092649,-0.743890256,-0.944427456,-0.158646444,0.645625192,-0.039179583,-0.221355934,-1.480791772,-0.768825021,0.447043853,-0.078713361
YJR126C,VPS70,0.195862312,-0.428250476,0.335462584,0.795371495,-1.186485621,-0.60145216,0.598138528,-1.145773445,0.442869996,1.004801624,-0.148959782,0.325328623,-0.451403419,-0.822156502,0.201410192,-1.319532377,0.474436345,1.436617326,-0.232307931
YJR127C,RSF2,0.013466461,-0.13339374,1.116515261,0.472586829,-0.370687902,1.732983051,0.145483268,0.288913623,0.477767615,-1.020933119,-0.128706947,0.16863276,-0.583759894,1.842687981,-1.739517308,-1.089536125,-0.260424418,0.015078361,0.8923484
YJR128W,,1.360662626,0.003447007,1.474392497,-0.362856163,-0.931711054,-1.076331939,-0.132348646,-1.312562837,-0.152742167,1.019257015,0.18228576,1.294076613,1.112264407,-0.941075343,-0.830375521,0.45993229,0.289373146,-0.81862684,-1.031736087
YJR129C,EFM3,0.889700962,0.708448728,1.353193075,-0.406812845,-1.341844277,-0.44801823,-0.552706704,-0.194848246,-0.152742167,-0.814456504,0.574094832,0.873755466,1.551657336,-0.484623538,0.863324604,0.59466624,-0.066531325,0.068608047,-0.725343777
YJR130C,STR2,1.08893022,-3.172149738,-3.144941634,0.450220022,-1.655884733,-1.947496637,2.023333948,-2.037988759,0.321441563,0.155677386,0.091116879,-1.84196737,0.515425546,-1.104182214,1.250296031,1.626666172,-0.042967108,-0.027754588,-0.330615823
YJR131W,MNS1,0.195862312,-0.921369195,-0.579692443,2.603796243,-0.890710779,-0.413346927,2.940446062,-0.853926499,2.901148046,0.148844395,0.279639038,0.23770794,-0.84049135,-0.386494222,-0.478385624,-1.704883788,0.34325893,3.306861467,0.592635724
YJR133W,XPT1,0.202284769,-0.210806188,-0.127814023,0.815116112,-1.388282092,-0.529265764,1.733575754,-0.718088362,1.348715271,0.238507223,0.954416531,-0.158646444,0.120714772,-0.379364629,0.963211783,-1.504468721,-0.282387654,2.462295273,0.060523122
YJR134C,SGM1,-0.272771208,0.153038721,-0.473637533,0.411538712,-0.169333326,0.056582641,0.128773603,-0.669778108,0.667777095,1.074065996,0.020255757,-0.664366124,-0.818032386,0.380240181,0.64157334,-0.734639949,-0.179994142,0.881727808,0.235464462
YJR135C,MCM22,2.771470773,-1.88845248,1.504454731,2.97453745,-0.719854409,-0.223608049,2.461794671,-2.176676951,3.376608386,-0.377075888,-0.196925793,1.465400964,-0.432762494,-0.924522634,-0.227919271,-1.430296839,1.233506628,3.456370337,0.774595502
YJR135W-A,TIM8,1.699731271,2.154098419,-0.075240756,-2.174488495,0.406630835,0.879440809,-1.65918335,0.510478347,-1.274166249,-0.988541024,3.875823354,3.806640794,-0.731017259,-1.285236049,-0.727222908,4.049750736,2.711601091,-2.796366237,-4.05574059
YJR140C,HIR3,-0.09778728,-1.142275244,0.826485523,3.255004005,-1.834997642,-1.382612078,2.198915861,-0.310148407,2.497319369,0.617835935,-0.00224079,-0.158646444,0.343450448,-1.266510488,0.256013678,-0.929309783,-0.929215414,3.359515382,2.95865447
YJR142W,,-0.427482186,-0.011962791,-0.999387988,0.87053223,0.957808899,-1.021904038,1.403072616,-0.310360327,1.048985425,-1.924625848,-0.529114514,-0.936631587,0.160012591,-0.023687038,-0.027812856,-1.285589138,-0.372958624,1.45923685,0.79791946
YJR143C,PMT4,-1.423424204,-0.187222806,-1.688593589,0.268540356,0.253605455,-0.136398151,0.68771884,0.87834993,0.52943394,-1.049966768,-0.184951658,-0.19263281,-0.281118777,0.565291643,-0.741640592,0.233896467,-0.196948484,0.501219704,1.602612446
YJR144W,MGM101,2.950844507,1.891140927,-0.779123521,0.041723367,-0.051959906,-2.437217707,0.683529634,-1.224445536,-3.238331043,-0.340138035,5.138614793,-2.342158297,-1.163746869,-1.877094143,-4.780625213,2.471757221,6.74145245,0.582687593,3.61081181
YJR145C,RPS4A,0.602070127,1.940944366,0.940602029,-0.014398797,0.092303391,-2.413082941,0.747946573,-0.742022851,-0.207010006,-0.751360706,3.256112158,-3.218455531,1.023608247,-1.454189789,5.110948885,0.865503374,0.003711163,-0.027754588,0.052817438
YJR146W,,0.217649435,0.602429807,0.809229041,-0.640958425,-1.129821188,0.239038737,-0.892792075,-0.723493932,-0.440805934,-0.515629287,0.932894762,0.503794505,0.923065454,-0.646732499,0.733966692,0.011494896,0.324084198,-0.688401961,-1.78573221
YJR147W,HMS2,0.402256995,-0.311020674,0.247794668,1.954934526,0.274180843,-1.251235119,2.189926082,-1.49808319,1.530215868,0.823059943,-0.37615483,-0.158646444,-0.582909573,-0.402811591,-1.101114191,-0.28566844,2.083697552,1.126200771,-0.813294829
YJR149W,,0.56027414,-0.011962791,0.630737812,-0.248069601,-1.207168963,-1.886787483,0.06007261,-1.99587433,-0.061394119,0.642069784,-0.797239171,2.060375293,0.238727155,-1.58896379,-0.710963926,0.090364031,0.606591751,0.082656274,-1.444317008
YJR150C,DAN1,0.271755414,-0.350948619,0.708318541,-2.955319285,-0.545691148,0.481606313,-1.284022986,1.201321107,-1.285483698,-1.45718463,1.112831581,-0.100729716,0.350584417,-0.075990278,1.855854121,-0.594332797,-1.64170391,-1.568462723,0.270044286
YJR151C,DAN4,-1.580501748,-0.011962791,-1.745940274,0.97166273,0.489232364,-0.184398813,0.7614635,0.974775641,0.811036151,-1.556438888,-0.610352223,-0.27047995,-0.258186159,0.465413238,-0.938760477,0.613779026,-0.776990482,0.363938872,1.477427643
YJR151W-A,,-1.720413174,0.470954139,0.041717484,-0.49118924,-0.051959906,-0.287281759,-0.298161345,0.627795259,-0.062140936,-1.037605735,0.34580585,0.151199634,0.600791991,-0.346182296,-0.354675508,1.169425138,-0.508545886,-0.210991854,0.226822439
YJR152W,DAL5,1.431339355,-0.071965541,0.385516691,-0.407656277,-0.913156714,-0.463786772,-0.265927079,-0.523835972,0.093864067,-0.041610552,1.255702315,0.835086499,0.099377111,-0.699840476,1.40288955,1.152472398,0.189660932,-0.468206367,-2.368852115
YJR153W,PGU1,-0.730800608,0.182625536,0.615528258,-0.554833148,-1.081690184,-0.165465364,0.460828684,-0.419200362,0.330058804,0.111491906,0.020255757,0.216935078,0.917421116,-0.80048029,0.294372717,-0.624891571,0.204923071,-0.922404093,-1.00897997
YJR154W,,1.095541276,-0.441139381,-0.098164184,1.66477769,1.210209426,-0.818263476,1.078532434,-1.230084641,0.001652123,0.560580255,-0.144940122,-0.979933996,-1.062933767,0.226833732,-0.227919271,-0.376481742,2.198968679,0.545610121,-0.324344624
YKL002W,DID4,2.24823869,-0.038200294,-0.211494695,3.082372205,-0.167635912,-2.878595175,0.817675507,-2.30345441,2.877754361,-0.220343,-1.535948491,1.071083804,1.059423888,-0.570692727,-0.292773398,-1.834831798,0.73677708,2.133854658,0.856554153
YKL003C,MRP17,2.528081691,-0.148293996,-1.937988772,0.115564273,0.962611697,-1.443938286,0.326306721,-0.015075091,-1.079063423,0.163528429,0.742552217,-1.762010478,-1.867797361,-0.919469042,-2.410278674,1.308179159,0.144843791,0.514132258,1.908459529
YKL005C,BYE1,0.696726867,-1.015043591,1.552030562,-0.547417324,-0.495107774,0.017109789,-0.598500932,-0.556802923,0.334077705,0.0990553,0.642538353,1.880542401,1.212379444,-1.019060423,-0.227919271,0.801934911,-1.002646975,-0.178131518,-1.308616449
YKL006W,RPL14A,3.309246773,-0.6420033,-1.752834079,0.528874827,-0.051959906,-1.69728291,3.067922732,-0.728381594,-1.217490646,-3.517165193,1.091000399,-6.229122705,-2.925319251,0.164764946,0.748628578,0.929589504,1.605267828,-0.086133924,1.530167992
YKL007W,CAP1,0.073814513,-0.007950558,-0.075240756,-0.135663996,-0.918825192,-0.403725599,0.313521515,-0.246741101,0.574627348,-0.221638246,0.395531035,0.590895511,-0.085662778,-0.925072447,0.385889573,-0.267288153,-0.744845941,0.930100748,0.216918679
YKL008C,LAC1,0.205216852,-0.729853157,-0.075240756,-2.037869163,0.170249104,1.144197543,-1.79699013,1.77657524,-0.959263978,-0.756644903,3.004759399,-0.898630974,2.173535558,-0.693129414,6.744443753,1.032705573,-0.920967305,-3.763426955,0.58044923
YKL009W,MRT4,0.638731619,-0.201783219,-1.055587347,-0.392257189,-1.343750843,1.568820559,0.392129911,0.152866222,-0.415975611,-0.261480317,1.07302042,-0.836140441,1.597799051,0.166137161,0.620616428,2.734441526,-0.232193893,-1.332663768,-0.721832901
YKL010C,UFD4,2.53622417,-0.185874897,0.468348566,1.869286802,1.695167015,-1.583231847,0.145483268,-1.789492439,-0.72301619,2.25649341,-1.045015152,-0.433716217,-1.455238716,-0.004302407,-0.42346484,0.341353205,3.027942936,0.634616593,-0.6456061
YKL011C,CCE1,2.475274418,0.686898335,0.592871394,-0.42520013,-0.234234535,-1.936216982,0.185512711,-2.178744683,-0.764747438,1.091759607,0.434073777,-0.158646444,0.23290798,-1.513058951,-1.16909781,1.805543386,1.003022336,-0.805622275,-1.904194577
YKL015W,PUT3,0.547277135,0.252878591,0.546594645,-0.490031643,-0.754552921,-0.575089763,-0.375182284,-1.355005879,-0.608924529,1.643332362,0.75345754,0.696529923,0.674373145,-0.681377221,0.936394103,1.249732252,0.189660932,-0.252792049,-1.272180164
YKL016C,ATP7,6.982123953,1.845008052,-0.396752219,0.023595226,1.093958276,-1.280087737,2.13507745,-0.343362453,-0.425180493,-0.86333339,1.978082848,-0.928195561,0.600809109,-0.64402449,-1.332965964,3.207918102,0.185759384,2.247058492,1.21161343
YKL017C,HCS1,0.479801729,0.434738936,1.150395305,0.285922959,-0.861102798,-0.621312465,-0.326594763,-0.866845368,0.117154896,-0.299059567,0.553922812,1.404172978,1.143862256,-0.817200414,-0.373736268,0.011494896,0.211710202,-0.041045629,-1.003264302
YKL018C-A,,-1.610949206,0.196254822,-0.31333664,-0.678906384,-0.012787196,-0.638044933,-1.495443811,0.000676812,-0.917599588,-0.253160021,0.89798666,0.342463885,0.580038843,-0.580577942,0.353869861,0.942591551,0.189660932,-1.134935202,0.346593749
YKL020C,SPT23,0.195862312,-0.232714845,0.643406324,0.987098308,-1.415487597,-0.038769104,-0.217389027,-1.30272331,0.024223543,0.624814014,-0.446530569,0.634602292,0.49457275,-0.732862632,-0.396996495,-0.618278535,0.672365985,1.539547595,-0.539912804
YKL023W,,2.367376034,-0.308551785,-0.166156757,0.190362141,-0.719662016,-1.724190794,1.282614718,-1.600420058,0.360341037,-0.232606327,-0.157967532,1.085910237,0.607188735,-1.417361637,0.508673136,1.555285153,0.37043191,-0.027754588,-0.92981591
YKL025C,PAN3,-0.224929627,-0.011962791,-1.130553678,0.923459281,-1.058071645,-1.465420467,0.835371859,-0.762432907,0.822281501,0.024045217,-1.700149807,0.194092489,-1.002188945,0.492973161,-0.256979037,0.134126324,-1.144687132,1.062032405,0.500028204
YKL026C,GPX1,0.214187595,0.787898951,-0.049731234,0.023595226,-0.324002369,-0.357799079,0.059939791,-0.02282784,-0.076459409,0.101600004,-0.104076074,0.098033069,-0.369887301,0.008342687,-0.12054681,-0.394000218,-0.181097997,0.347801315,0.121940638
YKL027W,TCD2,0.292160304,-0.272311311,-0.742714264,0.543236898,0.641466536,-0.042652277,0.998327825,-0.385167817,0.173141274,-0.909099603,-0.163975902,-0.894062963,-0.604139847,2.272454318,-0.365797561,0.011494896,-0.311244172,0.930118947,1.307141375
YKL030W,,-0.396451023,-0.187292239,0.500973657,-0.313003849,-0.672878459,-0.391976541,0.778933064,-0.858724554,0.228820454,-0.661913838,0.778354153,0.295052443,0.211518328,-0.299139599,1.580414356,0.081666578,0.189660932,0.081324546,-0.122347622
YKL031W,,-0.671034954,0.928405911,-0.003162615,-0.014694057,-0.316018319,-0.004900905,-1.244170151,-0.013641207,-0.060756129,-0.033008203,-0.3412803,0.309401721,0.70912444,-0.124876151,-0.186370048,0.452399053,-0.246186309,-0.987695966,-0.98489178
YKL032C,IXR1,2.995150311,6.036836033,2.540501736,1.259107678,-0.156146035,-0.136398151,-0.532068651,-2.001970312,-0.426586151,0.849730827,-1.028054721,2.864396927,-1.528247997,-1.078223705,-3.647643335,1.112322424,2.575514381,0.526165402,-0.970762418
YKL033W-A,,0.356127752,0.456453777,-0.868595,-0.767014279,0.639137478,0.234008958,-0.606415354,1.054927213,-0.378636984,-0.499205862,0.349540116,-0.491447104,-0.268705891,0.780128076,0.113566021,0.869684658,-0.486240413,-1.181020408,0.672204941
YKL034W,TUL1,1.283545108,0.411675998,0.128459746,-0.280855667,0.541786725,-0.699912522,-0.575303072,-0.801463133,-1.545277066,1.138387226,-0.06505649,-0.000585891,-0.102309051,-0.112741508,0.02995434,0.548134348,1.186819506,-1.245093756,-1.50113642
YKL037W,AIM26,0.195862312,1.639099301,2.701603472,-0.836932588,-0.580455869,0.597013303,-1.808481916,-0.438085853,-1.03000483,1.241576336,1.093449405,2.198314465,1.630894351,-0.731011893,1.702217481,0.635296672,-0.417966045,-0.919484997,-1.245414259
YKL038W,RGT1,4.389524398,2.510592298,3.658886866,-1.650415454,-0.060073295,-0.146530592,0.145483268,1.567429538,-0.574857903,-1.358482364,3.428572996,3.107980596,2.108471068,-1.981530329,2.700145843,2.563460322,-0.191636611,-1.359417715,-0.781216553
YKL039W,PTM1,0.080688223,0.076184425,-0.075240756,0.603480818,-1.40222184,-0.418416071,0.408536783,-0.991076178,0.702653636,0.301004526,-0.423295602,0.286583155,0.571656205,-0.165183226,-0.24114698,0.024741921,-0.651821584,0.523139877,-0.385962692
YKL040C,NFU1,16.8402021,-0.011962791,-3.145978946,-0.485871841,8.787089296,1.76456705,8.038250289,2.177032281,-1.896842467,-1.943468725,0.063987118,-4.065045996,-3.410202844,0.935938621,-4.047691472,3.58406976,36.5962701,-0.443003756,0.05595962
YKL041W,VPS24,3.598805453,2.501593559,1.340874623,-0.272468484,-0.051959906,-2.076573065,-1.454164862,-1.777661189,-0.38946956,-0.33027088,1.048023373,2.520323377,2.376110373,-0.082542323,0.962449393,0.336901921,1.722407755,-1.27014832,-0.559144707
YKL043W,PHD1,0.192689016,-0.520952496,-0.997397015,1.545663236,0.381089878,-0.665830091,1.558380966,-0.807782359,0.810373431,0.869111775,-0.658569682,-0.795771075,-1.019834789,0.894153108,-0.227919271,0.278169293,0.887529701,1.301484614,0.095366197
YKL044W,,3.686645113,-0.783540614,-0.663117767,0.937559312,3.703524393,-1.029894417,1.68331347,0.213654588,-1.097807438,-0.555462862,-1.424496756,-1.811141259,-2.056329954,1.791235982,-0.319881724,1.031328919,3.359705162,-0.027754588,0.79417716
YKL046C,DCW1,0.999497438,1.404581439,1.874112531,-0.739842707,-0.606148405,-0.136398151,0.029980138,0.243016939,0.123467731,-0.360218678,0.87084673,1.770403356,0.228458902,-0.233607178,-1.366161421,-0.435261408,-0.250130574,-0.365294058,0.523829041
YKL047W,ANR2,-0.611985467,-0.178560509,-1.473533141,0.271684999,0.264003234,0.255837442,0.145483268,-0.496590399,0.237135444,-0.938489963,0.84634955,-1.454660779,0.012790099,0.083752815,0.989990695,-1.282596424,-0.362050773,0.352705979,-0.672723067
YKL048C,ELM1,4.472866607,2.768707709,5.272506088,-1.197322603,-0.099777591,0.726314675,-0.855859952,1.259918215,-0.46836971,-1.509024355,0.606845454,3.406057567,-0.165471117,1.930282528,-3.566026862,-3.205278673,0.189660932,-1.022258783,3.100748511
YKL050C,,-1.127658794,0.905382912,0.462238754,-0.736007774,0.033191532,0.257111574,-1.051481521,1.028078759,-0.682576127,-1.124643694,0.254228746,-0.087465316,-0.102309051,1.083829557,1.274895328,-0.556065188,-0.804684714,-0.643661453,0.047035987
YKL051W,SFK1,0.138090262,1.525933262,1.462586136,-1.396166622,-0.957300491,0.340384972,-0.134308474,1.290114761,-0.935895367,-0.220343,0.303057927,1.243546126,1.903556356,-0.415740571,2.270697557,0.894436806,0.039996494,-1.071150956,-0.0244898
YKL053C-A,MDM35,-0.466288384,0.992326161,-0.51292873,-0.392230614,-0.197750963,0.556093968,-2.336266277,0.468095546,-1.298810156,-0.137163121,0.942249174,-0.679525217,0.509994842,-0.055466506,-0.227919271,0.54450152,-2.965248654,-0.569458407,0.697871452
YKL053W,,-1.083120787,-0.011962791,1.053291907,-0.225438952,-0.634296177,0.584175608,-0.607061592,-1.128461429,0.239899399,1.172491127,1.388418064,1.062822881,1.86487677,-0.750610585,2.68976276,-0.757502355,-0.803108974,0.203374186,-0.601208022
YKL054C,DEF1,5.980172343,-2.14899868,1.504892445,-1.65034675,-0.051959906,-0.385808947,3.686033995,2.234442948,-0.167180073,-2.53276905,7.398566404,-3.436011118,2.219370677,-0.855477567,-3.145210889,2.50582585,2.261762709,-0.454313019,3.065522218
YKL055C,OAR1,0.528822462,-0.832743304,0.757682013,0.076840301,-0.605458034,0.110427725,-0.774539466,-0.015075091,-0.615524736,0.057217159,-2.05660149,1.038415873,0.779841228,0.045373972,-1.611901281,-0.918573749,0.470812091,-0.810912288,-1.03839511
YKL056C,TMA19,0.741139368,0.604645413,0.122418923,-1.003363529,0.068338906,0.213793193,0.725907527,-0.015075091,-0.512585891,-1.072482012,-0.038773868,-0.541053207,1.214832777,-0.254268876,0.188386189,-0.525189947,0.985507969,-0.415559718,-0.785692666
YKL057C,NUP120,2.064305339,1.168214926,3.707326021,-2.303196076,-1.655493507,-0.719172941,2.098392022,0.313786403,-1.305967681,-3.428899208,3.351064114,-0.606732137,1.734756981,-0.956236663,-0.227919271,0.794524761,3.991450182,-2.13829752,-0.309756319
YKL061W,BLI1,0.98290106,1.168027236,1.168737008,0.211132749,-0.470900984,-0.75917454,0.124633303,-0.974883467,-0.062366119,-0.410018766,0.900819188,0.062960056,0.644109071,-0.388644597,-0.227919271,0.22098848,-0.376047685,-0.242785537,-0.638363494
YKL062W,MSN4,1.911130847,0.536227147,0.01116479,-0.071558643,-0.606461951,-0.6928827,0.88968376,-0.919365732,0.288989945,0.02211088,-0.200009722,-0.649758494,-0.533398102,-0.171101788,-0.227919271,0.050070929,-0.677636646,0.029942234,0.204223361
YKL063C,,1.572319566,0.689010206,0.555111373,0.063679482,1.745747386,-0.575970337,-0.194185582,0.140530079,-0.224971499,-1.272699679,0.020255757,-0.20811247,-0.408925003,-0.591726947,3.46900998,-0.724662874,0.998158685,-0.444678868,0.672466958
YKL064W,MNR2,-0.642600814,0.052940729,-0.562090203,0.945766945,0.71233694,-0.136398151,0.46600269,-0.734299234,0.214276383,-0.548928115,0.060971139,-0.622510583,-0.644430466,-0.250140425,1.851758843,-0.761818853,1.265901472,0.32066793,-0.06673279
YKL065C,YET1,-0.718165152,0.389897729,0.680733681,0.034241121,-0.262136894,-0.16483457,0.594707203,0.832133409,0.04494752,-1.300779579,0.823462483,0.759674542,0.640030362,-0.129330319,1.243617903,0.148993011,0.870078109,-0.48454536,0.276837774
YKL066W,,-0.252688922,1.187111077,1.0598344,-0.609871959,-0.051959906,0.66305629,-0.857244456,0.191248391,-0.569035032,-0.701995298,1.846833686,0.969839012,1.61038296,-0.079983689,0.275548129,-0.428218095,0.848839836,-0.973636366,-0.344365874
YKL067W,YNK1,-0.609003526,-0.522276138,0.318228565,0.286063182,-0.051959906,0.941482401,-0.657228038,1.048014857,-0.189809716,-2.11354948,-0.9400408,0.034648334,0.295445953,0.313106232,0.280151865,-1.442081924,1.002702086,-0.470570149,-0.099342473
YKL068W,NUP100,-0.575742824,-0.411136588,-0.305645275,0.60576592,-0.786213201,0.57087701,1.216325268,0.078362051,1.121581335,-0.996387785,0.705671679,-2.76949471,-0.102309051,0.082631672,0.124850843,-0.779065729,0.025490189,0.385268653,-0.004813122
YKL068W-A,,0.707809088,-0.011962791,-0.578233932,-0.516669637,-0.3750735,0.38931674,-0.54641446,0.431505113,0.024801946,-0.304906757,-0.729028711,1.008893065,-0.048259978,-0.111714532,-0.489712256,0.183768363,-1.034796315,0.010943966,0.520657024
YKL069W,,0.195862312,0.890501955,1.281333405,-2.364493176,-0.755775332,0.625593764,-3.083287623,1.528372559,-1.596963387,-0.366511883,1.026638621,-0.506239342,2.75819091,0.228896067,3.490974797,1.188365106,-1.069016565,-2.933226023,-0.720439923
YKL070W,,-0.058277473,1.083785568,1.159291081,-1.483498314,-0.656359424,1.541757053,-1.774458621,1.243241804,-1.459728113,-2.115505775,1.319793634,0.356509534,1.729462862,0.280128757,0.359369237,-0.79986295,0.189660932,-1.733105317,-0.447648726
YKL071W,,-0.708703612,-0.011962791,-0.109402554,0.650045737,-0.414339057,0.580604507,0.33777128,-0.009971803,0.817307422,-0.954017082,0.214922795,-0.647560441,0.602559848,-0.466398709,-0.479221076,-0.379003261,0.322210922,0.171788738,0.04284922
YKL072W,STB6,0.63200602,0.948406931,-0.644032398,-0.198463538,0.109186192,0.353961963,0.001746052,0.09517478,-0.888146229,-1.624805669,0.25211913,-1.435693493,0.448011377,0.858181356,-0.742266731,1.309218258,0.189660932,-0.518425026,-0.118835813
YKL073W,LHS1,0.931275463,0.279403656,-0.049804181,-0.350290874,-1.214145861,0.111787893,-0.024755128,-0.294630726,-0.026052352,-1.901268525,0.240805656,-0.879495795,0.574317937,-0.589376252,-1.22060351,0.011494896,-1.085399079,0.262588275,0.232401632
YKL074C,MUD2,4.531469785,-0.068140556,-2.041261905,-0.710880053,0.682999686,-0.136398151,2.307544746,-0.66451029,-0.663353833,-0.806442606,1.457951772,-2.87294428,0.192060561,-1.226826898,2.612586009,3.287395069,-0.98295239,0.601425542,1.067411908
YKL075C,,-0.792957638,-0.626671471,-1.190186254,0.794439486,-0.923717832,-1.361393683,0.505391837,-0.714700319,0.912955196,0.294506225,0.020255757,-0.139116389,0.332088285,-1.178949844,0.324663876,-0.320129582,-1.62002474,0.893859123,0.227669597
YKL076C,PSY1,-0.733386049,-0.877431728,-0.934018968,0.615015573,1.400756234,-0.754069809,0.218172679,0.288582591,-0.152742167,-0.354385698,-1.608326521,0.212668075,-0.523963593,-0.431826847,0.977436358,0.415035702,-0.030917109,0.71253053,0.701002683
YKL077W,,1.681325028,0.204951872,0.536663193,0.624596871,-0.213653831,-0.227625523,-0.237857722,0.34399682,-0.355902335,-0.572737635,-1.231086823,0.039267831,-0.102309051,0.201303907,-1.612926524,-1.602031726,1.261307906,0.071939245,0.021804807
YKL079W,SMY1,0.343155657,-0.045020417,0.0686064,-0.427265524,-0.884483192,0.421783828,0.165362005,0.346641803,0.004199859,-0.220343,0.077071359,-0.356930852,1.101522596,-0.120894135,0.836336045,-0.131502922,-0.167842596,-0.455277311,-0.361712559
YKL081W,TEF4,3.266784186,4.629995194,6.836887957,1.574641933,1.765548657,-5.181329952,-0.249290342,-2.39551429,1.89048744,-1.038709674,-2.639670718,-0.154749701,-3.621209557,-2.42573382,-3.537751162,-3.184928758,1.414149039,-0.027754588,0.781575429
YKL084W,HOT13,-0.23594648,-0.252292941,-0.236098072,0.21918106,-0.810703149,1.773007878,0.145483268,0.977290409,0.47798433,-0.831233239,0.36812427,-0.226471382,0.34002882,1.559602928,-0.344804731,-1.337953956,0.699462368,-0.040776678,0.350050051
YKL085W,MDH1,-0.695416129,0.360462666,0.169808731,0.058136731,-0.601601435,1.064282873,-0.902285135,0.086791255,0.293389615,-0.389661446,0.583391528,-0.158646444,1.124311351,-0.311139223,-0.733806599,-0.828804294,0.354514588,-0.417589163,-0.997451301
YKL086W,SRX1,0.045076514,-0.718240292,-0.431299446,0.283221824,1.999964158,0.030380045,0.145483268,0.197663969,-0.378964011,0.029209656,-0.729839916,-0.211255784,-0.601189715,0.998630133,0.030425859,0.593488684,0.707926897,-0.391280448,-0.210919193
YKL087C,CYT2,2.359426776,1.406343439,0.127177035,0.029952394,1.276506641,-0.618510237,0.145483268,-0.937393518,-0.591860729,0.806415893,0.620933575,0.896488782,-0.102480244,-1.150769374,-1.703056009,1.91788856,-0.149168115,-0.630048264,-0.760585308
YKL090W,CUE2,0.619470258,-0.320475339,0.110267118,0.581068217,-0.189633075,-0.263125994,0.583312456,-0.73039054,0.662461334,-0.538578467,0.401196136,-0.158646444,-0.17964217,-0.674255061,0.563834406,0.601558095,-0.48322583,1.312186421,0.130952946
