ION,NaCl+alpha_1200,NaCl+alpha_1500,NaCl+alpha_2100,NaCl+alpha_240,NaCl+alpha_2700,NaCl+alpha_300,NaCl+alpha_540,NaCl+alpha_60,NaCl+alpha_600,NaCl+alpha_900,NaCl_1200,NaCl_1500,NaCl_2100,NaCl_240,NaCl_2700,NaCl_300,NaCl_540,NaCl_60,NaCl_600,NaCl_900,alpha_1200,alpha_1500,alpha_2100,alpha_240,alpha_2700,alpha_300,alpha_540,alpha_60,alpha_600,alpha_900
161.0454,0.608732573057,0.176181421568,0.292026456285,0.415070755411,0.645105869122,0.308315798831,-0.0085284908119,0.685363325117,0.416836284092,-0.128502019492,-0.069400027363,-0.0166442128694,0.000511754854202,-0.0140123704552,-0.0571682896313,-0.0592224733668,-0.117530548844,-0.101379269831,0.0200732945751,-0.0231420646559,-0.012811827829,-0.167397219587,-0.488072963224,-0.144880034084,-0.096542616792,-0.570799846009,-0.179383252107,-0.0335733965744,-0.0166071820844,-0.00647154297303
162.0403,-0.0685446029711,0.366156626827,0.0206732023908,0.144793557551,0.137785775952,0.0110599707538,0.0097095517388,-0.0611752494359,0.132583826826,0.0695700887263,-0.0107419787745,0.497078927214,0.554256839773,0.243211417484,0.156960175091,0.162718283181,0.0596021582613,0.0888282525623,0.0651430920327,0.065056337623,0.657244107236,0.615971537341,0.393114452661,0.147088790894,0.657417182882,0.175371404799,0.510420085697,0.286140347004,0.394034999142,0.327782535735
163.0609,0.0676477615889,0.0743067576944,0.0328488533832,0.00715967226189,0.0564245015534,0.123434329518,0.116042922046,-0.0733310391799,-0.0189629303667,-0.0275469577808,0.0609578595761,0.217184966525,0.250532154643,0.00446340576045,0.150574524097,0.149969338046,-0.0170107613337,-0.0486101331883,-0.0423915924865,0.0501948177147,0.0276952783168,0.105510057316,0.0490679234495,0.0611557267785,0.334670664402,0.0841468149076,0.0458497977098,0.216536996432,0.0243744444749,-0.0645036989567
164.0716,0.421442726346,-0.00726478232663,0.214901803231,0.371625621805,0.402219065362,0.353732798448,0.00988089039119,0.500444827537,0.401527196115,-0.0422666939258,-0.126150223107,0.021668765598,0.0954477264114,0.054279174601,-0.0266790146407,0.0839309550966,0.02014507145,0.0350232582011,0.0730693529395,0.0695682145602,0.0588350933409,-0.078764838487,-0.744734808312,-0.110463635585,-0.182953241606,-0.746657742785,-0.185662254575,-0.0288730106751,-0.0117578219248,-0.0258299657693
166.0147,-0.0426159029643,-0.0823915774822,0.0455378793199,-0.0948316215827,0.111914515945,0.0613108803771,-0.113220281956,-0.0223997319247,0.0816696452436,-0.224112062206,-0.123858378758,-0.0229846669515,0.0469209136193,-0.0418824231577,-0.132951572506,0.00442675760449,-0.237248883411,0.0342761630284,-0.146720995815,-0.186059277294,-0.325553094469,0.0280933369422,-0.357966469432,0.124418425945,0.248362893867,-0.225145646407,0.265681133313,0.154674350007,-0.144538425475,-0.368229593932
166.0512,-0.0687439854391,-0.072961410227,-0.0894599988895,0.0108116989643,0.0277258337671,-0.200665126084,-0.0486806346579,-0.110100938893,-0.00156780036994,-0.238011924029,-0.0121650315275,-0.270681840403,-0.161156662972,-0.075665795966,-0.128078722225,0.00763614678331,-0.218452541144,-0.0224968636528,-0.249905043898,-0.210020842989,-0.125268345065,-0.102698852249,-0.276812038837,0.0540890992354,-0.0186238208942,-0.196171877759,0.103797934548,0.105882298433,-0.0993274196985,-0.192715744012
167.0357,0.0956081922312,0.233812308739,0.309046013996,0.137424174624,0.262790274778,0.146716927165,0.202807611836,-0.137426207015,0.248699869058,0.246040342323,-0.0304654322159,0.325749632429,0.464712413046,0.142482167339,0.322027818931,0.0973762449633,0.101020072617,0.125011473941,0.0438283623273,0.0487754933826,0.196693975845,0.422444542065,0.270474192459,0.0515238679078,0.403551606607,0.147805458548,0.224867092727,0.0667501171563,0.156739078692,0.263472898153
168.0667,0.263758351737,-0.120051851127,0.120541210767,0.221088526499,0.325625802253,0.255295905494,-0.0814890639235,0.514869693476,0.205216172786,-0.14559842743,-0.0415944258996,-0.178582836281,-0.294844713735,-0.0356112202157,-0.104194627582,0.0017449849116,-0.178246123498,-0.0694960466553,-0.179713732759,-0.146969617708,0.0235671816252,-0.0431192716694,-0.283124276412,0.0252404922209,0.0163508037868,-0.404161280116,-0.0292403369666,0.045435489067,-0.134054087247,-0.0892842955646
171.0067,-0.628008471373,0.151096309212,0.394441663102,-0.0264955856224,0.157042256702,0.0585599492026,-0.28124203494,-0.240841978992,-0.0699105791956,-0.397738593143,-0.446617726466,0.900801434671,1.23130839751,0.342115887088,0.363205869092,0.179360612853,0.121204795522,0.816879719918,0.101257866868,0.493040464223,1.40194479242,1.60691942283,0.613832947095,0.407243762469,1.37854180018,0.0605807197381,1.06156437725,0.255988375508,0.989600566599,1.24090810137
171.029,0.229961453576,0.00395660433862,0.24559340104,0.109429688472,0.362710564594,0.13813533075,-0.120769875857,0.0717583809852,0.175095002867,-0.111630606451,0.0432217884437,0.115185654402,-0.0727334496255,-0.0547317836789,0.180724091317,0.131714888975,0.027914862807,0.0260137722272,-0.288570665409,0.164918933148,-0.105485253068,0.213144092637,-0.168057874623,0.021741673235,0.354263065982,-0.197586371478,0.0477839827106,0.224076879172,-0.0741996609945,-0.0525926330374
171.139,-0.0207225244243,0.00171859603062,0.0825726319896,-0.00606223946457,0.142264037062,-0.0317598543457,-0.262287690226,-0.0161727490604,-0.0210957652473,-0.100961020437,-0.148555727013,0.045438117933,0.168018689713,0.00407028331233,0.064045728118,-0.0234687050477,-0.223912140334,-0.0395897314574,-0.282815077735,-0.0860715126549,0.363549292467,0.453108937515,-0.0844888611585,0.0790844429409,0.428538205976,-0.374478644651,0.312024597493,-0.0123189498399,0.181364711877,0.179177545915
172.0615,-0.0380969953822,-0.0415569010412,-0.00170932709763,0.222315448962,0.123255334866,0.105742589299,-0.0530150169544,0.125728221673,0.171250366919,-0.186307530232,-0.222666102713,0.0727686622283,0.138737074262,0.0269409764677,0.0386384650245,0.0393883440771,-0.0977172649817,-0.035070486221,-0.195618285307,-0.165823702769,0.647080959492,0.789424886986,0.571188354113,0.261314617445,0.858417794243,0.0427879833186,0.429878635529,0.290330066228,0.314984024788,0.475967821332
172.9043,-0.195648487411,-0.28535127754,-0.337822331893,-0.186274315924,-0.309489013878,-0.0191026509679,-0.117532154999,-0.253757417854,-0.196131461575,-0.105379632923,-0.132690531491,-0.195931046007,0.00124121813533,-0.11542135308,-0.0723700841827,-0.179134557245,-0.346414489068,-0.0950813107237,-0.440507820216,-0.0954680237134,-0.121628239586,-0.116432965465,-0.253491183524,-0.103969212508,0.0758207596542,-0.455610874029,-0.0598920796248,-0.22880418173,0.101677492578,0.0372861336043
173.0458,0.19338913823,0.138689956616,0.428835520304,0.0325076263041,0.482878537365,0.139890193071,0.12160779474,0.115662159817,0.155540339416,0.121464186803,0.159363399494,0.228050392655,0.225950763382,0.0590504537933,0.289955959915,0.0464686764681,0.0469196333945,0.00391859541218,-0.168069452812,0.0130802303644,0.143003891871,0.292298638777,-0.0282466698967,0.163635328661,0.658509132795,-0.161524478504,0.24807823608,0.135414497998,0.16748726296,0.162368632941
173.0714,-0.399545153692,0.671671925004,0.232762624787,-0.0917766091957,0.186766653073,-0.148512657599,0.581546717103,-0.459823966054,0.229917128014,0.486670875811,-0.0495031255547,1.13406860371,1.36872902381,0.585128250747,0.283634325399,0.228864758161,0.401899535883,0.474685923978,0.356253018701,0.207694262166,1.34315309542,1.10009784008,0.101663307904,0.0477006782293,1.09646437964,0.201053113521,1.20109233831,-0.20164118843,0.951268945688,0.989881401599
174.0568,-0.185077314073,-0.00302397864666,-0.00573703090526,-0.0696635295789,0.0337625835073,0.0830778381102,0.00521548942164,-0.125291163869,0.0387647382885,-0.0322363978295,0.0172005356879,0.449208727985,0.300606784454,0.152713066204,0.260890565198,0.205286494928,0.0864418114418,0.305121470445,-0.0300541402216,0.147206942685,0.346830622858,0.345969196053,0.107073749536,0.0255511862208,0.502296981848,-0.000205951032994,0.355553432746,0.205409228328,0.223340688628,0.2973753074
174.0876,-0.136613166443,0.541172493324,0.377470181441,0.0685816334947,0.328699849279,0.137397812661,0.116056688443,-0.295880257877,0.118283154178,0.199247010525,0.0330178782022,0.715372984071,0.857222766159,0.237394840983,0.521150951352,0.168513767207,0.120276534607,0.347822200271,0.131401715468,-0.0158259729742,1.24072077386,1.4146490258,1.05484853031,0.149939816806,1.84923148126,0.340149625352,0.755737047966,0.065885764183,0.672719125361,0.911246702431
175.0613,0.293330779383,0.666368397914,0.823335394097,0.563560044057,0.837677444235,0.477680955085,0.0173196370565,0.65627354438,0.40755081226,-0.0373117834406,-0.124887534027,0.513991761819,0.591423247066,0.37064630554,0.0873631169318,0.157610771765,-0.0221221019244,0.291764800509,0.0765829644606,0.00692292348091,1.07209945972,1.48877098684,1.10721126039,0.259869741521,1.62388482283,-0.266749181646,0.971738199772,0.0866100798614,0.424439945461,0.673958641064
179.0353,0.607904702675,0.172577886088,0.478201916313,0.438873259545,0.634078157233,0.327852159116,0.156929216522,0.550615982504,0.406136375169,0.0505027512068,-0.0562492949167,0.0539554684646,-0.0242976398784,0.000458228131793,-0.0118369309362,0.0153427663226,0.0468470915099,0.0965601825448,0.108153072418,0.060773967346,-0.0304818747673,-0.0680213996231,-0.496208227686,-0.0632260692896,-0.0501332253078,-0.52156551166,-0.163805917289,-0.00992885315716,-0.0965789861354,-0.0494684695781
179.0561,1.24783031508,0.460102762653,0.864098795086,0.884159731423,1.25533431623,0.808264451032,0.124465304025,1.25850545665,0.804474308931,0.0254056467438,-0.0764877287259,0.0770885568675,-0.00483031344564,0.0252635130367,-0.0503077187644,0.0211551631655,0.141543574904,0.136216529075,0.229378155507,0.0399015291295,-0.0294195680176,-0.234099981223,-1.02893052807,-0.177098330977,-0.304916924236,-0.938616178849,-0.318941553264,-0.0785519394031,-0.147856062191,-0.0940506573499
180.0662,0.427427642252,0.0579473329715,0.257388061144,0.342451458022,0.450375084942,0.31777818756,-0.0177042431568,0.499314660679,0.357799816562,-0.0471044342978,-0.0690767524025,0.0746046849888,0.137138282338,0.0659524660188,-0.00494193311604,0.0749703530441,0.0192875451123,0.0283050889346,0.129813849359,0.0594435442944,0.0720855924124,-0.0464407464311,-0.712428645053,-0.119369216703,-0.137558473565,-0.718450421153,-0.148508314515,-0.0633267062424,0.0242270117601,0.00443380828102
181.0712,0.1893948212,0.203135302348,0.298229168253,0.24140917784,0.356482750154,0.336152763115,0.155908219942,0.0781204852805,0.3201774789,0.0251886911438,-0.0223796570731,0.408050404092,0.247851850517,0.141907860744,0.194549074362,0.235699994673,0.07385114762,0.172051326315,-0.0716837371698,0.16009609333,0.439256963288,0.692210825044,0.151523970574,0.289204762396,0.617800539583,0.0158135974767,0.59062495182,0.602199187417,0.194852045048,0.225537178676
183.0064,0.06923265128,-0.131411170623,-0.0296757480381,0.0578929942722,-0.00934454266823,-0.0203311722896,-0.0362733489475,0.127227003206,0.0734118815496,-0.0422401987717,0.0913754809129,-0.10884317806,-0.123163301852,-0.0857929012955,-0.123856818385,-0.0618743779636,-0.136057430727,-0.142282379831,-0.199864144296,-0.063432778359,0.0397756853261,0.149885610241,0.0770435116064,0.163863400068,0.370739067937,-0.0104785348863,0.218964727634,0.161088717403,0.0552980239816,0.0424687874147
184.002,0.111675293217,0.473944273162,0.405437531809,0.301517076762,0.525112102704,0.329646774688,-0.0333872012198,0.17049552567,0.368192133578,-0.0250910771219,-0.392343183826,0.57188590827,0.910715806039,0.302556004287,0.160357057331,0.000319746996302,-0.0174625443845,0.381373409646,-0.0280488630842,-0.0708649470753,1.35589036164,1.53928370207,0.273141648971,0.435697025662,1.20030379547,-0.427462327391,1.01669623737,0.135323166721,1.06294620805,1.16504771697
184.9877,-0.102641170721,-0.018272457425,0.0472974843743,0.0470989960897,-0.102835708179,0.102472784321,0.00288326744871,-0.138567545542,0.0307984521007,0.0829814058786,-0.0873168792854,-0.0446573189028,0.145081431986,-0.0577436283578,-0.034671810551,-0.0823187186753,-0.0828192449108,-0.0689115965659,-0.0110067710548,0.0236465295032,0.329755566607,0.283695870118,0.0123522803973,0.069522050677,0.238347083384,-0.00901015919798,0.329524621913,0.0813482191715,0.214140116707,0.121052309749
187.0246,0.632013011204,0.156479839274,0.685201762184,0.453312141822,0.811603892825,0.539474482257,-0.0603082536862,0.596060030925,0.373224988208,0.0278210877704,0.100494917642,0.107308183779,-0.179364823646,-0.111491823322,0.061133309633,0.0551420074952,-0.0223720487909,0.107822656998,-0.178982908566,0.0425245497734,0.465442630844,0.732297897282,0.171688048298,0.14877479563,0.820494633009,-0.163939448138,0.46572667833,0.447085703546,0.104628126123,0.0747384331137
188.0564,-0.536996626577,0.332344439304,0.50277697951,0.486186492448,0.758490728021,0.744594674603,-0.0430243547904,0.145199695375,0.262042591035,0.278242064069,-0.685132489965,1.32500906742,1.27432195713,0.467671302368,0.902514946638,0.227029945306,-0.159138436452,1.04278270523,-0.587812318826,-0.686128788294,3.14981900687,3.39419393742,2.7772094398,1.18671239453,3.45727791797,1.24048377886,2.30449588507,0.902339972517,1.86954579851,2.36276944898
189.0406,0.234132389841,0.110200158545,0.448920210223,0.168094371792,0.608126244785,0.326955952767,0.0571695337191,0.124067138531,0.205075136144,0.0614419506733,0.210620834698,0.160494327123,0.052189069461,0.0175387424396,0.0996819392517,0.0829835774836,-0.0183120572024,-0.0108649268877,-0.291459317959,0.141510773804,0.150890629338,0.351901472624,0.013934835128,0.110712356765,0.607146594394,-0.169479523808,0.320526193697,0.276151224041,-0.139409635117,-0.0187847128604
191.0198,0.0349677685228,0.752859645815,0.129632223787,-0.142218603917,0.516295262284,-0.2168679059,0.271609018067,-0.428449991514,0.0297042215703,0.398623367216,0.467031450497,1.19188880872,1.60212995954,0.31442648248,0.27478072355,0.10903378934,0.365085980484,0.276786779725,0.34448806121,0.171811283417,1.09156430332,0.896125100449,-0.233080087786,0.0833309542382,0.505165136346,-0.391307651124,1.06120283158,0.000379082050021,0.378510141134,0.592381178234
199.0241,-0.0124108986806,-0.0666403942,0.0599334050148,-0.138568441617,0.0614219335763,-0.140924315782,-0.0090243357082,-0.206747892154,-0.013836978635,-0.0774576863333,0.0553005130509,0.0584752942722,-0.0542540897514,-0.11260012116,0.0908136327301,0.034127206903,-0.0109372654724,-0.0808647901315,-0.275694647691,0.144822751682,-0.0437438974168,0.195420624534,0.255830962785,0.144465217974,0.480014696864,0.159579574374,0.2746448743,0.260978566791,-0.00123303005226,-0.00204154797281
199.17,-0.00284500590221,0.0288651627191,0.0710842847332,-0.107785251817,0.151949495008,-0.0660738736766,-0.0805006595329,-0.199350027495,0.0170611304836,-0.0422735427278,0.0662098268474,0.0086660201595,0.149657482991,-0.0449706847262,0.204555251831,-0.041006869631,-0.144574184292,-0.0867228309649,-0.153535981089,-0.00639155947805,0.0350162080802,0.0991319242062,-0.18923403069,-0.0143183882404,0.107440691981,-0.25186416443,0.0669904122295,-0.0626982783462,0.102843681346,0.146315907957
202.072,-0.0907143636173,0.325236256082,0.407427972098,0.22914690268,0.65330311583,0.325762748469,-0.0478797750443,0.0456717128662,0.179178369669,0.0548458304219,-0.0663425995047,0.469258565727,1.0878330886,0.076333889436,0.865471047257,0.0753924714981,-0.157673086484,0.0522362185983,-0.296043612387,0.0266279674837,0.62711206509,0.540468738681,0.307911417168,0.192176893494,0.813601462899,0.200207655603,0.496194805641,0.208964813907,0.237706312501,0.367615054581
203.0204,0.338618688993,0.588137396803,0.710074198776,0.57174722429,0.915384820001,0.603779449885,0.21221024001,0.298041914212,0.680605857764,0.177306284707,-0.301288043015,0.737967682056,0.792585907781,0.24965052289,0.545871751267,0.217601731943,0.162073740492,0.419083369234,-0.108231214786,-0.0247074855068,0.218219475939,0.406643870894,-0.0747143665501,0.190881187618,0.395238554628,-0.296415927041,0.351042870543,0.176396690793,0.241566265369,0.209659589086
203.0827,0.456930180798,-0.0202820562506,0.303317175877,0.334897719506,0.438351417965,0.281047534102,-0.085137961505,0.561927709347,0.330790910767,-0.0747457685635,-0.0366696142556,0.00419113011196,0.00444253605863,0.0230952569648,-0.034801137819,0.0256415352243,0.00156333798938,0.0378309112019,0.051988453824,0.0567355610684,0.0123359888643,-0.1389457528,-0.767069700478,-0.132831145292,-0.176583178311,-0.784445624952,-0.138429583806,-0.0529043463771,-0.0772138042068,-0.0717326276935
204.0548,0.179975820869,-0.00418075517161,0.00718433321415,0.0777069841241,0.402513178486,0.0391685783436,-0.0329265032204,0.156747828838,0.117755123057,0.104892813633,-0.101403617641,0.180270398698,0.313477647449,0.14136195552,0.109036311365,0.110584423168,0.20699294942,0.0909388899932,-0.0394762689253,0.0481608695864,-0.0944426275954,-0.015455116485,-0.490171447607,-0.148385978137,0.217147873011,-0.67077849431,-0.0322129959559,0.0588367326618,0.020427469519,-0.115253800557
205.0352,-0.249295695838,0.0257323173332,0.649406979711,-0.0954870546103,0.999041092676,0.22562004365,-0.394573721751,0.104633793883,-0.401046869803,-0.105926857948,-0.114408390969,0.656796774948,0.923619615745,-0.0946078719362,0.45160687817,-0.0661126248241,-0.0840163092052,0.3231596711,-0.326210818056,-0.176506716502,1.66973579786,1.87221047259,1.01568107373,0.179616883998,1.73179524504,0.0186052131173,0.693504318016,0.39016736712,0.497872197099,0.646906872741
205.0622,-0.157381323013,0.0946968794463,0.453742392451,0.0611521456697,0.346843943615,-0.0837587725878,0.109483170984,-0.161192374937,-0.572686353852,0.0194047257486,-0.199339864819,0.95614495505,1.21196265658,0.801595739994,0.475647946499,0.371695137962,0.553125702435,0.781060041941,0.129892016039,0.34287893874,0.450124512895,0.518338047921,-0.377680512399,0.013770461077,0.569597642811,-0.603967838338,0.440989850692,-0.0103583929731,0.285697872458,0.286917733157
213.1243,-0.211316498864,0.328169144955,0.00107407841902,-0.24553108466,0.035994812712,-0.155444277043,-0.108357191381,-0.353259071831,-0.205976440322,0.064336945265,-0.198778835157,0.410776722658,0.673311726276,0.34014099747,0.358360158488,0.222295883535,0.454082183023,0.395308977134,0.158778746514,0.056470890803,0.918493499436,0.825149988932,0.298761975314,0.161190500128,0.864473341952,-0.0930283928086,0.740796043045,0.233049161669,0.384707227245,0.473868894326
214.0117,0.193879637531,0.329713576977,0.105157743453,0.186415509412,-0.0362953011613,0.0620600994415,0.19979927952,0.0470577563398,0.27886859204,0.0529462092006,0.359349093631,0.648707916425,0.524909400357,0.276047184486,0.266260665233,0.41870980811,0.250461288206,0.327773737417,0.323966311114,0.341292400436,0.50949209945,0.294130364207,0.0256047723543,0.187115993439,1.01736362933,-0.00263024011846,0.19559831082,0.326121920374,0.483545724876,0.202030307882
217.0863,0.547959179042,-0.139238161318,0.176096630157,0.695007485586,0.637097275672,0.292997159991,0.069219003414,0.667336014636,0.388774481096,0.0710152810414,-0.210989085295,-0.0140981963482,-0.2698411059,-0.2336977274,-0.386940226181,-0.127651726485,-0.34371540022,-0.299573163089,-0.118781702209,0.120414203622,0.0978413572445,0.178787766903,-0.270193322591,0.0503099168057,0.124232908781,-0.42033567169,0.313754932513,0.209523204395,0.023261281061,-0.044779822643
217.0954,0.819669105021,-0.0149402282823,0.484918040511,0.656724874596,0.840083824178,0.586046722946,-0.151077344445,1.18491910484,0.513806769629,-0.20007026976,-0.184677593784,-0.218940596766,-0.489874073014,-0.121675695654,-0.289850548643,-0.0439469724085,-0.0844302285944,0.00248273099387,0.00612168458176,-0.086064408689,0.21926441785,0.11447415992,-0.360984827571,0.0714605241987,0.320456284907,-0.619764635404,0.205060382404,-0.0809615931467,0.0522300511793,-0.0162255890526
218.0329,0.701804384219,0.00683760702709,0.420710597369,0.536392201071,0.703690516608,0.539491837229,-0.0235471256134,0.927381576646,0.451428408382,-0.127379472849,-0.13401752676,-0.100148861098,-0.267616098309,-0.0560225858021,-0.164682698229,-0.0244876761098,-0.0545205543108,-0.00791682313651,0.049811621244,-0.0530035437064,0.0421353086413,-0.158098746709,-0.369930675879,0.0184256940153,0.00746952690206,-0.590254737221,-0.0677312079885,-0.140196567487,-0.0683945225437,-0.00774357922069
220.048,0.268061506501,0.202440040606,0.260650355582,0.271331036407,0.43615217141,0.218033201121,0.187692281547,0.0730586283491,0.234542985789,0.0671867910002,-0.0625875067245,0.631630856631,0.488025567816,0.25942407645,0.2481847763,0.34423252503,0.11059152346,0.334169576189,-0.00710528300804,-0.0627120344981,0.664525351064,0.500495101759,0.26248225604,0.402644243835,0.810854894169,0.333943264157,0.61985303265,0.45269952885,0.504334414816,0.324115525298
221.0608,0.0711181690873,0.380352958451,0.25080436202,0.0166255525287,0.225469466104,-0.101975599491,0.0825573133826,-0.16758380355,0.168646660627,0.248189155884,-0.00103480854606,0.372532812385,0.493505468647,0.147381537752,0.0791926439776,0.115898924246,0.136435282064,0.0876488533786,0.0895543025611,0.143359990969,0.594415535409,0.553793569942,-0.0321772248291,-0.0730241409921,0.427047043821,-0.136278156158,0.542288717195,0.0247852113516,0.21957028801,0.315311340873
225.0407,0.439119533587,0.103909107235,0.368103676435,0.219826603662,0.510862533437,0.311381589152,0.0509760805905,0.26383248543,0.299048796533,-0.0289117472508,0.148289408686,0.148794457533,0.0409183228346,0.0369641580416,0.117591254572,0.023902541758,-0.0135660573566,0.0223743732766,-0.133616408483,0.0473974465986,0.0384829044176,0.148242038433,-0.153684553139,-0.0429349620582,0.380407019389,-0.130557919466,0.108975101014,0.118128560328,-0.0546185918829,-0.00155385367444
225.1861,-0.0893096003453,-0.0534452124909,-0.0069061363342,-0.0959283315207,0.229204687407,-0.0689907299117,-0.115182791071,-0.28214902902,-0.0924681107817,0.0160991728118,0.00313384048445,-0.127928003284,0.283167904705,0.0874171622539,0.206213044625,0.0371727027279,-0.255441527835,0.418787367108,0.0437112019457,-0.0499985680292,0.546979385836,0.174446674209,-0.138639879514,0.17955319991,0.105175624026,0.0876967242255,0.255639416256,0.0672980972095,0.158888236255,0.173315825446
226.0102,0.418110612515,0.314599596842,0.510403299211,0.36749155488,0.427892717716,0.312023771382,0.149349486758,0.305643682368,0.42580281488,0.103285553556,-0.111005765132,0.402573698708,0.533645742897,0.184290140873,0.231809163229,0.0865604684904,0.0613688412032,0.19816998501,-0.10464892343,0.0259639211479,0.650903091483,0.858205232768,0.240154768922,0.312415678347,0.912771175449,-0.0592033162021,0.437613596763,0.265826610308,0.536476761707,0.527328100153
227.0702,0.315198832338,0.0142464391316,0.397125807645,0.0965813500011,0.349235359223,0.193472445734,-0.199016302443,0.115072691178,0.213651478282,-0.324719456046,0.132450841647,0.251553172641,0.180408702358,0.0814442151898,0.206603450967,0.109850598944,0.401938391448,-0.115822742269,-0.214923815061,0.0351095322341,0.27014293984,0.784667614023,0.30193615738,0.297603180105,0.765572110902,-0.0255529349026,0.65887639779,0.676643052272,0.323032885652,0.202131015172
227.2017,0.171009825742,-0.108036011017,-0.0182494706871,-0.101749604216,0.396980689256,-0.138261157769,-0.280771502378,0.0521941793575,0.0770080539891,-0.20750729101,0.05110382615,-0.0640895242909,0.06970047184,0.000634221386782,0.204297658457,-0.0708707348154,-0.134240069346,-0.0339436173566,-0.246911573038,-0.0274236115375,0.033353541665,0.150878774288,-0.351794706993,0.0137038210151,0.434272749588,-0.629073415333,0.231241838156,0.0689873441691,0.0658800780355,0.0469880073307
228.0277,-0.120139472891,0.0389604765856,-0.100233382702,0.269284400546,-0.00634351119088,0.283191544964,-0.0847075096067,-0.0511083536077,0.208247776505,-0.126501362793,-0.0569003346996,0.387662211892,0.425148182675,0.115597769612,0.158856715371,0.151128109175,0.139486442873,0.285313591825,0.0256831379458,-0.0382287102928,0.753940212073,0.834873835072,-0.0311073644719,0.429224417137,0.655429283098,-0.344319904969,0.546789292277,0.250146763249,0.591372911021,0.667755354932
229.0123,0.0650859170592,0.226103091867,0.223496514318,0.111034395218,0.195234344916,0.266219641353,0.0744126912668,-0.0140672336725,0.1461099767,0.109438545295,0.118501332106,0.468151882575,0.412936324437,0.11499352378,0.223102694232,0.133616695653,0.336842771271,0.326105223644,0.184438554634,0.124606729182,0.722760793821,0.849677000828,0.296413656118,0.142264289124,0.875420668358,0.0850113148083,0.628007770237,0.0988962530852,0.455472388504,0.536523625192
237.0279,-0.482455863695,0.187332253806,0.0729067918585,-0.167164957223,0.0660386924695,-0.24363278972,0.0827532925901,-0.432877743031,-0.0224933960581,-0.00855061623621,-0.156706374726,0.704052417923,1.26805204559,0.23511785325,0.329670110994,0.0142853457865,0.119958479273,0.360733269139,0.0966257880829,-0.0188084652404,2.03425435584,1.83254837324,0.699139864116,0.33366802669,1.45296508385,0.243232061154,1.64800160242,0.142079731106,1.22302941543,1.45685850826
243.0261,0.175567562237,-0.113862443428,0.187022856221,0.186741542728,0.246072206015,0.170465072254,-0.0687128307473,0.28187759616,0.230651027316,-0.0707525459216,0.0281365922527,0.0671805072725,-0.0277354032643,-0.003737681316,0.0890137044749,0.0412574495717,0.031047059252,0.00775851216356,0.0597264069931,0.0922108024863,-0.0552126283075,-0.0160278565309,-0.320876626029,-0.0321609354418,0.0140695952292,-0.46201020462,0.00220387981439,0.0227701120673,-0.0294152533151,-0.138641228726
243.0622,0.152109561045,0.75716142959,0.427561898843,0.349697787434,0.356485494205,0.436474369478,0.349319566496,-0.336672690455,0.584945625053,0.391200754786,-0.00712888805113,1.13824103909,0.995384041574,0.622904171991,0.311526337441,0.627948648559,0.53466002052,0.591967409837,0.392338124764,0.413905428521,1.17641402782,1.43536198408,0.669934921037,0.218643174455,1.35023246814,0.0434090975635,1.06712693334,0.323800622487,0.699293113273,0.972739891029
244.9993,0.041730451469,-0.187058631923,-0.00685725696534,0.0239805114335,0.0107648079254,0.100067937192,-0.0741966171385,0.0278607284257,0.032442047704,-0.000496996141475,-0.0990916620318,-0.0109698202766,0.00552235198833,-0.0320762428378,-0.0261448672782,-0.0566696573293,-0.0375873673897,0.0186236045899,-0.000685607574662,-0.047249620902,0.0800515475085,0.115116942116,0.122713969768,0.0405663089408,0.232137202807,0.158972892422,0.195589402887,0.160798779616,-0.00517903771703,-0.03433357488
246.017,-0.0201996164061,0.201866235076,-0.0525117273027,0.0220124618747,0.133708554337,0.0820491016146,-0.164151649754,0.00412075973963,0.153999812665,0.0092656754835,-0.00730866715735,0.540102742169,0.553788013703,0.107905722607,0.125538497635,0.0933037349161,0.0859786188239,0.0884209464881,0.0231536928463,-0.000125470930874,0.328875718278,0.323474707314,-0.293563555453,-0.176818602663,0.100663828297,-0.171050332429,0.609897627845,-0.184861927241,0.261880660744,0.180065992388
247.0444,0.00322348036902,0.0232312671826,0.173348462332,-0.0222024539848,0.183142661574,0.0844928800776,-0.0350640029047,-0.0877228385083,0.103127334144,-0.0645105608782,0.0956239107238,0.263120380061,0.225563595473,0.175289090044,0.0458707263857,0.124259042933,0.0162991225791,0.167698604009,-0.0160471634628,0.157457223151,0.280482648688,0.44630133277,0.102658084856,0.210146566199,0.44513166568,0.0174983608938,0.461473502166,0.303489826529,0.107138232712,0.0614093747116
249.0554,0.366720611906,0.242996037956,0.428539177255,0.25689865166,0.510571977838,0.205420473746,0.0544607688814,0.423068827251,0.311648066436,0.0272707542318,-0.0205226648642,0.241012169066,0.549984207863,0.0907359599216,0.130340267649,0.0194561539289,-0.0865826500445,0.02360036805,-0.0384201885286,-0.0399424703422,1.66779332121,1.50890710173,0.841208730309,0.402064217329,1.66762432933,0.289266863056,1.55212900219,0.322596765416,0.79908554733,1.01562217927
