	YDL230W	YPL031C	YML057W	YGL180W	YPL236C	YDR523C	YCR091W	YOR061W	YPL179W	YKL198C	YLR113W	YNL032W	YMR216C	YHR076W	YIL095W	YIR026C	YPR054W	YOL100W	YDL047W	YOR233W	YLR362W	YDL214C	YOL113W	YJL165C	YDR477W	YKL116C	YDL006W	YKL101W	YJL128C	YIL042C	YJL187C	YIL035C	YBR274W	YMR139W	YBR028C	YKL168C	YNR032W	YPL150W	YHR030C	YBL056W	YBL009W	YLR433C	YML016C	YOL045W	YGR262C	YGR040W	YBR059C	YHR082C	YPR073C	YGR188C	YKL161C	YGL021W	YIL113W	YLR240W	YOR267C	YLL010C	YJL095W	YDR075W	YDR283C	YLR248W	YPL140C	YPR106W	YBR276C	YNL298W	YGR123C	YNL020C	YBR125C	YOR231W	YDR466W	YGR203W	YAL017W	YCR008W	YOR351C	YDR247W	YKL126W	YKL048C	YER129W	YDL188C	YGL179C	YDL134C	YLR019W	YCR079W	YOL016C	YPR111W	YOR090C	YDL101C	YPL203W	YPL141C	YBL016W	YNL099C	YGL059W	YNL154C	YJL164C	YJR059W	YDR122W	YKL166C	YFR014C	YKL139W	YLR096W	YBR097W	YMR104C	YJL106W	YHR135C	YBL088C	YMR291W	YKL171W	YNL307C	YNR031C	YLL019C	YOR208W	YJR066W	YPL026C	YDL025C	YDL079C	YOL128C
YNL032W	1.0861861476162833		1.2932822176632413	-0.3146165901985126		0.6876110506294081	0.6428277422769665	-0.8079904073463299		-1.1260984021355387	0.34524606674706976	4.0	-0.5100415205751654			-1.705533773838407	-2.050609993355087	2.537602002101044				0.6127881996862694	-1.723538195826756	0.4537041648785575	1.6478174818886375		-0.31238187042823007	-0.3346066497202881	2.113509274827518	2.958607314841775	0.679853713888946	-0.6090648928966209	1.575118363368933	-0.3687592197644908	0.4186193112900132	0.8560488835760365	0.46711828059260274	-0.4554359025039569		-2.337242168318426		1.5171264163912463		0.5003129173815962	-0.7953374882517811	-0.481881052856847	0.9535048356652917	-1.709965388637482		2.0087739243075053	1.1174754620451195	0.36381310480127577	0.5882119954561311	0.3000755972575233	0.6867657083052761	0.3984832163499898	-0.5474469367710747			-0.669789215428472	0.7757259857057422		-0.3481407307530511	1.158015195409886		2.0268721464003012	-0.40516564441668207	0.5178413045887236	-0.37871983244958524	-0.37871983244958524	0.45892023222337114	0.6753060861382254		-0.6356366453842692		2.1023729087095586		-0.4834646261042004	-0.32239304727950685	0.6397853867046477	1.7011469235902934	1.978810700930062		1.6252516539898962	0.5792193804514346	1.2328441339178196		-0.4418916983694504		0.37706103078850994	0.4788619162959637			0.8105096863006325	1.1007268126823961	-0.5726762136427527	1.6536470255493614		0.3371477667352038	-0.6495581434649388	1.122628654130226	0.40904676481201424		0.29912329162309637	-0.3174037085394467	-0.3307761260691942	-0.7272304134482405	0.33003263009149586	0.35076252765039273	0.37623399986606904	0.9812995013337567	0.4934949675951279	-0.7267671659569543	0.6414940885097647	0.7880789156914907
YOR231W		-1.3736596326249577	-0.6179829574251317	-0.42910696378160773	1.7772835288524167	0.40219515759570706	-0.7883455994468176	-0.9374180157718369	2.8239087409443187	-1.2700257143004443	-0.33021838479146337	0.48678239993206096	-0.47005659834133073	-0.5007254181077827	0.8181564120552275	-2.958607314841775		-1.1203307943679464	-0.37427609047424415	1.0159229660971691	0.6685727034792569	-0.4347426565797863	0.7037737127388394	-1.1817741063860445	-1.5421181032660076	0.8477116556169435	-1.9665762445130504	-2.886056647693163	-0.6362000545208907	-0.9613798380502973	-0.478469658721289	-1.0979971086492706	-0.5858626378155233	-1.5030703519267852	-1.5816987086802545	-0.397505931192719			1.058488567365597	-0.3769575657536184	1.0883098412461387	-1.7958800173440752	0.5442417968958632	-0.5624079677460386	-0.4309774139704364	0.47534428764222286	-0.9566377219788705	-0.3196644865854368	0.9292235371565654	-0.6987529113637886	-0.4140882896805658		0.39104630072413715	0.9625735020593764	-0.3136318965269638	-1.4749551929631548	0.4139756176130242	0.5775743236287955	0.3535962737769304	-0.540758335121918	-0.5798791519142971	-0.4663550212012372		1.3516399890190685	-1.6363880201078558	-0.32882715728491674	0.399789693590672	-4.0	-1.7878123955960423	-0.4913356369470573	-0.3835244861114345	-1.2225731776106885	-0.45917018588892017	0.5835259208997792	-0.39404884243512706	-0.749092300299144	0.2892059000696726	0.4268962168360089	-0.9892761346082269	-0.7235381958267558	-1.341035157335565	-1.8632794328435933	0.4850539946919957	-0.5671909949668318	-1.9318141382538383	0.8127613801685213	0.3299397825268658	-0.4309774139704364	-1.2027324591692836	-0.518987579043427	-1.563837352959244	-1.0114410431213845	0.48492132492407736	-1.8013429130455774	0.3715088950328772	-0.7119744646116372	-0.6617427697537444	-0.6006724678413211	0.5326879370194478	0.6352614449446015	-0.2833290244398644	0.4308602745275405	-1.6363880201078558	-0.5907433479610903	0.37171326891048556	0.6813107300522541	-0.6587633767613077	-1.2596373105057561	-2.2006594505464183	0.4093810517934221	-1.6382721639824072	-1.8096683018297086	-1.2306226739238615	0.43486084803021047	-0.3543812617573049
YKL166C				0.9150664250632838	-0.6878226435602214	0.41499072009753896	1.1844222516757328	-0.6232406045951201	-1.3695721249749762		0.8843894883257002				-0.4252744164059267	-1.679853713888946	-0.4101620568525402			0.35222594973117			0.99225222199926	0.38457604711405613	-2.0757207139381184		-0.653451441451526		0.3335756274812404		-0.27083521030722996		-1.0705810742857071				0.8716007312821936		-0.5858626378155233	-0.3526170298853802		-1.0788339493622612					0.36401388819916697		0.39447947656253113	-0.631713115097869	0.7258421507363202	-0.43250310889577737		-1.6038006529042637	-1.9625735020593764		0.4490382477018239		-0.5598783968121961	-1.0241088635982072	-0.4036228560024009		-0.9408153823686288		0.3346066497202881	-0.280088935801661	1.4749551929631548	0.29396533928564944	1.578396073130169					-0.5556428743439724		-0.9222688203476079			-0.39891827221597675	-0.44891613481421966	0.9779842601822797	0.6039751033914068	0.3905123101467148	1.269217724333611		0.5738141747554887				-0.6058986979599553	0.971022294791222	1.442492798094342	0.3292904047762029		0.3926522232315866	-4.0	-0.37726803483528093			-1.0443122496864943		0.33629907461035186		1.1636758842932484	-2.6989700043360187	-2.638272163982407	-1.8181564120552274		1.1972262747080242			0.8526328922062135	0.4788619162959637	0.9796387173522921	-0.6916490514132743
YHR030C	0.4806971507645713	1.0814454694497264	0.7912899800935989	1.709965388637482	-0.3688607497431889	-2.0087739243075053	0.5334289276136457	0.5743027866374089	-0.4590451910738673		-1.250263684430939	-0.6017126946425989	0.858236769724212	-0.7153437172114843	-0.6597542384320683	1.0904439707588247	0.42910696378160773		0.38310457359924005	0.8018930011265986	0.7263044120699079	0.3949105381184196	-0.99225222199926	-1.585026652029182	0.4576726172260256	0.5765902722669066	0.9108016331948511	0.405828520885088	-1.1456939581989194	1.2716462179787715	-0.672436739812722	0.5319482085457623	-0.4584207560534191	0.3819519032879073	-0.3347943715653994	0.5476001540885584	0.6619421245802438	-0.7488486568246454	-1.6197887582883939	0.5749551254486112	-0.8271053022478239	0.48585086552456264	-0.6540384581868588	1.5171264163912463		0.8651856296795399	0.5689580546641145		-2.0555173278498313	0.9775716288145134	0.6176226965318863	0.4793854781217641	1.2636034977233577	1.3979400086720375	-1.0893755951107988	0.5836924129401174	-0.9204569925970939	-0.5739769843101239	-0.6183435174142131	-0.8127613801685213	-1.1804560644581312	-0.5205686628022635	1.3027706572402824	0.646276062411051	-0.47237009912866135	0.6873995607387406	2.1487416512809245	0.43877932106605627	-0.38774609390356274	-0.6528652170899801	-1.1518108830086013	0.9767475403662885	0.48465610691161914	-0.3181258778713531	-0.5400047439526086	0.8632794328435932	0.7734000947926425	-0.4737899961583357	0.9649707177976319	0.8074325466634543	-0.5003129173815962	0.6142150411566643	-0.850165303284215	-1.1617807780923741	0.7258421507363202	0.31713320433767545	-1.1331221856625011	-0.8797552044536348	0.7950664776458551	0.8787685448503785	-1.2732727909734278	-0.7804154737857453	-0.8247781996569477	0.3713046172859767	-0.6914355864387612	1.1390633792999063	0.4108326094539524	0.399789693590672	0.8239087409443188	0.9817156915734692	-1.2448877336049289	0.7233084711549603	-0.6232406045951201	1.0545314148681804	0.5346171485515817	1.5436339668709569	0.5961933894525775	0.4792545284805177	0.5025174626326298	-0.4347426565797863	0.6520848134983087	-0.3537923877933148	0.46306297729532647	0.6829818989518885	-0.7838340977140069
YPR161C		-1.1450869776921444		-0.9118639112994488		0.40219515759570706	0.3562513145404742	-0.5581478242267082		-0.31704307369879153	0.5614576512138892	-0.6914355864387612				-0.9755143323008331		-0.4810914263085858	-0.4822764051662644	0.4127381503074658	-0.4498940006524072		0.47521455067877766				-0.47534428764222286	-0.5138530031934273	0.5394028111023985	-0.4871822414351269	0.6320852612062473	-0.30971529748737037	-0.34332695411514985	0.4147649366342247	-0.3863695650747594	-0.32477174640693607				-1.8013429130455774					-0.4854522473397139					-0.7024583321818402	-0.6623411089738578		-0.520856752021387	-0.6867657083052761	0.39512622944736425	-0.5377517846450026				-0.3488189375553121	-0.6857113390525023			-0.6414940885097647		-1.3840499483435988	-0.700057099977233	-0.6074789100680678	-0.4839937696139523	0.4512421714262957		-0.6641410886801821				-1.0154726866562074	-0.7084091743419988	-0.9377941911802874	0.33040421897568667	-0.6530605373010094	0.4687766254669732		0.42701229180179495		0.42021640338318983	-0.6641410886801821	0.40782324260413316	-0.4377071355435253		0.3459197646934294	-0.486516043295743				-0.7178312216953584	-0.5181275896893365	0.31354248953088826		-0.6228759576535439	-0.32230181852548934	-0.6057234732321786	-0.34189316449360707		-0.37582107425197764	-0.3757179041643317	-0.579384229374235	-0.3639134848969273		-0.3995716742678688	-0.4538276316830574	-0.31668273807811737		-0.8544928285903374	-0.48122293107322517	
YPR119W	1.485452247339714	0.37623399986606904	0.7950664776458551	0.2624098337142784	0.6428277422769665	0.4512421714262957	0.5097605147537128	0.49281902273975914	-0.4905286478974515	-0.9722427953094466	0.9244530386074693	1.632644078973981	0.42044503959900126	-0.4082677610481644	0.9792245118064422	0.7358908436941917	-0.5668704824195144	1.1655792963184675	-4.0	-0.8410347396165898	0.31327437892545784	0.4934949675951279	-1.5575202309355514	0.4212462155735654	-0.520856752021387	-0.630042392653947	-0.48017200622428124	0.8150248093017389	1.6289321377282637	3.154901959985743	-0.316412682427233	1.6903698325741012	1.8664610916297826	1.570247719997592	0.906578314837765	3.6989700043360187	1.0851281824599497	-0.4979827851728526	0.3561526897002858	-0.7110803943382734	0.8535618647142253	-0.3076819557407213	0.4380642366862187	0.6784015695346561	-0.35095736591382365	1.3187587626244128	0.7741740085381067	0.33254704711004607	0.8359447081065484	0.8576105338811638	0.9136401693252518	0.826813731587726	0.533577277566208	0.5973947580800852	1.8013429130455774	1.2083093509798821	1.6946486305533763	1.0186344909214555	-0.7848914189469068	1.5985994592184558	0.9118639112994488	0.6296719922204895	-0.5587763257573876	0.6480105445643678	-0.3862638587381287	-0.27794222866853585	-0.6245192853814275	-0.4447845948739269	0.7915586435614327	1.458420756053419	0.6293019074244232	0.7814644947834721	-1.1624115617644888	0.5364055978129998	-0.8431480989299889	3.3979400086720375	0.5425723070535154	0.2698639960033222	0.876475019057268	1.575118363368933	2.6989700043360187	1.7520267336381934	-0.38142897187987024	0.7894139750948436	0.37468754903832613	1.6345120151091004	1.3353580244438745	0.2183882175068499	-0.9562448730313206	0.4405722002405102	0.24260397120697583	-0.9072793553159009	-1.0074464821678644	0.26456079674851873	1.0716041477432863	1.586700235918748	1.1636758842932484	-0.6318991482906486	-1.6363880201078558	-0.37069235992625116	-1.1260984021355387	-0.5614576512138892	-0.32975414692587596	1.0726296369609765	0.8341623753098718	0.3293831135996745	0.5816987086802545	1.2321023839819094	0.3258740172572918	1.5257837359237447	0.7293211638552936	2.4436974992327127	1.6903698325741012	-1.812479279163537	0.29191918953176843
YKL139W	-0.5708939916673035	-0.4754740633736243	-0.37407050728370544	-1.11690664142431	-0.7440042732775981	-1.537602002101044	-1.0254883072626717	-0.7788466780452948	0.37407050728370544	0.7870138152633318	-0.7622050067260775	0.4792545284805177	-0.5663901566762818	0.7416021959044914	-0.7142177262206053	-1.11690664142431	-0.7579557606304491	0.5304725208129861	-0.4197594917346237	-1.530177984021837	0.680477550934546	1.2984320149440727	-1.424812155072339	0.6528652170899801	0.3142582613977364	-2.0087739243075053	-0.3992448503603819	-1.1237821594083577	1.1295960947209729	-0.3508599358557811	1.359518563029578	-0.906578314837765	-0.9574244875598095	-0.604149623981219	0.603451962012868	-1.8728952016351923	0.6575773191777937	-1.5272435506827877	-0.7095201866693269	0.6886700476962069	0.5223000716678692	0.596364810209452	-1.2588484011482148	-0.3687592197644908	0.3671379598997701	-1.0259490972071226	-0.4355706730020165	-0.8371370066780739	-0.6813107300522541	0.359220522655143	1.458420756053419	0.5045944368538067	0.7133190306450697	-0.585026652029182	-1.1965428843515862	-0.8725712221484011	-0.8598063214213687	-0.540758335121918	-0.5872035712834566	1.5030703519267852	0.4775557664936801	0.4924139602369893	0.2686530244540451	-0.5178413045887236	-2.4814860601221125	0.9083330424043154	-0.3851027839668654	-1.010550182333308	-0.5948244537820107	1.1249387366083	-0.4559319556497244	-1.1944991418415998	-2.494850021680094	-0.604324214730064	-4.0	-0.7937139555875675	-0.7503125721946985	-1.3665315444204136	0.3796557002455067	-0.39642263184853327	-0.7408841558149337	-0.8323873272724699	1.010550182333308	0.4070464284521341	-0.5313573316084886	0.2701065960367622	0.2967946293045137	0.9476909003526766	-1.7166987712964503	-1.2069083998234198	-0.4403327216119423	-1.0277971616209356	0.7166987712964504	-0.5888855814490953	0.2583757424961879	-1.8239087409443189	-1.1555228242543185	-4.0	1.2564902352715703	-0.5710557099644256	-0.5888855814490953	0.3003356797976267	-0.9062282185012701	-0.5412111182891549	-1.856985199745905	-1.1837587000082168	-0.4821445810699713	-0.5469876088785448	1.6516951369518393	0.4188471080337112	0.34246611244201375	0.2790968291865426	-2.1739251972991736	0.38615817812393083	0.35497093527885754
YGR203W		0.7130946470276252	-1.493494967595128	0.3927594961682573	-1.3080348972326397	-0.7124221909212947	0.8002448227465253	0.6579723119125283	0.7106340484799682		-0.8642314854321778			0.6422556748196244	1.010550182333308			1.321481620959886		-0.7883455994468176	0.7464197104378172		-0.657379957446652	-0.4806971507645713		-0.4555598626823076		0.3604139133265736	-0.30803489723263966				-0.7009287399725904	0.8674201523402629	-0.6291169832223942	1.407823242604133			0.6036262724634935	1.1561445773768388	-0.4898573005974269		0.9204569925970939	-0.5721894273240099	-0.9186526921958675	0.9621752494116581			-0.5655907924124999	0.9833844524428226	-0.8215986584662448		1.0861861476162833	0.7662426370344895	1.5361070110140926	1.2335871528876006		0.5010006364198468	0.9182927299026508	0.9136401693252518	0.8999742698921374	-0.6020599913279624		-0.43592602102285327	0.36411431471872724	1.2083093509798821	-0.5456125328530449		0.5652714582202423	4.0			-0.8184422261372136		1.45717457304082	1.8153085691824011	1.5228787452803376	-2.795880017344075	-0.5082182244158342	0.8021683066710971	0.7741740085381067		0.4426131179404928	0.43168091490488825	-0.6294869104014075	1.489454989793388	1.8181564120552274	-0.5500590112266623	0.5474469367710747			0.8341623753098718	-0.41782296231159116		-0.6755117666923436			0.3148855309534606	0.8955128886876049	0.5683146553139882	-1.9956786262173574	0.8616973018337185			-1.438898616350944	0.8996294548824371	2.0809219076239263		-0.6792307716613135	2.744727494896694	0.6032777214962266	1.7212463990471711		-0.6788159726976859	0.47560387789615804
YFR028C		-0.8282735463467689		0.3816380688901218		0.33021838479146337	0.6179829574251317		0.2977418368379057					0.431798275933005	1.1378686206869628			0.47833898488792664						0.6015391503917767			1.0851281824599497		0.49390104007155955		0.459545386328588		0.6683702823700677						1.5128616245228135	0.38069792412439185	-0.4726279171723881								-0.4286406072461604							0.6595558851598816		0.83209218999852		1.2373214362725637	0.5697636465884895	0.4803032328401469										0.9714287473074623				1.6536470255493614				0.5598783968121961							1.2448877336049289	0.4391373052725352			0.4131877305566241					0.4726279171723881					-0.9665762445130504			0.522444667801019	0.5241835869686818		0.5828605902726745						-0.3380927072339792	-0.41702807089519406	
YLR240W	0.5171264163912462	1.1850868187249262	-0.5815329790533995	0.30900696790013055	-4.0	0.44081181099522454	-0.6701954778359306	-0.5873714794556247	0.5624079677460386	0.6038006529042637	0.3316140833099998	-0.8184422261372136	-0.6532559453951512	0.5810361692963772	-0.31434781588447563	-0.410944468947656	-0.38268506670170627	-1.3196644865854368	0.5630426693305504	-0.33208031468263854	-0.6757175447023074	0.3448615651886179	0.32615002265705073	-0.37468754903832613	-0.9051796196452001	-1.1372724716820253	0.3652205418540483	-0.44165149123838027	-0.32139058344107385	-0.868702203402377	0.48201279697492183	-0.49825627037200554	-1.055024091587952	-0.30874164186688874	0.9609826780025881	0.36947042857317597	0.83209218999852	0.36071277408976316	-0.6025814576486522	-0.4225082001627747	-0.5162701009999763	0.4451475656279455	-0.4036228560024009	-0.4252744164059267	-0.721246399047171	0.3684547721656906	0.5457651042517344	0.49907776080969946	-0.40726823360603776	-0.30495634117870585	-0.9013562741829431	-0.6018863082694975	0.7466619946738936	-2.0969100130080562	0.4530873568187575	-0.32029961912803584	0.5122961368362736	-0.5465287662770641	-0.3508599358557811	0.33124145824904233	-0.7923656326110384	0.6115435472997334	-1.1135092748275182	-0.5539290642989949	-0.3837345947182918	-0.38038499425719363	0.33629907461035186	-0.4219341161639084	-0.4746959900417611	-1.0199966284162536	-0.624885315307775	-1.5718652059712113	0.6241535636908441	-0.5135695211455662	0.5466816599529624	-0.5678327305574117	-0.5103227083363014	0.7806774915806632	-0.6455073994105635	0.4897231555826451	-0.5848596478041272	-0.4748255721647285	-4.0	0.5371529641683263	-0.7632109005907071	-1.0096611452123985	-0.340654364253823	-0.5010006364198468	1.0644927341752872	-0.7387371312075065	-0.9783972839717577	-0.7124221909212947	0.48744900709578926	-0.36411431471872724	-0.4546928835341759	-0.657379957446652	-0.7053133757205567	0.8680607047895754	0.5344684430264502	0.4555598626823076	0.41668784801692227	0.620694482249418	0.8847224086040987	-0.6138578910691815	-0.6399749108106025	-1.2090115249111841	-0.9396799713117148	0.8626458886292672	-2.214670164989233	-0.4091581652183974	-0.7664962396588656	-0.527097348196336	0.31623273857468837	-0.40230481407448765	-0.30989256054366937
YDL028C	1.1157712303673961	-0.38806437495987745	0.3805935891132226	-0.6744843366368518	1.0472075569559078	-0.4263163069062021	0.2772838325115052	-0.41816407594235205	0.2846653162076872	-0.4655931008621229	0.6716203965612623	0.33320131633382594	-0.32184596198956267	-0.8623294627632448	-0.35300846252287754	0.46597389394386496	-0.7198771036976924	-0.9562448730313206	0.3995716742678688	-0.7547341605425387	-0.6010189333418688	-0.8467950999157157	0.37726803483528093	0.8853890157678268	0.3309621991148441	-0.3149752148942859	-0.4522252946121775	-0.6518899315197623	0.8210230527068306	-0.388382889445664	-0.41691463365231235	0.5956795327782693	-1.0851281824599497	0.5000381344038097	0.37376231485309963	0.9150664250632838	0.3697755892475677	-0.5989442742281562	0.7471469690201068	0.2664817485655124	0.774432286560529	-0.6239708182718198	0.4335625078049297	1.0433514207947967	0.3282719117604419	0.5965362986546825	0.60223374387355	-0.3570411205902093	-0.641113795594131	-0.5534628329263562	0.7870138152633318	0.5398541825082498	0.755228238504705	-0.348721986001856	-0.7461775612919267	-0.4492825765307173	0.40406309373082644	0.34688400683443316	0.703115524461453	0.8323873272724699	0.5595632338942262	0.703115524461453	-0.5070999888912966	-0.5249101966109935	0.7783250029292312	-2.0177287669604316	0.8690233083943829	-0.5115903110968019	-0.4839937696139523	0.7416021959044914	-0.5294425147827259	0.3318005158013381	-0.48465610691161914	-0.743763466794077	0.38965928854784326	1.0159229660971691	0.38795825535473044	-0.6221475809932454	-0.40219515759570706	-0.809948582240794	0.3615107430453627	0.6074789100680678	0.5851937204989873	0.7092977567121456	-0.36632959394855624	-0.7373116556983035	0.37788963963878053	0.3212995650016957	-0.342370568611048	-0.5376020021010439	-0.41555569283482385	-0.6560009309428387	-0.5241835869686818	0.4778166823813137	-0.7958800173440752	1.2781893847874535	-0.6748950170285926	-0.5065419490048115	-0.32854944578750533	-1.1784864715952268	-0.37923951000579426	-0.6422556748196244	0.4379451703436214	-0.4999008080842771	-0.3590219426416679	0.48678239993206096	0.5764264802672645	-0.5341711846425635	-0.8344589232776269	-0.4918744639168008	0.31086880276550216	-0.33086915262666744	0.6703987516434812	-1.109020403010311	-0.5989442742281562
YKL126W	-1.2873502983727887	1.8041003475907662	-1.4236586497942072	0.31479586552898536	0.6274561992409297	-0.7028963498507435	1.024568191490737	-0.9125735429637145	0.6335770427740273	-0.9995659225206814	0.7817271464285525	-0.37788963963878053	0.7939841232366555	-0.3990271043132517	-1.0594835150674329	-2.154901959985743	-0.5488278424874602	-1.245651664288981	1.8477116556169435		-1.9430951486635273	0.4037328736044847	0.769551078621726	-0.9566377219788705	-1.9829666607012197	-0.8810742471742233	-0.835647144215563	-0.5797141150580821	2.4436974992327127	-2.5086383061657274	0.47185492174689364	-0.7007106659123201	-1.4749551929631548	-1.342944147142896	-1.1713401034646802	-0.5253467466379372	-1.8041003475907662	-1.3726341434072673	0.4910664739499672	0.478469658721289	1.204815410317576	-1.9746941347352298	-0.8276890314780458	-0.3956659268970889	-1.3615107430453628	-1.6197887582883939	0.4714689393645885		-1.4034029043735399	-1.1992829217176149	-0.8467950999157157	-1.0599818449923368	0.7242280998350686	-1.7189666327522726	-0.6304131092636557	-0.8924508702553138	1.1163385648463824	-0.9875846252375671	0.32413004468104334	0.32661042181169503	0.48174934869150005	0.7015836199387054		-1.7212463990471711	-0.5328360340309096	-1.4473317838878068	-1.0472075569559078	-0.6965879294032581	-1.494850021680094	-1.3080348972326397	0.4666092919824486	-1.0639892042847905	-1.3872161432802645	0.8434508486682187	-4.0	0.5912513938157561	0.3035562368610008	-0.360613130982316	-1.6903698325741012	-1.5128616245228135	-0.7819899570156366	-1.4975728800155672	1.0762380391712998	-1.0619809025237896	0.44830608487277523	1.0319842860063582	-1.8632794328435933	0.4748255721647285	-0.3797598101541686	-1.8386319977650252	-0.35300846252287754		0.7223907856959089	-0.5892227666227902	-0.7934439559009705	-1.5058454059815571	-0.9759250126925737	-1.1542819820333414	1.2284125191187447	-1.7569619513137056	-0.4924139602369893	0.8699880503280958	0.6069515335832217	0.3841551171252979	-1.2967086218813386	-1.7423214251308154	0.3350761065619183	-0.8741935418604732	-1.0376306643299789	-1.9829666607012197	0.8371370066780739	0.8204482088348123	0.5855280503706973	-0.33068311943388784	-0.5534628329263562
YIL095W		-0.6434005642750292	0.5025174626326298	0.95233580539844	0.6669559701765129	0.39859193946531624	1.2328441339178196	0.4889191544608815	-0.4979827851728526	0.42701229180179495	0.3725317275402904	-0.4358075393738022	0.44855000202712486	1.0419141514789148		0.25227753796449154		-0.6767478998283128	0.4721124340472953	-0.42227847549097913	-0.6852903070448263		1.0824944904474534	-0.2814983111327257	0.33413769979684477	0.45296410025998973	0.730253626869233	-0.3782007759973323	-0.4964816872759253	-0.4031830640844095	-0.6064247967304125	0.412401270278755	0.914709421769935	0.5179844235492883	-0.5306198641500748	0.34978964533964085	-0.3476569449372852		0.49147028102871343	0.9190129530891128	0.5368538632736505	0.6757175447023074	0.5218665718994825		-0.37324914631660683	-0.5898979233571394	-1.6716203965612624	-0.31372132193279884	0.4683933680672778	-0.3256901110585228	0.8057632512761708		-0.451979305094469	1.0282604091122216	0.397505931192719	0.3957739469155299		0.7796303675486055	0.5323918944163667	-1.3872161432802645	-0.6243363860391147	0.4881166390211256	-0.6591594501876684	-0.43403418255333337		-0.8867253075356496	0.8771290771355644	-0.3897658246656112	-0.3755116374865511	-0.42388910587916023	0.6730500058340012	0.5958507507903049	-1.0419141514789148	-0.7411233706278687	0.9204569925970939	0.36121133284260165	-0.5875394525700387	0.324863495532006	1.0333890133180657	-0.3510548178343275	0.5890541413122256	-0.6283780728239787	1.154901959985743	0.34217954398430284	0.3615107430453627	1.0136762229492347	0.37934352018037915	-0.3786159715183469	-0.3481407307530511	0.36501919994877163	-0.7454519228910261	-0.3448615651886179	0.6675615400843947	-0.4343882750979413	0.5076587467450255	0.6880343396316337	0.3520305416370282	-0.3271635458286029	-0.9995659225206814	0.5860300282519387	1.3565473235138126			0.3581294545236872	0.4490382477018239	0.34582345812203946	-0.3354520377534533	0.3392293564723027	1.2013493545547311	0.3299397825268658	-0.6081830763867512	0.5285615926107009	-0.4173685605103636	-0.3380927072339792	
YGL019W	-0.4036228560024009	0.32266684858009825	-0.39308147405170885	0.5818645015747678	-0.33366925569803146	-0.32615002265705073	0.34265726318537393	-1.0395292224657011	-0.40340290437353976	0.36201021921531473	-0.33376290410419557	-0.3976144098948949	-0.4985299278995877	0.29132420727346303	-0.3057458879747215	0.29998893767788765	-0.6010189333418688	0.34084471905937025	0.82623117686335	0.5949953349496306	-0.45321064836874186	-0.9500071430798575	-0.3832095136702842	-1.07727454200674	-0.6515004297161623	0.7843624365649383	0.32477174640693607	-0.33021838479146337	0.4793854781217641	-0.8127613801685213	-0.8227521637443765	-0.7196493069539943	-0.3197551629573923	-0.8029952719769542	-0.8741935418604732	-0.6794383198047633			-1.8961962790440432	1.3968556273798178	-0.48598381959935066	-0.556893543262734	0.2828289731676899	0.519418213170831	1.5900668766687054	-0.7290883605895189	0.5606673061697374	0.2969666952663141	-0.49160496686694694	0.3059215379192406	-1.2118316288588322	0.3949105381184196	-0.747389659432627	-1.1567672219019907	-0.41375036113395813	-0.355364496231847	-1.198596289982645	-0.4559319556497244	-0.4537041648785575	-0.5094796906366512	-0.39404884243512706	0.31704307369879153	-0.3796557002455067	-0.6587633767613077	0.37530546872791865	-0.422853015172475	-0.5205686628022635	-1.2111248842245832	-0.7253803809087619	-0.3538904780211521	-0.5679933127304018	-0.9888526392242025	0.7726275577103637	-0.2854187911604688	0.6097716375308699	-0.9430951486635274	0.2610609687965204	-1.2139587897574458	0.5675117442294936	-0.3436142809413122	0.3086532358651782	-0.74521031260279	-0.8576105338811638	-0.8626458886292672	-0.599634726650061	-0.47340229089654784	-0.5014137911824823	-0.40804544495326456	0.8560488835760365	-0.296021174991614	-0.6217838502501221	-0.46092390120722343	0.3195738291418546	0.3117582040222882	-0.978810700930062	0.9698052146432488	-0.5292955702772119	1.0301183562535001	-0.5815329790533995	0.9259153109717562	-0.8863908489269722	-0.41217682868104494		0.2206199885083442	-0.6468534537860207	0.3243132913005989	0.5443938874181332	-0.7173778871219374	-0.3622101706377709	0.3837345947182918	-0.34246611244201375	0.31515463835558755	-0.7627076624325413	0.5174122304732325	-0.5890541413122256
