source	target
YGR010W	C00632
YJL080C	C00073
YDL014W	C00079
YHR024C	C00022
YLR196W	C00148
YGL062W	C00489
YDL160C	C00135
YBR056W	C00121
YBR050C	C00033
YNL015W	C00127
YOR172W	C00249
YER073W	C00041
YBL064C	C00163
YGR155W	C01102
YGR248W	C12144
YJL130C	C01353
YOR317W	C01530
YMR285C	C00712
YML007W	C00002
YPL082C	C00337
YMR250W	C00684
YDL063C	C00105
YEL042W	C00019
YAL038W	C00637
YGL248W	C04677
YML088W	C01530
YPL061W	C00246
YLR270W	C00117
YER019W	C00354
YKL184W	C00624
YPR006C	C00158
YNL127W	C00111
YOL123W	C00135
YIL125W	C03406
YBL015W	C00141
YDL140C	C00074
YOR359W	C00106
YKL117W	C01233
YDR232W	C00037
YDR502C	C00073
YER177W	C00319
YOR361C	C00122
YOR310C	C00106
YLR058C	C00064
YKL085W	C00033
YOR377W	C02631
YDR268W	C00111
YHL021C	C12144
YOR145C	C00106
YOL041C	C00294
YNR030W	C00073
YDR385W	C00019
YER120W	C00085
YGR204W	C04734
YLR406C	C00079
YDR035W	C00062
YNL052W	C00417
YML022W	C00064
YOR340C	C00279
YBR230C	C00122
YKL104C	C00438
YDR127W	C00078
YHR087W	C00051
YOR335C	C00037
YNL132W	C00019
YOL077C	C00148
YDR430C	C01353
YER042W	C00051
YER069W	C00438
YGL009C	C00074
YGR248W	C00127
YMR127C	C00033
YDR256C	C00669
YNL132W	C00078
YBR084W	C00262
YDR477W	C01353
YJL161W	C00546
YMR062C	C00025
YLR002C	C00019
YNL102W	C04895
YDL078C	C01353
YGR082W	C00417
YLR028C	C00037
YGR171C	C02631
YMR202W	C00019
YOR375C	C00025
YGR087C	C00637
YBR058C-A	C00319
YKL211C	C00279
YOR014W	C00093
YNL037C	C00042
YNR001C	C00042
YBR018C	C00116
YER065C	C00417
YFR021W	C00632
YLR058C	C00669
YKL085W	C00117
YBL024W	C00008
YAR015W	C04677
YNL115C	C01454
YIL127C	C00106
YPR074C	C00022
YOR370C	C00074
YCL050C	C00059
YPR062W	C00105
YLR228C	C01530
YIL155C	C00433
YGR124W	C00064
YGL253W	C00031
YKL216W	C01353
YMR203W	C00184
YNL316C	C00074
YMR131C	C00105
YNL195C	C00127
YBR017C	C00319
YDL061C	C00064
YLR347C	C00031
YPL180W	C00074
YIL116W	C04666
YDR531W	C00041
YER148W	C00085
YOL056W	C00279
YER086W	C00109
YDR172W	C00074
YDR287W	C00085
YDL150W	C00064
YLR027C	C00049
YLR157C	C00025
YKR027W	C00043
YNL182C	C00299
YDL168W	C00141
YHR001W-A	C00184
YOR272W	C00106
YMR079W	C01530
YHR074W	C00117
YLR110C	C00246
YNL262W	C01103
YDR099W	C00089
YHR196W	C00135
YPR151C	C00037
YDL222C	C00689
YMR072W	C00418
YIL116W	C00122
YLR377C	C00037
YPL061W	C00041
YJR008W	C01243
YIL078W	C00047
YLR258W	C01530
YML128C	C00127
YER090W	C00022
YOR063W	C00148
YPL247C	C00041
YDL079C	C00117
YMR038C	C00158
YAL044C	C00037
YPL189W	C00116
YMR002W	C00022
YPR010C	C00106
YGR043C	C00089
YMR250W	C00279
YNL220W	C01353
YML008C	C00022
YLR259C	C05382
YJL125C	C00064
YER150W	C00117
YHL020C	C00019
YIL008W	C00105
YIL105C	C12144
YFL034W	C00029
YNL117W	C00074
YBR149W	C00689
YJR109C	C00295
YIL145C	C00141
YBR166C	C00074
YNL281W	C00093
YOR260W	C00022
YPL030W	C00106
YOR271C	C00141
YER150W	C00041
YLR027C	C00073
YNL167C	C00637
YGR087C	C00111
YPL154C	C00689
YGR192C	C00246
YDL215C	C00064
YPR080W	C00074
YJR063W	C00022
YDL035C	C00089
YDR101C	C00294
YDR158W	C01102
YNL025C	C01243
YDR070C	C00279
YGL040C	C15808
YML124C	C00135
YLR196W	C00262
YDR502C	C00123
YDR305C	C00059
YIL155C	C00033
YOR221C	C01530
YDR385W	C00279
YDR172W	C00184
YPR144C	C00294
YPL230W	C00689
YIR034C	C00624
YPL154C	C00117
YKL091C	C00117
YGR285C	C00148
YDR216W	C00033
YLR160C	C00438
YOL077C	C00079
YOR260W	C01353
YBR029C	C00085
YJL109C	C00262
YDR037W	C00074
YOL058W	C00064
YNL308C	C00262
YOR289W	C00041
YPR165W	C01801
YGR127W	C00689
YLR222C	C00064
YNL330C	C04895
YLR345W	C00684
YCL040W	C00279
YGR192C	C04895
YHR208W	C00123
YJR137C	C00064
YJL122W	C00294
YGL208W	C01530
YIL038C	C00022
YML004C	C00022
YDL110C	C00117
YOR193W	C00074
YML042W	C00022
YLR149C	C01454
YIL018W	C00197
YNL294C	C00043
YPL123C	C00689
YBL076C	C00078
YLR157C	C00022
YBR117C	C00117
YMR300C	C00262
YPL092W	C00002
YLR299W	C00049
YOR375C	C00669
YML093W	C00294
YFL053W	C00111
YLR157C	C03406
YLR055C	C00033
YNL002C	C00019
YER049W	C00064
YAL026C	C00043
YDR256C	C00051
YLR017W	C00637
YOR347C	C00031
YMR080C	C00956
YGR192C	C00042
YHR216W	C00037
YOR230W	C00279
YDR380W	C00051
YGR008C	C00051
YKL104C	C00077
YDR021W	C00262
YML054C	C00158
YBL056W	C05382
YDR074W	C00031
YLR129W	C00019
YMR105C	C00029
YLL043W	C00022
YPL273W	C00079
YDR314C	C00354
YPR001W	C00712
YOR185C	C00669
YPL203W	C00074
YNL112W	C00019
YIL136W	C01454
YGR043C	C05382
YLR142W	C00049
YPL059W	C00051
YNL241C	C00637
YOL124C	C00064
YER110C	C00262
YDL140C	C00705
YLR180W	C00183
YBR084W	C00047
YHR087W	C01454
YLR177W	C00117
YLR174W	C00637
YBL022C	C00019
YHR071W	C00624
YHR019C	C00135
YPL223C	C01454
YJL058C	C00049
YGR019W	C00637
YLR355C	C00489
YGR218W	C00073
YBR117C	C00637
YDR031W	C00022
YIL160C	C00149
YOR224C	C00705
YDL204W	C00051
YDL021W	C04666
YER049W	C00141
YAL061W	C00041
YMR278W	C00279
YJR109C	C00944
YNL104C	C00183
YAL038W	C04895
YIL091C	C00105
YOL059W	C00031
YNR033W	C00078
YOR130C	C00624
YDR009W	C00546
YML035C	C04734
YMR015C	C00019
YDL102W	C01530
YFR017C	C00117
YHR079C	C00019
YNL104C	C03406
YHR025W	C01005
YHL030W	C00135
YKL205W	C00449
YDR213W	C01243
YHR104W	C00117
YLR221C	C00049
YOL124C	C00294
YGL062W	C05382
YHR208W	C02123
YDL021W	C00074
YPL043W	C00064
YPL230W	C00051
YBR041W	C01530
YBR216C	C00127
YMR080C	C00184
YER174C	C00669
YMR217W	C00105
YGL120C	C00262
YLL039C	C00111
YGL154C	C00449
YJL159W	C00637
YJL177W	C00064
YNL277W	C00033
YER073W	C03406
YHR020W	C00074
YDR101C	C00170
YDR454C	C00008
YOR079C	C00042
YDR062W	C00019
YLR299W	C00025
YLR262C-A	C00042
YGR185C	C00078
YPR175W	C00022
YPR035W	C00042
YLR418C	C00637
YPL111W	C00062
YNR030W	C00096
YDL208W	C00294
YOR133W	C00022
YER073W	C01801
YOL051W	C00141
YDR074W	C00163
YBR072W	C00689
YLL061W	C00073
YER073W	C00051
YJR009C	C00049
YLR270W	C00022
YOR136W	C00944
YER086W	C00188
YKL216W	C00122
YPL123C	C00546
YER131W	C00279
YER025W	C00106
YER056C-A	C00074
YHL011C	C00262
YDL063C	C00106
YDL171C	C00074
YPL167C	C00712
YML054C	C00141
YJL035C	C00299
YOL040C	C00141
YOR374W	C00689
YLR270W	C00116
YML022W	C00117
YAR015W	C00135
YJL165C	C00051
YJR070C	C00073
YPR110C	C00135
YER036C	C00489
YLR251W	C00022
YGR094W	C00148
YOL097C	C00078
YPL201C	C00093
YMR015C	C00022
YOR171C	C00354
YDR179C	C00064
YDR321W	C00438
YOL140W	C00122
YOL022C	C00106
YNL248C	C00078
YGL122C	C00019
YOR100C	C00033
YJR148W	C00073
YMR271C	C00049
YER054C	C00041
YNL030W	C00188
YJR010W	C00059
YOR221C	C01353
YLR160C	C00022
YAL038W	C00122
YIL075C	C00019
YOR341W	C00183
YMR205C	C05382
YKL130C	C01530
YKL069W	C00002
YLR142W	C03564
YDR277C	C00022
YDL010W	C00127
YBR056W	C00089
YEL023C	C00042
YBR241C	C00051
YML082W	C01102
YEL026W	C00294
YDR375C	C00022
YGR088W	C00041
YMR043W	C00117
YIL104C	C00637
YGL234W	C00135
YMR251W-A	C00689
YJR109C	C00279
YOR347C	C00042
YEL071W	C00002
YLR377C	C00022
YML100W	C00031
YLR149C	C00089
YLL059C	C00042
YEL047C	C00141
YBL039C	C00438
YER025W	C00047
YMR312W	C00105
YFR015C	C00184
YGL070C	C00022
YER005W	C00081
YAL048C	C00078
YDR071C	C00033
YKL143W	C00064
YLR377C	C05382
YFL039C	C00074
YIL066C	C00074
YGL026C	C00022
YML035C	C00637
YGR043C	C00074
YCR105W	C00033
YGR240C	C02165
YML100W	C00684
YOL145C	C00022
YFL017C	C00043
YDL171C	C00122
YIL053W	C00163
YCR009C	C01530
YJL104W	C00158
YLR299W	C00669
YKL001C	C00669
Q0130	C00022
YLL039C	C03564
YNL117W	C00725
YLR170C	C00029
YHR169W	C00064
YER068W	C00019
YMR303C	C01454
YNL132W	C00135
YMR175W	C00127
YKR056W	C00106
YDR081C	C00637
YBL039C	C00019
YOR347C	C00089
YCL009C	C00074
YNL009W	C03406
YOL097C	C00148
YGR043C	C00163
YHR077C	C00438
YCL009C	C00489
YPL153C	C00279
YPL016W	C00096
YKL150W	C00689
YNL280C	C01530
YPL001W	C01353
YAL038W	C00022
YLL039C	C00002
YLR205C	C00051
YBL076C	C00049
YLR327C	C00031
YDR432W	C00019
YBR263W	C00188
YNL073W	C00073
YDR465C	C00105
YEL042W	C00096
YJL052W	C00489
YER069W	C00449
YPL096C-A	C00043
YJL101C	C00022
YNL098C	C00117
YER006W	C00073
YPR026W	C00089
YMR146C	C00064
YER054C	C00089
YKL001C	C00033
YOR323C	C00669
YOL005C	C00081
YOR323C	C00148
YDR198C	C00111
YGL148W	C01102
YPR163C	C00078
YLR153C	C00149
YOR290C	C00712
YHL030W	C00049
YLR258W	C00041
YHR084W	C00073
YJL071W	C00025
YHR136C	C01243
YOR210W	C00022
YDR023W	C00037
YLR009W	C00105
YOR359W	C00135
YKL217W	C00322
YER150W	C00116
YKL127W	C05382
YGR256W	C01454
YDR267C	C00705
YLR056W	C00019
YIL008W	C00106
YDR091C	C00111
YNL111C	C00042
YCR073W-A	C04734
YNL112W	C00135
YER054C	C05382
YER131W	C00078
YIL105C	C01530
YMR009W	C00049
YIL066C	C00081
YGR236C	C00033
YPR191W	C01353
YCR005C	C00158
YLR155C	C01353
YDR380W	C00141
YLR044C	C00135
YOR130C	C00122
YHR019C	C00047
YIL070C	C00022
YER073W	C00163
YPL101W	C00105
YDL220C	C00078
YNL157W	C00489
YHR052W	C00105
YJR109C	C00624
YJL080C	C00047
YKL091C	C00116
YKL054C	C00669
YMR049C	C00438
YDR497C	C00085
YLR304C	C00725
YDL236W	C04734
YNR001C	C00064
YMR105C	C00184
YGR248W	C00022
YLR345W	C00022
YPR110C	C00262
YMR009W	C00141
YOR065W	C00158
YGR282C	C00043
YOR206W	C00294
YMR189W	C04734
YHR196W	C00105
YML007W	C00705
YDL031W	C00135
YHR046C	C00085
YOL058W	C00033
YGR128C	C00299
YDR477W	C00031
YDL080C	C00183
YKL144C	C00705
YLR164W	C00122
YLR175W	C00019
YNR016C	C00033
YBR154C	C04895
YDR496C	C00019
YMR176W	C01353
YCR053W	C01005
YOR341W	C00141
YGR012W	C00073
YOL058W	C00049
YDR156W	C04895
YKL049C	C01353
YGR061C	C00049
YGR169C	C00106
YDL120W	C02123
YBR009C	C00705
YDR256C	C00122
YDR101C	C00135
YDR321W	C01353
YDR023W	C00062
YGR170W	C01353
YNL314W	C01353
YCR012W	C00197
YDR463W	C00109
YCR087C-A	C00064
YPL087W	C00319
YML128C	C00295
YDR441C	C00106
YDR172W	C00049
YDL106C	C03090
YPL131W	C01801
YPL273W	C00078
YPR001W	C00149
YAL054C	C00074
YBR116C	C01454
YLR043C	C00008
YIR001C	C00111
YNL195C	C00051
YML061C	C00705
YGL062W	C00246
YHR018C	C04677
YCL030C	C01103
YLR175W	C00262
YPR035W	C00022
YLR155C	C03406
YDR211W	C00064
YKR092C	C00105
YJL052W	C00279
YFR028C	C00043
YOL084W	C00111
YDR101C	C00117
YEL021W	C00438
YLR420W	C00295
YKL035W	C00546
YDR021W	C00064
YMR264W	C15808
YNL073W	C00123
YLR032W	C00022
YMR189W	C00022
YHL011C	C01103
YLR348C	C00295
YML063W	C00079
YMR105C	C00684
YGL112C	C00073
YPL028W	C02631
YKL029C	C02165
YGR234W	C00074
YGR083C	C00047
YDR477W	C01530
YNL151C	C00279
YLR017W	C00019
YJL037W	C00033
YLR441C	C00079
YIL102C-A	C00096
YER073W	C00438
YPR001W	C00074
YMR062C	C00047
YER070W	C00074
YGL187C	C00158
YIL116W	C00064
YKL093W	C00279
YCR031C	C00064
YMR237W	C00043
YCR005C	C00712
YLR092W	C00008
YHR197W	C00064
YOL041C	C00019
YDR277C	C01353
YAL025C	C00262
YMR217W	C00106
YNL248C	C00105
YMR110C	C00546
YMR250W	C00033
YML004C	C00689
YBR019C	C00135
YOL092W	C00064
YJR047C	C00022
YJL088W	C00002
YOR153W	C00249
YBR126C	C00546
YHR087W	C00684
YHL012W	C00089
YHR216W	C03090
YBR091C	C00158
YGR185C	C00079
YPL186C	C00117
YMR251W	C00689
YIL116W	C00624
YKL143W	C00449
YBR126C	C00064
YFR034C	C04677
YJR130C	C00019
YEL026W	C00064
YOL123W	C00029
YCR105W	C00022
YCR016W	C00106
YKL184W	C00077
YGR177C	C00669
YFL030W	C00109
YDL085W	C00033
YOR272W	C00299
YAL024C	C00033
YFL053W	C00093
YER170W	C00705
YLR362W	C01243
YPR112C	C00064
YLR345W	C00184
YGR194C	C00117
YML008C	C15808
YJL128C	C00002
YBR265W	C00319
YLR345W	C01454
YLL055W	C00073
YLR134W	C00111
YMR131C	C00135
YMR038C	C00417
YGL184C	C00049
YPR060C	C00022
YBR169C	C00116
YOR374W	C00033
YKL060C	C05382
YOL097C	C00079
YNL132W	C00105
YGL037C	C00031
YOR212W	C00096
YNR017W	C00184
YER062C	C00163
YCR057C	C00294
YLR432W	C04677
YKL085W	C00031
YMR250W	C00438
YKL053C-A	C00158
YBR191W	C00064
YGR155W	C00319
YHL030W	C00246
YAL061W	C00117
YKR048C	C00156
YNR038W	C00135
YDR184C	C00262
YPR035W	C00319
YKL218C	C00022
YHR104W	C01454
YGR055W	C00073
YOR388C	C00637
YNL293W	C00637
YNL247W	C00078
YDL201W	C00632
YJL001W	C00049
YOR309C	C00262
YMR128W	C00262
YGR008C	C00546
YBL054W	C00135
YLR249W	C00637
YPL093W	C00148
YGL012W	C15808
YOL145C	C00074
YCL033C	C00051
YDL140C	C00064
YPL160W	C00148
YDL085W	C00051
YNL220W	C00624
YLR157C	C00064
YFR053C	C00064
YPR143W	C00019
YIL079C	C00135
YIL091C	C00294
YBR068C	C00489
YMR310C	C00109
YMR031C	C00111
YDR358W	C00689
YNL112W	C00141
YLR058C	C00188
YLR027C	C00669
YER019W	C12144
YLR163C	C00019
YGR248W	C00121
YEL021W	C00042
YDL106C	C00037
YCL040W	C00684
YJL056C	C01103
YJL101C	C00025
YBL064C	C00689
YJL143W	C00022
YBR058C	C00637
YKL172W	C00135
YML004C	C00109
YDL246C	C00546
YJR139C	C00147
YMR175W	C00022
YDR428C	C00074
YAL048C	C00079
YPR112C	C00135
YHR158C	C00689
YGR155W	C00019
YOL058W	C00135
YJR093C	C00440
YLR134W	C00074
YDR127W	C00019
YPL273W	C00141
YGL232W	C00008
YFR044C	C00033
YER052C	C00122
YBL045C	C00184
YMR235C	C00109
YDR110W	C00031
YDL017W	C00064
YPR160W	C00074
YKL211C	C00077
YER086W	C00546
YKL148C	C00033
YDL060W	C00019
YHR104W	C00033
YDL021W	C00546
YNL121C	C00022
YNL255C	C00064
YPL226W	C00637
YER122C	C00184
YLR372W	C00019
YPL217C	C00294
YGR162W	C00064
YPR167C	C00002
YPR187W	C00064
YJL031C	C00156
YNL151C	C00262
YPL201C	C00033
YAR014C	C00689
YLL060C	C00051
YNL009W	C00042
YHR183W	C05382
YBR256C	C04002
YNL248C	C00279
YJR109C	C03406
YPR006C	C00037
YPL134C	C00037
YBL068W	C00064
YMR290C	C00106
YPL061W	C00637
YDL110C	C12144
YMR205C	C00031
YGR155W	C00037
YOR375C	C02123
YGL253W	C00029
YLR186W	C00078
YEL018W	C00106
YML035C	C00294
YML042W	C00122
YPR102C	C00064
YAL038W	C00074
YIR031C	C00074
YGL202W	C00064
YOL097C	C00135
YOR243C	C00135
YLR028C	C03090
YGR198W	C00705
YIR038C	C00051
YDR465C	C00106
YAL017W	C00064
YDR083W	C00294
YDR156W	C00064
YGR033C	C00184
YOR340C	C00106
YNL104C	C01353
YBR166C	C00148
YLR060W	C00079
YPL211W	C00019
YML128C	C00121
YGL099W	C00294
YOR155C	C00299
YBR154C	C00064
YEL031W	C00033
YML022W	C00081
YOL120C	C00064
YOR120W	C00684
YHR216W	C00956
YER069W	C03406
YNL178W	C01801
YHR104W	C00111
YJR105W	C04734
YDL095W	C00093
YML028W	C00033
YKL151C	C00051
YBR117C	C00197
YFR055W	C00022
YGL202W	C00141
YJR137C	C00002
YBL068W	C00295
YOR004W	C00262
YOR341W	C00438
YNL036W	C00279
YDR283C	C00106
YDR213W	C01530
YGR109C	C00705
YOL006C	C00051
YNR050C	C00449
YOR185C	C00033
YBR082C	C00022
YHR025W	C00440
YBR256C	C00062
YER161C	C00956
YOR095C	C00279
YBL039C	C00049
YER090W	C00624
YMR271C	C00127
YCL068C	C00047
YDR123C	C00093
YMR125W	C00184
YBR006W	C00022
YER052C	C00022
YGR008C	C00684
YLR176C	C00262
YNL019C	C00064
YGL009C	C00064
YJL130C	C00295
YJR096W	C00111
YBR183W	C00689
YFR019W	C00051
YBR111C	C00299
YOL077C	C00299
YOR299W	C00111
YLR252W	C00089
YPL091W	C00122
YLR222C	C00106
YIL103W	C00262
YDR087C	C00262
YKL026C	C00669
YML070W	C00116
YNL073W	C00197
YBR019C	C00163
YOL058W	C00062
YGR103W	C00064
YKL182W	C01353
YMR300C	C00294
YJR104C	C00043
YDR297W	C12144
YOR133W	C00141
YDR064W	C00418
YNL007C	C00689
YLR027C	C00033
YPL012W	C00064
YGL123W	C00135
YOR260W	C00637
YHR216W	C04734
YCL064C	C00546
YIL128W	C00051
YPR001W	C00049
YOR173W	C00689
YNL274C	C00117
YER090W	C00111
YOL010W	C00294
YML128C	C00041
YAL054C	C01353
YEL063C	C03406
YDL066W	C04677
YJR148W	C00141
YKR092C	C00064
YER043C	C00111
YHR087W	C00184
YDR184C	C00135
YCR091W	C00637
YLR221C	C00064
YPR006C	C00022
YBL068W	C00279
YDR035W	C03406
YMR108W	C00141
YJL140W	C00022
YNR033W	C00064
YKL142W	C00546
YLR276C	C00064
YPL226W	C00019
YDR477W	C00085
YDR496C	C00294
YHR144C	C00106
YDR399W	C00122
YHR025W	C00033
YCL030C	C00073
YCR005C	C00725
YBR036C	C00712
YPR144C	C00262
YOL077C	C00019
YKL191W	C00064
YJL142C	C00089
YKR080W	C00122
YHR170W	C00019
YNL238W	C00669
YGL117W	C00077
YGR037C	C00122
YGR180C	C00127
YMR308C	C00064
YPL263C	C00106
YKL091C	C01454
YER091C	C00078
YDR123C	C00085
YOR164C	C00449
YDR171W	C00127
YOR173W	C00184
YNR056C	C00019
YGR174C	C00184
YJR105W	C00049
YBR141C	C00019
YLR113W	C01243
YGR128C	C00062
YJR121W	C00417
YGL121C	C00022
YOL084W	C00041
YOR136W	C00417
YGR185C	C00135
YHR085W	C00106
YGL009C	C00158
YLR180W	C00141
YNL220W	C01005
YMR217W	C00073
YOR210W	C00064
YJL041W	C00106
YML042W	C00093
YBR176W	C00418
YKL106W	C00051
YLR008C	C00022
YJR008W	C00116
YDR375C	C00417
YDL066W	C00042
YER086W	C00037
YKR094C	C00079
YOR335C	C00073
YGR198W	C00002
YDL126C	C00047
YMR323W	C00111
YGR180C	C00022
YLR163C	C00184
YML128C	C00689
YMR131C	C00148
YDL204W	C00031
YOR340C	C00078
YLL039C	C00449
YPR184W	C00127
YHR208W	C00246
YLR044C	C00246
YGR155W	C00042
YMR091C	C00037
YMR290C	C00299
YJL161W	C00163
YBR068C	C00418
YEL021W	C00122
YML100W	C00022
YBR263W	C03090
YER055C	C00064
YNR038W	C00299
YLR252W	C00546
YML008C	C12144
YBR249C	C00062
YPL091W	C00042
YOR303W	C03090
YJL155C	C05382
YOR375C	C01353
YDL003W	C00705
YMR131C	C00078
YOR341W	C00074
YOR052C	C00089
YDL066W	C00062
YNR050C	C00047
YNR050C	C00956
YKL182W	C01530
YLR195C	C01233
YER053C	C12144
YPR060C	C00944
YDR035W	C00705
YHR019C	C00279
YLR345W	C05382
YNL151C	C00705
YJL130C	C00077
YCR072C	C00262
YFL025C	C00249
YGL137W	C12144
YIL083C	C00049
YAL059W	C00019
YPL212C	C00106
YGR010W	C00637
YPL226W	C00135
YDL014W	C00106
YLR134W	C01353
YMR302C	C01801
YMR083W	C00033
YMR203W	C00081
YPL040C	C00135
YPL186C	C00116
YBR084W	C04734
YMR110C	C00116
YGR043C	C00127
YGR155W	C00073
YPL111W	C00064
YJR105W	C04677
YJR016C	C01801
YPR145W	C00049
YOR045W	C00417
YPR175W	C00705
YDR091C	C00002
YLR350W	C00319
YJR148W	C00022
YJR041C	C00294
YJL089W	C00042
YJL143W	C00418
YNR017W	C00417
YMR235C	C03090
YMR110C	C00022
YDR074W	C01454
YJR063W	C00294
YGR194C	C00116
YML085C	C00637
YDL014W	C00019
YGL202W	C00078
YDR158W	C00064
YJL122W	C00064
YEL009C	C04666
YDR368W	C00116
YML070W	C00127
YNL037C	C04677
YDR126W	C01353
YKL078W	C00064
YNL048W	C00096
YHR066W	C00135
YOR375C	C00064
YPL183C	C00105
YHR068W	C00064
YLL058W	C00440
YKL191W	C00008
YNL103W	C00073
YGL078C	C00105
YDR070C	C00022
YIL019W	C00064
YAL054C	C00037
YGL026C	C00163
YOR374W	C00064
YFL037W	C00637
YLR175W	C00148
YNL247W	C00079
YOL040C	C00074
YLR432W	C00106
YER005W	C00019
YJL026W	C00074
YCL040W	C00116
YML128C	C00022
YCR005C	C00149
YIL145C	C00041
YOL042W	C00122
YOL083W	C01103
YGR264C	C00049
YLR418C	C00022
YPL061W	C00116
YGR180C	C00008
YBR247C	C00105
YEL024W	C00184
YNL104C	C00141
YMR217W	C00148
YLR270W	C01454
YLR157C	C00438
YPR160W	C00279
YCL030C	C00022
YLR178C	C00279
YMR062C	C00077
YGR208W	C00078
YPR133W-A	C00417
YJL088W	C00624
YOL084W	C01454
YOR171C	C12144
YNR001C	C00712
YOR388C	C00149
YMR062C	C03406
YDR074W	C00074
YHR187W	C00105
YKL085W	C00149
YMR203W	C00705
YOR136W	C00042
YPR144C	C00135
YIL116W	C00135
YGL008C	C00111
YEL020W-A	C00158
YHR018C	C00064
YGR185C	C00047
YBL015W	C00022
YKL211C	C00074
YKR066C	C00184
YNR001C	C00049
YOR236W	C04734
YER042W	C00705
YGR192C	C00111
YNL102W	C00712
YBR109C	C00417
YAL010C	C00417
YOR229W	C00705
YBR263W	C00669
YPL186C	C01103
YKL152C	C00156
YDR364C	C00074
YKL205W	C00073
YMR042W	C01243
YNL247W	C00064
YDL165W	C00019
YOR130C	C00062
YER090W	C00079
YGL123W	C00279
YCL064C	C00111
YBL076C	C00141
YGR043C	C00037
YOL052C-A	C00546
YDR087C	C00105
YBR278W	C00074
YBR117C	C00041
YMR290C	C00105
YOR018W	C00019
YJR140C	C00074
YMR175W	C01454
YCR012W	C05382
YNL194C	C00127
YKL112W	C00033
YER154W	C00489
YML100W	C00184
YLR160C	C03406
YML100W	C00546
YHR196W	C00019
YEL018W	C00105
YMR196W	C00117
YJL121C	C00111
YEL063C	C00049
YJL026W	C00081
YHR096C	C05382
YCR005C	C01353
YMR318C	C00246
YJL200C	C00149
YMR169C	C00022
YJL143W	C00158
YDL102W	C00111
YOL045W	C01353
YDR375C	C00158
YOR232W	C00417
YPL023C	C00440
YOR340C	C00105
YOL064C	C00059
YOR151C	C04895
YBR143C	C00438
YLR060W	C00078
YHR208W	C00489
YLR231C	C00632
YJR105W	C00106
YDR020C	C00299
YNL229C	C00051
YHR066W	C00019
YIR029W	C01353
YLL039C	C00051
YKR076W	C01454
YDR408C	C00064
YGR171C	C00073
YNL030W	C01530
YCL007C	C00059
YJR025C	C00262
YGL026C	C00078
YBL068W	C00294
YJR109C	C00438
YNR016C	C00712
YGR174C	C00022
YJR009C	C00279
YDR214W	C00022
YHR104W	C00546
YNL016W	C01530
YIL136W	C00117
YOL067C	C00122
YBL024W	C00079
YJR010W	C00002
YER086W	C00078
YBL054W	C00019
YJR013W	C00096
YIR031C	C00725
YPL154C	C00684
YGR081C	C00106
YIR031C	C00042
YJR093C	C00279
YFR004W	C00064
YDL171C	C01353
YGR266W	C00093
YJR077C	C01530
YOR095C	C00117
YLR134W	C00041
YDL110C	C00041
YHR019C	C00049
YDR091C	C00106
YDR299W	C00019
YHR137W	C00079
YGL099W	C00262
YPL093W	C00294
YMR267W	C00059
YDL085W	C00022
YBL105C	C00116
YKL045W	C00074
YER175C	C00033
YML070W	C00163
YJL005W	C00074
YPL215W	C00184
YER044C	C15808
YGL105W	C00064
YPR026W	C00117
YNR041C	C00022
YDR037W	C00079
YBR143C	C01353
YHR066W	C00299
YMR049C	C00294
YNR016C	C00149
YDR459C	C01530
YBR142W	C00064
YLR197W	C00064
YCR087C-A	C00294
YPR062W	C00262
YGL111W	C00262
YGL106W	C00417
YJR009C	C04895
YOR294W	C00105
YLR359W	C00262
YMR062C	C00122
YMR290C	C00135
YGR187C	C00106
YNL274C	C00116
YER090W	C00049
YDR380W	C00183
YMR300C	C00438
YLR435W	C00019
YOL080C	C00294
YIR034C	C00049
YKL172W	C00294
YLR174W	C00037
YDR171W	C00064
YLL056C	C00042
YNL052W	C00158
YDR037W	C00141
YPL040C	C00141
YKR097W	C01353
YLL060C	C00111
YKL106W	C00022
YDR087C	C00064
YLR354C	C00637
YGL148W	C00064
YKL053C-A	C00417
YNL141W	C00170
YHR005C-A	C00022
YKL126W	C12144
YPL082C	C00085
YFL014W	C00279
YJL125C	C00262
YLR249W	C01801
YMR174C	C00041
YHR143W-A	C00074
YKL015W	C00025
YHR128W	C00073
YDR481C	C00111
YNL127W	C00141
YLL060C	C00127
YGL121C	C05382
YPL266W	C00064
YBR182C	C00093
YKL148C	C03406
YKL085W	C00022
YOL083W	C01454
YHR018C	C00074
YML118W	C00042
YPL145C	C01530
YKL217W	C00725
YPL262W	C00149
YER026C	C00078
YNL132W	C00141
YPL240C	C00197
YLR178C	C00041
YAL054C	C00093
YPR184W	C01454
YMR217W	C00074
YDR045C	C00081
YPR080W	C00197
YLR377C	C00111
YLR252W	C00163
YHR104W	C00089
YBR006W	C00149
YPL143W	C01103
YAL062W	C00438
YBL068W	C01103
YER179W	C00141
YDR502C	C00183
YDR062W	C00111
YBR214W	C00689
YPR144C	C00064
YPL273W	C00022
YMR170C	C00141
YAR015W	C01103
YLR336C	C01243
YNR001C	C00149
YBL099W	C00158
YJR070C	C00262
YLR109W	C00008
YPL239W	C00449
YLR245C	C00294
YBR267W	C00135
YIL020C	C01103
YLR240W	C03090
YKR089C	C01530
YGL258W	C00637
YLR406C	C00078
YBR077C	C01353
YJR009C	C00197
YNR054C	C00064
YER125W	C00106
YNL067W	C04895
YJL196C	C01530
YNL207W	C00106
