kinase	YAL017W	YAR019C	YBL009W	YBL016W	YBL056W	YBL088C	YBR028C	YBR059C	YBR097W	YBR125C	YBR160W	YBR274W	YBR276C	YCR008W	YCR079W	YCR091W	YDL006W	YDL025C	YDL028C	YDL047W	YDL079C	YDL101C	YDL108W	YDL134C	YDL188C	YDL214C	YDL230W	YDR075W	YDR122W	YDR247W	YDR283C	YDR466W	YDR477W	YDR523C	YER129W	YFR014C	YGL021W	YGL059W	YGL179C	YGL180W	YGR040W	YGR123C	YGR188C	YGR203W	YGR262C	YHR030C	YHR076W	YHR082C	YHR135C	YIL035C	YIL042C	YIL095W	YIL113W	YIR026C	YJL095W	YJL106W	YJL128C	YJL164C	YJL165C	YJL187C	YJR059W	YJR066W	YKL048C	YKL101W	YKL116C	YKL126W	YKL139W	YKL161C	YKL166C	YKL168C	YKL171W	YKL198C	YLL010C	YLL019C	YLR019W	YLR096W	YLR113W	YLR240W	YLR248W	YLR362W	YLR433C	YML016C	YML057W	YMR104C	YMR139W	YMR216C	YMR291W	YNL020C	YNL032W	YNL099C	YNL154C	YNL161W	YNL298W	YNL307C	YNR031C	YNR032W	YOL016C	YOL045W	YOL100W	YOL113W	YOL128C	YOR061W	YOR090C	YOR119C	YOR208W	YOR231W	YOR233W	YOR267C	YOR351C	YPL026C	YPL031C	YPL042C	YPL140C	YPL141C	YPL150W	YPL179W	YPL203W	YPL204W	YPL236C	YPR054W	YPR073C	YPR106W	YPR111W	YPR161C
YIL035C	-0.6920762963881184	-1.4056074496245732	0.4653394241715556	1.4111682744057927	1.489454989793388	-0.7749493038619513	-0.4037328736044847	1.1402614338028532	0.9270152553720696	0.3535962737769304	1.7594507517174003	-0.34179774661298523	0.7274622226247627	-1.8961962790440432	0.6796459671823282	0.6581699430794897	4.0	-1.106793246940152	-0.5739769843101239	1.3705904008972811	0.5651118791326841	-0.46571999479491855	0.6392173101267199	-0.37407050728370544	0.3332948638801011	-0.3018994543766101	-0.4654662439948844	0.40120949323688493	-1.0433514207947967	-0.25987426303426947	-0.8645493006544862	-0.8900841369762067	0.40197592766581036	0.9108016331948511	-0.9974020192800914	-0.45395113359826567	-0.3473669319168899	0.5058454059815573	-0.42712839779951983	1.193820026016113	0.3425616772970375	0.359220522655143	0.37654395193006623	-0.354479485094126	1.7189666327522726	-0.42078821976850084	-0.3212995650016957	4.0	4.0	-3.0457574905606752	-1.115204636051019	-0.32624206345042334	-0.5586191150834886	0.4385408287580841	-0.37059040089728107	0.42782568638694046	-0.8002448227465253	0.3715088950328772	-1.6757175447023074	-1.2153827073671246	-0.38541913300251396	-1.1018235165023234	-1.7144426909922261	-0.7449688366544486	1.320572103387881	0.6815192748254827	1.4353339357479107	-0.8958544494459919	0.6403542073254571	-0.361810359809163	-0.34582345812203946	0.8914349762671656	-0.7649768405047764	0.5576770442544255	-0.7210178831345568	-0.6263525277907822	-0.46054750845053916	-0.9370421659154897	-0.5551748004902523	-0.858236769724212	0.3202088290196456	0.6466609046886953	-0.48439105076551975	-1.2724587429714436	-1.2806687130162733	-0.7728849174108748	-0.6869768896767618	-0.3370533856673754	-2.2006594505464183	-0.3042557248026766	0.3693687559795	1.0883098412461387	-0.8285660990569917	0.36411431471872724	-0.4601714416221018	4.0	-0.605198222837289	4.0	-0.7013652168755644	0.6790233226571765	-1.3516399890190685	-1.7594507517174003	-0.8794260687941501	-0.5547072305740282	0.5956795327782693	-0.9538952127539614	0.9629721202442251	-0.5456125328530449	0.9850596502070634	-0.38310457359924005	0.5212892444872407	0.9492336887669577	-2.494850021680094	-0.6813107300522541	-1.2915790998652872	-0.7599502278873523	-0.5306198641500748	-0.5511391543925592	0.42899032769069495	-0.3962062958630371	4.0	-0.5442417968958632	-0.8285660990569917	0.7964232250220274
YIL042C	-4.0	-0.8291517963566907	1.4365189146055892	1.334419008982047	1.8416375079047504	-0.4918744639168008	1.442492798094342	1.2313618987523856	-0.4522252946121775	-0.40329297031855377	-0.9461535731477474	-4.0	0.8422411139531362	-1.1649438982798836	3.6989700043360187	-2.5686362358410126	-0.9842212436109591	0.4631891340084585	0.9465373950745447	-0.8155925145876799	0.7592012288826688	-2.3010299956639813	4.0	-2.1426675035687315	4.0	1.38933983691012	-4.0	-3.0	1.6126101736612706	0.4769041617474322	0.9090369234042683	-1.4710832997223453	0.42010213039689626	4.0	-1.5272435506827877	-4.0	-1.7746907182741372	-0.3528127021040105	-1.30189945437661	-0.5646334933873387	-0.7176044952574744	3.3979400086720375	4.0	-3.5228787452803374	-4.0	0.8642314854321778	1.4412914294668342	2.958607314841775	2.4559319556497243	-4.0	-4.0	-1.465973893943865	-1.0851281824599497	1.8297382846050425	2.167491087293764	-1.245651664288981	-4.0	4.0	-1.8416375079047504	-1.2062096153091812	-0.42666415993393236	-4.0	-1.3196644865854368	-1.2732727909734278	1.245651664288981	-0.5860300282519387	1.170053304058364	-1.5016894462103996	-0.4538276316830574	1.3625102704874892	0.7428015738606555	0.538351431936545	-3.0969100130080562	2.494850021680094	-2.4436974992327127	0.4885177113739986	-4.0	-0.8167301563171954	4.0	4.0	2.5528419686577806	3.5228787452803374	-4.0	0.672232510097271	-1.2464169411070933	-0.8181564120552275	-2.1487416512809245	4.0	2.2291479883578558	-4.0	1.7986028756795485	-0.6516951369518393	-2.619788758288394	-3.6989700043360187	1.8728952016351923	-2.154901959985743	-1.1481303992702336	-4.0	-2.408935392973501	0.4523483416400308	0.3206629694792061	-2.5228787452803374	-1.2924298239020637	-0.5488278424874602	-4.0	-1.6777807052660807	2.853871964321762	-0.721246399047171	2.1426675035687315	-4.0	-0.48201279697492183	2.309803919971486	-4.0	0.9531148091622899	2.136677139879544	1.170053304058364	-1.4975728800155672	-2.795880017344075	-0.30469347756819737	4.0	-0.6819366650372385	0.9006647223140423	-3.5228787452803374	-0.41217682868104494
YIL095W	0.678194516142461	4.0	4.0	-0.35271485497463334	4.0	4.0	-0.5212892444872407	-1.640164517660112	0.582196277360119	4.0	0.9738754832545498	0.8982529260536337	-0.660349842386316	0.6013656754616079	-0.6318991482906486	4.0	0.7290883605895189	-0.41691463365231235	-0.6522797829659618	0.4613006204575932	-0.34046409284578355	0.9961088337630895	-0.6802695056697754	-0.33752549624969036	0.3089185078770315			0.7926349625309281	4.0	-0.7375489102695706	4.0	-0.37530546872791865	0.33620487778059244	4.0	-0.5743027866374089	0.35066514128785814		-0.730954290342377	1.0400051616715837	4.0	-0.6031035508574761		-0.3192113884933176	-0.4144264813772689	-0.374790474618119	4.0	1.0438315695246367	-0.32239304727950685		4.0	-0.39685562737981767		-0.4486720119961541	0.2576677176428517			-0.49281902273975914	4.0	-0.28567024025476695	-0.5929491851957497	-0.42887372291568837	-0.6145724851948694	0.35822852934604077	-0.3809066693732573	4.0	4.0	-0.3204812563042106	0.7870138152633318	0.6948636810563608	4.0	0.3493040202393891	4.0	4.0	1.2111248842245832	4.0	-1.0026136156026866	4.0	1.0599818449923368	-1.3251388592621884	-0.7115271994002175	4.0	4.0	4.0	1.3279021420642825	4.0	4.0	0.445389714773836	-0.870310107800699	-0.44213203843197774	4.0	-0.34978964533964085		-0.4406919890929875	-0.34949820512163315	0.34055921812968226	-0.3412256791556432	4.0		-0.6677635845085567	4.0		0.4882502886550172	4.0		4.0	-0.39404884243512706	-0.4225082001627747	4.0	-1.0634862575211066	0.5250556645346122	-0.6591594501876684	-0.5730010412434628	-0.6111885865264765	-0.3825802532628234		-0.509900994936695	4.0	-1.7746907182741372	4.0		4.0	4.0	4.0	4.0
YIR026C	4.0	0.23500240071511946	0.5500590112266623	4.0	1.3477536589966768	0.24918315735024543	4.0	-0.5946536398242911	1.0199966284162536	0.8716007312821936	-0.3233063903751334	-0.5377517846450026	0.6073030467403343	-0.3393242116614759	-0.31515463835558755	-0.3711004355793933	0.9182927299026508	0.6669559701765129	-0.48095996135165536	-0.5678327305574117	0.6802695056697754	0.4136377766921343	0.5316526695878427	-1.2915790998652872	4.0	-0.8271053022478239	0.4889191544608815	-0.43215054942689324	-0.48744900709578926	-0.294992040666664	1.0030507515046188	-0.3531063758322548	-0.47612352436186867	1.9913998282380825	4.0	-0.47716468633946996	-0.9072793553159009	-0.5977386175453198	-0.5128616245228135	-0.6732546204346781	-2.0969100130080562	0.9314431049276369	4.0	-0.43309134477319655	0.8102290436531262	0.4426131179404928	0.47185492174689364	0.6025814576486522	-2.2924298239020637	-1.1837587000082168	-1.274088367704952	0.41930306028756326	-0.9867413347164835	4.0	4.0	-0.5306198641500748	-1.2365720064370627	0.7872798455821576	0.5198492747267196	-0.8141746403870378	0.33441900898204685	-1.5543957967264024	-1.5482135644757098	-0.7675121336470138	0.4509967379742122	-0.3122035886187054	0.9411945133240932	-2.3767507096020997	0.5477534254795628	0.8941493256148565	4.0	0.434270212168873	0.7822529267372064	0.4758636234074315	-0.38711023071251527	4.0	-0.7469044141509684	-0.5601937886066698	4.0	-0.7057542838618818	4.0	1.4067139329795428	4.0	4.0	-0.6897316333675524	0.37263414340726736	-0.33847125986801746	0.6395959452700611	-0.5364055978129998	-1.1481303992702336	0.3464980530370672	4.0	-1.5917600346881504	-0.7205612117129796	0.33847125986801746	-0.8924508702553138	-0.3464980530370672	-1.790484985457369	-1.0979971086492706	-0.7999707334462297	4.0	-0.770830297460899	-0.5341711846425635	0.3970722871408107	-0.4187331947263294	0.3907258275954124	1.0291883891274822	-0.28878347567890994	-0.48306819113198723	0.3571399474155085	0.6623411089738578	4.0	-0.5651118791326841	-0.7902169851514851	4.0	0.45333397492981575	-0.46117501106209624	-0.3185778442789915	-0.38426031138084504	4.0	4.0	0.29430730346229655	-1.4179366370882913	4.0
YJL128C		0.6763354643918998			0.9633711046378389	-1.1837587000082168		4.0	0.44611697335612566	-0.31131327571587647	-0.7937139555875675					-1.0904439707588247	-1.0227337875727074		4.0		4.0	4.0	0.5108856306210806	0.9714287473074623	0.7495799976911061	1.2034256667895702			4.0	4.0	4.0		0.4037328736044847		-1.393618634889395	4.0			-1.5800442515102422	4.0		4.0	4.0		0.46864883541694036						4.0		4.0	4.0		-0.995248844408999	-4.0	4.0	4.0	0.6420651529995461			-0.7572101905213234			-0.3231235680268629		-1.4814860601221125	4.0	4.0		4.0	-0.8544928285903374		-1.5316526695878427	4.0	-1.632644078973981	4.0	-1.3979400086720375	4.0	4.0				-0.874518734299406	-0.7809396675511386	4.0		-0.4175957019809719		4.0	-1.3757179041643317	4.0				4.0		4.0	4.0	4.0	4.0		-0.33441900898204685	4.0		4.0		-0.49866682135443385		-0.627824713884936	4.0	4.0	1.5243288116755704		4.0		4.0	0.41386297476920686			4.0		-1.2335871528876006
YJL164C	0.3624102141613001	0.46762786643212256	4.0	-0.4835968515525968	-0.48056580508629715	-0.6790233226571765		4.0	-1.4282911681913124	-0.7667499904588997	-0.5207126835238299	-0.7205612117129796	0.7577070950170691	4.0		4.0	-0.6205131862827262	0.641113795594131	4.0	0.44393884099046743	0.4347426565797863	-0.32624206345042334	4.0	4.0			4.0	4.0	-0.6216020990518624	-0.3689623034632596	2.494850021680094		0.5994620106080538	-0.619788758288394	0.8105096863006325		4.0	-0.37726803483528093	1.2403321553103694	0.5244740849607193	0.713768145971447	4.0		-0.8088285442714415	-0.44708854978349116	4.0	-0.43901794441376457	4.0	4.0	4.0	-0.7347103741391698	-0.707522406332216	4.0	-1.133712660915805	-0.3495953301319682	-0.48958905198982305	-0.7891466346851068		1.5003129173815961	-1.153044674980176	-0.32513885926218844	0.2986047309860798	-0.39501837039256843	0.36401388819916697	-0.721246399047171	-0.344093581819785	0.5788898702065657	4.0	-0.4905286478974515	-0.6020599913279624	-0.7888794587419506	4.0	-0.4088240496882086	4.0	-0.4209026734473562	1.1301817920206718	-0.27449673114068446	0.6025814576486522	-0.7330630888408269	-0.4418916983694504	0.47534428764222286	0.3713046172859767	0.4667364832212852		0.543633966870957	4.0	-0.3199365725180514	-0.5870357280033373	1.3458234581220394	4.0	1.623423042943488			4.0		4.0	-1.595166283380062	-0.46092390120722343	-0.5812017094096464	-0.530177984021837	0.7354182707619225	0.43651891460558934	0.550521600812635		-0.783042792638903	0.5195618528221829	-0.44611697335612566	0.4806971507645713	-0.7886124470631412		4.0	1.5287082889410615	-0.3708963498228635	0.4385408287580841	-1.1830961606243398	4.0	4.0	-0.7166987712964504	0.4285240963180562		-0.9986990669795819		4.0	-1.4122890349810886
YJL187C		-0.678608721688311			-0.8594919569618205	-0.6639407221336507			4.0	4.0		-0.302073555193495				-0.34582345812203946	4.0		4.0		-0.7128703792808891	-0.5941416006823634	-0.9013562741829431	4.0						-0.35684353438029376	4.0		-0.5437858446420112	4.0						4.0			4.0			4.0	4.0					4.0	-0.7194216296319237			-0.42101715729720945	4.0						4.0		4.0	4.0							4.0			4.0	4.0	4.0		4.0				4.0					4.0					-0.41668784801692227	4.0				-0.6315271615596382			4.0			-0.31767438133219283	4.0			-0.5897290357478155		4.0	4.0	4.0	4.0			4.0		4.0		4.0			4.0
YJR059W		4.0	-1.3010299956639813	-0.36461679595250146	-0.5893914574316321	-0.7975116829399065		-0.4393761254500702	4.0	-0.6010189333418688	-1.021819483062586	1.1662156253435212	-0.4941719661451638	4.0	4.0	1.3575354797578787	-0.45296410025998973	0.6867657083052761	-0.7048729147478088	-0.3929741215652141	-0.48878529886361194	4.0			-1.5072396109731625	-0.3510548178343275	0.6113660306482108			-0.653451441451526	-2.0132282657337552	4.0	4.0	-1.330683119433888		4.0	4.0	4.0	-1.204815410317576	-1.1203307943679464	4.0		-0.4303920324531756	4.0	0.8857227034384137						4.0		-1.8096683018297086	-0.5220110237491107		-0.8513973451939065	0.6127881996862694			4.0		4.0	4.0	4.0	4.0	4.0	-0.48280410205002566	4.0	-0.32753268693191795	4.0	4.0	-1.1611509092627446		4.0	-0.31006989598178186	-1.489454989793388	4.0	4.0	-0.4594202834955457					4.0	4.0		0.8748441704194698	4.0	4.0	4.0			-0.7217037919087261			1.5512936800949202	1.2328441339178196	0.5516028965422324	-0.5704091977766984	0.38615817812393083			4.0	-1.0074464821678644	-0.7340036295049208	4.0		0.6920762963881184	-1.9507819773298183	4.0		-0.9714287473074623	0.44623830160999567	-0.37540854087315223	-0.8247781996569477				-1.0287241512618948		-1.47755576649368		4.0	-0.47159756204638253
YJR066W					-0.3525192268263241	-0.5617741923954706				0.7856861025756003						4.0	-1.7328282715969863	4.0							-0.5479067509822686								-0.38436553112258404			4.0			-0.35912122129838175	-0.4496493276983845	4.0	-0.7530093007584502	-0.36141091670728304		4.0						4.0			-0.39136701050996303		1.080921907623926	0.6174426780912142			-0.3634118162701577			0.7698066211309544		-0.3459197646934294			-0.3822659646359821	-0.5433303705762424					-0.4108326094539524					4.0								4.0		-0.8002448227465253	4.0	4.0		-0.4428538576816369					4.0	4.0	-1.5718652059712113		4.0									4.0	4.0	4.0	-0.3318005158013381										
YKL048C	4.0			4.0	-1.2479515521805615	-0.45518808824222384				-0.4246966665776009			-0.648783654660658		-1.1331221856625011	-1.1904402853647322	4.0	-1.889410289700751	-0.9186526921958675					-1.0154726866562074					-0.6852903070448263			-2.050609993355087	-0.8837244124194557						-0.33667606637178765	-1.067019178076802	4.0									-0.6348865683724227	4.0			-0.6332036167132701		-0.7915586435614327					-1.1687703061329366		-2.42021640338319					4.0											-1.5243288116755704									4.0	-0.6511112769285621									4.0				4.0				-0.4882502886550172				4.0			-0.7994230732451518										4.0	
YKL126W	0.4565528199182998	-1.0491485411114536	4.0	-0.3885953622884065	4.0	4.0	-1.1343039400839294	4.0	-1.8041003475907662	-1.0639892042847905	1.5058454059815571	-1.453457336521869		-1.0665127121512945	-1.4801720062242814	1.0163737128754655	-0.8049310035314099	4.0	1.0324520237811379	4.0	-0.32670256024036426	1.0376306643299789	-0.7809396675511386	-1.5559552040819238	-0.36371274790148694	4.0	-1.2240256688706308	-0.9423338960901708	-0.7819899570156366	0.8213107602244102	0.3212995650016957	-1.5257837359237447	-2.0409586076789066	-0.7013652168755644	4.0	-1.0259490972071226	-1.0599818449923368	-0.3583276267753135	-1.6777807052660807	0.3067128429943445	-1.6289321377282637	-0.5218665718994825	-1.2479515521805615	-1.3979400086720375	-1.3458234581220394	0.4839937696139523	-0.39136701050996303		4.0	-0.7020207558406376	-2.4559319556497243	-1.0419141514789148	4.0	-2.1079053973095196	1.1220530483708118	0.8639139026159026	2.468521082957745	4.0	-0.9307019878844708	0.46092390120722343	-0.5944828930236237	0.858236769724212	0.596364810209452	-0.5741398549221596	-0.8850555842874153	-4.0	-1.1958605676646494	-0.8413360191860106	-1.465973893943865	-0.5373025918982829	-1.7144426909922261	-0.9965394678904935	-0.8907590314117968	-1.009217308196862	-0.7862167006646958	1.2448877336049289	0.7915586435614327	-1.7375489102695705	0.32642620357694846	-2.0087739243075053	-2.0268721464003012	-0.8253588073395516	-1.3968556273798178	-0.49430749258779993	-1.3458234581220394	0.7902169851514851	-1.360513510731414	-1.4449055514216809	-0.40329297031855377	-1.9355420107730816		-0.5141366704026654	-1.6925039620867872	0.3396089015975329	-0.8674201523402629	-1.8239087409443189	1.079876673709276	-0.3981572102179019	-1.238072161579471	4.0	-0.5489815478445427	-0.929962133392245	0.45729903055188914	-0.744727494896694	-1.9469215565165803	-0.7066374452885544		-0.6274561992409297	-1.424812155072339	0.7910214827237465	1.8210230527068305	-3.0	4.0	4.0	-1.4045037781744258	0.635449004646028	-2.0087739243075053	1.9913998282380825	0.6424462802569184	-0.550830267834799	-1.3946949538588904	0.6942188487450177	-1.0624821079826534	0.7870138152633318
YKL139W	-0.4424927980943421	-2.0555173278498313	0.5300307905000405	-1.7258421507363202	0.6836102489268046	-0.5391021572434522	0.5967078548417458	-0.433444669116945	-0.5646334933873387	-0.4020855287974717	0.8093882021863951	-0.9629721202442251	0.26544017842052386	-1.186419011431808	-0.817585347565446	-1.045275209020937	-0.39544996742873867	-2.1249387366083	0.4362816600343223	-0.42319810417108744	0.3990271043132517	0.26897562018431215	-0.4575480526240234	-0.3853136577179874	-1.329754146925876	1.2848326421515421	-0.5743027866374089	-0.5460704079422714	0.2614572590712148	-0.6053732357277909	-0.5675117442294936	-0.5927791070726035	0.3209356818786873	-1.575118363368933	-0.7672579372792632	-1.1414628024303608	0.5044556624535516	-0.45259454033251034	4.0	-1.1360826230421395	-1.0506099933550872	-2.6020599913279625	0.3653212478213177	1.154901959985743	0.360613130982316	-0.7297871451037574	0.7449688366544486	-0.8326826652518239	-0.9003193588907499	-0.9118639112994488	-0.3513473048687771	-0.7037737127388394	0.732593581247096	-1.1040252676409354	-0.8247781996569477	0.3018124301338776	1.112945621949043	4.0	0.6509168312204098	1.3467874862246563	-0.6018863082694975	0.34524606674706976	-0.7950664776458551	-1.1255181823005336	-1.9871627752948278	-3.6989700043360187	-4.0	1.494850021680094	-1.8961962790440432	-1.91721462968355	-1.2069083998234198	0.7721132953863264	-0.8804142250382162	1.6777807052660807	-0.7219326691113375	4.0	-0.7614521123186722	-0.578231598793076	1.473660722610156	0.6955094722265123	0.5877074906769535	-1.2806687130162733	-0.38520820804358247	-0.5895602137896535	-0.5967078548417458	-0.5816987086802545	-1.7825160557860937	0.8870600239159199	0.48017200622428124	-1.1992829217176149	-1.067019178076802	-2.0	-0.5223000716678692	-0.4959371173213082	-0.5537735982218369	0.6265362783676309	1.0324520237811379	-0.35991626862687964	0.5359577945611892	-1.473660722610156	0.3654219771461119	-0.7956086680807003	-0.5341711846425635	-0.8728952016351923	0.4191890273390538	-1.0034883278458213	-1.4509967379742121	-1.198596289982645	-2.853871964321762	0.28050298338941837	-0.48280410205002566	-0.4414114168918007	0.4726279171723881	4.0	-1.518557371497695	0.37934352018037915	0.3035562368610008	4.0	-0.7461775612919267	-0.7680209731684958	-0.6895191085373249	0.49634548075704077	4.0	-2.1739251972991736
YKL166C		0.5201368869769023			-0.3670368318327389	1.1797985405143596		4.0	-1.0726296369609765	1.453457336521869	4.0	-1.1432711096171173	-0.9292235371565654		0.6127881996862694	1.1536628878701947	-0.6617427697537444	4.0	-0.7510463845042924		4.0	0.5639964643301035		-0.44721014980721807					4.0	-0.5520671344078197	-0.5500590112266623	4.0	-2.1487416512809245	0.4131877305566241		-0.38489201255680594	-0.4355706730020165	4.0	-0.3976144098948949	4.0		4.0	-0.619788758288394			-0.5779028368682897						-0.433444669116945		-1.6819366650372385	4.0	0.33031129194379194	0.32458830628513663	4.0	4.0	-0.2814983111327257			-0.9314431049276369					4.0	-4.0		-2.5228787452803374			4.0	4.0		0.8563607647254567	-1.5497508916806388	-1.0619809025237896		-1.0846001647877301						-3.0969100130080562	-0.2895441356645755		-0.6006724678413211	4.0			-1.9030899869919435		4.0	0.3902988976206005			4.0	-0.6972362915270183	-0.6263525277907822		4.0		4.0	4.0	-2.0177287669604316		4.0		4.0	-0.4117282931576709			-1.39577394691553		0.4385408287580841	-0.6965879294032581	-0.3966390756516195	0.3870043439676525		4.0	
YKL168C	-0.5939710550363849						4.0								-0.39783144862100284																								4.0		-0.31893975636818817										4.0																	-0.712198270069774		-2.9208187539523753				-0.9759250126925737							-0.5401553576117922									-0.5050110263168319			4.0		4.0			4.0				-0.36031433875731855								4.0													4.0	
YKL171W																																																																																																																		-1.2814983111327258										
YKL198C	0.4410515540219604	0.6285626825958991	0.32734807715999753	0.43285595480434286	1.5482135644757098	2.207608310501746	0.5509846836522136	-0.4601714416221018	-0.8215986584662448	-0.7859513205880585	-0.8671002300555171	1.3178549236261683	-3.5228787452803374	0.996970529446382	-0.5250556645346122	1.0381045263321496	0.785421046429501	1.645891560852599	-1.2510371387438386	-0.49702694093436856	-0.8341623753098718	-0.4088240496882086	-1.1220530483708118	4.0	-1.0376306643299789	0.6142150411566643	0.48638292621212514	-0.37499639898513654	2.0809219076239263	0.8961962790440431	-1.2907300390241692	1.0695604052332999	0.4410515540219604	-0.7108571640676669	1.068542129310995	1.3990271043132518	0.4909319549828383	0.6044988756943741	1.2090115249111841	-1.1694113313148558	0.2820799741630064	0.5992893632267687	1.3142582613977363	0.3435184842095014	-1.8860566476931633	-0.544089759617257	-0.4913356369470573	-0.7975116829399065	-0.5164127030311059	1.0433514207947967	2.161150909262745	-0.3590219426416679	0.3284569147374262	0.47069800221201946	-0.8422411139531362	-1.025028005701931	0.6579723119125283	-0.9136401693252518	-1.0565054840938974	1.1307682802690238	-0.4486720119961541	0.635449004646028	4.0	0.3630108981877709	-1.6055483191737838	-1.0132282657337552	-2.6989700043360187	0.5536181877775579	0.4934949675951279	-1.0589857562944303	0.2860896458710447	-4.0	4.0	0.672436739812722	0.5023793502187123	0.5260753065838426	1.7520267336381934	0.9164973801697326	0.7972393126068	0.6540384581868588	4.0	4.0	0.5168407902830203	-0.5927791070726035	0.8413360191860106	0.7226200253327454	-0.5221555236612417	-0.49160496686694694	4.0	-0.4486720119961541	-0.4495270428934366	-0.5668704824195144	1.0145735259169983	2.1739251972991736	0.32734807715999753	-2.136677139879544	1.6108339156354676	0.3597173703033192	1.6777807052660807	-0.5696024086130332	2.5086383061657274	-1.1694113313148558	0.6972362915270183	4.0	-0.3523236867591291	1.9430951486635273	-0.5090587946432132	0.5556428743439724	1.424812155072339	0.28878347567890994	0.41487781369318455	-3.2218487496163566	1.8356471442155629	0.5633603683073394	-0.7627076624325413	-0.8725712221484011	0.3702846673528678	4.0	-0.610656688747922	-1.207608310501746	0.5730010412434628	0.5094796906366512	0.3615107430453627	0.399789693590672
YLL010C	4.0	-0.6959405337824008	-0.3905123101467148	-0.32919771573905604	-0.34833439607706446	4.0	4.0	-2.0809219076239263		-0.7113037394097442	-0.4074901520993199			-0.4508740732418889	4.0	-0.533577277566208	4.0	4.0		4.0			-0.5358086293590004	4.0	-0.34862505608695676			4.0	4.0	-0.354479485094126	4.0	4.0	-0.45667709935308787		4.0	-0.4310945850171213		4.0	4.0	-0.3032942190660828		-0.785421046429501	4.0	4.0	4.0	-0.6196078399429726	4.0						4.0			-0.38594689401278065	4.0		4.0	4.0		4.0	4.0	4.0	-2.958607314841775	-0.5870357280033373	-0.894489815230026	4.0		-0.4602967610521745		-0.4999008080842771	4.0	4.0	-0.37069235992625116	-0.9562448730313206	4.0		-0.4060497047360126	4.0	-0.3708963498228635	-0.4130752918551797	4.0		4.0	-0.44708854978349116			4.0		-0.3422750457948918		-0.630042392653947		4.0		4.0		0.42021640338318983	-0.31569335392836845	4.0	4.0	4.0			4.0	-0.9030899869919435	4.0	-0.4426131179404928	4.0		-0.4424927980943421	-0.3039932847814545	-0.4508740732418889		4.0			-1.9208187539523751		-0.5313573316084886	-0.3234892897174464		4.0
YLL019C	-0.6974526275125145	-0.460422116654691	4.0	0.3797598101541686	0.3451499094386058	0.48678239993206096	-0.30803489723263966	0.4041732229267768	1.7351821769904636	4.0	-0.38489201255680594	-0.5759354745825122	-0.5469876088785448	-0.5802094138936372	4.0	1.1390633792999063	0.6831912479469778	0.6348865683724227	-0.45642857603763454	0.9143527117031435	0.6489771474158762	1.9281179926938745	4.0	0.6482036931029765	0.7532552902761587	-0.3095381067538217	-0.4775557664936801	-0.4891869894875039	0.39243775681641174	0.5704091977766984	4.0	0.6048484084954574	-0.8244881866365523	4.0	-0.6968039425795111	0.5259294967849564	-0.8664610916297825	-0.4174821163959375	-0.6948636810563608	1.1811145854059901	-0.35017853677543476	1.0371573187987575	4.0	-0.44081181099522454	4.0	1.1561445773768388	-0.6409237739407371	4.0	4.0	-1.0443122496864943	-0.6165437034752469	-0.31695296176115045	4.0	0.4633153273790699	4.0	1.3851027839668655	-1.6556077263148892	1.6038006529042637	4.0	-0.5675117442294936	0.9446216686249999	-0.9880068853407431	0.316412682427233	0.3395139842150322	1.0385789059335517	-0.42273804641418516	0.7647241233129476	-0.7515362824489681	1.032920265855503	0.3794475552705648	-0.3450537734156558	4.0	-0.713768145971447	-4.0	1.2104192878355746	4.0	-1.408935392973501	0.3075937651663695	0.4663550212012372	-0.6878226435602214	-0.9362914406085826	0.46079840070587225	-2.0087739243075053	-0.8948305720006683	-0.46419970917510234	0.6032777214962266	0.6449317936511493	-1.112945621949043	4.0	0.6495581434649388	0.3688607497431889	-0.6581699430794897	-0.8395314688809625	-1.2724587429714436	0.5039010078674286	0.39728905504244255	-0.6699922991272408	-1.764471553092451	4.0	0.501965276312973	0.8955128886876049	0.4093810517934221	-0.5070999888912966	-0.5705707356182124	0.459545386328588	0.4007721372262037	0.849243560139691	-0.7408841558149337	1.1290111862394248	4.0	4.0	1.0644927341752872	-0.7392133313450238	-0.8341623753098718	-0.4263163069062021	4.0	0.2995558989722485	-0.8532519863693602	0.39913596369016047	0.4897231555826451	4.0	0.4636941276489664	0.4426131179404928	0.4117282931576709
YLR019W	4.0	1.6497519816658373	-0.3364875295848444	-1.9956786262173574					4.0		-0.9909742579130898	-1.2410881076020266	-1.8927900303521317	-4.0	4.0				-0.48004081924793157			-0.958607314841775	-0.45667709935308787		4.0			-0.4084901910053458			-1.2358238676096693		0.935916564036404	-1.0904439707588247				4.0	0.9554602396075891		-1.6439741428068773	4.0			-0.38007228970853196	4.0					4.0	4.0						4.0			-1.1432711096171173				-0.5836924129401174	-0.31390022800408407		0.7187393129449872		4.0	4.0	4.0		4.0	4.0			4.0					4.0	0.7637147225519715				-0.41668784801692227	-1.3705904008972811	-0.4067139329795427		4.0		4.0				-0.603451962012868	4.0					4.0		4.0			4.0	-0.5179844235492883	-0.9888526392242025	-0.7920964696139484					4.0	-0.3364875295848444				4.0		-0.9259153109717562
