kinase	metabolite	correlation	pvalue	metabolite_name	kinase_name	metabolite_count	kinase_count	pvalue_log	correlation_abs	class_phosphogrid	class_string	euclidean	linear_kernel	linear_kernel_abs
YHR004C	191.0198702	-0.06870570424507659	0.5199325513587747	C00158	NEM1	115	93	0.28405299188945926	0.06870570424507659	0	0	8.066067544092544	-1.9695540716974305	1.9695540716974305
YBR274W	255.2354592	-0.11606902269827642	0.5200709114530189	C00249	CHK1	115	33	0.28393743645536884	0.11606902269827642	0	0	6.58430522294733	-1.9221732654196346	1.9221732654196346
YPR120C	187.024216	-0.24785255131000739	0.5202177674704768	C04002	CLB5	115	9	0.2838148190324706	0.24785255131000739	0	0	4.623217606483984	-2.5554489139055567	2.5554489139055567
YBR059C	228.0294055	0.10759607440817273	0.5202364185842294	C03090	AKL1	115	38	0.2837992487634601	0.10759607440817273	0	0	7.708900323040905	2.1175879828280713	2.1175879828280713
YMR001C	249.0551721	0.062205437188979994	0.5204971680798383	C00669	CDC5	115	114	0.2835816290557413	0.062205437188979994	0	0	8.977134611649314	6.1031745246257705	6.1031745246257705
YPR120C	402.9970473	-0.2476636332278201	0.5205462584330609	C00015	CLB5	115	9	0.28354067078446826	0.2476636332278201	0	0	3.6321759370864966	-1.9503969390180316	1.9503969390180316
YMR104C	67.01891401	-0.13193004639180617	0.5205831627729419	C06145	YPK2	115	34	0.28350988239092395	0.13193004639180617	0	0	7.248854760106824	-1.2123401244547556	1.2123401244547556
YBR274W	157.0258367	0.11591575609941826	0.5206258777214072	C00337	CHK1	115	33	0.2834742490729211	0.11591575609941826	0	0	5.9749095994211645	1.4532141829174192	1.4532141829174192
YBR028C	188.0355074	0.2680760453970253	0.5209197587495458	C01717	YPK3	115	8	0.28322916924583624	0.2680760453970253	0	0	3.9167028898020977	1.3962785757181866	1.3962785757181866
YDL230W	193.0524802	0.07631837055108323	0.5210375273461633	C01494	PTP1	115	76	0.2831309958321027	0.07631837055108323	0	0	10.238276498516207	8.273767334206541	8.273767334206541
YNL032W	190.0534004	0.06929485385945054	0.5211844549057694	C05635	SIW14	115	96	0.28300854623904903	0.06929485385945054	0	0	11.704448988776688	-2.7343020538675082	2.7343020538675082
YFL033C	155.0627463	-0.06423148865324829	0.5212797143222188	C02938	RIM15	115	109	0.2829291753786403	0.06423148865324829	0	0	11.806591978683137	-5.490438361235159	5.490438361235159
YKL126W	664.1163382	0.06151234584166119	0.5212990056208073	C00004	YPK1	115	120	0.28291310349003096	0.06151234584166119	0	0	12.611129491687967	11.24062646050731	11.24062646050731
YJL187C	214.0479381	0.09812581599773465	0.5213438782400491	C01233	SWE1	115	50	0.2828757216956717	0.09812581599773465	0	0	7.641345734225691	-4.350480781834344	4.350480781834344
YGL059W	145.0610973	0.06321319662611258	0.5217631762082096	C00064	PKP2	115	114	0.2825265747833263	0.06321319662611258	0	0	13.017324051433604	-2.9857595902827123	2.9857595902827123
YNR031C	187.024216	-0.07617658341474974	0.5218143384810485	C04002	SSK2	115	80	0.28248399147258874	0.07617658341474974	0	0	11.910253960737997	-10.253417041082603	10.253417041082603
YCR008W	189.0733615	0.18704635614795592	0.5219756521644134	C04546	SAT4	115	14	0.28234975442543075	0.18704635614795592	0	0	5.7705068359668825	1.5357159576980746	1.5357159576980746
YBR276C	115.0048978	0.06112577823166043	0.5220189452410512	C00122	PPS1	115	121	0.2823137351886533	0.06112577823166043	0	1	15.065481244524683	4.4456383020287005	4.4456383020287005
YKL139W	298.2728617	0.060302233263299934	0.5220504043830113	C00319	CTK1	115	124	0.2822875634946605	0.060302233263299934	0	0	11.719831616020096	3.694529081252817	3.694529081252817
YNL289W	664.1163382	-0.06083171156098516	0.522137988999761	C00004	PCL1	115	120	0.2822147078374165	0.06083171156098516	0	0	11.832854626167544	-4.8971920480868505	4.8971920480868505
YOL100W	275.1254906	0.08081868121079933	0.5221814195059724	C00449	PKH2	115	69	0.28217858549965064	0.08081868121079933	0	0	8.895718481091768	4.424102776042519	4.424102776042519
YDL230W	192.0683083	0.07605756614113775	0.5224668497948879	C05598	PTP1	115	76	0.28194126006453213	0.07605756614113775	0	0	10.405065013078318	8.135631090305946	8.135631090305946
YDL134C	157.0590901	-0.06049278913406589	0.5225926133071592	C16432	PPH21	115	123	0.2818367331900407	0.06049278913406589	0	0	12.798845217490362	-2.603095099083218	2.603095099083218
YMR104C	160.0617878	0.13129165766883977	0.5226208362411628	C00956	YPK2	115	34	0.28181327948398827	0.13129165766883977	0	0	7.435133198097227	3.13275887801902	3.13275887801902
YIL035C	527.0500269	-0.06021947118476159	0.522622755285511	C11930	CKA1	115	124	0.2818116847736687	0.06021947118476159	0	0	11.542994338431114	-4.850380596216919	4.850380596216919
YKL168C	357.1351438	0.1666169630995816	0.5227289419393605	C10682	KKQ8	115	17	0.28172345364896756	0.1666169630995816	0	0	3.6937193719560417	0.59308740406096	0.59308740406096
YDL006W	340.1229789	-0.1134661412046738	0.5228639385434839	C15658	PTC1	115	41	0.28161131003807155	0.1134661412046738	0	0	7.816157166538546	-3.158685487566954	3.158685487566954
YGL059W	339.3280228	0.0630238533439345	0.5230134481542478	C08281	PKP2	115	114	0.2814871440503288	0.0630238533439345	0	0	12.400396143801913	9.152115873521936	9.152115873521936
YGL019W	191.0198702	0.06097945348984698	0.5230175385921814	C00158	CKB1	115	120	0.2814837474881894	0.06097945348984698	0	0	8.97479442691777	0.9929605878425445	0.9929605878425445
YGL019W	393.0579378	-0.060956838754462464	0.5231719591304889	C12369	CKB1	115	120	0.28135554129167817	0.060956838754462464	0	0	10.089538029224174	-8.148757598675031	8.148757598675031
YMR104C	402.0148183	-0.13089692601956557	0.5238826959294407	C00112	YPK2	115	34	0.28076594624850326	0.13089692601956557	0	0	7.172433817124114	-0.9596522045812328	0.9596522045812328
YOR233W	596.3336033	-0.24573239626089752	0.5239089832379338	C12002	KIN4	115	9	0.28074415483089227	0.24573239626089752	0	0	5.121813939720748	-0.30971516632453533	0.30971516632453533
YOR233W	170.0454597	-0.24566884568786568	0.5240197841026415	C03972	KIN4	115	9	0.2806523161376305	0.24566884568786568	0	0	5.691883579694405	-2.022024438453759	2.022024438453759
YJR066W	144.066115	-0.10658286142964209	0.5241957094646473	C02946	TOR1	115	39	0.28050653806979575	0.10658286142964209	0	0	5.732468358728778	-1.5621167120567907	1.5621167120567907
YNL307C	300.1181887	-0.059970599275451224	0.5243457723360816	C06517	MCK1	115	124	0.28038222924925105	0.059970599275451224	0	0	16.172937951078723	-0.9952650268031714	0.9952650268031714
YNL307C	299.2024318	0.05992357202933097	0.524671678776852	C00777	MCK1	115	124	0.2801123779264786	0.05992357202933097	0	0	15.911692784827869	3.791692188266091	3.791692188266091
YDL134C	118.0504409	0.060177541974513624	0.5247659068752482	C00188	PPH21	115	123	0.28003438807011516	0.060177541974513624	0	0	12.041835097997126	1.8274443627055716	1.8274443627055716
YBL016W	193.0524802	0.06535019049256799	0.5248016182376908	C01494	FUS3	115	105	0.28000483447344804	0.06535019049256799	0	0	9.546955418843044	4.770017307794796	4.770017307794796
YDL188C	228.0294055	-0.06303790343128254	0.524955064104744	C03090	PPH22	115	113	0.2798778703970527	0.06303790343128254	0	0	15.86500966728068	-4.141661195124707	4.141661195124707
YFR028C	299.2024318	0.11108837575648893	0.5252257269831564	C00777	CDC14	115	35	0.27965400913782806	0.11108837575648893	0	0	4.689398842689939	-0.16601183064467506	0.16601183064467506
YOL045W	299.2024318	0.05983372533170458	0.5252946154216426	C00777	PSK2	115	124	0.27959705094761184	0.05983372533170458	0	0	10.625894599241658	2.785321827014539	2.785321827014539
YGL059W	281.2493311	0.06267105622144699	0.525347074829803	C00712	PKP2	115	114	0.27955368158254984	0.06267105622144699	0	0	12.448503567833708	2.418476939132014	2.418476939132014
YPL203W	155.0627463	-0.10339023637276847	0.5255150669167656	C02938	TPK2	115	41	0.2794148279040426	0.10339023637276847	0	0	10.2009284945946	-5.1287746210939815	5.1287746210939815
YGL134W	311.2968676	0.061744625004415146	0.5255533141451718	C06425	PCL10	115	116	0.2793832209019645	0.061744625004415146	0	0	9.006915497311015	4.4118230056400085	4.4118230056400085
YCR079W	322.0457397	-0.0734322602829594	0.5256347122003984	C00055	PTC6	115	80	0.27931596228522376	0.0734322602829594	0	0	13.486012381086661	-4.957870706039889	4.957870706039889
YGR203W	157.0590901	-0.07188899516916865	0.5262794779941797	C16432	YCH1	115	86	0.2787835647493084	0.07188899516916865	0	0	11.100356869540782	-1.9853103336288793	1.9853103336288793
YNL161W	869.5533433	-0.0696362347801084	0.5265521767538395	C05797	CBK1	115	90	0.2785585875297188	0.0696362347801084	0	0	7.731713275585582	-2.9209468293800027	2.9209468293800027
YLR226W	118.0504409	-0.07694489417409979	0.5266583136071283	C00188	BUR2	115	73	0.27847105583441606	0.07694489417409979	0	0	5.786513475461211	0.12163406942872079	0.12163406942872079
YHR076W	118.0504409	0.08259871849233374	0.5268294036237959	C00188	PTC7	115	63	0.2783299940079032	0.08259871849233374	0	0	4.944197957443097	0.8691319524267652	0.8691319524267652
YGL059W	402.0148183	-0.062445767247468593	0.5268400221478617	C00112	PKP2	115	114	0.2783212406621287	0.062445767247468593	0	0	12.420027711505561	2.706175931561334	2.706175931561334
YDL230W	166.9747224	-0.0752498291841656	0.5269060766148679	C00074	PTP1	115	76	0.27826679283907707	0.0752498291841656	0	0	11.200835922956344	-2.8506074740720235	2.8506074740720235
YGR262C	667.5508834	-0.06957567817828596	0.526912678396638	C05812	BUD32	115	91	0.2782613514529185	0.06957567817828596	0	0	9.328952535610163	-1.5421844771699122	1.5421844771699122
YAL017W	498.2233404	-0.06302344776089024	0.5270985762475904	C07031	PSK1	115	109	0.2781081568615939	0.06302344776089024	0	0	11.114553141778801	2.5612627471174645	2.5612627471174645
YOL100W	166.9747224	-0.07983965638633704	0.5272505066623447	C00074	PKH2	115	69	0.2779829942521938	0.07983965638633704	0	0	8.554895320853834	-0.3117995465304808	0.3117995465304808
YFR028C	154.0624059	-0.11052835859374568	0.5273292319887144	C00135	CDC14	115	35	0.2779181533043948	0.11052835859374568	0	0	4.569959211131446	3.3321289097745797	3.3321289097745797
YNL099C	117.0188389	-0.08316654984067683	0.5275504416283286	C00042	OCA1	115	64	0.2777360090662618	0.08316654984067683	0	0	10.386170129091656	-2.663502349899576	2.663502349899576
YMR216C	190.0534004	0.2902697128542417	0.5277176004256782	C05635	SKY1	115	8	0.27759842100142024	0.2902697128542417	0	0	3.471821808933081	1.3725997852594995	1.3725997852594995
YNL298W	362.051578	-0.06200562230041207	0.5277622501576381	C00144	CLA4	115	115	0.2775616772735139	0.06200562230041207	0	0	13.050043510998286	-3.644149827200837	3.644149827200837
YOL045W	187.1075227	-0.0594031004995251	0.528285453138432	C02727	PSK2	115	124	0.2771313478757867	0.0594031004995251	0	0	10.903304090672771	-0.6584054827745333	0.6584054827745333
YBR059C	184.0014257	0.1055328760039837	0.5283142367472455	C01005	AKL1	115	38	0.27710768600535507	0.1055328760039837	0	0	8.043714335996432	2.385902555083845	2.385902555083845
YNL307C	481.9808158	-0.05939804706743188	0.5283206017026794	C00063	MCK1	115	124	0.27710245380039283	0.05939804706743188	0	0	16.078512857698744	2.2134749450499243	2.2134749450499243
YIL095W	176.0390646	-0.06282868674259527	0.5283786501911398	C03145	PRK1	115	110	0.2770547389218191	0.06282868674259527	0	0	8.056748948142683	-1.0947917542174248	1.0947917542174248
YOR090C	228.0294055	0.0852354855341321	0.5284290864047225	C03090	PTC5	115	63	0.2770132854605977	0.0852354855341321	0	1	5.530488236090114	1.2377327057345555	1.2377327057345555
YLR433C	127.0510671	-0.11560376888859011	0.5286595697070134	C00906	CNA1	115	34	0.2768239018599636	0.11560376888859011	0	0	9.468353189762748	2.3699458001679785	2.3699458001679785
YAL009W	157.0590901	0.06727509339465401	0.528681176113506	C16432	SPO7	115	93	0.27680615253335933	0.06727509339465401	0	0	7.279782594527222	1.7106804652354275	1.7106804652354275
YGL059W	127.0510671	0.0621480710461279	0.5288160663058934	C00906	PKP2	115	114	0.2766953587380007	0.0621480710461279	0	0	12.875251186520483	-2.8679928355719753	2.8679928355719753
YLR019W	305.2472817	0.09417128872295791	0.5289413845562976	C03242	PSR2	115	56	0.2765924523016668	0.09417128872295791	0	0	9.520970423386217	1.9846959502064463	1.9846959502064463
YDL006W	118.0504409	-0.11181249273952974	0.5289787585090266	C00188	PTC1	115	41	0.2765617669960692	0.11181249273952974	0	0	7.016909410834094	-1.1690398472331454	1.1690398472331454
YKL168C	155.0627463	0.16412929802866125	0.5290423885783545	C02938	KKQ8	115	17	0.2765095294994906	0.16412929802866125	0	0	4.231463681019088	-0.2873528987182129	0.2873528987182129
YBR276C	362.051578	0.06008996307129281	0.5291086076640401	C00144	PPS1	115	121	0.27645517320506835	0.06008996307129281	0	0	15.073409076669908	4.956732346700455	4.956732346700455
YDL134C	481.9808158	0.059547659073496455	0.5291219116929844	C00063	PPH21	115	123	0.2764442533416696	0.059547659073496455	0	0	12.21718115953213	-0.3474393304824507	0.3474393304824507
YJR059W	503.1649265	-0.07094047484950516	0.5291301687011161	C00492	PTK2	115	87	0.2764374761793372	0.07094047484950516	0	0	8.869534798900924	-0.6259759632065071	0.6259759632065071
YOL100W	176.0390646	-0.07947435127133878	0.5291481997697083	C03145	PKH2	115	69	0.2764226770606432	0.07947435127133878	0	0	9.339928652687416	-3.226215334988299	3.226215334988299
YBR274W	869.5533433	-0.11356703388872194	0.529166530349136	C05797	CHK1	115	33	0.27640763263336693	0.11356703388872194	0	0	7.245230424086927	-3.737540534401626	3.737540534401626
YLR113W	339.3280228	-0.0630089755496561	0.5292559540237275	C08281	HOG1	115	104	0.27633424755492725	0.0630089755496561	0	0	13.232912601773764	-6.0103206697509535	6.0103206697509535
YBR097W	281.2493311	-0.10245564728358865	0.5292850890741854	C00712	VPS15	115	43	0.27631034070364446	0.10245564728358865	0	0	7.925157878267762	-2.1465012842953395	2.1465012842953395
YKL166C	339.3280228	0.07876114020962935	0.5296039827341438	C08281	TPK3	115	72	0.2760487575695692	0.07876114020962935	0	0	9.700644466927228	4.343995982782235	4.343995982782235
YPL153C	299.2024318	-0.07040338491302776	0.5296613237500176	C00777	RAD53	115	86	0.2760017384013729	0.07040338491302776	0	0	7.973099375731062	-1.70029856677925	1.70029856677925
YDL101C	611.1476184	-0.09725103260691717	0.5299969442579808	C00127	DUN1	115	47	0.27572663435340483	0.09725103260691717	0	0	8.113792121178692	-4.1713866753350075	4.1713866753350075
YNL307C	335.0730441	-0.05915494981880947	0.5300128235552721	C10434	MCK1	115	124	0.2757136226031361	0.05915494981880947	0	0	17.50846561663013	-6.549317800734161	6.549317800734161
YJL164C	155.0442536	0.06321124343180931	0.5300129224091246	C03680	TPK1	115	108	0.27571354160192874	0.06321124343180931	0	0	10.549209746018509	6.134626797165887	6.134626797165887
YLR362W	565.0464784	-0.06557633952132776	0.530032854932247	C00029	STE11	115	101	0.27569720912839113	0.06557633952132776	0	0	8.47056351471639	-2.1502160975805085	2.1502160975805085
YDR466W	146.0458908	0.1584096017671779	0.5301283810604299	C00025	PKH3	115	18	0.2756189446737946	0.1584096017671779	0	0	4.2473532060838295	0.6622007890357366	0.6622007890357366
YMR139W	543.1552687	0.24215345942196062	0.5301631682685756	C12384	RIM11	115	9	0.27559044705433616	0.24215345942196062	0	0	2.7219159142116345	0.5772198446683782	0.5772198446683782
YBR059C	604.0660547	0.10505606814301019	0.5301896936908069	C00096	AKL1	115	38	0.27556871873177313	0.10505606814301019	0	0	7.652729247085469	1.8025523400798722	1.8025523400798722
YKL126W	173.0082314	0.06019413067607198	0.5302824062917618	C00417	YPK1	115	120	0.27549278166355445	0.06019413067607198	0	0	13.506757251784817	-1.5465909009184076	1.5465909009184076
YOL100W	498.2233404	-0.07925091252590029	0.5303105921923372	C07031	PKH2	115	69	0.2754696983863543	0.07925091252590029	0	0	9.619075193268207	0.5414281810096959	0.5414281810096959
YNL161W	362.051578	0.06899364422139637	0.5303839010941211	C00144	CBK1	115	90	0.27540966667737243	0.06899364422139637	0	0	7.16178329100654	-0.3700399961326127	0.3700399961326127
YAL009W	173.1048314	-0.06696713797082808	0.5305740051524273	C00062	SPO7	115	93	0.27525403157836004	0.06696713797082808	0	0	8.2748245288357	-1.919423156453208	1.919423156453208
YBL016W	145.098264	0.06443316307155884	0.5306471290567143	C00047	FUS3	115	105	0.27519418107754806	0.06443316307155884	0	0	10.18367096525372	4.212163295111347	4.212163295111347
YBR059C	116.0375867	0.10489215084795567	0.5308351865526937	C00441	AKL1	115	38	0.27504029752727527	0.10489215084795567	0	0	7.460085736790768	1.8254863365608551	1.8254863365608551
YDL047W	214.0479381	-0.058991268277150594	0.531153754170657	C01233	SIT4	115	124	0.2747797446016485	0.058991268277150594	0	0	11.708142729082406	1.9250658614718335	1.9250658614718335
YOR233W	275.1254906	0.24153974720997873	0.5312385370737102	C00449	KIN4	115	9	0.27471042793333805	0.24153974720997873	0	0	4.872696787619802	1.092239491539488	1.092239491539488
YHR030C	170.0454597	0.060032039712335346	0.53139235581215	C03972	SLT2	115	120	0.2745846972958579	0.060032039712335346	0	0	11.707662229400857	1.6375378256231803	1.6375378256231803
YOL045W	173.0082314	-0.05895666900553193	0.5313950832124266	C00417	PSK2	115	124	0.2745824682614404	0.05895666900553193	0	0	11.879389578266057	-5.072161111753057	5.072161111753057
YOL045W	189.0733615	-0.05895537869296635	0.5314040841706622	C04546	PSK2	115	124	0.2745751120899009	0.05895537869296635	0	0	11.829205172043268	-2.277273648109681	2.277273648109681
YLL010C	869.5533433	0.07099811614505223	0.5314313194908588	C05797	PSR1	115	85	0.27455285436450694	0.07099811614505223	0	0	10.49693357280296	-0.11447129456441874	0.11447129456441874
YHR135C	402.9970473	0.20065744582248143	0.5317619276007948	C00015	YCK1	115	12	0.2742827599431244	0.20065744582248143	0	0	5.252954248063014	1.7770666767261498	1.7770666767261498
YAL009W	145.098264	-0.06676221592671541	0.531835416696486	C00047	SPO7	115	93	0.2742227449215362	0.06676221592671541	0	0	7.996037057282733	-1.7859368102768767	1.7859368102768767
YHR135C	117.0188389	0.20062093850644752	0.5318381533949428	C00042	YCK1	115	12	0.27422051015126114	0.20062093850644752	0	0	4.90689071719186	3.1132284338779903	3.1132284338779903
YKL048C	367.0206593	0.11281268222630857	0.5319238761351788	C01103	ELM1	115	34	0.2741505153364337	0.11281268222630857	0	0	6.429683769708351	1.255798637203938	1.255798637203938
YLR226W	74.02464043	-0.07594255702079074	0.532073530751215	C00037	BUR2	115	73	0.2740283455380041	0.07594255702079074	0	0	5.760540566546773	-0.172356589862445	0.172356589862445
YLR113W	190.0534004	-0.06257157986951412	0.5321245023180845	C05635	HOG1	115	104	0.2739867429987127	0.06257157986951412	0	0	13.066258426969382	-6.38506357457379	6.38506357457379
YHR076W	116.0375867	0.08153439240267037	0.5321868418268916	C00441	PTC7	115	63	0.27393586746335474	0.08153439240267037	0	0	4.799441610460774	0.7230038851956285	0.7230038851956285
YOR119C	273.0037787	0.0717902279479982	0.5322308016135223	C01218	RIO1	115	85	0.27389999527937153	0.0717902279479982	0	0	8.770229764401261	1.5505499685374802	1.5505499685374802
YKL168C	176.0390646	0.16285705278580692	0.5322845899285755	C03145	KKQ8	115	17	0.27385610682341505	0.16285705278580692	0	0	4.077541124446629	0.6594471856865061	0.6594471856865061
YML057W	311.2968676	-0.059341524932572505	0.5324004609491046	C06425	CMP2	115	122	0.2737615771876594	0.059341524932572505	0	0	13.620549458905245	-6.089297087752968	6.089297087752968
YPL141C	193.0524802	0.06742845897640387	0.5324950194554503	C01494	FRK1	115	88	0.27368444992327234	0.06742845897640387	0	0	7.78036709845363	-1.5606329882954961	1.5606329882954961
YIL042C	145.098264	0.05878451391468649	0.5325966754860676	C00047	PKP1	115	124	0.27360154879186177	0.05878451391468649	0	0	25.257622464964918	2.677370047545459	2.677370047545459
YLR019W	295.2293867	0.09330876689865605	0.5327388335043939	C14825	PSR2	115	56	0.2734856445668306	0.09330876689865605	0	0	9.179475270995834	1.6908501099028326	1.6908501099028326
YLR248W	67.01891401	0.11258451864301103	0.5327592323765004	C06145	RCK2	115	41	0.2734690155031511	0.11258451864301103	0	0	5.529505464484381	1.6170677080081917	1.6170677080081917
YIL042C	170.0454597	0.05875138863591956	0.5328280358077977	C03972	PKP1	115	124	0.27341293196784217	0.05875138863591956	0	0	25.194465274186072	19.526903316346466	19.526903316346466
YHR076W	402.0148183	0.08134659793699835	0.5331349142331324	C00112	PTC7	115	63	0.2731628752272869	0.08134659793699835	0	0	5.302800229375111	0.6946884238182285	0.6946884238182285
YPL203W	184.0014257	0.10148751534860388	0.533204291449167	C01005	TPK2	115	41	0.2731063638620935	0.10148751534860388	0	0	9.266528756490608	5.335829006785603	5.335829006785603
YHR004C	173.1048314	-0.06651527290955966	0.5333574727747545	C00062	NEM1	115	93	0.27298161570943663	0.06651527290955966	0	0	8.292173730055046	-1.92886156052495	1.92886156052495
YHR135C	255.2354592	0.19986937981428113	0.5334084105627519	C00249	YCK1	115	12	0.27294014081675405	0.19986937981428113	0	0	4.881966857949075	0.7235829015765435	0.7235829015765435
YBR276C	341.1088246	0.059463907317009096	0.5334169636683155	C00089	PPS1	115	121	0.2729331770406025	0.059463907317009096	0	0	18.070443526788875	2.6808636197455034	2.6808636197455034
YER089C	173.1048314	0.28638326646525947	0.5335100308977073	C00062	PTC2	115	7	0.2728574106864297	0.28638326646525947	0	0	1.8299199802437836	1.274662200523385	1.274662200523385
YBL056W	173.1048314	0.2863327357369219	0.5335854823829089	C00062	PTC3	115	7	0.2727959950711989	0.2863327357369219	0	0	1.8293826376585136	1.283943152992293	1.283943152992293
YPR120C	402.0148183	-0.24018836983687467	0.5336094521548361	C00112	CLB5	115	9	0.2727764860961367	0.24018836983687467	0	0	3.441018086440663	-1.6674627473055308	1.6674627473055308
YDL101C	905.4913001	-0.09638426170278104	0.5336874109728726	C05307	DUN1	115	47	0.2727130415462296	0.09638426170278104	0	0	5.99348509164497	1.2824975867492188	1.2824975867492188
YGR203W	441.3371877	0.07060862985336719	0.5336915200248753	C15808	YCH1	115	86	0.27270969776913456	0.07060862985336719	0	0	11.197299750449423	-3.3785519909347825	3.3785519909347825
YNL032W	192.0683083	-0.06722283788092841	0.5337485288990469	C05598	SIW14	115	96	0.27266330895409857	0.06722283788092841	0	0	11.14729010188934	1.8482157135695574	1.8482157135695574
YIL042C	316.2869482	-0.05860522826714394	0.5338494775122455	C12144	PKP1	115	124	0.27258117799181625	0.05860522826714394	0	0	25.770465930217103	-12.834520865082274	12.834520865082274
YDL230W	481.9808158	-0.07395942418203917	0.5340368698487117	C00063	PTP1	115	76	0.27242875829150887	0.07395942418203917	0	0	11.581955253762425	-6.805764696095076	6.805764696095076
YDR466W	322.0457397	-0.15687868571265712	0.5341617161456593	C00055	PKH3	115	18	0.27232724147842147	0.15687868571265712	0	0	4.2760922888795525	1.0428202801357176	1.0428202801357176
YLL010C	341.1088246	-0.07046954438199471	0.534499789626636	C00089	PSR1	115	85	0.27205246138880296	0.07046954438199471	0	0	13.091202748245088	6.076042497137152	6.076042497137152
YGR203W	192.0683083	-0.07042228000966529	0.5347745956589112	C05598	YCH1	115	86	0.271829231977006	0.07042228000966529	0	0	10.45579503967678	1.510728745836848	1.510728745836848
YBR059C	307.2657147	0.10388708985594822	0.5348013641912736	C09183	AKL1	115	38	0.2718074935940721	0.10388708985594822	0	0	7.382433969453811	0.6553938891923734	0.6553938891923734
YFL033C	367.3588432	0.06216364178183863	0.5348068317862938	C08320	RIM15	115	109	0.2718030535638712	0.06216364178183863	0	0	11.077891007911234	4.455523584245599	4.455523584245599
YDL006W	606.0735076	-0.11024322689739903	0.5348134086200784	C00043	PTC1	115	41	0.2717977128223385	0.11024322689739903	0	0	7.865112476584897	-0.8261599067336356	0.8261599067336356
YNL289W	127.0510671	0.05898622610885778	0.5348620831656744	C00906	PCL1	115	120	0.2717581885241034	0.05898622610885778	0	0	10.641505535500878	3.7340385596305286	3.7340385596305286
YKL166C	354.1546992	-0.07769369542029683	0.5352149422799013	C01137	TPK3	115	72	0.27147177031661296	0.07769369542029683	0	0	10.74986791367321	-5.409240844609225	5.409240844609225
YIL042C	606.0735076	-0.05840495633605405	0.5352506608161345	C00043	PKP1	115	124	0.27144278785674014	0.05840495633605405	0	0	27.484595565030997	-35.01706313979983	35.01706313979983
YDL108W	837.1561857	-0.07638744841292147	0.535827888637818	C02335	KIN28	115	74	0.270974686087443	0.07638744841292147	0	0	12.64753195412529	-6.697207329825058	6.697207329825058
YFR028C	157.0590901	-0.10825469482341699	0.5359113128868278	C16432	CDC14	115	35	0.2709070750659865	0.10825469482341699	0	0	4.842399281921559	0.8705535719594758	0.8705535719594758
YCR008W	362.051578	-0.18085640682000412	0.5360823287663402	C00144	SAT4	115	14	0.2707685084728011	0.18085640682000412	0	0	6.414226158917712	-2.1373540774076156	2.1373540774076156
YOR039W	191.0198702	0.059077752085120686	0.5360830782232591	C00158	CKB2	115	120	0.2707679013183413	0.059077752085120686	0	0	8.976857370077152	0.9040463599259367	0.9040463599259367
YLR019W	306.0768399	-0.0925496286767819	0.536092103175837	C00051	PSR2	115	56	0.2707605900371773	0.0925496286767819	0	0	9.486413384292849	-1.6982510979316914	1.6982510979316914
YCR008W	298.2728617	-0.18079567888232154	0.5362215457117198	C00319	SAT4	115	14	0.2706557397829838	0.18079567888232154	0	0	6.099319118759619	-1.0061969340754837	1.0061969340754837
YKL048C	184.0014257	0.11163481109048262	0.5362430819963628	C01005	ELM1	115	34	0.2706382975488237	0.11163481109048262	0	0	5.898009765780508	2.7529107242118487	2.7529107242118487
YLR248W	367.3588432	0.1116180536654647	0.5363046516308643	C08320	RCK2	115	41	0.27058843617350625	0.1116180536654647	0	0	6.322091161738732	1.3265535120305176	1.3265535120305176
YKL198C	448.0707378	-0.05822869806847212	0.5364853462035013	C17250	PTK1	115	124	0.2704421360463487	0.05822869806847212	0	0	13.415570285553208	-0.5357654647142732	0.5357654647142732
YLL010C	322.0457397	0.07012492668145182	0.5365050782818861	C00055	PSR1	115	85	0.2704261628697678	0.07012492668145182	0	0	10.2387426875302	-1.084295310789491	1.084295310789491
YKL198C	322.0457397	0.05821364395332103	0.5365908654528904	C00055	PTK1	115	124	0.2703567247262688	0.05821364395332103	0	0	12.974392661193864	-0.9329384973115171	0.9329384973115171
YDR466W	281.2493311	0.15594621819026952	0.536625216309905	C00712	PKH3	115	18	0.2703289234513742	0.15594621819026952	0	0	4.3363458593470945	0.9468760545693151	0.9468760545693151
YDL230W	158.0587985	0.07349057712516424	0.5366394844759604	C00637	PTP1	115	76	0.27031737627986924	0.07349057712516424	0	0	10.473235681383363	6.5105727980506725	6.5105727980506725
YPL203W	116.0375867	-0.10062656067097517	0.5367014082027277	C00441	TPK2	115	41	0.2702672652050985	0.10062656067097517	0	0	9.353278357722582	-0.9824084318442824	0.9824084318442824
YPL141C	191.0198702	-0.06672021781776788	0.5368187591937434	C00158	FRK1	115	88	0.2701723161028928	0.06672021781776788	0	0	9.229623634372489	-3.7773375825080855	3.7773375825080855
YLR240W	173.1048314	-0.05817852448495734	0.5368370694079144	C00062	VPS34	115	124	0.2701575031157774	0.05817852448495734	0	0	11.498909919128335	-7.374835716703549	7.374835716703549
YNL161W	188.0355074	-0.0678974082234884	0.5369526085953007	C01717	CBK1	115	90	0.27006404341366447	0.0678974082234884	0	0	9.057783339921006	-5.154848978013819	5.154848978013819
YDL108W	543.1552687	0.07617341139568456	0.5369746015929763	C12384	KIN28	115	74	0.27004625554602923	0.07617341139568456	0	0	9.915580902657213	2.36010187256611	2.36010187256611
