kinase	YBL016W	YBL088C	YBR028C	YBR097W	YBR125C	YBR274W	YCR008W	YCR091W	YDL006W	YDL047W	YDL101C	YDR075W	YDR477W	YFR014C	YGR123C	YHR030C	YHR082C	YIL035C	YIR026C	YJL095W	YJL128C	YJR059W	YKL048C	YKL126W	YKL139W	YKL161C	YKL166C	YKL168C	YLL010C	YLR113W	YLR362W	YML016C	YMR139W	YMR216C	YNL032W	YNL099C	YNL298W	YNL307C	YNR031C	YNR032W	YOL016C	YOR061W	YPL031C	YPL140C
YJR066W		-1.4559319556497243			0.4056074496245733			0.5718652059712112					-0.36957212497497616	0.4814860601221125	-0.7033348097384688				-0.40782324260413316		0.6516951369518393					-0.37059040089728107	-0.5346171485515817								-0.8507808873446201	1.2441251443275085	-0.4921441283041691					0.6595558851598816	0.7011469235902933	0.37263414340726736
YKL048C	0.42712839779951983	-0.44977164694490596			-0.42136079003192767			-1.2218487496163564	0.3526170298853802				-0.8386319977650252					-0.6556077263148893	-0.6161846340195687			-1.1487416512809248	-2.3979400086720375			0.562249437179612									-0.6595558851598816							0.4841261562883209		-0.7825160557860937
YKL126W	-0.3777859770337047	0.3819519032879073	-1.136677139879544	-1.744727494896694	-1.1079053973095196	-1.3665315444204136	-1.0757207139381184	1.1079053973095196	-0.7594507517174003	1.7958800173440752	1.0655015487564323	-1.0409586076789064	-2.154901959985743	-1.0555173278498313	-0.5044556624535516	0.4775557664936801		-0.7235381958267558	-2.0969100130080562	1.0861861476162833	2.5228787452803374	-0.585026652029182	0.5606673061697374	-3.0	-1.207608310501746	-0.8477116556169435	-1.4814860601221125	-0.51427857351842	-0.8827287043442357	0.8181564120552275	-1.9208187539523751	-0.8210230527068306	-1.3010299956639813	0.7851561519523022	-0.4089353929735008	-1.7958800173440752	-1.853871964321762	0.32513885926218844	-0.9507819773298184	-1.6989700043360187	1.0969100130080565	-0.958607314841775	1.853871964321762	0.5016894462103995
YKL139W	-1.744727494896694	-0.5575202309355514	0.595166283380062	-0.5767541260631921	-0.39040559077478	-0.8860566476931632	-1.207608310501746	-1.0655015487564323	-0.39040559077478	-0.32513885926218844	0.27572413039921095	-0.5686362358410126	0.30803489723263966	-0.9030899869919435	-3.0	-0.7258421507363202	-0.8538719643217619	-0.8761483590329142	-1.8860566476931633	-0.835647144215563	1.1426675035687315	-0.5917600346881504	-0.8013429130455774	-3.0	-3.0	1.6020599913279623	-1.8860566476931633	-2.0969100130080562	-1.00436480540245	-0.8326826652518239	0.679853713888946	-1.207608310501746	-0.5800442515102421	-0.5590909179347823	0.46470587995722945	-1.2924298239020637	-0.5228787452803376	-0.5157001606532142	-1.0132282657337552	0.6478174818886375	1.0087739243075051	-0.8664610916297825	-0.453457336521869	0.4522252946121775
YKL166C		1.1870866433571443		-1.0969100130080565	1.4814860601221125	-1.0861861476162833		1.2365720064370627	-0.7011469235902933		0.6038006529042637		-2.154901959985743	-0.37059040089728107	0.3391345219961308	-0.5606673061697374			-1.6575773191777938	0.44855000202712486	0.31515463835558755		-0.9393021596463883			0.744727494896694	-3.0			0.8794260687941501						-0.6038006529042637		-1.6777807052660807		0.8446639625349383	0.4225082001627747	-0.6252516539898961		-0.4559319556497244
YKL168C			0.3316140833099998																							-0.679853713888946		-3.0								-0.5100415205751654	0.9172146296835499		0.4921441283041691			-0.3809066693732573		
YKL198C	0.4400933749638875	2.0969100130080562	0.632644078973981	-0.8326826652518239	-0.8326826652518239	1.3467874862246563	0.9956786262173574	1.0087739243075051	0.7958800173440752	-0.4854522473397139	-0.3925449767853314	-0.32882715728491674	0.4596705252091263	1.3665315444204136	0.6073030467403343	-0.5376020021010439	-0.8477116556169435	1.0132282657337552	1.1249387366083	-0.826813731587726	0.6675615400843947	-0.42712839779951983	1.0757207139381184	-1.0	-3.0	0.5670307091255943	0.4921441283041691	-1.0969100130080565	0.7746907182741372	1.853871964321762	0.6615435063953952	1.0177287669604316	0.8761483590329142	0.679853713888946	1.1079053973095196	-0.4294570601181025	1.0	2.3010299956639813	0.3585258894959005	-2.221848749616356	1.537602002101044	-1.154901959985743	0.3893398369101201	2.0
YLL010C	-0.3214816209598861	0.51427857351842	0.33068311943388784		-0.6968039425795111		-0.4762535331884355	-0.5406075122407692	0.33068311943388784	1.0506099933550872		0.8297382846050426	-0.42712839779951983	-0.438898616350944	-0.8210230527068306	-0.6073030467403343					0.36351210364663455		0.41680122603137726	-0.5702477199975919	-0.8664610916297825	2.6989700043360187		-0.4412914294668343	3.0	0.3798639450262425	0.5816987086802545	-0.40120949323688493	0.3098039199714863	-0.4788619162959637	0.5114492834995558		-0.5900668766687055		0.7011469235902933		0.4473317838878068	1.585026652029182		-0.30803489723263966
YLL019C	0.384049948343599	0.44369749923271273	-0.3124710387853657	1.744727494896694	0.7304870557820837	-0.6307841425898572	-0.5654310959658012	1.1611509092627446	0.7011469235902933	0.906578314837765	1.7958800173440752	-0.5072396109731625	-0.7569619513137056	0.48678239993206096	1.1191864077192086	1.1739251972991736	0.5391021572434522	-1.0655015487564323	0.42712839779951983	2.3010299956639813	-1.585026652029182	0.9393021596463883	0.30803489723263966	-0.438898616350944	0.7721132953863264	-0.769551078621726	1.0705810742857071	0.3595185630295782	-0.6516951369518393	-1.3767507096020994	-0.6989700043360187	0.4473317838878068	-0.46597389394386496	0.5783960731301689	0.7772835288524167	0.7033348097384688	-0.8477116556169435	-1.1870866433571443	0.4775557664936801	0.38827669199265824	-0.6536470255493614	0.41341269532824504	1.2676062401770316	-0.744727494896694
YLR019W	-2.0457574905606752			0.8794260687941501		-1.2839966563652008	0.30803489723263966				-1.031517051446065	-0.4122890349810886	0.8927900303521317		0.4907974776688971	2.0457574905606752						-1.080921907623926		-0.3106911408763798		0.712198270069774		0.43415218132648237							-1.3187587626244128	-0.42136079003192767		0.8446639625349383					-0.958607314841775	
YLR113W	0.6536470255493614	0.36754270781527576	0.40230481407448765	-0.5968794788241821	-0.7851561519523022	0.3655227298392684		-0.5528419686577808	1.853871964321762		-0.4814860601221125	-1.6575773191777938	0.5528419686577808	2.5228787452803374	-0.8664610916297825	-0.7931741239681502	1.0555173278498313	0.5559552040819237	-0.47108329972234525	1.6382721639824072	-2.5228787452803374	1.7958800173440752	0.562249437179612	-0.3893398369101201	0.3372421683184259	0.32239304727950685		0.35066514128785814	-0.44490555142168087	-3.0	0.645891560852599	-0.494850021680094			-0.9244530386074693	1.1739251972991736	1.4559319556497243	-0.8664610916297825	-1.193820026016113	-0.6861327796308466	1.7212463990471711	0.6903698325741012	-1.1135092748275182	2.0969100130080562
YLR226W		-0.3809066693732573	-0.40011692792631215	-0.32882715728491674	-0.7189666327522725	-0.3372421683184259	-0.6420651529995461	0.37059040089728107	-0.4736607226101559	-0.494850021680094	-0.707743928643524			0.30451832350980257				-0.2831622767004755	-0.9746941347352298		0.5391021572434522		-1.0409586076789064			-0.6556077263148893	-0.5072396109731625	-0.2814983111327257	-0.5243288116755703	0.563837352959244	-0.44490555142168087		0.43062609038495414		-0.6882461389442457	0.33441900898204685	-0.6289321377282637	-0.3595185630295782			0.4056074496245733	-0.549750891680639	-1.193820026016113	-0.679853713888946
YLR240W	1.0132282657337552	0.7055337738384071	0.9430951486635274	0.48017200622428124	0.33254704711004607	-1.00436480540245	-1.5528419686577808	-0.34969247686806354	0.38615817812393083	0.5718652059712112	-0.6861327796308466	-0.5376020021010439	-0.889410289700751	-0.7166987712964504	-0.37161106994968846	-0.585026652029182	0.4814860601221125	-0.5214335044061567	-0.41005039867429227	0.5044556624535516	-0.3334820194451191	-0.3615107430453627	-0.5559552040819237	0.5883802940367698	0.8827287043442357	-0.9172146296835499	-0.6716203965612623	0.36957212497497616	-0.3334820194451191	0.34390179798716813	-0.7235381958267558	-0.3809066693732573	-0.3214816209598861	-0.6757175447023074	-0.8013429130455774	-0.7328282715969862	-0.5816987086802545	-1.0506099933550872	0.9136401693252518	0.8569851997459049	0.3115801779972894	-0.6073030467403343	1.136677139879544	-0.8096683018297085
YLR248W		0.8927900303521317			0.4056074496245733			1.00436480540245		0.7166987712964504	0.5361070110140927				-0.2975694635544747				0.4282911681913124		0.438898616350944		-0.37675070960209955				0.7144426909922262									0.46092390120722343					1.7958800173440752			-0.7258421507363202
YLR362W	0.3615107430453627		-0.3615107430453627	0.518557371497695		-0.35556141053216145	-0.5421181032660077		0.5128616245228135	-0.6270879970298935	0.31695296176115045	0.42136079003192767	0.5361070110140927	-1.0362121726544447	-0.3851027839668654	-0.3115801779972894	-1.5686362358410126	-0.32239304727950685	0.6989700043360187		0.3851027839668654	-0.6497519816658371	0.5590909179347823	0.7281583934635011	0.33629907461035186		1.0409586076789064	-0.3585258894959005	-0.4377071355435253	-0.33254704711004607	-2.3010299956639813	0.549750891680639	-0.4190750243243807	0.2984320149440726		-0.9871627752948278	-0.32975414692587596	0.8013429130455774	-1.0861861476162833		0.9100948885606021	-1.2218487496163564	-0.562249437179612	
YLR433C	0.7594507517174003				1.3187587626244128		2.0457574905606752		1.7695510786217261	-0.3124710387853657						2.6989700043360187			-2.5228787452803374				2.5228787452803374	1.0222763947111522	0.6345120151091003				-0.5391021572434522						0.42136079003192767							1.080921907623926	0.3798639450262425	
YML057W	-0.7328282715969862	0.7878123955960422	2.0969100130080562	0.7399286120149252	-1.3187587626244128	-0.7798919119599449	0.8569851997459049	-0.5702477199975919	0.3829996588791011	-1.275724130399211	-0.6307841425898572	0.5003129173815962	1.1739251972991736	-0.40782324260413316	-0.30803489723263966	1.4436974992327127	-1.3665315444204136	0.8181564120552275	-0.4190750243243807	0.7931741239681502	1.4436974992327127	0.9665762445130504	1.3665315444204136	-0.5985994592184559	-0.4329736338409396	0.8153085691824012	-0.38615817812393083	0.623423042943488	0.8632794328435932	0.7878123955960422	0.8860566476931632	0.8326826652518239	1.0222763947111522	0.632644078973981	0.5590909179347823	0.5767541260631921	1.7958800173440752	1.431798275933005	-0.36351210364663455	0.5228787452803376	-1.4559319556497243	0.40450377817442584	-0.5003129173815962	1.3979400086720375
YMR001C	0.8068754016455384	0.7644715530924511	-0.4975728800155673	1.3187587626244128	-0.5316526695878427	0.44490555142168087	0.4962093169428189	-0.3565473235138126	-0.48945498979338786	-0.33254704711004607	0.6073030467403343	0.3829996588791011	0.30803489723263966	-0.42365864979420714		0.5800442515102421	0.7772835288524167	-0.4353339357479107	-0.32605800136591223		0.790484985457369	-1.0457574905606752	1.154901959985743	0.3819519032879073		0.9030899869919435	-0.6020599913279624	-0.5482135644757098	-0.43651891460558934	-0.6289321377282637	-0.7520267336381934	0.8096683018297085	0.43062609038495414	0.2975694635544747	0.5228787452803376	-0.41005039867429227	-0.36051351073141397	1.275724130399211	0.35066514128785814	-2.6989700043360187	-0.5528419686577808	0.3018994543766101	-1.0757207139381184	1.2441251443275085
YMR104C	-2.3010299956639813				-2.0457574905606752		1.2291479883578558	-0.712198270069774										0.6439741428068773	-1.0177287669604316						-1.6197887582883939		0.4225082001627747		1.3010299956639813					1.7958800173440752		0.48280410205002566			-0.744727494896694			-0.3448615651886179		
YMR139W						1.3767507096020994																																		0.9430951486635274				
YMR216C						-0.4881166390211256																												-2.3010299956639813										
YNL032W		0.30277065724028246	0.4122890349810886	-0.6556077263148893	-0.43062609038495414	1.5686362358410126	0.6575773191777937	0.6575773191777937	-0.28903688100472424		1.2291479883578558		1.7958800173440752	1.6777807052660807			-1.958607314841775	-0.6161846340195687	-1.744727494896694	-0.5044556624535516	1.958607314841775	0.769551078621726	2.154901959985743			1.1079053973095196	-0.5883802940367698	0.8507808873446201	0.438898616350944	0.35066514128785814			-0.34390179798716813	-0.5157001606532142	3.0	0.3829996588791011	1.1307682802690238	-0.7304870557820837	0.35556141053216145	0.5030703519267851		-0.8446639625349383		0.7825160557860937
YNL099C	-0.5734887386354247	-1.3565473235138126				-0.3133637307377066	-0.5734887386354247	-0.48280410205002566	1.4202164033831899		-0.530177984021837		0.8996294548824371	0.4282911681913124				-1.207608310501746	0.3979400086720376		0.8569851997459049		0.7258421507363202		2.3979400086720375	-2.221848749616356	0.8860566476931632	-1.744727494896694		-0.43651891460558934			-0.5917600346881504	-0.6736641390712486	-1.9208187539523751	3.0								
YNL154C																					2.3979400086720375																							
YNL161W	-1.031517051446065	0.35753547975787864	0.40230481407448765	1.214670164989233	-0.9318141382538383	1.2839966563652008	0.37365963262495766	0.33068311943388784	-0.7399286120149252	-0.7011469235902933	-1.080921907623926		0.7544873321858502	0.5128616245228135				0.5767541260631921	0.3467874862246563		0.7375489102695706	-0.32605800136591223	0.5800442515102421			0.6478174818886375	0.6289321377282637	-0.39040559077478	-0.4282911681913124	0.707743928643524	0.9430951486635274		0.3279021420642826		0.38827669199265824	0.37263414340726736	0.6635402661514705	0.9430951486635274	0.3089185078770315		-0.7281583934635011	0.43062609038495414		-0.7258421507363202
YNL289W	-0.36653154442041347	-0.39685562737981767	1.1739251972991736	1.193820026016113	-1.3872161432802645	-0.4584207560534191	2.3979400086720375	-0.4736607226101559	0.42712839779951983	-1.8860566476931633	-0.42021640338318983	0.712198270069774	0.8827287043442357	0.5003129173815962	-0.7986028756795485	0.835647144215563	-0.5968794788241821	1.154901959985743	-1.7695510786217261	-1.2518119729937995	0.543633966870957	-0.9625735020593764	-0.5917600346881504	-0.5543957967264024	-0.5466816599529624	0.3334820194451191	0.42481215507233894	0.6575773191777937	0.43415218132648237	-0.9100948885606021	0.3205721033878811	0.4934949675951279	0.5272435506827877	-1.3010299956639813	1.5528419686577808	-0.5559552040819237	0.6055483191737837	0.40450377817442584	-0.35556141053216145	0.5346171485515817	0.40230481407448765	1.0268721464003014	-1.6989700043360187	1.958607314841775
YNL298W	1.3565473235138126	-1.4202164033831899	1.0757207139381184	-0.46470587995722945	-1.5228787452803376	-1.6777807052660807		-1.1135092748275182	0.7304870557820837	-0.5783960731301689	-2.3010299956639813	-0.6536470255493614	1.2218487496163564		0.978810700930062	1.4436974992327127	-1.136677139879544	0.530177984021837	-1.0087739243075051	1.1674910872937636	-0.7851561519523022	0.9393021596463883	0.2975694635544747	-0.5114492834995558	0.8927900303521317	1.1674910872937636		-0.790484985457369	0.835647144215563	-0.5734887386354247	1.3565473235138126	1.1611509092627446	0.8927900303521317	0.2898826348881837	0.7721132953863264	-2.221848749616356	-3.0	-1.2365720064370627	1.0132282657337552	0.9430951486635274	-1.6989700043360187	2.5228787452803374	0.40120949323688493	-0.8153085691824012
YNL307C	0.7011469235902933	0.7798919119599449	-0.5016894462103995	-0.5030703519267851	0.6736641390712486	-2.6989700043360187	-0.8728952016351923	-1.494850021680094	0.3142582613977364	-0.27002571430044436	-1.958607314841775	-1.537602002101044	-0.5590909179347823	-2.3979400086720375	2.3979400086720375	0.3516399890190684	1.3872161432802645	-0.906578314837765	-0.6882461389442457	0.8860566476931632	-0.7544873321858502	0.3196644865854368	-1.585026652029182	0.5331323796458906	0.707743928643524	-2.3979400086720375	-2.3010299956639813	-0.6420651529995461	-2.0	-0.6108339156354675	1.0506099933550872	-0.562249437179612	-0.7878123955960422	-1.3665315444204136	0.6289321377282637	-1.5528419686577808	-3.0	-3.0	0.4056074496245733	-0.9913998282380825	0.8794260687941501	-1.1674910872937636	-0.7772835288524167	-1.6575773191777938
YNR031C		-0.906578314837765	1.3665315444204136		-0.8239087409443188	-1.494850021680094		0.2924298239020636	0.37365963262495766			0.41341269532824504	0.30451832350980257	0.6675615400843947	-0.41793663708829126	1.0362121726544447		0.43415218132648237	0.3535962737769304			0.41793663708829126	1.2006594505464183		-0.32513885926218844	1.2518119729937995	-0.7878123955960422	0.9281179926938746	0.9281179926938746				3.0	1.958607314841775	0.5816987086802545			0.5867002359187482	-2.3979400086720375	-0.8239087409443188				1.0915149811213503
YOL045W	-0.4329736338409396	-0.6757175447023074	-0.28066871301627333	-1.4202164033831899	-1.3767507096020994	-0.43651891460558934	-0.494850021680094	-1.3565473235138126	0.8386319977650252	-0.44855000202712486	-0.8477116556169435	-1.3665315444204136	-0.3777859770337047	-0.44490555142168087	1.3979400086720375	0.4294570601181025	3.0	-1.0132282657337552	0.23807216157947098	0.35066514128785814	-0.42136079003192767	-0.4412914294668343	-0.5451551399914898	0.3819519032879073	0.3316140833099998	0.5934598195660448	-1.2839966563652008	-0.8601209135987634	-0.9030899869919435	-0.4596705252091263	1.0705810742857071	0.7328282715969862	1.431798275933005	-0.4282911681913124	-0.549750891680639	-2.154901959985743	-0.9100948885606021	-0.7986028756795485	0.8927900303521317	-1.5686362358410126	0.9956786262173574	-0.5243288116755703	-1.0362121726544447	-0.8416375079047503
YOL100W	-0.42712839779951983	-0.46344155742846993	-0.6840296545430823		0.39469495385889053	0.3036436112666679	-0.7931741239681502	0.41341269532824504	0.34198860334288755	0.5331323796458906			-2.6989700043360187	0.4788619162959637	0.6143937264016879					-0.7670038896078462		-2.0457574905606752	-0.549750891680639	-0.4762535331884355		0.33535802444387447	-0.6903698325741012				-0.32882715728491674	-1.1870866433571443			-0.7798919119599449	-0.9030899869919435						-1.0555173278498313	-0.9318141382538383	-0.431798275933005
YOR039W	0.5686362358410126	0.2358238676096693		1.1487416512809248	-0.4881166390211256	-0.5543957967264024	-1.0	0.8728952016351923	0.3214816209598861	1.4202164033831899	0.40450377817442584		-0.562249437179612	0.790484985457369	0.6179829574251317		0.37161106994968846	-0.5243288116755703	0.7351821769904635		0.6108339156354675	-0.44855000202712486	-0.5934598195660448	0.5030703519267851	0.9829666607012196	-0.8996294548824371	0.8664610916297825	-0.3788237182249648	0.51427857351842	-0.33254704711004607	-0.38721614328026455	0.3142582613977364	-1.0	-0.4329736338409396	-0.43651891460558934	0.7670038896078462		0.9136401693252518	-0.4473317838878068		-0.7986028756795485	-0.8860566476931632	0.6757175447023074	0.4559319556497244
YOR061W	0.6861327796308466	-0.5917600346881504	0.4762535331884355	1.494850021680094	-0.5606673061697374	-0.7235381958267558	-0.9546770212133425	1.080921907623926	0.33068311943388784	1.0362121726544447	0.835647144215563	-0.3545777306509081	-0.638272163982407	0.3372421683184259	0.6020599913279624	-0.34198860334288755	0.4962093169428189	-0.6516951369518393	0.30715308072277	-0.5272435506827877	0.6946486305533762	-0.5512936800949201	-0.6635402661514705	1.0132282657337552	1.214670164989233	-0.8013429130455774	0.632644078973981	0.3798639450262425	-1.2839966563652008	0.5654310959658012	-0.6757175447023074	0.24872089601665776	-0.9393021596463883	-0.42365864979420714	-0.6126101736612706	-0.2975694635544747	0.4559319556497244	1.1674910872937636	-0.5391021572434522	-1.4685210829577449	-0.8041003475907662	-2.221848749616356	0.43062609038495414	0.3010299956639812
YOR090C	-0.3316140833099998						0.42021640338318983		-0.3316140833099998				0.4736607226101559	0.6055483191737837				0.32605800136591223		-0.8124792791635369	-0.36754270781527576		-0.31515463835558755	-0.4841261562883209	0.36754270781527576	-0.9546770212133425	-0.5783960731301689	0.43062609038495414	0.35556141053216145							0.42481215507233894	0.32513885926218844		-1.6382721639824072	-0.41116827440579273			-1.0655015487564323	
YOR119C			1.1135092748275182	1.3010299956639813		0.39040559077478	-1.214670164989233		-0.44490555142168087		1.4685210829577449		1.3010299956639813	0.4282911681913124			0.2958494831602009	-0.44855000202712486	-0.47495519296315475	0.7258421507363202	-1.3565473235138126		0.3316140833099998			0.48280410205002566	-0.43062609038495414	-0.530177984021837	-0.6757175447023074				-0.7189666327522725	-1.0915149811213503	1.7958800173440752	-1.4814860601221125	0.48678239993206096	-0.33254704711004607	0.6216020990518624	-1.2365720064370627		-1.3565473235138126		-0.5157001606532142
YOR231W	-1.1426675035687315	-0.5883802940367698	-1.6382721639824072	0.5934598195660448	0.3798639450262425	-0.6161846340195687	-1.1487416512809248	-0.7495799976911061	-2.0457574905606752	-0.3788237182249648	0.835647144215563	0.5900668766687055	-1.6197887582883939	-0.679853713888946	-1.6382721639824072	1.080921907623926	-0.3196644865854368	-1.1487416512809248	-3.0	0.40120949323688493	-0.5816987086802545	-1.6020599913279623	-0.7958800173440752	-0.41341269532824504	-0.5590909179347823	-0.4122890349810886	-0.6989700043360187	-0.4067139329795427	-1.3767507096020994	-0.2975694635544747	0.6575773191777937	0.5883802940367698	-1.5528419686577808	-0.48945498979338786	0.45717457304082015	-0.518557371497695	1.3665315444204136	-0.6989700043360187	-1.2518119729937995		0.4788619162959637	-0.8961962790440431	-1.2676062401770316	-0.5702477199975919
YOR233W															-2.5228787452803374							-0.34390179798716813																						
YPL031C	-1.1804560644581312	-0.5171264163912462	-0.6536470255493614	0.6556077263148893	-1.5528419686577808	-0.5376020021010439	0.4509967379742122	-0.42365864979420714	-0.3526170298853802	-0.9829666607012196	0.5783960731301689	0.5228787452803376	0.3124710387853657	-0.4989407377822485	-1.0268721464003014	0.8794260687941501	-0.5968794788241821	0.42712839779951983	-1.207608310501746	-1.0604807473813815	1.3767507096020994	-1.0	-0.4353339357479107	-1.0655015487564323	-0.4921441283041691	1.031517051446065	0.4424927980943421	-0.8326826652518239	-0.619788758288394	-0.36653154442041347	-0.40230481407448765	0.5968794788241821	0.5376020021010439	0.575118363368933	1.7212463990471711	-0.36051351073141397	-0.4921441283041691	0.32975414692587596	-0.36051351073141397	0.7033348097384688	0.4559319556497244	0.632644078973981	-3.0	1.1023729087095586
YPL042C	0.4190750243243807	-0.37059040089728107	0.40340290437353976	-0.7670038896078462	-1.1079053973095196	-0.6020599913279624		-0.3036436112666679			1.2441251443275085	0.7471469690201068	0.34582345812203946			0.41005039867429227	0.2984320149440726		-1.3565473235138126					0.35066514128785814	-2.5228787452803374			-0.7772835288524167	-0.6345120151091003				-1.4202164033831899		0.6882461389442457	-0.7619538968712046		-0.5559552040819237	-0.6695862266508091				2.3979400086720375	
YPL140C																																	0.42712839779951983										-0.6289321377282637	-3.0
YPL141C	0.5934598195660448	-0.5543957967264024	-0.438898616350944	-0.563837352959244	0.31695296176115045	-0.9030899869919435	-0.826813731587726	-0.6126101736612706	-0.7235381958267558	-0.5016894462103995	-0.44490555142168087	0.8794260687941501	-0.5543957967264024	-0.5985994592184559	-0.543633966870957	0.6989700043360187		2.0457574905606752	-0.8477116556169435		0.5451551399914898	-0.7189666327522725	-0.5466816599529624			-0.9318141382538383	-0.36351210364663455		-0.3777859770337047	1.2441251443275085	-1.6777807052660807			-0.38721614328026455	-0.8507808873446201	-0.6073030467403343	0.3893398369101201	2.3010299956639813		-0.7825160557860937	-0.37675070960209955	0.46597389394386496	-0.9100948885606021	0.7958800173440752
YPL153C	-0.8096683018297085	0.34969247686806354		0.4989407377822485	0.6179829574251317	-0.9430951486635274	0.51427857351842	-0.5272435506827877	-0.28232949699773785	-0.6516951369518393	0.7099653886374819	-0.8538719643217619		-0.7011469235902933	-0.3615107430453627	0.7670038896078462	0.34008379993014975		0.9281179926938746		-1.0969100130080565	-0.6536470255493614	0.8664610916297825	0.46344155742846993	0.530177984021837	-1.3187587626244128	0.6777807052660807	1.1135092748275182	-1.080921907623926	1.6989700043360187	-0.3133637307377066		0.6439741428068773	0.9913998282380825	0.4921441283041691	0.8507808873446201		0.7189666327522725	0.7033348097384688		2.3010299956639813		1.3279021420642825	0.32882715728491674
YPL179W											2.154901959985743														-1.3467874862246563																		3.0	
YPL203W	0.5044556624535516	-1.0409586076789064		1.958607314841775	-0.575118363368933			-1.3767507096020994	1.744727494896694			0.3990271043132517			-2.6989700043360187	-0.30451832350980257			-0.3615107430453627		-0.7304870557820837	1.9208187539523751	0.8507808873446201	1.0655015487564323	0.7825160557860937													-0.6536470255493614					-0.37365963262495766	-0.6925039620867871
YPL204W								-0.8477116556169435	-1.1739251972991736	1.6382721639824072			1.2218487496163564								-0.583359492661719		-1.408935392973501							1.2839966563652008											1.0409586076789064			
YPL256C	1.0087739243075051	-0.5917600346881504	-0.6903698325741012	0.6595558851598816	-1.0861861476162833	1.0087739243075051	-0.7099653886374819	-0.7328282715969862	2.0969100130080562	1.2839966563652008	-0.9208187539523752	-0.6635402661514705	-0.4522252946121775	1.2218487496163564	0.9625735020593764	-2.3010299956639813	0.623423042943488	-0.7351821769904635	-0.8996294548824371	-0.3809066693732573	-0.33254704711004607	-1.0555173278498313	0.8239087409443188	0.6090648928966209	0.9318141382538383	0.3819519032879073	0.5171264163912462	-0.5718652059712112	1.0506099933550872	0.7851561519523022	-0.48678239993206096	0.47495519296315475	-0.9469215565165803	-0.38827669199265824	-0.7520267336381934	0.7099653886374819	0.7471469690201068	-0.6556077263148893	1.744727494896694	-0.9546770212133425	0.40230481407448765	-1.2006594505464183	1.0177287669604316	-0.37263414340726736
YPR119W	-0.9430951486635274	0.9469215565165803	0.9244530386074693	-0.35066514128785814	-0.5968794788241821	1.2924298239020637	0.7958800173440752	0.32882715728491674	-0.4584207560534191	-3.0	1.585026652029182	0.6536470255493614	-0.42021640338318983	1.193820026016113	-0.3106911408763798	-0.37675070960209955	0.32882715728491674	1.4436974992327127	0.9469215565165803	1.5686362358410126	1.6020599913279623	0.3010299956639812	3.0	-1.0705810742857071	-0.6090648928966209	1.1023729087095586	1.2924298239020637	2.5228787452803374	1.3010299956639813	0.6757175447023074	0.3106911408763798	0.46092390120722343	1.4685210829577449	0.4509967379742122	1.744727494896694	0.4509967379742122	0.4294570601181025	0.5100415205751654	1.337242168318426	1.0132282657337552	-0.368556230986828	0.4962093169428189	0.3851027839668654	0.8632794328435932
YPR120C		0.7825160557860937						0.5917600346881504													0.7772835288524167																							0.5985994592184559
YPR161C		-0.3757179041643317	-0.3851027839668654	-0.3098039199714863	-0.7144426909922262	-0.3391345219961308	-0.6736641390712486	0.3645162531850879	-0.48678239993206096	-0.4881166390211256	-0.6757175447023074			0.3196644865854368				-0.28903688100472424	-1.0362121726544447		0.5058454059815573		-1.0604807473813815			-0.6516951369518393	-0.5157001606532142	-0.3106911408763798	-0.5114492834995558	0.5718652059712112	-0.47495519296315475		0.4424927980943421		-0.632644078973981	0.3625102704874893	-0.6345120151091003	-0.37059040089728107			0.4400933749638875	-0.562249437179612	-1.0555173278498313	-0.7144426909922262
