ion,feature,coef,coef_abs,biogrid,string,targets,Kinases/Phosphatases,Metabolites
306.0500,YFL029C,-0.516061559924,0.516061559924,0,0,0,CAK1,dCMP
145.0600,YJL164C,0.515301131241,0.515301131241,1,0,1,TPK1,L-Glutamine
604.0700,YJL164C,-0.513699622574,0.513699622574,0,0,1,TPK1,GDP-D-mannose
127.0500,YDL028C,-0.513262273668,0.513262273668,0,0,0,MPS1,gamma-Amino-gamma-cyanobutanoate
127.0500,YJL164C,0.505282630365,0.505282630365,0,0,0,TPK1,gamma-Amino-gamma-cyanobutanoate
114.0600,YMR001C,-0.504929755083,0.504929755083,0,0,0,CDC5,L-Proline
604.0700,YBR160W,-0.503929427632,0.503929427632,1,0,0,CDC28,GDP-D-mannose
114.0600,YFL033C,0.503235555134,0.503235555134,0,0,0,RIM15,L-Proline
188.0600,YJL141C,-0.5011212517,0.5011212517,0,0,0,YAK1,N-Acetyl-L-glutamate
347.0400,YFL033C,-0.50027279844,0.50027279844,0,0,0,RIM15,IMP
127.0500,YFL033C,-0.498928456213,0.498928456213,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
127.0500,YFL033C,-0.498743902911,0.498743902911,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
114.0600,YJL164C,-0.4968769696,0.4968769696,0,0,0,TPK1,L-Proline
114.0600,YGL019W,0.496365737693,0.496365737693,0,0,0,CKB1,L-Proline
306.0500,YFL029C,-0.496100867697,0.496100867697,0,0,0,CAK1,dCMP
114.0600,YPR119W,-0.493541822017,0.493541822017,0,0,0,CLB2,L-Proline
145.0600,YJL141C,-0.492697403305,0.492697403305,1,0,0,YAK1,L-Glutamine
387.0000,YMR001C,0.490575978559,0.490575978559,0,0,0,CDC5,dUDP
306.0500,YFL029C,-0.48980408627,0.48980408627,0,0,0,CAK1,dCMP
188.0600,YJL141C,-0.48902519635,0.48902519635,0,0,0,YAK1,N-Acetyl-L-glutamate
604.0700,YNL161W,-0.487135120807,0.487135120807,1,0,0,CBK1,GDP-D-mannose
145.0600,YMR001C,0.486181146678,0.486181146678,0,0,0,CDC5,L-Glutamine
114.0600,YMR001C,-0.483809222117,0.483809222117,0,0,0,CDC5,L-Proline
133.0100,YJL164C,-0.48251964918,0.48251964918,0,0,0,TPK1,L-Malate
127.0500,YMR001C,0.480274680259,0.480274680259,0,0,0,CDC5,gamma-Amino-gamma-cyanobutanoate
127.0500,YJL141C,-0.479976251488,0.479976251488,0,0,0,YAK1,gamma-Amino-gamma-cyanobutanoate
114.0600,YMR001C,-0.478606231184,0.478606231184,0,0,0,CDC5,L-Proline
145.0600,YJL164C,0.478109487859,0.478109487859,1,0,1,TPK1,L-Glutamine
145.0600,YJR066W,-0.478046885861,0.478046885861,1,1,0,TOR1,L-Glutamine
237.0300,YFL033C,-0.476468657439,0.476468657439,0,0,0,RIM15,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
387.0000,YJR066W,-0.475778014835,0.475778014835,0,0,0,TOR1,dUDP
365.0500,YNL161W,0.475651076135,0.475651076135,0,0,0,CBK1,5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide
387.0000,YJL141C,-0.474505849926,0.474505849926,0,0,0,YAK1,dUDP
127.0500,YNL161W,-0.474098828371,0.474098828371,0,0,0,CBK1,gamma-Amino-gamma-cyanobutanoate
145.0600,YMR001C,0.472504304315,0.472504304315,0,0,0,CDC5,L-Glutamine
145.0600,YIL035C,-0.47177834914,0.47177834914,0,0,0,CKA1,L-Glutamine
127.0500,YJR066W,-0.470941864712,0.470941864712,0,0,0,TOR1,gamma-Amino-gamma-cyanobutanoate
237.0300,YFL033C,-0.470934978935,0.470934978935,0,0,0,RIM15,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
387.0000,YFL033C,-0.470625149202,0.470625149202,0,0,0,RIM15,dUDP
127.0500,YFL033C,-0.469981336691,0.469981336691,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
188.0600,YFL029C,-0.469615309174,0.469615309174,0,0,0,CAK1,N-Acetyl-L-glutamate
306.0500,YDL028C,0.467583716066,0.467583716066,0,0,0,MPS1,dCMP
188.0600,YFL033C,-0.464950401865,0.464950401865,0,0,0,RIM15,N-Acetyl-L-glutamate
127.0500,YJL164C,0.464849439309,0.464849439309,0,0,0,TPK1,gamma-Amino-gamma-cyanobutanoate
387.0000,YFL033C,-0.463900495023,0.463900495023,0,0,0,RIM15,dUDP
387.0000,YJL164C,0.46379945372,0.46379945372,0,0,0,TPK1,dUDP
604.0700,YNL161W,-0.462465360161,0.462465360161,1,0,0,CBK1,GDP-D-mannose
387.0000,YJL164C,0.462097877725,0.462097877725,0,0,0,TPK1,dUDP
127.0500,YJR066W,-0.460359147281,0.460359147281,0,0,0,TOR1,gamma-Amino-gamma-cyanobutanoate
114.0600,YNL161W,0.46008299725,0.46008299725,0,0,0,CBK1,L-Proline
127.0500,YOR061W,-0.458262556364,0.458262556364,0,0,0,CKA2,gamma-Amino-gamma-cyanobutanoate
127.0500,YFL033C,-0.457543224797,0.457543224797,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
604.0700,YNL161W,-0.457515569737,0.457515569737,1,0,0,CBK1,GDP-D-mannose
114.0600,YFL033C,0.455210164022,0.455210164022,0,0,0,RIM15,L-Proline
145.0600,YJL164C,0.454543373472,0.454543373472,1,0,1,TPK1,L-Glutamine
237.0300,YOR039W,0.453084507875,0.453084507875,0,0,0,CKB2,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
387.0000,YFL033C,-0.452826226751,0.452826226751,0,0,0,RIM15,dUDP
127.0500,YDL028C,-0.452825953337,0.452825953337,0,0,0,MPS1,gamma-Amino-gamma-cyanobutanoate
243.0600,YFL029C,-0.452119387401,0.452119387401,0,0,0,CAK1,Uridine
306.0500,YFL029C,-0.452056490216,0.452056490216,0,0,0,CAK1,dCMP
365.0500,YJL164C,-0.451689927872,0.451689927872,0,0,0,TPK1,5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide
127.0500,YMR001C,0.451550395108,0.451550395108,0,0,0,CDC5,gamma-Amino-gamma-cyanobutanoate
114.0600,YFL033C,0.450807349649,0.450807349649,0,0,0,RIM15,L-Proline
387.0000,YJL164C,0.449064341242,0.449064341242,0,0,0,TPK1,dUDP
145.0600,YPR119W,-0.448073086913,0.448073086913,0,0,0,CLB2,L-Glutamine
188.0600,YJL141C,-0.447665411681,0.447665411681,0,0,0,YAK1,N-Acetyl-L-glutamate
127.0500,YJL141C,-0.446137352271,0.446137352271,0,0,0,YAK1,gamma-Amino-gamma-cyanobutanoate
387.0000,YJL164C,0.444613895562,0.444613895562,0,0,0,TPK1,dUDP
387.0000,YFL033C,-0.444471019385,0.444471019385,0,0,0,RIM15,dUDP
226.0100,YFL033C,-0.444459442921,0.444459442921,0,0,0,RIM15,L-Glutamate 5-phosphate
188.0600,YJL164C,0.443449965886,0.443449965886,0,0,0,TPK1,N-Acetyl-L-glutamate
306.0500,YFL029C,-0.443035650667,0.443035650667,0,0,0,CAK1,dCMP
387.0000,YJR066W,-0.442020822872,0.442020822872,0,0,0,TOR1,dUDP
387.0000,YMR001C,0.440903718898,0.440903718898,0,0,0,CDC5,dUDP
132.0300,YMR001C,-0.440606141349,0.440606141349,0,0,0,CDC5,L-Aspartate
423.0300,YGL019W,-0.439365993337,0.439365993337,0,0,0,CKB1,Thiamine diphosphate
127.0500,YFL033C,-0.438981230793,0.438981230793,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
365.0500,YDL028C,-0.438961866426,0.438961866426,0,0,0,MPS1,5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide
188.0600,YJL141C,-0.438880032552,0.438880032552,0,0,0,YAK1,N-Acetyl-L-glutamate
127.0500,YJL141C,-0.438781512642,0.438781512642,0,0,0,YAK1,gamma-Amino-gamma-cyanobutanoate
133.0100,YJL164C,-0.438330814161,0.438330814161,0,0,0,TPK1,L-Malate
306.0500,YFL029C,-0.437555198064,0.437555198064,0,0,0,CAK1,dCMP
114.0600,YFL033C,0.436939312071,0.436939312071,0,0,0,RIM15,L-Proline
133.0100,YMR001C,-0.435169568279,0.435169568279,0,0,0,CDC5,L-Malate
145.0600,YJL164C,0.435122115676,0.435122115676,1,0,1,TPK1,L-Glutamine
604.0700,YNL161W,-0.435102473414,0.435102473414,1,0,0,CBK1,GDP-D-mannose
387.0000,YJL164C,0.433799879804,0.433799879804,0,0,0,TPK1,dUDP
102.0600,YFL029C,-0.430812803925,0.430812803925,0,0,0,CAK1,4-Aminobutanoate
127.0500,YJL141C,-0.427634951914,0.427634951914,0,0,0,YAK1,gamma-Amino-gamma-cyanobutanoate
184.0000,YFL029C,-0.426637066075,0.426637066075,0,0,0,CAK1,O-Phospho-L-serine
243.0600,YFL029C,-0.425662405989,0.425662405989,0,0,0,CAK1,Uridine
306.0500,YBR136W,-0.425375788375,0.425375788375,0,0,0,MEC1,dCMP
114.0600,YJR066W,0.425139961497,0.425139961497,1,1,0,TOR1,L-Proline
132.0300,YJR066W,0.424706994574,0.424706994574,1,1,0,TOR1,L-Aspartate
482.9600,YMR001C,-0.424676240319,0.424676240319,0,0,0,CDC5,UTP
188.0600,YDL028C,-0.424040318954,0.424040318954,0,0,0,MPS1,N-Acetyl-L-glutamate
347.0400,YFL033C,-0.423709948601,0.423709948601,0,0,0,RIM15,IMP
114.0600,YMR001C,-0.422951215456,0.422951215456,0,0,0,CDC5,L-Proline
387.0000,YJL141C,-0.422428997795,0.422428997795,0,0,0,YAK1,dUDP
114.0600,YPL256C,0.422083749272,0.422083749272,0,0,0,CLN2,L-Proline
387.0000,YMR001C,0.421883562543,0.421883562543,0,0,0,CDC5,dUDP
482.9600,YMR001C,-0.421791484259,0.421791484259,0,0,0,CDC5,UTP
347.0400,YFL033C,-0.421436867996,0.421436867996,0,0,0,RIM15,IMP
114.0600,YDL028C,0.420538825797,0.420538825797,0,0,0,MPS1,L-Proline
347.0400,YFL033C,-0.419239181941,0.419239181941,0,0,0,RIM15,IMP
226.0100,YFL033C,-0.41862236112,0.41862236112,0,0,0,RIM15,L-Glutamate 5-phosphate
387.0000,YJL141C,-0.418538097013,0.418538097013,0,0,0,YAK1,dUDP
131.0800,YFL033C,-0.418357535421,0.418357535421,0,0,0,RIM15,Ornithine
127.0500,YFL033C,-0.417471879448,0.417471879448,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
127.0500,YFL033C,-0.415487264822,0.415487264822,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
127.0500,YFL033C,-0.414373541287,0.414373541287,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
226.0100,YFL033C,-0.413536541279,0.413536541279,0,0,0,RIM15,L-Glutamate 5-phosphate
347.0400,YFL033C,-0.41049185917,0.41049185917,0,0,0,RIM15,IMP
604.0700,YNL161W,-0.410218833581,0.410218833581,1,0,0,CBK1,GDP-D-mannose
387.0000,YMR001C,0.409010656682,0.409010656682,0,0,0,CDC5,dUDP
387.0000,YJR066W,-0.406905702913,0.406905702913,0,0,0,TOR1,dUDP
606.0700,YFL029C,-0.406816721803,0.406816721803,0,0,0,CAK1,UDP-N-acetyl-D-galactosamine
347.0400,YFL033C,-0.406663570791,0.406663570791,0,0,0,RIM15,IMP
145.0600,YIL095W,-0.405503952836,0.405503952836,0,0,0,PRK1,L-Glutamine
387.0000,YJL164C,0.405315820649,0.405315820649,0,0,0,TPK1,dUDP
127.0500,YJL164C,0.404527342905,0.404527342905,0,0,0,TPK1,gamma-Amino-gamma-cyanobutanoate
267.0700,YJL141C,-0.403975772085,0.403975772085,0,0,0,YAK1,Inosine
145.0600,YFL033C,-0.40305397249,0.40305397249,0,0,0,RIM15,L-Glutamine
347.0400,YFL033C,-0.402310362569,0.402310362569,0,0,0,RIM15,IMP
188.0600,YDL028C,-0.402232351026,0.402232351026,0,0,0,MPS1,N-Acetyl-L-glutamate
387.0000,YJL164C,0.401975336771,0.401975336771,0,0,0,TPK1,dUDP
237.0300,YBR160W,-0.401541977563,0.401541977563,0,0,0,CDC28,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
306.0500,YJL164C,-0.40135990962,0.40135990962,0,0,0,TPK1,dCMP
243.0600,YFL029C,-0.40130908209,0.40130908209,0,0,0,CAK1,Uridine
145.0600,YJL141C,-0.401197920047,0.401197920047,1,0,0,YAK1,L-Glutamine
387.0000,YFL033C,-0.400920925917,0.400920925917,0,0,0,RIM15,dUDP
127.0500,YJL141C,-0.400769300046,0.400769300046,0,0,0,YAK1,gamma-Amino-gamma-cyanobutanoate
606.0700,YNL161W,-0.399931484964,0.399931484964,0,0,0,CBK1,UDP-N-acetyl-D-galactosamine
188.0600,YJL141C,-0.399927865777,0.399927865777,0,0,0,YAK1,N-Acetyl-L-glutamate
387.0000,YMR001C,0.398043729057,0.398043729057,0,0,0,CDC5,dUDP
127.0500,YIL035C,-0.396374571558,0.396374571558,0,0,0,CKA1,gamma-Amino-gamma-cyanobutanoate
188.0600,YFL033C,-0.395052347706,0.395052347706,0,0,0,RIM15,N-Acetyl-L-glutamate
145.0600,YJL141C,-0.394215299226,0.394215299226,1,0,0,YAK1,L-Glutamine
145.0600,YJR066W,-0.393534795559,0.393534795559,1,1,0,TOR1,L-Glutamine
347.0400,YFL033C,-0.393043150206,0.393043150206,0,0,0,RIM15,IMP
145.0600,YBR160W,-0.392707727411,0.392707727411,1,0,0,CDC28,L-Glutamine
127.0500,YFL033C,-0.392295222025,0.392295222025,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
387.0000,YJR066W,-0.392058058144,0.392058058144,0,0,0,TOR1,dUDP
145.0600,YJL141C,-0.391068001524,0.391068001524,1,0,0,YAK1,L-Glutamine
188.0600,YJL141C,-0.391013745062,0.391013745062,0,0,0,YAK1,N-Acetyl-L-glutamate
306.0500,YDL028C,0.390511229432,0.390511229432,0,0,0,MPS1,dCMP
114.0600,YNL161W,0.390267765356,0.390267765356,0,0,0,CBK1,L-Proline
387.0000,YMR001C,0.389986238024,0.389986238024,0,0,0,CDC5,dUDP
306.0500,YFL029C,-0.389938378763,0.389938378763,0,0,0,CAK1,dCMP
145.0600,YNL161W,-0.38958630241,0.38958630241,0,0,0,CBK1,L-Glutamine
127.0500,YMR001C,0.388582339415,0.388582339415,0,0,0,CDC5,gamma-Amino-gamma-cyanobutanoate
347.0400,YFL033C,-0.388518649354,0.388518649354,0,0,0,RIM15,IMP
347.0400,YFL033C,-0.388144204113,0.388144204113,0,0,0,RIM15,IMP
226.0100,YFL033C,-0.387951541751,0.387951541751,0,0,0,RIM15,L-Glutamate 5-phosphate
145.0600,YJL164C,0.38681946528,0.38681946528,1,0,1,TPK1,L-Glutamine
387.0000,YMR001C,0.386315284131,0.386315284131,0,0,0,CDC5,dUDP
188.0600,YDL028C,-0.386121703345,0.386121703345,0,0,0,MPS1,N-Acetyl-L-glutamate
127.0500,YIL035C,-0.385861066052,0.385861066052,0,0,0,CKA1,gamma-Amino-gamma-cyanobutanoate
188.0600,YMR001C,0.38542396827,0.38542396827,0,0,0,CDC5,N-Acetyl-L-glutamate
127.0500,YMR001C,0.385291874816,0.385291874816,0,0,0,CDC5,gamma-Amino-gamma-cyanobutanoate
114.0600,YBL088C,-0.384841439261,0.384841439261,0,0,0,TEL1,L-Proline
133.0100,YJL164C,-0.384522151004,0.384522151004,0,0,0,TPK1,L-Malate
387.0000,YJL164C,0.384080652008,0.384080652008,0,0,0,TPK1,dUDP
188.0600,YJL141C,-0.383877187042,0.383877187042,0,0,0,YAK1,N-Acetyl-L-glutamate
133.0100,YNL161W,0.383673663377,0.383673663377,0,0,0,CBK1,L-Malate
387.0000,YJL164C,0.383197778236,0.383197778236,0,0,0,TPK1,dUDP
604.0700,YNL161W,-0.382656658475,0.382656658475,1,0,0,CBK1,GDP-D-mannose
387.0000,YJL164C,0.382479400804,0.382479400804,0,0,0,TPK1,dUDP
306.0500,YDL028C,0.382120277663,0.382120277663,0,0,0,MPS1,dCMP
114.0600,YFL033C,0.381558444646,0.381558444646,0,0,0,RIM15,L-Proline
114.0600,YFL033C,0.380653446962,0.380653446962,0,0,0,RIM15,L-Proline
127.0500,YOR061W,-0.380075910764,0.380075910764,0,0,0,CKA2,gamma-Amino-gamma-cyanobutanoate
145.0600,YFL033C,-0.379915230629,0.379915230629,0,0,0,RIM15,L-Glutamine
306.0500,YFL029C,-0.379025369187,0.379025369187,0,0,0,CAK1,dCMP
387.0000,YJL164C,0.37824208301,0.37824208301,0,0,0,TPK1,dUDP
604.0700,YNL161W,-0.378141594516,0.378141594516,1,0,0,CBK1,GDP-D-mannose
604.0700,YJL164C,-0.376983620131,0.376983620131,0,0,1,TPK1,GDP-D-mannose
127.0500,YJL164C,0.376970699515,0.376970699515,0,0,0,TPK1,gamma-Amino-gamma-cyanobutanoate
226.0100,YFL033C,-0.376352602623,0.376352602623,0,0,0,RIM15,L-Glutamate 5-phosphate
188.0600,YMR001C,0.376060496793,0.376060496793,0,0,0,CDC5,N-Acetyl-L-glutamate
145.0600,YFL033C,-0.37605613345,0.37605613345,0,0,0,RIM15,L-Glutamine
188.0600,YMR001C,0.374979279223,0.374979279223,0,0,0,CDC5,N-Acetyl-L-glutamate
188.0600,YFL029C,-0.374911422659,0.374911422659,0,0,0,CAK1,N-Acetyl-L-glutamate
114.0600,YMR001C,-0.373859527661,0.373859527661,0,0,0,CDC5,L-Proline
387.0000,YJL141C,-0.372579571964,0.372579571964,0,0,0,YAK1,dUDP
237.0300,YFL033C,-0.372492292475,0.372492292475,0,0,0,RIM15,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
133.0100,YMR001C,-0.372362332955,0.372362332955,0,0,0,CDC5,L-Malate
243.0600,YFL029C,-0.371925123634,0.371925123634,0,0,0,CAK1,Uridine
387.0000,YJR066W,-0.371573210069,0.371573210069,0,0,0,TOR1,dUDP
115.0000,YMR001C,-0.370836002572,0.370836002572,0,0,0,CDC5,Fumarate
188.0600,YJL164C,0.370613723921,0.370613723921,0,0,0,TPK1,N-Acetyl-L-glutamate
237.0300,YFL033C,-0.370453746721,0.370453746721,0,0,0,RIM15,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
