Metabolites,ion,Transcription-factors,feature,coef,coef (abs),cor,pval,fdr
Pyruvate,87.0100,PUT3,YKL015W,0.000481039695452,0.000481039695452,0.374026014887,0.126249355254,0.21039207024
Ornithine,131.0800,TYE7,YOR344C,-0.000478793737351,0.000478793737351,0.542146793435,0.0201101193302,0.04376772821
3-(4-Hydroxyphenyl)pyruvate,179.0300,YAP5,YIR018W,-0.00047285141696,0.00047285141696,-0.159889801,0.526241995761,0.635234937704
Phenylpyruvate,163.0400,YAP1,YML007W,-0.000470328268676,0.000470328268676,-0.22149980061,0.377061013463,0.493399397783
L-Histidinol,140.0800,THI2,YBR240C,-0.000462144977352,0.000462144977352,-0.687641052716,0.00161173218197,0.00546837704595
L-Lactaldehyde,73.0300,YHP1,YDR451C,-0.000459981585526,0.000459981585526,-0.277319604551,0.265222954809,0.377188333934
Xanthosine,283.0700,PHO2,YDL106C,0.000453051865263,0.000453051865263,-0.544577693856,0.0194505322408,0.0425270555322
dUDP,387.0000,YAP5,YIR018W,-0.00044878373005,0.00044878373005,-0.619532045672,0.00610528998576,0.0161785927098
(S)-2-Acetolactate,131.0300,REB1,YBR049C,0.000447410986801,0.000447410986801,0.134581280484,0.594434305401,0.695030880161
L-Histidinol,140.0800,GZF3,YJL110C,0.000433954134313,0.000433954134313,-0.099466330088,0.69455566189,0.77855796908
L-Proline,114.0600,MSN2,YMR037C,0.000416571016382,0.000416571016382,0.842111712435,1.16846730617e-05,0.000134550780711
Glycine,74.0200,ACE2,YLR131C,0.00041577016107,0.00041577016107,0.60048806205,0.00841226953073,0.0210030382502
L-Histidinol,140.0800,SPT2,YER161C,0.000405822644257,0.000405822644257,0.883133629891,1.20517735013e-06,3.9561558914e-05
Xanthine,151.0300,PUT3,YKL015W,-0.000402619952859,0.000402619952859,-0.405428114219,0.0950826622184,0.165285506144
dUDP,387.0000,PDR1,YGL013C,0.000400547389332,0.000400547389332,0.387306587634,0.112299058277,0.191190152981
Dethiobiotin,213.1200,UME6,YDR207C,-0.000385121174863,0.000385121174863,-0.571350429443,0.0132535354736,0.0305974695015
"6-phospho-D-glucono-1,5-lactone",257.0100,RGT1,YKL038W,0.000379639013121,0.000379639013121,0.541264519037,0.0203538134943,0.0442474206397
2-Oxoadipate,159.0300,TYE7,YOR344C,0.000379576059376,0.000379576059376,-0.00480889207163,0.984890844353,0.991439778947
Fumarate,115.0000,PHO2,YDL106C,-0.000368413778706,0.000368413778706,0.610442627725,0.00713206572868,0.0181647786656
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,SOK2,YMR016C,-0.000367501047763,0.000367501047763,-0.859066290985,4.98115020582e-06,8.29948919499e-05
"6-phospho-D-glucono-1,5-lactone",257.0100,ASH1,YKL185W,-0.000346762111952,0.000346762111952,-0.192893454717,0.443158582535,0.557247721255
Dethiobiotin,213.1200,SNT2,YGL131C,0.000346286624396,0.000346286624396,-0.017709005155,0.944397408981,0.961531893969
Phenylpyruvate,163.0400,PUT3,YKL015W,0.000341860528793,0.000341860528793,0.152784434741,0.545016555466,0.65209789382
3-Hydroxyanthranilate,152.0300,REB1,YBR049C,0.000338996190626,0.000338996190626,0.223432108495,0.372805148276,0.489854620833
GMP,362.0500,RLM1,YPL089C,-0.000334321245374,0.000334321245374,-0.428386428815,0.0761174276228,0.13668153702
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,SFP1,YLR403W,0.000329547481055,0.000329547481055,0.882423836592,1.26206451373e-06,3.9965376268e-05
Deoxycytidine,226.0800,PDR1,YGL013C,0.000316540927261,0.000316540927261,0.518295607645,0.0275574650922,0.0573415254289
L-Proline,114.0600,MSN4,YKL062W,0.000299906191714,0.000299906191714,0.845592127986,9.88996377765e-06,0.000123024837181
Deoxycytidine,226.0800,RTG3,YBL103C,0.000292204538592,0.000292204538592,0.685660644871,0.00168340714298,0.00568366571206
GMP,362.0500,TYE7,YOR344C,0.000290197907054,0.000290197907054,-0.000170897767654,0.999463023897,0.999463023897
3-(4-Hydroxyphenyl)pyruvate,179.0300,SWI5,YDR146C,0.000281500852603,0.000281500852603,-0.207474875045,0.408750881143,0.523333338391
L-Histidinol,140.0800,ASH1,YKL185W,0.000278056737757,0.000278056737757,0.681462375255,0.00184410008153,0.0061362349473
Nicotinate,122.0200,GCN4,YEL009C,-0.000264856003347,0.000264856003347,-0.254962032912,0.307227355829,0.422994185561
L-Asparagine,131.0500,REB1,YBR049C,0.000259728248411,0.000259728248411,0.536572338662,0.0216891096495,0.0466168646313
Pyruvate,87.0100,TYE7,YOR344C,0.000257720428371,0.000257720428371,-0.367818934963,0.133169827728,0.219257082048
3-(4-Hydroxyphenyl)pyruvate,179.0300,ASH1,YKL185W,-0.000252104876967,0.000252104876967,0.0151406556023,0.952452135887,0.967214889463
Dethiobiotin,213.1200,RDS1,YCR106W,-0.000241824004764,0.000241824004764,-0.556673079767,0.0164175438212,0.036888341958
2-Oxoadipate,159.0300,SUT1,YGL162W,0.000236402990552,0.000236402990552,0.326810023747,0.185604664543,0.286678833208
Dethiobiotin,213.1200,YAP7,YOL028C,0.000234484451564,0.000234484451564,0.671064510253,0.00229737388777,0.00724301770275
gamma-L-Glutamyl-L-cysteine,249.0600,RAP1,YNL216W,0.000230377891122,0.000230377891122,0.772551187628,0.000171360699149,0.00093559002409
3-Hydroxyanthranilate,152.0300,GCN4,YEL009C,-0.000229855632604,0.000229855632604,0.0398622648437,0.875212245079,0.916200146364
Pyruvate,87.0100,NRG1,YDR043C,-0.000223729917653,0.000223729917653,-0.681142137897,0.00185686048887,0.00614640231507
dUDP,387.0000,UGA3,YDL170W,-0.000221658916491,0.000221658916491,-0.362812074845,0.138941832092,0.226600412853
L-Proline,114.0600,RPN4,YDL020C,0.000215609042755,0.000215609042755,0.775012010134,0.00015840800723,0.000880044484609
L-Lactaldehyde,73.0300,PUT3,YKL015W,-0.000198987467896,0.000198987467896,0.190320431979,0.44938087581,0.563579976263
Deoxycytidine,226.0800,CBF1,YJR060W,0.000190583568237,0.000190583568237,0.62819014055,0.00524205808313,0.0143514558472
L-Proline,114.0600,HAP3,YBL021C,-0.000179567173433,0.000179567173433,0.782640445195,0.000123382899264,0.000728035740999
dUDP,387.0000,MSN4,YKL062W,-0.000179015492643,0.000179015492643,-0.87566569812,1.93040947787e-06,5.07583744536e-05
Deoxycytidine,226.0800,OPI1,YHL020C,-0.000173735149599,0.000173735149599,-0.296264615964,0.232579761756,0.342293994839
Deoxycytidine,226.0800,ECM22,YLR228C,-0.000167730666017,0.000167730666017,-0.730257185332,0.000579297730051,0.00241904546615
gamma-L-Glutamyl-L-cysteine,249.0600,AZF1,YOR113W,-0.000164676346361,0.000164676346361,-0.668339092928,0.00243026542979,0.00758210889426
dUDP,387.0000,SPT2,YER161C,0.000161031424656,0.000161031424656,0.900229022897,3.5953092046e-07,2.73243499549e-05
Xanthine,151.0300,RPN4,YDL020C,0.000155342289634,0.000155342289634,-0.416674114818,0.0854084712572,0.150394898414
Glycine,74.0200,TEC1,YBR083W,-0.000146267380401,0.000146267380401,-0.660187540942,0.00286603816318,0.00868726101077
3-(4-Hydroxyphenyl)pyruvate,179.0300,UGA3,YDL170W,-0.000141009777257,0.000141009777257,-0.192987105284,0.442932951084,0.557247721255
L-Proline,114.0600,OPI1,YHL020C,0.000125549582401,0.000125549582401,0.256482045748,0.304252496162,0.420274194031
Fumarate,115.0000,NRG1,YDR043C,0.000125141683628,0.000125141683628,-0.462820401669,0.0531013118224,0.100691110242
GMP,362.0500,STB5,YHR178W,-0.000124038721411,0.000124038721411,0.150639765014,0.550741727987,0.657292263301
"6-phospho-D-glucono-1,5-lactone",257.0100,TEC1,YBR083W,-0.000121146183223,0.000121146183223,0.231628957092,0.355052845268,0.470112883154
"6-phospho-D-glucono-1,5-lactone",257.0100,PDR1,YGL013C,0.000115149816333,0.000115149816333,0.10328138415,0.683404689974,0.771062298664
GMP,362.0500,UME6,YDR207C,0.000111245444247,0.000111245444247,0.352592646393,0.151257403755,0.243550056893
(S)-2-Acetolactate,131.0300,SIP4,YJL089W,-0.000109998293832,0.000109998293832,0.115556272976,0.647957122284,0.738966706086
Glycine,74.0200,CHA4,YLR098C,-0.00010875219369,0.00010875219369,-0.634418592219,0.00468470138485,0.0130512208669
GMP,362.0500,RDS1,YCR106W,0.000105986214453,0.000105986214453,0.248610796681,0.319844631159,0.434841642091
3-Hydroxyanthranilate,152.0300,NRG1,YDR043C,0.000105342709685,0.000105342709685,-0.165564800927,0.51146478676,0.621742223189
L-Proline,114.0600,RLM1,YPL089C,0.000102409235464,0.000102409235464,-0.756673162812,0.000278385768477,0.00137385184443
L-Asparagine,131.0500,RLM1,YPL089C,-0.000101079235324,0.000101079235324,0.516092117506,0.0283409531935,0.0587858199429
Fumarate,115.0000,THI2,YBR240C,-9.94278689034e-05,9.94278689034e-05,0.244938983806,0.327276331465,0.442188729726
L-Glutamine,145.0600,OPI1,YHL020C,-9.29593733819e-05,9.29593733819e-05,-0.0769942670678,0.761387982479,0.828878246841
Nicotinate,122.0200,MSN4,YKL062W,8.91026303472e-05,8.91026303472e-05,0.386684879204,0.112926503533,0.191742946124
3-Hydroxyanthranilate,152.0300,SNT2,YGL131C,-8.53224797503e-05,8.53224797503e-05,-0.272937233934,0.273159520206,0.387315737606
Dethiobiotin,213.1200,MOT3,YMR070W,8.36853141105e-05,8.36853141105e-05,0.613650382959,0.00675488781375,0.0175092589988
3-(4-Hydroxyphenyl)pyruvate,179.0300,TEC1,YBR083W,8.29961863203e-05,8.29961863203e-05,0.244852594199,0.327452390908,0.442188729726
Pyruvate,87.0100,MET32,YDR253C,-7.77426566721e-05,7.77426566721e-05,-0.26381522829,0.290144251693,0.40445640368
Xanthosine,283.0700,RPH1,YER169W,-7.70073732355e-05,7.70073732355e-05,-0.787446506703,0.000104878178538,0.000657651944625
"6-phospho-D-glucono-1,5-lactone",257.0100,UME6,YDR207C,7.42885813969e-05,7.42885813969e-05,0.283497455589,0.25428091625,0.366287900587
(S)-2-Acetolactate,131.0300,HAP1,YLR256W,7.32455865593e-05,7.32455865593e-05,0.19120686852,0.447232190601,0.561255721361
Xanthosine,283.0700,INO4,YOL108C,-7.01568559586e-05,7.01568559586e-05,-0.734606852827,0.000516428187393,0.002222384441
(S)-2-Acetolactate,131.0300,YAP3,YHL009C,-6.81482381824e-05,6.81482381824e-05,-0.0620591445663,0.80674481716,0.865997261359
Glycine,74.0200,UME6,YDR207C,-6.26324278927e-05,6.26324278927e-05,-0.715300014312,0.000846535916194,0.00322975550355
"6-phospho-D-glucono-1,5-lactone",257.0100,STP1,YDR463W,-5.8757519043e-05,5.8757519043e-05,0.0524224193766,0.836335041925,0.889718129707
Nicotinate,122.0200,PUT3,YKL015W,5.52670147966e-05,5.52670147966e-05,0.0252343740415,0.920829002197,0.944185161454
GMP,362.0500,HAP3,YBL021C,-5.21348898646e-05,5.21348898646e-05,0.455966664989,0.0571991511163,0.107072302582
Pyruvate,87.0100,RLM1,YPL089C,-5.14833391668e-05,5.14833391668e-05,-0.657070062088,0.00304880201342,0.00919479972301
Nicotinate,122.0200,ECM22,YLR228C,-5.03872086839e-05,5.03872086839e-05,0.139605772498,0.580610578722,0.681804758697
(S)-2-Acetolactate,131.0300,RTG3,YBL103C,4.95067777506e-05,4.95067777506e-05,0.133032817177,0.598721721353,0.698753851702
(S)-2-Acetolactate,131.0300,THI2,YBR240C,-4.65067582874e-05,4.65067582874e-05,-0.0608413634998,0.810471187798,0.868281014619
L-Proline,114.0600,LEU3,YLR451W,-4.26819510931e-05,4.26819510931e-05,-0.906495604828,2.18360451002e-07,2.16020715536e-05
(S)-2-Acetolactate,131.0300,PDR1,YGL013C,-3.31522153219e-05,3.31522153219e-05,-0.0469736825484,0.853161363743,0.901059806066
L-Citrulline,174.0900,YHP1,YDR451C,2.68687714864e-05,2.68687714864e-05,-0.63140793067,0.00494774641709,0.0136440031821
Fumarate,115.0000,SWI4,YER111C,-2.66454127405e-05,2.66454127405e-05,0.637947794042,0.00439097981836,0.0123965254902
L-Proline,114.0600,MBP1,YDL056W,2.4314656651e-05,2.4314656651e-05,0.85400075239,6.49749726251e-06,9.87619583902e-05
Xanthine,151.0300,RLM1,YPL089C,-2.26349291941e-05,2.26349291941e-05,0.255260634848,0.306641586622,0.422493846688
3-Hydroxyanthranilate,152.0300,SIP4,YJL089W,-1.75753312253e-05,1.75753312253e-05,0.174969966139,0.487413791017,0.600185484726
"6-phospho-D-glucono-1,5-lactone",257.0100,MAC1,YMR021C,1.65796259639e-05,1.65796259639e-05,0.0369033656654,0.884413870293,0.922782182074
L-Proline,114.0600,SMP1,YBR182C,1.530808976e-05,1.530808976e-05,0.250292801507,0.316473836123,0.432826182505
2-Oxoadipate,159.0300,PUT3,YKL015W,1.52956144271e-05,1.52956144271e-05,0.128991135087,0.609971510543,0.708310289276
L-Asparagine,131.0500,SIP4,YJL089W,1.15063274964e-05,1.15063274964e-05,0.310271148949,0.210179262383,0.315185949903
2-Oxoadipate,159.0300,OPI1,YHL020C,-1.06163065685e-05,1.06163065685e-05,0.28117895359,0.258353621611,0.369753852893
(S)-2-Acetolactate,131.0300,STB5,YHR178W,9.66997833628e-06,9.66997833628e-06,-0.32519373894,0.187917563059,0.289572887114
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,SKN7,YHR206W,8.21251720495e-06,8.21251720495e-06,0.754175552126,0.000299489810034,0.00144617723364
L-Citrulline,174.0900,RPN4,YDL020C,-4.46367894442e-06,4.46367894442e-06,-0.755446116251,0.000288591719217,0.00141320687246
Xanthosine,283.0700,YOX1,YML027W,-2.47108241715e-06,2.47108241715e-06,-0.637433248545,0.00443284219863,0.0124586027333
Deoxycytidine,226.0800,SUT1,YGL162W,-1.56697526499e-06,1.56697526499e-06,-0.654549984677,0.00320344004198,0.00961538085269
L-Histidinol,140.0800,RAP1,YNL216W,1.42368707154e-06,1.42368707154e-06,0.85928753038,4.92253035501e-06,8.27682095091e-05
2-Oxoadipate,159.0300,MET31,YPL038W,4.84843137724e-07,4.84843137724e-07,-0.169661474093,0.500920519897,0.613240327193
Ornithine,131.0800,UME6,YDR207C,0.0,0.0,-0.814789443551,3.82345635115e-05,0.00030782063844
L-Proline,114.0600,MET31,YPL038W,0.0,0.0,-0.776552592749,0.000150728262786,0.000844789673431
Xanthosine,283.0700,YAP6,YDR259C,0.0,0.0,0.764239571357,0.000221929916534,0.00114763668712
Ornithine,131.0800,SWI5,YDR146C,0.0,0.0,-0.0824749464984,0.744919381311,0.82001554142
Fumarate,115.0000,MSN4,YKL062W,0.0,0.0,0.617433014716,0.0063310287738,0.0166577699172
L-Histidinol,140.0800,NRG1,YDR043C,0.0,0.0,0.563508559278,0.0148770666043,0.0338925977797
Fumarate,115.0000,SIP4,YJL089W,0.0,0.0,-0.334982898307,0.174200442973,0.272188192145
"6-phospho-D-glucono-1,5-lactone",257.0100,RLM1,YPL089C,0.0,0.0,-0.346580606866,0.158842813085,0.25296279017
GMP,362.0500,SPT2,YER161C,0.0,0.0,-0.44500150614,0.0642422656986,0.118505150318
GMP,362.0500,RPH1,YER169W,0.0,0.0,0.419984029901,0.0827031353886,0.146414531915
L-Histidinol,140.0800,PHO2,YDL106C,0.0,0.0,-0.754211504998,0.000299176735374,0.00144617723364
GMP,362.0500,PHO4,YFR034C,0.0,0.0,0.195802576672,0.436177416575,0.550148299393
Ornithine,131.0800,RPH1,YER169W,0.0,0.0,-0.840325504715,1.27092930184e-05,0.000143433169288
GMP,362.0500,HSF1,YGL073W,0.0,0.0,-0.483604508943,0.0420196943155,0.0829049005187
L-Proline,114.0600,HAP5,YOR358W,0.0,0.0,0.822793125634,2.75834863122e-05,0.000253181758422
GMP,362.0500,GLN3,YER040W,0.0,0.0,0.476824594757,0.0454200441444,0.088329666197
GMP,362.0500,HAP2,YGL237C,0.0,0.0,-0.371186097559,0.129383580066,0.214264669821
Ornithine,131.0800,ADR1,YDR216W,0.0,0.0,0.783702710087,0.000119071381655,0.000711432783476
Xanthosine,283.0700,GCN4,YEL009C,0.0,0.0,0.80166355904,6.32581565041e-05,0.000441828599181
Ornithine,131.0800,SPT2,YER161C,0.0,0.0,0.864989493934,3.60272691357e-06,6.71096189783e-05
L-Histidinol,140.0800,MBP1,YDL056W,0.0,0.0,-0.826653148248,2.34286994361e-05,0.000225962075779
"6-phospho-D-glucono-1,5-lactone",257.0100,HAP5,YOR358W,0.0,0.0,0.316157553319,0.201201471508,0.304607805471
"6-phospho-D-glucono-1,5-lactone",257.0100,MET31,YPL038W,0.0,0.0,-0.212172768125,0.397980239873,0.511958331591
GMP,362.0500,MBP1,YDL056W,0.0,0.0,0.413761830171,0.087841671086,0.154393316432
Xanthosine,283.0700,MBP1,YDL056W,0.0,0.0,-0.776868796553,0.000149191597559,0.000840007295059
L-Histidinol,140.0800,ADR1,YDR216W,0.0,0.0,0.781169275686,0.000129571892874,0.000751801756827
Xanthosine,283.0700,RPN4,YDL020C,0.0,0.0,-0.792944048105,8.66483353638e-05,0.000565745144987
GMP,362.0500,RPN4,YDL020C,0.0,0.0,0.413384430489,0.0881606376724,0.154810731587
(S)-2-Acetolactate,131.0300,SKN7,YHR206W,0.0,0.0,-0.0167301050537,0.947466820925,0.963181893931
GMP,362.0500,THI2,YBR240C,0.0,0.0,0.0788637781758,0.755759031739,0.827278259129
Xanthosine,283.0700,RDS1,YCR106W,0.0,0.0,-0.543321489043,0.0197892228144,0.0431682242793
GMP,362.0500,INO2,YDR123C,0.0,0.0,0.443008130052,0.0655890187767,0.120492836035
Xanthosine,283.0700,THI2,YBR240C,0.0,0.0,-0.61124666112,0.00703596404981,0.0180166195346
Ornithine,131.0800,STP1,YDR463W,0.0,0.0,0.505652707723,0.0322906625341,0.0660411827931
L-Histidinol,140.0800,MET32,YDR253C,0.0,0.0,0.512021794825,0.0298336080507,0.0615459883783
L-Histidinol,140.0800,YAP6,YDR259C,0.0,0.0,0.822154456968,2.83281639133e-05,0.000257528762848
L-Histidinol,140.0800,SUM1,YDR310C,0.0,0.0,-0.806701224631,5.2375006439e-05,0.00038274043167
GMP,362.0500,YHP1,YDR451C,0.0,0.0,0.144528717621,0.567199819926,0.672708900037
Xanthosine,283.0700,INO2,YDR123C,0.0,0.0,-0.823757726782,2.6490464929e-05,0.000249167739431
GMP,362.0500,ADR1,YDR216W,0.0,0.0,-0.347882895497,0.157178114987,0.250956654181
Xanthosine,283.0700,REB1,YBR049C,0.0,0.0,0.621135938035,0.00593723766137,0.0158883824741
Ornithine,131.0800,YHP1,YDR451C,0.0,0.0,-0.636602181566,0.00450114341052,0.0126138237168
Ornithine,131.0800,SWI4,YER111C,0.0,0.0,-0.73917081615,0.000456711881919,0.00202745928889
GMP,362.0500,YAP6,YDR259C,0.0,0.0,-0.290060527965,0.242971939513,0.352507635335
GMP,362.0500,TEC1,YBR083W,0.0,0.0,0.350547047224,0.153809822054,0.247031835928
Ornithine,131.0800,YAP6,YDR259C,0.0,0.0,0.787722438337,0.000103891465484,0.000653621802713
Xanthosine,283.0700,RTG3,YBL103C,0.0,0.0,0.676940448632,0.00203115881066,0.00657444930195
L-Histidinol,140.0800,UME6,YDR207C,0.0,0.0,-0.8366962281,1.50299624031e-05,0.000162255275942
GMP,362.0500,GCN4,YEL009C,0.0,0.0,-0.500758048743,0.0342828601898,0.0695912760263
Fumarate,115.0000,RPH1,YER169W,0.0,0.0,0.598509120133,0.0086875503138,0.0214368124626
L-Histidinol,140.0800,RPN4,YDL020C,0.0,0.0,-0.783896022819,0.000118300655185,0.000711432783476
L-Histidinol,140.0800,PDR3,YBL005W,0.0,0.0,-0.730558502904,0.000574745399661,0.00240532215717
(S)-2-Acetolactate,131.0300,PHO4,YFR034C,0.0,0.0,-0.18056726129,0.473367229936,0.586691283025
Ornithine,131.0800,MSN2,YMR037C,0.0,0.0,-0.84514245061,1.01076415893e-05,0.000123102097172
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,ADR1,YDR216W,0.0,0.0,0.836743895716,1.49972831093e-05,0.000162255275942
Xanthosine,283.0700,ASH1,YKL185W,0.0,0.0,0.60286122367,0.00809146190292,0.0203088211566
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,YAP6,YDR259C,0.0,0.0,0.866333898123,3.34028000094e-06,6.49608439317e-05
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,SUM1,YDR310C,0.0,0.0,-0.848576677861,8.54440508197e-06,0.000119370365116
GMP,362.0500,SIP4,YJL089W,0.0,0.0,-0.0938434996545,0.711099342727,0.792920668004
Fumarate,115.0000,INO2,YDR123C,0.0,0.0,0.614220274847,0.00668959953385,0.0173874680086
(S)-2-Acetolactate,131.0300,HSF1,YGL073W,0.0,0.0,0.0276188329603,0.913373391911,0.939601388163
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,GLN3,YER040W,0.0,0.0,-0.845832291781,9.77536065815e-06,0.000123024837181
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,PHO2,YDL106C,0.0,0.0,-0.846779340063,9.33445906223e-06,0.000123024837181
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,SWI4,YER111C,0.0,0.0,-0.828021624711,2.20902162397e-05,0.000217324182282
Ornithine,131.0800,SOK2,YMR016C,0.0,0.0,-0.873418055192,2.21154152299e-06,5.25241111711e-05
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,RPH1,YER169W,0.0,0.0,-0.845010843113,1.01721206611e-05,0.000123102097172
Xanthosine,283.0700,PHD1,YKL043W,0.0,0.0,0.651288490373,0.00341306725009,0.0100852687017
Ornithine,131.0800,YOX1,YML027W,0.0,0.0,-0.704455316577,0.00109884395079,0.00395870849687
Fumarate,115.0000,SUT1,YGL162W,0.0,0.0,0.374798419751,0.125406213443,0.209193859124
Ornithine,131.0800,YAP1,YML007W,0.0,0.0,0.72092301256,0.00073605631601,0.00291963883177
Xanthosine,283.0700,PUT3,YKL015W,0.0,0.0,-0.318808423799,0.197242181916,0.301012165174
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,HSF1,YGL073W,0.0,0.0,0.848395436385,8.62138164744e-06,0.000119566606789
Ornithine,131.0800,RLM1,YPL089C,0.0,0.0,0.706996645426,0.0010347313623,0.00380268779183
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,MBP1,YDL056W,0.0,0.0,-0.847139424418,9.17135128911e-06,0.000123024837181
Ornithine,131.0800,PHO4,YFR034C,0.0,0.0,-0.720299647641,0.000747676269406,0.00294738066066
Fumarate,115.0000,GLN3,YER040W,0.0,0.0,0.572940013303,0.0129423423604,0.0299153898842
Xanthosine,283.0700,MOT3,YMR070W,0.0,0.0,0.707000032417,0.00103464804122,0.00380268779183
Xanthosine,283.0700,MSN2,YMR037C,0.0,0.0,-0.794110513645,8.31480518377e-05,0.000546648091666
Fumarate,115.0000,SPT2,YER161C,0.0,0.0,-0.611578499996,0.0069966077246,0.0179642630767
Fumarate,115.0000,PHO4,YFR034C,0.0,0.0,0.553113638048,0.0172682378521,0.0382843079567
Xanthosine,283.0700,SOK2,YMR016C,0.0,0.0,-0.804928591466,5.60067023324e-05,0.000401557488421
Xanthosine,283.0700,TYE7,YOR344C,0.0,0.0,0.469149160022,0.0495174689264,0.0948419263711
Xanthosine,283.0700,MET31,YPL038W,0.0,0.0,0.671122565386,0.00229460967545,0.00724301770275
Xanthosine,283.0700,RLM1,YPL089C,0.0,0.0,0.674860800938,0.00212229941558,0.00681143393515
Ornithine,131.0800,HAP5,YOR358W,0.0,0.0,-0.843343653412,1.10199506782e-05,0.000130861914303
Ornithine,131.0800,INO4,YOL108C,0.0,0.0,-0.802954429399,6.03012414046e-05,0.000427508801003
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,RPN4,YDL020C,0.0,0.0,-0.794993475718,8.0578975878e-05,0.000533449666091
Xanthosine,283.0700,LEU3,YLR451W,0.0,0.0,0.810888322856,4.45832801937e-05,0.000338832929472
Fumarate,115.0000,YAP6,YDR259C,0.0,0.0,-0.499000134178,0.0350209994908,0.0707871266303
Xanthosine,283.0700,SFP1,YLR403W,0.0,0.0,0.782255960504,0.000124975682,0.000735151070586
Ornithine,131.0800,RAP1,YNL216W,0.0,0.0,0.838795070881,1.36474382189e-05,0.000150444238438
Xanthosine,283.0700,HAP1,YLR256W,0.0,0.0,0.692837279864,0.00143559178757,0.00494134854418
Xanthosine,283.0700,ECM22,YLR228C,0.0,0.0,-0.71565116921,0.000839253984939,0.00320841563659
Ornithine,131.0800,MET31,YPL038W,0.0,0.0,0.752455286558,0.000314795540019,0.00150279277899
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,THI2,YBR240C,0.0,0.0,-0.787737260228,0.000103838686874,0.000653621802713
Ornithine,131.0800,FKH2,YNL068C,0.0,0.0,0.764505549669,0.000220136097527,0.00114278301995
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,SUT1,YGL162W,0.0,0.0,-0.835367865727,1.5965475075e-05,0.000169044010763
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,HAP2,YGL237C,0.0,0.0,0.853784508992,6.57018476067e-06,9.90742146451e-05
Xanthosine,283.0700,CBF1,YJR060W,0.0,0.0,0.489307232432,0.0393130026,0.0782963364151
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,MSN2,YMR037C,0.0,0.0,-0.84320424805,1.10935063333e-05,0.000130917155486
(S)-2-Acetolactate,131.0300,GLN3,YER040W,0.0,0.0,0.0515179079819,0.839123797403,0.891686361893
Ornithine,131.0800,GZF3,YJL110C,0.0,0.0,0.0188834390521,0.940715873485,0.959505384293
Xanthosine,283.0700,HAP2,YGL237C,0.0,0.0,0.779017910133,0.000139094387354,0.000791255496923
Ornithine,131.0800,SIP4,YJL089W,0.0,0.0,0.641028155513,0.00414706065661,0.011760321265
L-Histidinol,140.0800,SMP1,YBR182C,0.0,0.0,-0.242016669545,0.333262692489,0.448441300091
Ornithine,131.0800,YAP5,YIR018W,0.0,0.0,-0.327145393607,0.185127141673,0.286567854722
Xanthosine,283.0700,FKH2,YNL068C,0.0,0.0,0.675109930055,0.00211120662326,0.00678729709677
Fumarate,115.0000,RTG3,YBL103C,0.0,0.0,-0.701161890342,0.00118681488112,0.00423862457544
Ornithine,131.0800,SKN7,YHR206W,0.0,0.0,0.801567175968,6.34837934613e-05,0.000441828599181
Ornithine,131.0800,STB5,YHR178W,0.0,0.0,-0.482671914293,0.0424755261296,0.0836728301865
Ornithine,131.0800,SFP1,YLR403W,0.0,0.0,0.837184799053,1.46978846019e-05,0.000160494142205
L-Histidinol,140.0800,RDS1,YCR106W,0.0,0.0,-0.677255678401,0.00201763029971,0.00654180472603
Xanthosine,283.0700,PHO4,YFR034C,0.0,0.0,-0.637496330248,0.00442769255515,0.0124586027333
(S)-2-Acetolactate,131.0300,OPI1,YHL020C,0.0,0.0,0.217173807584,0.386686311117,0.5015044308
Ornithine,131.0800,HAP2,YGL237C,0.0,0.0,0.821197920185,2.94755273192e-05,0.000257729021752
Ornithine,131.0800,SNT2,YGL131C,0.0,0.0,-0.537610528262,0.0213879053295,0.0461324898241
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide,313.0400,INO4,YOL108C,0.0,0.0,-0.830909568331,1.94784548227e-05,0.000195882079021
Ornithine,131.0800,PDR1,YGL013C,0.0,0.0,0.552942705308,0.0173099497831,0.0383320566293
Xanthosine,283.0700,SPT2,YER161C,0.0,0.0,0.840243700378,1.27580029524e-05,0.000143433169288
