	N_downshift_15min	N_downshift_25min	N_downshift_44min	N_downshift_5min	N_downshift_79min	N_downshift_9min	N_upshift_15min	N_upshift_25min	N_upshift_44min	N_upshift_5min	N_upshift_79min	N_upshift_9min	Rapamycin_15min	Rapamycin_25min	Rapamycin_44min	Rapamycin_5min	Rapamycin_79min	Rapamycin_9min
YIL095W	-0.0381291493183	-0.0813839910736	-0.0725740659184	-0.0371723425541	-0.0399036678243	-0.0651070435919	0.00513052623636	-0.00714835759987	0.00906218910758	-0.0555452156491	0.0495866580445	-0.040366001576	0.00678860102353	-0.117701536803	-0.0910987402391	-0.0825147802055	-0.00462670179712	0.00183535069391
YJL128C	0.0913252948014	0.0318759034525		0.0589993863313	-0.120099701629	0.295939817836							7.83548127311e-06			-0.0139664373519	-0.0654952125263	-0.0407866884904
YJL141C	0.006154001579	-0.00773789496443	-0.00202108065514	-0.0642165412177	0.0419794994429	-0.000922132548792	-0.0260901684803	-0.0348988271339	-0.0202505045338	-0.0137475499793	-0.0368561878849	-0.0185524076603	0.0275411531718	0.0340813026137	0.0436822714732	-0.0533677213231	0.0514035453598	-0.0120735864809
YJL164C	-0.248695958247	-0.243677818601	-0.211837014836	-0.126720796793	-0.103211322451	-0.197306687831	0.126564777965	0.132158000204	0.0101838067387	0.218227648999	0.0303405682145	0.213849286627	-0.229969141603	-0.140938715218	-0.0699327569985	-0.0270360024949	0.0251621022049	-0.191151152607
YJL187C	0.006154001579	-0.00187603350761	0.0322625687207	0.0357902677024	0.0109463466716	-0.00368811220065							0.0275411531718	0.0372926790876	0.108605144886	-0.0387389886408	0.0958999054921	0.0400849279247
YJR066W	-0.0171773327713		0.117286019173	0.131630126251	0.0707959984448	0.123546951785	0.150964798539	0.0293388171085	0.00258810329312	0.227485308843	0.00570022854687	0.222019993409	0.106899671687	0.112760026226	0.0861318425505	0.145583043156	0.0183165083384	
YLR113W							-0.0870922999745	-0.0676474300811	-0.0139064468041	-0.09415850292	0.00934792138387	-0.0804961995525	-0.00485007887535	-0.0189064092069	0.0361911706948	-0.0709222005419	0.0320076960714	
YLR226W							0.069811112194	0.0081275552544	-0.00107699360257	0.0110459326855	0.0680970311389	-0.0176408479071	0.0693126027424	0.000328220489307	0.00112428347536	-0.00597148291184	-0.0374017630486	0.0409616242538
YMR001C	-0.18098062924	-0.249090850601	-0.280582269645	-0.133714310254	-0.162634598432	-0.113077531024	0.0230091080882	0.0243005705013	-0.0126376352581	-0.142095801789	-0.0356402902725		0.1088323462	0.051540187985	-0.0736452596759	0.165196102443	-0.040010372791	-0.114533581753
YNL154C	0.0656702801745	-0.0155353419907	-0.143961365804	0.106644788622	-0.103211322451	0.102310411356							-0.0453391189342	-0.00124383860005	-0.0786723745732	0.0695136332083	-0.0798036704148	-0.0572776322991
YNL161W	-0.114092106226	-0.069287440261	-0.0472754978313		-0.0721781696801	-0.0894334814083	0.0825233827166	0.0406748719748	-0.0659277201876	0.0743952253597		0.0923701964257		-0.126487521085	-0.0686842402021		-0.0615487534375	-0.104220295264
YNL183C								-0.102915156332	-0.0951103857442	0.181094374454		0.0462724908315	0.110138794892	-0.0478087974727	0.00497825078503	0.189469241203	0.0445579514933	0.170481213939
YNL289W	0.0418836232695	0.0321644953978	-0.036953576518	-0.029355900858	-0.131921679551	-0.0181973547928							-0.03002691157	-0.0922610134532	-0.0689829150295	-0.0739741360775	-0.0756512190826	-0.118113808928
YNL307C	0.00974343763289	0.0039858279492	0.00894968714514	0.0441241684457	0.00429638536344	0.0156737453624	0.028960535551	0.0759425982256	0.0444588843091	0.03109701993	0.0652792115513	0.0275452979339						
YOR039W	0.0319502476539	0.0744085705855	0.0366061389574	0.00644893620833	0.0412656744436	-2.09770450151e-07	0.0458707564	-0.113730868991	-0.0726323398987	-0.0776511093321	-0.0401932022718	-0.0800885355579	0.0078665629338	0.0980428205355	0.0903028774259	0.0782943908706	0.0853952313711	0.0216388753931
YOR061W	0.0319502478314	0.0744085707719	0.0366061393562	0.00644893609325	0.0412656746921	-2.09429110127e-07	0.0458707570254	-0.113730869662	-0.0726323404058	-0.0776511101255	-0.0401932029067	-0.0800885362946	0.0078665633477	0.0980428212803	0.0903028789403	0.0782943924607	0.0853952328088	0.0216388765228
YPL031C	0.114947344269	0.2065069441	0.177315116208	0.0399060100864	0.0400069773067	0.0230519261198							0.0154316145981	-0.0250999211124	0.032721298683	-0.107997361307	0.0580051605094	-0.0595502696945
YPL153C	-0.000127511515304	0.106568403443	0.21739427535	-0.0121296615718	0.242032502129	0.0308866334476		-0.183527102048	-0.328571710197		-0.396761881136	-0.123712798547						
YPL209C	0.0205117457946	0.002520362585	0.0130637250702	-0.0267139878726		-0.00645409185251												
YPL256C	0.00177799004531	-0.0276840794945	-0.0398814552969	-0.142902245874	0.0318066204864	0.01195329664	0.000617212037101	-0.04252386027	-0.00841706709797	-0.0269947073662	-0.0618960614656	-0.0328058879419	-0.0233987624533	-0.00947422836716	-0.0219354170801	-0.0598224724213	-0.0932023650208	0.0784106098969
YPR025C							-0.152165476988	-0.149010016347	-0.12221169776	-0.114263040189	-0.148956093054	-0.112971580982						
YPR119W	0.109598375511	0.131938368237	0.102285147309	0.0318350275237	0.0282614099751	0.0819011141965		0.020684028018	0.0720022639896	-0.255856650351	0.0480956840067	-0.109344861056	-0.0152783311488	-0.0123365890518	0.0576103434351	-0.118452138309	0.0551742468206	-0.169472391444
YPR161C							0.0698111121938	0.00812755525577	-0.00107699360158	0.0110459326852	0.0680970311398	-0.0176408479058	0.0693126027427	0.000328220488445	0.00112428347441	-0.00597148291273	-0.0374017630495	0.0409616242536
