Metabolites,ion,Transcription-factors,feature,coef,coef (abs),cor,pval,fdr
Hypoxanthine,135.0300,MAC1,YMR021C,0.0,0.0,-0.0041875083576,0.986843010849,0.989516832477
Hypoxanthine,135.0300,MSN2,YMR037C,0.0,0.0,-0.273572688398,0.271999714612,0.354655150276
Ornithine,131.0800,FKH2,YNL068C,0.0,0.0,0.76022076657,0.000250571951708,0.00118452195353
Hypoxanthine,135.0300,GCR1,YPL075W,0.0,0.0,0.580910741143,0.0114685588481,0.0253772366001
Ornithine,131.0800,HAP1,YLR256W,0.0,0.0,0.729590285116,0.000589480739536,0.00227410782456
L-Glutamine,145.0600,HAP3,YBL021C,0.0,0.0,-0.764903299014,0.000217476415274,0.00107216363648
Ornithine,131.0800,SFP1,YLR403W,0.0,0.0,0.810664869485,4.49725801765e-05,0.000331824713194
Ornithine,131.0800,SOK2,YMR016C,0.0,0.0,-0.755450221853,0.000288557052879,0.00131567558139
Ornithine,131.0800,MAC1,YMR021C,0.0,0.0,-0.540956174802,0.0204395268659,0.0403615973555
Hypoxanthine,135.0300,AFT2,YPL202C,0.0,0.0,-0.107846957249,0.670141704758,0.720270414956
Ornithine,131.0800,MSN2,YMR037C,0.0,0.0,-0.755450221853,0.000288557052879,0.00131567558139
Hypoxanthine,135.0300,MET31,YPL038W,0.0,0.0,0.0498302746652,0.844331899454,0.87601941492
Hypoxanthine,135.0300,FKH2,YNL068C,0.0,0.0,0.297204128775,0.231031250934,0.30974355558
Hypoxanthine,135.0300,HAP5,YOR358W,0.0,0.0,-0.300296713093,0.225980815531,0.305220841756
Hypoxanthine,135.0300,AZF1,YOR113W,0.0,0.0,-0.270611899993,0.277429597272,0.360015591469
Hypoxanthine,135.0300,CIN5,YOR028C,0.0,0.0,-0.314910155415,0.203082527662,0.279250123897
Hypoxanthine,135.0300,INO4,YOL108C,0.0,0.0,-0.273572688398,0.271999714612,0.354655150276
Hypoxanthine,135.0300,YAP7,YOL028C,0.0,0.0,0.245818636641,0.325486784362,0.407070418997
Hypoxanthine,135.0300,RAP1,YNL216W,0.0,0.0,0.399616597452,0.100381025603,0.15659439994
Hypoxanthine,135.0300,SKO1,YNL167C,0.0,0.0,-0.358749241054,0.143751529203,0.211844358825
Hypoxanthine,135.0300,SPT23,YKL020C,0.0,0.0,-0.234127037048,0.349740134141,0.42984381146
Hypoxanthine,135.0300,CBF1,YJR060W,0.0,0.0,0.213241205786,0.395552436028,0.473362476869
L-Glutamine,145.0600,TEC1,YBR083W,0.0,0.0,-0.829975231859,2.02928842957e-05,0.00017252589255
Ornithine,131.0800,HAP5,YOR358W,0.0,0.0,-0.737312668837,0.000480283989315,0.00194970303469
Hypoxanthine,135.0300,GLN3,YER040W,0.0,0.0,-0.29734145364,0.230805466326,0.30974355558
Hypoxanthine,135.0300,GCN4,YEL009C,0.0,0.0,-0.112283020969,0.657343208154,0.709657719529
Hypoxanthine,135.0300,STP1,YDR463W,0.0,0.0,-0.236008862006,0.345768278008,0.426401987109
Hypoxanthine,135.0300,YHP1,YDR451C,0.0,0.0,-0.0274370229562,0.913941631877,0.930992781726
Hypoxanthine,135.0300,HAP3,YBL021C,0.0,0.0,-0.392109463027,0.107535226626,0.165859417339
Hypoxanthine,135.0300,SUM1,YDR310C,0.0,0.0,-0.0912259654662,0.718843358727,0.764712077672
Hypoxanthine,135.0300,MET32,YDR253C,0.0,0.0,0.122959950324,0.626914166003,0.682883061621
Hypoxanthine,135.0300,UME6,YDR207C,0.0,0.0,-0.401820381779,0.0983474432327,0.153641499299
Hypoxanthine,135.0300,SWI5,YDR146C,0.0,0.0,0.0118562871287,0.962758696701,0.969416778975
Hypoxanthine,135.0300,INO2,YDR123C,0.0,0.0,-0.273572688398,0.271999714612,0.354655150276
Hypoxanthine,135.0300,NRG1,YDR043C,0.0,0.0,-0.191535374556,0.446437247308,0.518903112358
Hypoxanthine,135.0300,UGA3,YDL170W,0.0,0.0,0.0385966567989,0.879146253804,0.904832902125
Hypoxanthine,135.0300,PHO2,YDL106C,0.0,0.0,-0.0963786090486,0.703624742665,0.750349823232
Hypoxanthine,135.0300,MBP1,YDL056W,0.0,0.0,-0.272259868572,0.274399174768,0.357219071433
Hypoxanthine,135.0300,RPN4,YDL020C,0.0,0.0,-0.278636654234,0.262866076383,0.346469228015
Hypoxanthine,135.0300,RDS1,YCR106W,0.0,0.0,-0.144525651794,0.567208129763,0.629782692121
Hypoxanthine,135.0300,THI2,YBR240C,0.0,0.0,0.178601438947,0.478277471137,0.548324407854
Hypoxanthine,135.0300,SWI4,YER111C,0.0,0.0,-0.193723607686,0.441160570525,0.514138039502
Hypoxanthine,135.0300,SPT2,YER161C,0.0,0.0,-0.102711125873,0.685067597821,0.734505465705
Hypoxanthine,135.0300,RPH1,YER169W,0.0,0.0,-0.273572688398,0.271999714612,0.354655150276
Hypoxanthine,135.0300,RIM101,YHL027W,0.0,0.0,-0.125296887993,0.620327598846,0.677736606243
Hypoxanthine,135.0300,SIP4,YJL089W,0.0,0.0,0.151100150841,0.549510485128,0.614821157541
Hypoxanthine,135.0300,ZAP1,YJL056C,0.0,0.0,-0.335553837776,0.173421845374,0.247228009332
Hypoxanthine,135.0300,FKH1,YIL131C,0.0,0.0,-0.314559329047,0.203613642961,0.279504837352
Hypoxanthine,135.0300,XBP1,YIL101C,0.0,0.0,-0.268997851789,0.280417500252,0.362600248994
Ornithine,131.0800,GCR1,YPL075W,0.0,0.0,0.802593557075,6.11157813025e-05,0.000411965636928
Hypoxanthine,135.0300,STB5,YHR178W,0.0,0.0,-0.326984010334,0.185356827909,0.258640503099
Hypoxanthine,135.0300,STE12,YHR084W,0.0,0.0,-0.296412798333,0.232335086423,0.311300508435
Hypoxanthine,135.0300,OPI1,YHL020C,0.0,0.0,-0.359598577131,0.142736672237,0.210750681975
Hypoxanthine,135.0300,PDR3,YBL005W,0.0,0.0,-0.451260434119,0.060147296591,0.100892239443
Hypoxanthine,135.0300,YAP3,YHL009C,0.0,0.0,0.139083606735,0.582040847422,0.642982908837
Ornithine,131.0800,AFT2,YPL202C,0.0,0.0,-0.604864506092,0.00782839893299,0.0189717326963
Hypoxanthine,135.0300,SUT1,YGL162W,0.0,0.0,-0.230229680187,0.358048678923,0.437348050765
Hypoxanthine,135.0300,SNT2,YGL131C,0.0,0.0,-0.24450387166,0.328163640903,0.409314329944
Hypoxanthine,135.0300,HSF1,YGL073W,0.0,0.0,0.45751909015,0.0562508434385,0.0950865650695
Hypoxanthine,135.0300,PDR1,YGL013C,0.0,0.0,0.391503752953,0.108127916714,0.166420979636
Hypoxanthine,135.0300,PHO4,YFR034C,0.0,0.0,0.0417144931127,0.869459828667,0.896553477719
Ornithine,131.0800,RFX1,YLR176C,0.0,0.0,-0.821924613416,2.86003219784e-05,0.000225498567512
Ornithine,131.0800,ACE2,YLR131C,0.0,0.0,-0.649287696505,0.00354713549885,0.0100840430184
Xanthine,151.0300,RPN4,YDL020C,0.0,0.0,-0.269717092834,0.279083624768,0.361517577992
L-Glutamine,145.0600,DAL80,YKR034W,0.0,0.0,-0.517803550275,0.0277309464702,0.0519328406689
Ornithine,131.0800,SMP1,YBR182C,0.0,0.0,0.420755116761,0.0820819947605,0.13148835615
Ornithine,131.0800,THI2,YBR240C,0.0,0.0,-0.395462702334,0.104295999622,0.161662500478
Ornithine,131.0800,RPN4,YDL020C,0.0,0.0,-0.710962233797,0.000940923565453,0.00333600173206
L-Glutamine,145.0600,CRZ1,YNL027W,0.0,0.0,-0.487217572892,0.0402888591696,0.0711900229988
Ornithine,131.0800,MBP1,YDL056W,0.0,0.0,-0.727542726095,0.000621686251992,0.00236132656409
L-Glutamine,145.0600,MCM1,YMR043W,0.0,0.0,-0.389267931939,0.110335870767,0.169699677293
L-Glutamine,145.0600,MSN2,YMR037C,0.0,0.0,-0.869404083569,2.80177974506e-06,3.73076530991e-05
Ornithine,131.0800,PHO2,YDL106C,0.0,0.0,-0.609876542984,0.00720036110669,0.0177289612819
L-Glutamine,145.0600,STB4,YMR019W,0.0,0.0,-0.766559644307,0.000206690261052,0.00103772765549
L-Glutamine,145.0600,SOK2,YMR016C,0.0,0.0,-0.869404083569,2.80177974506e-06,3.73076530991e-05
L-Glutamine,145.0600,YOX1,YML027W,0.0,0.0,-0.64998755866,0.00349975770182,0.00997842143705
Ornithine,131.0800,UGA3,YDL170W,0.0,0.0,-0.532369887134,0.0229424890953,0.044571213224
Ornithine,131.0800,NRG1,YDR043C,0.0,0.0,-0.716028511133,0.000831487328987,0.00299171058733
Ornithine,131.0800,INO2,YDR123C,0.0,0.0,-0.755450221853,0.000288557052879,0.00131567558139
Ornithine,131.0800,SWI5,YDR146C,0.0,0.0,-0.480880284687,0.0433618037469,0.076127153845
Ornithine,131.0800,MET32,YDR253C,0.0,0.0,0.637368985879,0.00443809327289,0.0122383784192
L-Glutamine,145.0600,ACE2,YLR131C,0.0,0.0,-0.797131345303,7.46361471994e-05,0.000478021541008
Ornithine,131.0800,TEC1,YBR083W,0.0,0.0,-0.738382175711,0.000466595008984,0.00191190150023
L-Glutamine,145.0600,INO4,YOL108C,0.0,0.0,-0.869404083569,2.80177974506e-06,3.73076530991e-05
L-Asparagine,131.0500,AFT2,YPL202C,0.0,0.0,-0.414473678926,0.0872423246251,0.138572535986
L-Asparagine,131.0500,AZF1,YOR113W,0.0,0.0,-0.522731645136,0.026031292802,0.0493509926038
Xanthine,151.0300,RDS1,YCR106W,0.0,0.0,-0.149319715311,0.554278807473,0.618887993621
Xanthine,151.0300,THI2,YBR240C,0.0,0.0,0.0323958354967,0.89845816995,0.919509204859
L-Asparagine,131.0500,YAP7,YOL028C,0.0,0.0,-0.31788145445,0.198620787703,0.273683154791
Xanthine,151.0300,TEC1,YBR083W,0.0,0.0,-0.210698990062,0.401342354763,0.478456169652
L-Asparagine,131.0500,INO4,YOL108C,0.0,0.0,-0.524919431234,0.025303280361,0.0481379480038
L-Asparagine,131.0500,CIN5,YOR028C,0.0,0.0,-0.618715338096,0.0061923331876,0.0158733047908
Xanthine,151.0300,PDR3,YBL005W,0.0,0.0,-0.34697995283,0.158331060343,0.229155093299
L-Asparagine,131.0500,TYE7,YOR344C,0.0,0.0,0.403714119236,0.0966238116967,0.151426765951
L-Asparagine,131.0500,GCR1,YPL075W,0.0,0.0,0.664220870715,0.00264303343077,0.00799499309253
L-Glutamine,145.0600,GAL4,YPL248C,0.0,0.0,0.215646277448,0.390117069554,0.467883404671
L-Glutamine,145.0600,AFT2,YPL202C,0.0,0.0,-0.809625533657,4.68215800888e-05,0.000338603744748
L-Asparagine,131.0500,HAP5,YOR358W,0.0,0.0,-0.496474077259,0.0361030184353,0.0653287334178
L-Asparagine,131.0500,MET31,YPL038W,0.0,0.0,0.345086346176,0.160767689595,0.232219996081
L-Glutamine,145.0600,MET31,YPL038W,0.0,0.0,0.765586517219,0.000212971127861,0.00105711123465
L-Glutamine,145.0600,HAP5,YOR358W,0.0,0.0,-0.846087464509,9.65484393188e-06,9.74604956094e-05
L-Glutamine,145.0600,TYE7,YOR344C,0.0,0.0,0.746212140912,0.000375991903472,0.00161646912831
Ornithine,131.0800,YAP6,YDR259C,0.0,0.0,0.729493975241,0.000590963615613,0.00227410782456
Ornithine,131.0800,SUM1,YDR310C,0.0,0.0,-0.579751809135,0.0116740827574,0.0257277464603
L-Glutamine,145.0600,THI2,YBR240C,0.0,0.0,-0.61656290341,0.00642656526913,0.0163891624456
Ornithine,131.0800,CAD1,YDR423C,0.0,0.0,-0.164998890017,0.512929533324,0.582244335124
L-Glutamine,145.0600,PHO4,YFR034C,0.0,0.0,-0.700096721709,0.00121648884306,0.00412786670814
L-Glutamine,145.0600,RPH1,YER169W,0.0,0.0,-0.869404083569,2.80177974506e-06,3.73076530991e-05
L-Glutamine,145.0600,SPT2,YER161C,0.0,0.0,-0.749146320194,0.000346091392238,0.00152076553331
L-Glutamine,145.0600,SWI4,YER111C,0.0,0.0,-0.807883142856,5.00665497431e-05,0.000353868429252
Ornithine,131.0800,FKH1,YIL131C,0.0,0.0,-0.754725849397,0.000294727938425,0.00133822415285
Ornithine,131.0800,ZAP1,YJL056C,0.0,0.0,-0.808905168355,4.81407559749e-05,0.000343592846566
L-Glutamine,145.0600,CAD1,YDR423C,0.0,0.0,-0.491716288159,0.0382105552294,0.0682912050908
L-Glutamine,145.0600,SUM1,YDR310C,0.0,0.0,-0.806335358108,5.31076947818e-05,0.000370566151449
L-Glutamine,145.0600,YAP6,YDR259C,0.0,0.0,0.747559349717,0.00036200453711,0.00156419054641
L-Glutamine,145.0600,MET32,YDR253C,0.0,0.0,0.766115422091,0.000209537732666,0.0010471383556
Ornithine,131.0800,SIP4,YJL089W,0.0,0.0,0.654323800559,0.0032176281316,0.00939478588156
Ornithine,131.0800,GZF3,YJL110C,0.0,0.0,-0.290846453151,0.241639454308,0.322185939078
Ornithine,131.0800,SPT23,YKL020C,0.0,0.0,-0.7000717634,0.00121719146522,0.00412786670814
L-Glutamine,145.0600,INO2,YDR123C,0.0,0.0,-0.869404083569,2.80177974506e-06,3.73076530991e-05
Ornithine,131.0800,RGT1,YKL038W,0.0,0.0,-0.780081297007,0.000134316129154,0.000748332719572
Ornithine,131.0800,PHD1,YKL043W,0.0,0.0,0.524153269476,0.0255563998147,0.0485349366916
Ornithine,131.0800,CHA4,YLR098C,0.0,0.0,-0.582188442111,0.0112453359704,0.0249591603245
Ornithine,131.0800,STB5,YHR178W,0.0,0.0,-0.777142424913,0.000147872552354,0.000793497922212
Ornithine,131.0800,STE12,YHR084W,0.0,0.0,-0.73529239128,0.000507062042224,0.00202084580332
Ornithine,131.0800,RIM101,YHL027W,0.0,0.0,-0.47416397937,0.0468100633163,0.0808596631792
L-Glutamine,145.0600,GZF3,YJL110C,0.0,0.0,-0.330154912251,0.180878661892,0.255028403855
Ornithine,131.0800,YHP1,YDR451C,0.0,0.0,-0.567878317517,0.013954004494,0.0296166625996
Ornithine,131.0800,STP1,YDR463W,0.0,0.0,-0.729395963859,0.000592475893854,0.00227410782456
L-Glutamine,145.0600,PHD1,YKL043W,0.0,0.0,0.577031370645,0.0121680974369,0.0266550900725
L-Glutamine,145.0600,RGT1,YKL038W,0.0,0.0,-0.879765724718,1.49616280747e-06,2.59534016185e-05
Ornithine,131.0800,GCN4,YEL009C,0.0,0.0,-0.656578220653,0.0030784910829,0.00904902358687
Ornithine,131.0800,GLN3,YER040W,0.0,0.0,-0.77374761312,0.000164955741542,0.000866017643095
L-Glutamine,145.0600,CBF1,YJR060W,0.0,0.0,0.72242697512,0.000708640964554,0.00262317265523
Ornithine,131.0800,SWI4,YER111C,0.0,0.0,-0.628759608142,0.00518896067718,0.0138372284725
Ornithine,131.0800,YAP3,YHL009C,0.0,0.0,0.61878201295,0.00618518960301,0.0158733047908
L-Glutamine,145.0600,YAP5,YIR018W,0.0,0.0,0.517312263247,0.0279050018428,0.0521338956584
Ornithine,131.0800,SPT2,YER161C,0.0,0.0,-0.621989289039,0.00584936726731,0.0151722305366
Ornithine,131.0800,RPH1,YER169W,0.0,0.0,-0.755450221853,0.000288557052879,0.00131567558139
Ornithine,131.0800,PHO4,YFR034C,0.0,0.0,-0.471472183139,0.0482489741395,0.0829730389927
L-Glutamine,145.0600,RIM101,YHL027W,0.0,0.0,-0.620479091929,0.00600560072754,0.0154672547039
Ornithine,131.0800,HSF1,YGL073W,0.0,0.0,0.778941458089,0.000139443391075,0.000765186849516
Ornithine,131.0800,SUT1,YGL162W,0.0,0.0,-0.758477803123,0.000263928964597,0.00123657816449
O-Phospho-L-serine,184.0000,GLN3,YER040W,0.0,0.0,0.597444059138,0.00883867934955,0.0210050878122
O-Phospho-L-serine,184.0000,SPT2,YER161C,0.0,0.0,0.612641968881,0.00687167747288,0.017093102051
N-Acetyl-L-glutamyl 5-phosphate,268.0200,MSN2,YMR037C,0.0,0.0,-0.842700770346,1.13626729396e-05,0.000108842446053
Deoxycytidine,226.0800,ACE2,YLR131C,0.0,0.0,-0.447111385895,0.0628393408621,0.105246258008
Inosine,267.0700,HAP3,YBL021C,0.0,0.0,-0.361433402048,0.140561230852,0.207984910692
Nicotinate,122.0200,RAP1,YNL216W,0.0,0.0,-0.0989242865244,0.696144908387,0.743826066496
Nicotinate,122.0200,DAL82,YNL314W,0.0,0.0,0.0357937339167,0.887868312482,0.910805258084
Nicotinate,122.0200,INO4,YOL108C,0.0,0.0,0.16273001638,0.518821789902,0.586190785901
Deoxycytidine,226.0800,AFT2,YPL202C,0.0,0.0,-0.525549466446,0.0250966022181,0.0480376680493
Nicotinate,122.0200,CIN5,YOR028C,0.0,0.0,0.240063204386,0.337299674084,0.418796184309
Nicotinate,122.0200,AZF1,YOR113W,0.0,0.0,0.214471228891,0.392767492995,0.470545367362
Deoxycytidine,226.0800,INO4,YOL108C,0.0,0.0,-0.613981656357,0.00671687383065,0.0167653170813
Deoxycytidine,226.0800,RAP1,YNL216W,0.0,0.0,0.717090867135,0.000809942690783,0.00292452941154
Deoxycytidine,226.0800,FKH2,YNL068C,0.0,0.0,0.613231683145,0.00680318299042,0.0169420201267
Nicotinate,122.0200,HAP5,YOR358W,0.0,0.0,0.147657509582,0.558746907918,0.621652188941
Nicotinate,122.0200,MET31,YPL038W,0.0,0.0,-0.0607350565914,0.810796668784,0.848481037195
Deoxycytidine,226.0800,MSN2,YMR037C,0.0,0.0,-0.613981656357,0.00671687383065,0.0167653170813
Deoxycytidine,226.0800,MAC1,YMR021C,0.0,0.0,-0.355121913386,0.148141930794,0.216666375692
Deoxycytidine,226.0800,SOK2,YMR016C,0.0,0.0,-0.613981656357,0.00671687383065,0.0167653170813
Deoxycytidine,226.0800,YOX1,YML027W,0.0,0.0,-0.422812217872,0.0804416185927,0.129274830763
Nicotinate,122.0200,GCR1,YPL075W,0.0,0.0,-0.114710137997,0.650378656537,0.704576877915
Nicotinate,122.0200,FKH2,YNL068C,0.0,0.0,-0.153058031791,0.544288115058,0.610541984225
Inosine,267.0700,TEC1,YBR083W,0.0,0.0,-0.186665260376,0.458296400038,0.530428901792
Nicotinate,122.0200,MOT3,YMR070W,0.0,0.0,0.418658009257,0.0837793203241,0.133655248786
Inosine,267.0700,MET32,YDR253C,0.0,0.0,0.0996706713135,0.693956856957,0.742578038018
Nicotinate,122.0200,SFP1,YLR403W,0.0,0.0,-0.0797690226002,0.753037593093,0.795662362514
Inosine,267.0700,RPH1,YER169W,0.0,0.0,-0.148174031502,0.557356778755,0.620421613048
Inosine,267.0700,SWI4,YER111C,0.0,0.0,-0.0483949927173,0.848766083074,0.878117065577
Inosine,267.0700,GLN3,YER040W,0.0,0.0,-0.174393428051,0.488872062215,0.559003447056
Inosine,267.0700,STP1,YDR463W,0.0,0.0,-0.109450556017,0.665504954652,0.716344416442
Inosine,267.0700,YHP1,YDR451C,0.0,0.0,0.0889428364912,0.725619407,0.770419438448
Inosine,267.0700,SUM1,YDR310C,0.0,0.0,0.0631760815095,0.803330502471,0.842686751872
Nicotinate,122.0200,SOK2,YMR016C,0.0,0.0,0.16273001638,0.518821789902,0.586190785901
Nicotinate,122.0200,MSN2,YMR037C,0.0,0.0,0.16273001638,0.518821789902,0.586190785901
Inosine,267.0700,UME6,YDR207C,0.0,0.0,-0.303317174073,0.221117335834,0.300323545685
Nicotinate,122.0200,STB4,YMR019W,0.0,0.0,0.180482610395,0.473578154182,0.544365625649
Inosine,267.0700,INO2,YDR123C,0.0,0.0,-0.148174031502,0.557356778755,0.620421613048
Nicotinate,122.0200,MAC1,YMR021C,0.0,0.0,0.101612681794,0.688274607373,0.737581816734
Inosine,267.0700,UGA3,YDL170W,0.0,0.0,0.0964923362775,0.703290024866,0.750349823232
Inosine,267.0700,MBP1,YDL056W,0.0,0.0,-0.0563549588751,0.824232358312,0.858215526001
Inosine,267.0700,RPN4,YDL020C,0.0,0.0,-0.350365818391,0.154037367394,0.224278406926
Nicotinate,122.0200,AFT2,YPL202C,0.0,0.0,0.0576999929111,0.8201014207,0.856167066352
gamma-Amino-gamma-cyanobutanoate,127.0500,HAP3,YBL021C,0.0,0.0,-0.782505544877,0.000123939773892,0.00070490746401
Nicotinate,122.0200,HAP1,YLR256W,0.0,0.0,-0.0395096419606,0.87630806014,0.902337012421
Deoxycytidine,226.0800,BAS1,YKR099W,0.0,0.0,0.678921099938,0.00194738535465,0.00616389799211
gamma-Amino-gamma-cyanobutanoate,127.0500,SUM1,YDR310C,0.0,0.0,-0.806624488048,5.25279629766e-05,0.000368878042254
Deoxycytidine,226.0800,SWI5,YDR146C,0.0,0.0,-0.425939123341,0.0779943360457,0.125804748836
Deoxycytidine,226.0800,INO2,YDR123C,0.0,0.0,-0.613981656357,0.00671687383065,0.0167653170813
Deoxycytidine,226.0800,NRG1,YDR043C,0.0,0.0,-0.496247661471,0.036201242073,0.0653287334178
Deoxycytidine,226.0800,MBP1,YDL056W,0.0,0.0,-0.628055020261,0.00525472140291,0.0139614495668
Deoxycytidine,226.0800,THI2,YBR240C,0.0,0.0,-0.361025303351,0.141043087264,0.208556602969
gamma-Amino-gamma-cyanobutanoate,127.0500,GLN3,YER040W,0.0,0.0,-0.882953800388,1.21937671284e-06,2.53353424148e-05
Deoxycytidine,226.0800,TEC1,YBR083W,0.0,0.0,-0.517750138851,0.0277498283244,0.0519328406689
gamma-Amino-gamma-cyanobutanoate,127.0500,SPT2,YER161C,0.0,0.0,-0.760070732751,0.000251698838586,0.00118727918676
gamma-Amino-gamma-cyanobutanoate,127.0500,RPH1,YER169W,0.0,0.0,-0.879848840236,1.48831331816e-06,2.59534016185e-05
gamma-Amino-gamma-cyanobutanoate,127.0500,PHO4,YFR034C,0.0,0.0,-0.701303041462,0.00118292816801,0.00403044480334
O-Acetylcarnitine,202.1100,ARR1,YPR199C,0.0,0.0,0.133924033079,0.596252557933,0.655697677001
O-Acetylcarnitine,202.1100,ROX1,YPR065W,0.0,0.0,0.335764698118,0.173134886638,0.247015052236
O-Acetylcarnitine,202.1100,GAL4,YPL248C,0.0,0.0,-0.201259605808,0.423237759301,0.498840402759
O-Acetylcarnitine,202.1100,AFT2,YPL202C,0.0,0.0,0.0954491315984,0.706362285167,0.752534258929
gamma-Amino-gamma-cyanobutanoate,127.0500,HSF1,YGL073W,0.0,0.0,0.878397231865,1.63062907372e-06,2.71854495954e-05
O-Acetylcarnitine,202.1100,GCR1,YPL075W,0.0,0.0,-0.254226376889,0.308673347072,0.393393426379
Deoxycytidine,226.0800,CAD1,YDR423C,0.0,0.0,-0.0563657584573,0.824199172423,0.858215526001
gamma-Amino-gamma-cyanobutanoate,127.0500,YAP6,YDR259C,0.0,0.0,0.762296056996,0.00023541555681,0.00113749463733
Deoxycytidine,226.0800,GCN4,YEL009C,0.0,0.0,-0.492765153887,0.0377380388938,0.0675572761837
Deoxycytidine,226.0800,FKH1,YIL131C,0.0,0.0,-0.556034268719,0.0165677223908,0.0338484074772
Deoxycytidine,226.0800,ASH1,YKL185W,0.0,0.0,-0.606851884827,0.00757428615135,0.0184829507872
gamma-Amino-gamma-cyanobutanoate,127.0500,TEC1,YBR083W,0.0,0.0,-0.842502248499,1.14703322972e-05,0.000109393911516
Deoxycytidine,226.0800,MSN4,YKL062W,0.0,0.0,-0.66962632549,0.00236673235661,0.00726996268191
Deoxycytidine,226.0800,RGT1,YKL038W,0.0,0.0,-0.638590529135,0.00433914191468,0.0120415323274
gamma-Amino-gamma-cyanobutanoate,127.0500,RPN4,YDL020C,0.0,0.0,-0.724984207677,0.00066398519727,0.00247887806981
Deoxycytidine,226.0800,SIP4,YJL089W,0.0,0.0,0.453022549344,0.059030442654,0.0992474878801
Deoxycytidine,226.0800,ZAP1,YJL056C,0.0,0.0,-0.646024387787,0.0037750364249,0.0106796367254
Deoxycytidine,226.0800,STB5,YHR178W,0.0,0.0,-0.649405838974,0.00353910109918,0.010077440418
Deoxycytidine,226.0800,GLN3,YER040W,0.0,0.0,-0.628473151545,0.00521561505,0.0138913454502
Deoxycytidine,226.0800,STE12,YHR084W,0.0,0.0,-0.593199716135,0.00946209090031,0.0220782121007
Deoxycytidine,226.0800,OPI1,YHL020C,0.0,0.0,-0.635129477794,0.00462428489935,0.0126400978976
gamma-Amino-gamma-cyanobutanoate,127.0500,INO2,YDR123C,0.0,0.0,-0.879848840236,1.48831331816e-06,2.59534016185e-05
gamma-Amino-gamma-cyanobutanoate,127.0500,MET32,YDR253C,0.0,0.0,0.776581500907,0.000150587223268,0.000804113681217
Deoxycytidine,226.0800,PHO4,YFR034C,0.0,0.0,-0.392762223326,0.106899099589,0.165228332273
Deoxycytidine,226.0800,RPH1,YER169W,0.0,0.0,-0.613981656357,0.00671687383065,0.0167653170813
Deoxycytidine,226.0800,SWI4,YER111C,0.0,0.0,-0.532315502506,0.0229590727459,0.044571213224
Inosine,267.0700,PHO4,YFR034C,0.0,0.0,0.100879922258,0.690416787724,0.739514597542
Inosine,267.0700,HSF1,YGL073W,0.0,0.0,0.220641898891,0.378959151559,0.45751618961
O-Acetylcarnitine,202.1100,AZF1,YOR113W,0.0,0.0,0.259284067099,0.298814009953,0.382762344714
N-Acetyl-L-glutamyl 5-phosphate,268.0200,TEC1,YBR083W,0.0,0.0,-0.788304329966,0.000101836429732,0.000611018578392
N-Acetyl-L-glutamyl 5-phosphate,268.0200,PHO4,YFR034C,0.0,0.0,-0.61429692411,0.00668085750717,0.0167653170813
N-Acetyl-L-glutamyl 5-phosphate,268.0200,RPH1,YER169W,0.0,0.0,-0.842700770346,1.13626729396e-05,0.000108842446053
N-Acetyl-L-glutamyl 5-phosphate,268.0200,SWI4,YER111C,0.0,0.0,-0.744213372735,0.000397579051553,0.00168604397785
N-Acetyl-L-glutamyl 5-phosphate,268.0200,GLN3,YER040W,0.0,0.0,-0.85019517871,7.88271460797e-06,8.43914152147e-05
N-Acetyl-L-glutamyl 5-phosphate,268.0200,GCN4,YEL009C,0.0,0.0,-0.735297905944,0.000506987279616,0.00202084580332
N-Acetyl-L-glutamyl 5-phosphate,268.0200,STP1,YDR463W,0.0,0.0,-0.821203966371,2.94681523237e-05,0.000229851588125
N-Acetyl-L-glutamyl 5-phosphate,268.0200,YHP1,YDR451C,0.0,0.0,-0.721153725164,0.000731794100156,0.00267711610509
N-Acetyl-L-glutamyl 5-phosphate,268.0200,CAD1,YDR423C,0.0,0.0,-0.364519838498,0.136953910875,0.203871399256
N-Acetyl-L-glutamyl 5-phosphate,268.0200,SUM1,YDR310C,0.0,0.0,-0.723821540339,0.000683987355333,0.00254052446267
N-Acetyl-L-glutamyl 5-phosphate,268.0200,YAP6,YDR259C,0.0,0.0,0.777372857659,0.000146769399197,0.000789518147404
N-Acetyl-L-glutamyl 5-phosphate,268.0200,MET32,YDR253C,0.0,0.0,0.750724619216,0.000330852703902,0.00147121813235
N-Acetyl-L-glutamyl 5-phosphate,268.0200,SWI5,YDR146C,0.0,0.0,-0.650319229706,0.00347748666644,0.00994087811454
N-Acetyl-L-glutamyl 5-phosphate,268.0200,INO2,YDR123C,0.0,0.0,-0.842700770346,1.13626729396e-05,0.000108842446053
N-Acetyl-L-glutamyl 5-phosphate,268.0200,PHO2,YDL106C,0.0,0.0,-0.734751188803,0.000514444248167,0.00204279298804
N-Acetyl-L-glutamyl 5-phosphate,268.0200,MBP1,YDL056W,0.0,0.0,-0.847326692152,9.08749415448e-06,9.40620248028e-05
Nicotinate,122.0200,HSF1,YGL073W,0.0,0.0,-0.00108330346924,0.996596172492,0.997052698453
N-Acetyl-L-glutamyl 5-phosphate,268.0200,THI2,YBR240C,0.0,0.0,-0.520857723108,0.0266677476766,0.0503317605636
Nicotinate,122.0200,RPH1,YER169W,0.0,0.0,0.16273001638,0.518821789902,0.586190785901
