coef,coef_binary,feature,ion,random,type,zscore,zscore_abs
-0.009999039,Negative,YIL035C,606.07,Yes,Kinase/Phosphatase,0.253170418,0.253170418
-0.009999039,Negative,YIL035C,606.07,Yes,Kinase/Phosphatase,-0.204672878,0.204672878
-0.009999039,Negative,YIL035C,606.07,Yes,Kinase/Phosphatase,0.164148891,0.164148891
-0.009999039,Negative,YIL035C,606.07,Yes,Kinase/Phosphatase,0.45669895,0.45669895
-0.009999039,Negative,YIL035C,606.07,Yes,Kinase/Phosphatase,0.032326286,0.032326286
-0.008145928,Negative,YFL033C,606.07,No,Kinase/Phosphatase,-0.09518937,0.09518937
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.982264522,0.982264522
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.221912689,0.221912689
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.072993753,0.072993753
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.447989412,0.447989412
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.042669842,0.042669842
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.017566009,0.017566009
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.039180409,0.039180409
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.292688348,0.292688348
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.73721035,0.73721035
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.144269369,0.144269369
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.204678287,0.204678287
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.041601989,0.041601989
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,1.714374249,1.714374249
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.179990926,0.179990926
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.012185094,0.012185094
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.096538626,0.096538626
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.163948053,0.163948053
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.397910484,0.397910484
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.344389125,0.344389125
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.128740596,0.128740596
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.05179641,0.05179641
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.326226033,0.326226033
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.041928662,0.041928662
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.091318401,0.091318401
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.130942792,0.130942792
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.11641553,0.11641553
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.337863246,0.337863246
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.362932969,0.362932969
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.284524872,0.284524872
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.041903515,0.041903515
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.199498476,0.199498476
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.057606425,0.057606425
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.028842528,0.028842528
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.604042863,0.604042863
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.139478104,0.139478104
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.045599173,0.045599173
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.355831196,0.355831196
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.502938625,0.502938625
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.126494211,0.126494211
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.129866345,0.129866345
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.725116392,0.725116392
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.196556123,0.196556123
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.090745778,0.090745778
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.020335122,0.020335122
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.135698127,0.135698127
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.285663692,0.285663692
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.489966156,0.489966156
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.013276874,0.013276874
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.24878968,0.24878968
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.077881187,0.077881187
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.091653087,0.091653087
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.001827226,0.001827226
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.023557263,0.023557263
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.054630257,0.054630257
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.363203862,0.363203862
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.018708522,0.018708522
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.034072728,0.034072728
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.053854979,0.053854979
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.224585625,0.224585625
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.121159376,0.121159376
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.002787133,0.002787133
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.035745677,0.035745677
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.120071975,0.120071975
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.474900056,0.474900056
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.171618719,0.171618719
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.151431907,0.151431907
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.028771352,0.028771352
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.102993217,0.102993217
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.208632309,0.208632309
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.081501635,0.081501635
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.109120208,0.109120208
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.069847195,0.069847195
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.154541973,0.154541973
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.001450958,0.001450958
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.067759139,0.067759139
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.018427649,0.018427649
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.207038811,0.207038811
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.205182274,0.205182274
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-1.006269426,1.006269426
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.022751935,0.022751935
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.437655532,0.437655532
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.755730099,0.755730099
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.272202829,0.272202829
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.002106799,0.002106799
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.14946611,0.14946611
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.039348759,0.039348759
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.181152837,0.181152837
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.504589429,0.504589429
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.355443589,0.355443589
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.105102587,0.105102587
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.004927907,0.004927907
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.162758983,0.162758983
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.155948624,0.155948624
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.05810764,0.05810764
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.154395515,0.154395515
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.713090627,0.713090627
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.342392594,0.342392594
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,-0.231863235,0.231863235
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,1.270341319,1.270341319
-0.008145928,Negative,YFL033C,606.07,Yes,Kinase/Phosphatase,0.244492203,0.244492203
-0.007646559,Negative,YBL088C,127.05,No,Kinase/Phosphatase,-0.075158931,0.075158931
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.038181917,0.038181917
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.002849684,0.002849684
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.236073373,0.236073373
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.099855714,0.099855714
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.276019244,0.276019244
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.23329676,0.23329676
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.037103925,0.037103925
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.432346375,0.432346375
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.181943756,0.181943756
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.111151821,0.111151821
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.064408299,0.064408299
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.035483058,0.035483058
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.131800808,0.131800808
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.448396255,0.448396255
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.041472928,0.041472928
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.081545524,0.081545524
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.148077851,0.148077851
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.047948583,0.047948583
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.055740001,0.055740001
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.145939039,0.145939039
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.131215135,0.131215135
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.039815648,0.039815648
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-1.047092295,1.047092295
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.060377634,0.060377634
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.051102015,0.051102015
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.377900129,0.377900129
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.24628921,0.24628921
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.24101025,0.24101025
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.348528261,0.348528261
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.031461115,0.031461115
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.184127444,0.184127444
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.926859581,0.926859581
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.193526763,0.193526763
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.074962612,0.074962612
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.861247247,0.861247247
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.459749221,0.459749221
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.371237619,0.371237619
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.012131046,0.012131046
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.151152407,0.151152407
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.025542685,0.025542685
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.032127297,0.032127297
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.013669989,0.013669989
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.035401137,0.035401137
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.140134429,0.140134429
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,1.014485019,1.014485019
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.022100587,0.022100587
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.059672111,0.059672111
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.030704675,0.030704675
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.268953164,0.268953164
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.257141643,0.257141643
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.22366148,0.22366148
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.026420837,0.026420837
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.123081689,0.123081689
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.051064426,0.051064426
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.069632273,0.069632273
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.417783048,0.417783048
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.133251698,0.133251698
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.000526041,0.000526041
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.076405736,0.076405736
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.003959338,0.003959338
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.041130039,0.041130039
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.083733402,0.083733402
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.312987369,0.312987369
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.138427751,0.138427751
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.455437573,0.455437573
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.072042686,0.072042686
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.059694794,0.059694794
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.127194496,0.127194496
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.086405294,0.086405294
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.03908855,0.03908855
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.243346911,0.243346911
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.099127378,0.099127378
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.0032214,0.0032214
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.883621148,0.883621148
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.024433439,0.024433439
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.158492564,0.158492564
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.018021366,0.018021366
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.096336476,0.096336476
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.232234885,0.232234885
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.052549491,0.052549491
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.077996123,0.077996123
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.000443889,0.000443889
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.816265496,0.816265496
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.478458837,0.478458837
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.413661817,0.413661817
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.149683244,0.149683244
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.035856724,0.035856724
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.024982831,0.024982831
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.146024147,0.146024147
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.163404025,0.163404025
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.115797444,0.115797444
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.155169129,0.155169129
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.413494695,0.413494695
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.071866843,0.071866843
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.277384685,0.277384685
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.224238097,0.224238097
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.004844207,0.004844207
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,-0.086463516,0.086463516
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.016680038,0.016680038
-0.007646559,Negative,YBL088C,127.05,Yes,Kinase/Phosphatase,0.967419312,0.967419312
-0.007515391,Negative,YBL088C,147.03,No,Kinase/Phosphatase,-0.233536863,0.233536863
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,3.931624565,3.931624565
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.051151159,0.051151159
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.218630918,0.218630918
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.009528993,0.009528993
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.083748386,0.083748386
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.522772703,0.522772703
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.094070428,0.094070428
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.00712896,0.00712896
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.54151633,0.54151633
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.087962972,0.087962972
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.020875319,0.020875319
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.20257183,0.20257183
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.275288939,0.275288939
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.144269493,0.144269493
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.206914668,0.206914668
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.056045933,0.056045933
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.183491628,0.183491628
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,1.227513413,1.227513413
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.030474535,0.030474535
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.023385066,0.023385066
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.052102659,0.052102659
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.047775997,0.047775997
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.030991295,0.030991295
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.095842121,0.095842121
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.008920915,0.008920915
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.059448406,0.059448406
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.040039043,0.040039043
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.036923137,0.036923137
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.876840106,0.876840106
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.048579517,0.048579517
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.724695964,0.724695964
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.171645885,0.171645885
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.050322309,0.050322309
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.126136918,0.126136918
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.169173851,0.169173851
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.017387812,0.017387812
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.010594014,0.010594014
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.102817937,0.102817937
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.232176804,0.232176804
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,1.022973472,1.022973472
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.03726228,0.03726228
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.010772215,0.010772215
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.423775829,0.423775829
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.036836114,0.036836114
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.36527082,0.36527082
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.011719824,0.011719824
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.215197427,0.215197427
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.018255703,0.018255703
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.01375241,0.01375241
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.070684636,0.070684636
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.005711892,0.005711892
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.031859544,0.031859544
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.125813962,0.125813962
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.044565039,0.044565039
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.085210917,0.085210917
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.0167142,0.0167142
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.049517605,0.049517605
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.046066009,0.046066009
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.008874085,0.008874085
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.385727733,0.385727733
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.662928705,0.662928705
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.056246947,0.056246947
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.578456503,0.578456503
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.058097647,0.058097647
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.046201145,0.046201145
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.007630732,0.007630732
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.004150966,0.004150966
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-1.485356461,1.485356461
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.010764603,0.010764603
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.267033287,0.267033287
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,0.190849114,0.190849114
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.012055079,0.012055079
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.001958384,0.001958384
-0.007515391,Negative,YBL088C,147.03,Yes,Kinase/Phosphatase,-0.015204948,0.015204948
