,-0.5min,-1.5min,-10min,-1min,-2.5min,-2min,-3.5min,-3min,-4.5min,-4min,0.1min,0.5min,1.5min,10min,15min,1min,2.5min,20min,2min,30min,3min,45min,4min,5min,60min,7min,80min,-10min,0.1min,0.25min,0.5min,0.75min,10min,120min,15min,1min,20min,2min,30min,3min,45min,4min,5min,60min,7min,90min,-10min,0.1min,0.25min,0.5min,0.75min,10min,120min,15min,1min,20min,2min,30min,3min,45min,4min,5min,60min,7min,90min
151.0300,0.378611800597,0.0372532777638,0.707030985305,0.210001766353,0.174236368199,0.137145034264,,0.16004614436,0.0370900156662,0.297586702628,0.114514031295,0.167388527315,0.725307671997,0.0949402738879,0.172892971825,0.0950525776754,0.532408489765,0.111288779551,0.169792717977,0.29464947807,0.079511129105,0.720303225893,0.496042835218,0.439111770321,0.0260349036317,0.24703334445,,0.291643459646,0.138330836094,0.253530020615,0.246416272196,0.251579276407,0.226110113986,0.437441054937,0.213617170653,0.113708518028,0.160189034027,0.187088360841,0.249704202841,0.338063349698,0.17703395224,0.271589568413,0.238930867895,0.104945272118,0.445007230803,0.222748554138,0.319586874246,0.633709163695,0.256691500058,0.196133751123,0.267355765134,0.63586582661,0.291513787454,0.237260463151,0.356457184691,0.288028895106,0.0508869034795,0.404074354519,0.643410709816,0.549673024364,0.369536609685,0.175465248281,0.166383068065,0.115773616377,0.302471444081
152.0300,0.233328099921,0.144572753541,0.127890947314,0.276516560761,0.118076353256,0.232784562829,,0.0558204414032,0.274956435624,0.430199407165,0.068287377944,0.146168478105,0.161481207562,0.0436102595123,0.0489468107792,0.145660790252,0.245486933552,0.183225570858,0.243152770633,0.0628132980035,0.192842922557,0.0141045155465,0.167157428551,0.129570033484,0.342401166922,0.0985579878241,,0.249353863307,0.0236541478337,0.19658277094,0.314970928139,0.249910369705,0.174977564923,0.277764677866,0.243996863245,0.277287791383,0.133268968266,0.188763343364,0.330431387601,0.19725805571,0.178171826322,0.162987689182,0.245074222752,0.183100186019,0.228925105924,0.0421933224064,0.174419794298,0.118060059642,0.174825430093,0.120570519702,0.290011554736,0.0663321924569,0.138688825376,0.123541767562,0.486159338298,0.283184540524,0.21694941928,0.0799498512169,0.609277929347,0.379600957513,0.146618935038,0.0933094861355,0.212614352311,0.0978162570858,0.239016332459
154.0600,0.457331500852,0.162379280669,0.265011322334,0.387000721505,0.449711673474,0.352705907228,,0.228924737456,0.0991897094443,0.0214072378894,0.156968535033,0.337002411568,0.184375839205,0.357469896867,0.0698008607221,0.385613256189,0.409806338819,0.00377057278564,0.336491079285,0.0305483744289,0.197982424973,0.338318822484,0.421414178599,0.214053121231,0.0810207734955,0.22630289076,,0.73306646375,0.540975238478,0.897362299129,0.496104707821,0.617293947438,0.618360873502,0.217438274996,0.162969769286,0.751628271286,0.240879435249,0.52991928261,0.338248658596,0.646289567563,0.228306761306,0.613587845721,0.565703056092,0.371053358052,0.421814507366,0.334980116065,0.219193225859,0.138933912991,0.272235842533,0.0879643497926,0.199113927004,0.613995344667,0.133095099622,0.12557804162,0.321140771455,0.123670282042,0.316006481817,0.123581029715,0.238713970674,0.28170280779,0.155368111425,0.19317717065,0.110868311963,0.242066798822,0.232039406344
156.0300,0.194823698953,0.116814326987,0.226800444541,0.238617360751,0.0790115856686,0.20792156764,,0.0569863545898,0.26194392742,0.425246778905,0.431881602787,0.126466856704,0.287774495107,0.162181276941,0.0179672606235,0.128591357482,0.214251159756,0.196753147855,0.303170923945,0.297124203252,0.183817233816,0.122106221619,0.0453764837369,0.0501864240132,0.255003709728,0.0318108835427,,0.354507161033,0.243398284845,0.248335490882,0.46742384322,0.582634803875,0.765749998548,0.478849535953,0.409768420333,0.593584611266,0.35758214718,0.425640245321,0.476065297488,0.210506715068,0.428245997842,0.777094047321,0.349749631808,0.532175053237,0.17206953015,0.489718464151,0.165529028211,0.103601820413,0.0545297249535,0.165152237727,0.160014593558,0.0516465756797,0.173098110363,0.264688690471,0.232298136376,0.121412888925,0.100852381014,0.070542548765,0.242568542515,0.0488484397227,0.12851810553,0.000139710439399,0.122749352293,0.183440996526,0.100599623598
157.0500,0.0372679521925,0.130265848876,0.0850351457303,0.0400112685476,0.20729996013,0.0730237327344,,0.0889571119956,0.106761160009,0.0399054031572,0.117922145482,0.0620618703399,0.170274605751,0.272146105219,0.0789194280196,0.142054601533,0.155043729087,0.100770310958,0.0506342711406,0.0852200508878,0.155262132891,0.0313910420859,0.0547898669112,0.232547113465,0.110538744176,0.0211263437443,,0.0936306616288,0.150287886802,0.0267794452609,0.132836949703,0.228750028811,0.186930175105,0.178824562539,0.122730811183,0.0589467260105,0.0979512503479,0.0770049453023,0.065411085206,0.0619382527569,0.111724222789,0.155435314985,0.122198524351,0.170200718648,0.0777213055263,0.124282644205,0.0732364034251,0.144102362859,0.0953246970019,0.0787682694965,0.0449343020784,0.112332801617,0.296902361098,0.0371511587536,0.113568464121,0.100583808074,0.184904810419,0.141645360797,0.0999336245541,0.0781655902671,0.124561937556,0.122573679975,0.0608981990988,0.0399039367596,0.0420899048936
158.0600,0.301305192921,0.22815749424,0.226041388185,0.107862791966,0.130626195939,0.0910449334224,,0.0576116565098,0.128001083535,0.294196260166,0.167172791907,0.127066007586,0.363250209385,0.131195839835,0.0331320824995,0.0952286034884,0.258103067465,0.232664698532,0.218402969818,0.130052658052,0.136897441962,0.166097686837,0.306472325813,0.195535747187,0.189181130083,0.157358868254,,0.239740297997,0.292577850746,0.101840796851,0.181387737767,0.282254183704,0.147629192746,0.13016494035,0.176806404426,0.279225314813,0.0341495428323,0.157590758254,0.161146558673,0.257048079013,0.0364291807218,0.134824012806,0.237122261575,0.0619611733781,0.177426472726,0.0544995295618,0.0837405155051,0.152074810956,0.208374887354,0.0290660039834,0.0949958495031,0.0781529489599,0.29162669254,0.0957307818609,0.179125144741,0.0590274561216,0.18450699783,0.186230603397,0.101986093834,0.0940526873926,0.1198624453,0.0604225963922,0.0766237067389,0.057881678327,0.0969754451252
159.0300,0.886985424156,0.85325858295,0.489094563188,0.217292711881,0.588046039508,0.0771513791736,,0.206405154929,0.120168553053,1.07339058808,0.393910611034,0.136910467532,0.621781175278,0.211849215985,0.311678437046,0.33734707074,0.361761714819,0.209806084712,0.829873610223,0.465221723561,0.362311158027,0.329905784914,0.436386665443,0.0873203046498,0.975203277871,0.566004287252,,0.319574208801,1.01257630379,0.399386027362,0.331614530463,0.258520145192,0.593784735737,0.2721232111,0.24208781465,0.209098748145,0.262334034645,0.453789900344,0.600863075425,0.387685476285,0.067202533336,0.0934783635255,0.212327660118,0.218120364114,0.0693051167295,0.101058924541,0.287008273893,0.221150534679,0.444641486644,0.0693506294728,0.689837660012,0.121550782286,0.193550196499,0.247847761807,0.254431382948,0.17809238651,0.241144640942,0.160549173196,1.11429671881,0.045968175337,0.134354521657,0.10950349619,0.125950427266,0.0957283677493,0.354911716559
160.1000,0.307602576213,0.0453751501506,0.603129949202,0.172740106236,0.655752947218,0.153168030702,,0.314959998733,0.00677320908867,0.0964525060501,0.0774086091628,0.213060219256,0.510999947824,0.324613572562,0.194597963865,0.216798559369,0.512476312207,0.051200078213,0.477485744995,0.0356025425466,0.15364104778,0.567786726062,0.611479879314,0.435689541971,0.208984177649,0.162008210381,,0.334178772521,0.301657127315,0.361577138011,0.269182052149,0.299026755092,0.267557663148,0.115822741465,0.281179791445,0.331634732867,0.145763189999,0.379886341872,0.839505355883,0.00366750223011,0.284518857901,0.156596960674,0.265447025133,0.424244747514,0.176088265635,0.10561285022,0.291529989109,0.31215473283,0.126328911658,0.104256684187,0.238731788231,0.0602653547264,0.353766481454,0.100215152135,0.495022371244,0.337091702508,0.163262732532,0.265211733602,0.704900672923,0.669063134821,0.407162418345,0.632132645283,0.115294971923,0.11771381549,0.225027523633
161.0100,0.315209100286,0.0992936825132,0.707820378162,0.0743899419647,0.19092135373,0.425494364849,,0.318953482207,0.475869725861,0.172756790422,0.360830198971,0.190624918421,0.533935089834,0.33210928807,0.464259013342,0.409027474714,0.485320089747,0.0926188096092,0.0474011679296,0.149542630846,0.126728417255,0.289303420801,0.302249153839,0.0617211583382,0.081137230275,0.0881200474454,,0.245593720194,0.0995209412386,0.258918752718,0.202158719348,0.0808702993987,0.156885691031,0.164416763263,0.140379706291,0.263463040065,0.381294313915,0.237613946529,0.0525629145058,0.196762141821,0.0841381128347,0.124334019535,0.144685087641,0.685184887789,0.242096949377,0.133497669956,0.247903121401,0.396382470181,0.0292799673284,0.106251436804,0.159514892613,0.129494387892,0.710885300478,0.168924461412,0.190100535026,0.167015822396,0.0789176276817,0.0240647610872,0.0112250658771,0.0885709292368,0.42729519356,0.0901109718121,0.19494070468,0.0346560555003,0.152592442874
163.0400,0.262235044667,0.204456070472,0.178049843381,0.0686962039419,0.17606498853,0.0565254067718,,0.0559365114672,0.172559607518,0.184553458165,0.170334234852,0.0432186471369,0.259970127231,0.167819017137,0.123746168969,0.056653930218,0.155844192324,0.122886933436,0.183204183154,0.0126447208766,0.101778450316,0.126551449878,0.199065505386,0.12808068269,0.257332619657,0.19222622666,,0.282173991821,0.325485597379,0.11025035708,0.283525956426,0.352891150023,0.0916562494458,0.270783955083,0.258620093936,0.218578658993,0.0495606339058,0.198749547987,0.381324911782,0.250043555413,0.113460768047,0.223266363533,0.342006320486,0.0541180522627,0.0861293796333,0.15847862739,0.118922262219,0.189376768576,0.13026373489,0.0224705003594,0.0791155116798,0.120395420632,0.210538210081,0.0623867231623,0.185709034271,0.088232030824,0.133427322219,0.202571872887,0.120146314726,0.088638116507,0.0700957730051,0.181796753024,0.083212123264,0.0740231284519,0.148665859635
164.0700,0.546829317112,0.0711670256581,0.465897203942,0.426519096365,0.345968516373,0.205817944989,,0.340301370796,0.517165594712,0.165594747325,0.236789528187,0.128148452442,0.543650106795,0.409501100135,0.00721894259781,0.197991172359,0.686904724487,0.066851394967,0.284922262459,0.18039125737,0.231435304196,0.607771507165,0.608265950428,0.391380892757,0.203382392149,0.368608494256,,0.273639727217,0.154368270051,0.403109864404,0.243138294299,0.206868109232,0.216287818327,0.0284058797933,0.307784299666,0.274806535283,0.143158127741,0.162533760181,0.100178299469,0.310254318584,0.104747537034,0.109606085148,0.115580719823,0.205620486197,0.233755980101,0.19075433443,0.189930162602,0.432827913061,0.136124719929,0.0812150842992,0.108259679094,0.378869894033,0.389154508631,0.151965505632,0.16535223341,0.117545489317,0.132115876612,0.186841150216,0.418348131899,0.209809050348,0.288891088322,0.218548779681,0.145221871447,0.122327480214,0.19174527372
166.9800,0.142032997961,0.060673321914,0.130148807609,0.161373310299,0.285205932953,0.0783225021479,,0.103728194119,0.315890724907,0.0485317311944,0.134140903806,0.171277803958,0.0939461779145,0.270282007033,0.132031454688,0.158072902564,0.153249257957,0.0795781714701,0.143646585104,0.0894522620573,0.0362961535925,0.267716855669,0.0701566316724,0.225738368418,0.14691521013,0.0336644306808,,0.152090457202,0.404187425046,0.0387726486003,0.0936012799298,0.311961968107,0.239522651745,0.231625079024,0.23028749932,0.115357575667,0.0842494772023,0.0361292939892,0.00440709015274,0.0259474641138,0.254342927491,0.20635359583,0.0705972060709,0.219753671441,0.0989493147227,0.252989937079,0.152188065058,0.0441076341812,0.0416628062742,0.109391217549,0.0608389495164,0.128242932473,0.114716653844,0.0434499152095,0.0418723289591,0.0521766716315,0.10097142264,0.138649891837,0.056344116508,0.116025237848,0.121226532029,0.051257733745,0.155111618795,0.164252067829,0.065606041396
168.0700,0.227040288593,0.226436171512,0.204507112363,0.168956625987,0.27270083315,0.209221929876,,0.0889151579163,0.32592268225,0.386366594058,0.238718051976,0.223198381966,0.167806746602,0.0647829202835,0.0614137422077,0.14412893559,0.327876720929,0.0622196945547,0.271868525529,0.213687928899,0.164252742382,0.125565060599,0.0271791681847,0.167271021206,0.387376385889,0.1110064044,,0.240168488702,0.276806619443,0.0858222156035,0.18986435596,0.33729253165,0.238189287357,0.270711551258,0.159221906347,0.221533145107,0.118143000434,0.218382503266,0.350139664251,0.2262342287,0.204465972274,0.331627347922,0.284818666336,0.233644488059,0.22043258062,0.154814047899,0.14430548658,0.212580553892,0.0448367976612,0.0297564642162,0.158644768659,0.0574422576057,0.0926347221552,0.0869439825803,0.185633320701,0.196928920843,0.279169859384,0.160264298405,0.110152664002,0.0776969533353,0.0981715459949,0.0183381092745,0.101753233234,0.147447826433,0.127566631767
171.0100,0.559374876935,0.130765948197,0.226231245517,0.406532787371,0.652926244752,0.231199578496,,0.0540070073123,0.427163166317,0.285647234295,0.264329838822,0.284452612005,0.190651165481,0.271014380645,0.0114924661754,0.293122226486,0.566638605279,0.391492032684,0.551539311235,0.0494467859844,0.357871891516,0.497781674824,0.389813910802,0.266842414225,0.232914988987,0.335466787154,,0.293347518044,0.196224220318,0.263580888035,0.202494172782,0.290854524505,0.0906081565339,0.287355844258,0.157032572672,0.229186080573,0.225183141589,0.105705755902,0.14293230037,0.129941762953,0.161578540337,0.302370731299,0.190038319593,0.144910839449,0.224277589876,0.146087040842,0.21592292231,0.0709200347169,0.0703388340812,0.0996371376825,0.0783900027967,0.181539960853,0.229444438134,0.186451156985,0.162013395656,0.152983390421,0.174620188951,0.0772357688256,0.0783238173301,0.200142341807,0.0620203387628,0.166746131684,0.0835729764814,0.0947541887719,0.00729913870665
171.1400,0.0846352966127,0.28972868092,0.219897502916,0.20633051823,0.215218234898,0.23497781459,,0.136082073276,0.218606438397,2.14358997042e-05,0.310459212588,0.0482443020031,0.161594874641,0.292530966984,0.176643481288,0.169931988784,0.00805084632327,0.135122317943,0.0218064135912,0.0930068001615,0.0299682613687,0.0440844531252,0.218622151366,0.0800326337337,0.00659599408243,0.178576452977,,0.308951380374,0.520266809713,0.427228556714,0.404759473374,0.322052523148,0.50240245719,0.383603920276,0.355875932308,0.52450928439,0.36648966739,0.239811262007,0.55669739917,0.538422962765,0.194765501674,0.318575189059,0.27058947286,0.487514641359,0.267990340885,0.374442877213,0.233869879104,0.566089268131,0.168993055158,0.408650143041,0.245723690977,0.187772588322,0.192068328177,0.28649219267,0.544863415782,0.0906749035012,0.0646000264363,0.304109514582,0.0499945396105,0.52472672491,0.158711299363,0.429050123428,0.148762840652,0.32718250774,0.305606217596
172.0600,0.189151725378,0.215002609261,0.302393857152,0.27808089736,0.436746483282,0.393904489744,,0.0877369122744,0.419751500423,0.376707064336,0.27667258949,0.246206232592,0.452696886478,0.272736996058,0.0252008297893,0.272396773829,0.485598478706,0.102569622079,0.229557388046,0.11500435046,0.162210361207,0.158714013466,0.0343261372338,0.138870710123,0.180239991572,0.130973079001,,0.271565384087,0.21110456538,0.191058170456,0.293755119802,0.405768473948,0.337661871201,0.285826905665,0.262800585404,0.264690344659,0.199190053422,0.284216501854,0.281157630822,0.147246913729,0.275120105833,0.370951474596,0.314900691013,0.350467549006,0.279150304853,0.280799294471,0.224170883868,0.0970529732389,0.240216810253,0.125346584554,0.167818940247,0.0455574777478,0.190053151058,0.113491045688,0.393199967633,0.229111964819,0.237955878394,0.102373576956,0.362723600913,0.203157827706,0.163059404228,0.101879014502,0.231070141272,0.175450566633,0.244781493906
173.0900,0.296069614402,0.205747163135,0.184502008769,0.188223183684,0.302614908434,0.0692266003171,,0.211378718534,0.149946840808,0.104498487799,0.253553153599,0.0887576017854,0.467184172263,0.725286852491,0.0166501370914,0.234786533369,0.0150085294211,0.0086626634864,0.0730872697159,0.166533948164,0.341888593297,0.431176325678,0.272373193843,0.261307904102,0.16364877751,0.401248720521,,0.409802170822,0.372608232725,0.523248529518,0.222925423396,0.265695823433,0.25582445462,0.216755425211,0.125843654652,0.420776817067,0.285586963167,0.273341145628,0.308009553763,0.37035409281,0.184565174886,0.401484713196,0.315552254352,0.176985038279,0.210879782042,0.01980003152,0.240034998542,0.210501453065,0.229382818158,0.108566865485,0.190584049593,0.134095356203,0.298680323451,0.112900216336,0.250238403727,0.197002755446,0.223150774136,0.167961266217,0.0318921937097,0.186935656079,0.204356132271,0.13060320008,0.0977458140104,0.216562569585,0.194365324709
173.1000,0.866937910346,0.658970549264,0.478705899501,0.714694321225,0.890870982849,0.667524783085,,0.625145170111,0.326651712988,0.29030208537,0.541555575694,0.585072539054,0.516200265664,0.567286930358,0.0318971068739,0.592783914676,0.960179627775,0.0840906975071,0.721136223955,0.0760602204227,0.561470320715,0.526987690407,0.730024610924,0.613845457164,0.346247335509,0.642184965343,,0.983167674017,0.737655408354,1.07553154689,0.783396215163,0.813944675767,1.09421920746,0.272381410883,0.732392045231,0.997973963054,0.866254188293,0.826964345381,0.993441967461,0.813555173938,0.650113488746,0.903052406981,0.788592675917,0.601994436031,0.801026096596,0.549938653242,0.211203105696,0.154845442946,0.281041543084,0.145700041574,0.110557987283,1.02881590373,0.20831449038,0.0463317245385,0.305927698299,0.0882262981503,0.216651765739,0.0232411521062,0.278324134718,0.198660584117,0.0898096726385,0.155811848485,0.0545258835027,0.137435421059,0.0986689685353
174.0600,0.292178623236,0.292380242652,0.197523885375,0.120526378321,0.128771716393,0.11075270811,,0.146606149855,0.0285862644715,0.508013475239,0.20232028041,0.154526050968,0.237505379115,0.16377571442,0.0397715681381,0.12268371664,0.0830618542547,0.295591548582,0.357686185986,0.303558342566,0.217031278456,0.121529055857,0.273002003619,0.0504856631827,0.417883540268,0.197641614701,,0.273670998892,0.272952131398,0.0731025783326,0.287246997741,0.315848072555,0.117083718434,0.26033334446,0.245836859471,0.174907753046,0.0866705935853,0.202360825484,0.37279768698,0.295596921339,0.147988472937,0.228138419618,0.294751147512,0.0719044025007,0.208648001314,0.12123953352,0.0818290771384,0.20344743797,0.194595222711,0.0904560629009,0.149008731678,0.111845679818,0.123840693582,0.208373053705,0.122025262265,0.280289179736,0.299930032293,0.0992203017707,0.126801380195,0.125488437157,0.114570379189,0.146195158067,0.160055732523,0.0454081745584,0.237486046526
174.0900,0.627781169344,0.297363965971,0.225024134575,0.330714449592,0.633243536657,0.241379131648,,0.188845635064,0.519928582678,0.379011449192,0.307345497662,0.149584247382,0.293271071285,0.575073135012,0.0898952444297,0.0478160219459,0.330410730738,0.0578213923559,0.322708625174,0.427581342902,0.339594006836,0.779738839841,0.369997388768,0.191107716047,0.561872152978,0.401471223064,,0.50230944462,0.384852669586,0.595594477867,0.266117041298,0.383407529309,0.637659506684,0.23445453998,0.437817215272,0.609300101192,0.473657769676,0.326504183918,0.321501246803,0.626398335072,0.214901220376,0.520154147547,0.536447124875,0.390550308597,0.60473851982,0.203805460717,0.289846420217,0.0869694122295,0.143420413358,0.0467293252774,0.129754507026,0.375462955458,0.416034955305,0.170271953746,0.216435493311,0.141879933418,0.247241550591,0.116806409626,0.210750189395,0.22870122283,0.0146728973305,0.148288959766,0.0618260048664,0.108940187559,0.165325526386
176.9400,0.16544606492,0.129789595652,0.155838290324,0.105268510241,0.0363906582357,0.0599444329121,,0.0930434811724,0.0807023415012,0.0578400958934,0.108818746086,0.116278620324,0.160055966714,0.0856950171617,0.0176919808293,0.0956187084511,0.245109560491,0.0979281689696,0.0794759159631,0.132494214679,0.0633506953146,0.135276708641,0.19662890582,0.107918332762,0.0205568824948,0.0537281405602,,0.221690610728,0.27364739176,0.168751096709,0.256323643679,0.315432402562,0.282593712646,0.314416415905,0.147554496703,0.208917434432,0.330431123969,0.240770154681,0.252033430338,0.13717473998,0.139931987372,0.32979156483,0.141298960237,0.169678023017,0.31180206673,0.216470341909,0.133671929278,0.0718482054105,0.11990135647,0.131858187285,0.0810161784143,0.0862488598863,0.0932592486086,0.0395370581369,0.104237354703,0.159055761002,0.299011180988,0.202396944205,0.152331373039,0.202395704148,0.177364292392,0.00518622306954,0.0280324162091,0.116273354224,0.0362187900272
179.0300,0.264719030422,0.188941780024,0.199706477271,0.682270959536,0.088572100492,0.0751559140923,,0.034896076098,0.00297029997477,0.386016218723,0.067930041243,0.127252791957,0.2619108814,0.12523938622,0.00829539903933,0.082284697804,0.00666288151985,0.185707523462,0.234628724116,0.0928016269334,0.154004912082,0.144118942959,0.256283006148,0.0690107505025,0.240226780385,0.139284364478,,0.26642252217,0.350170232779,0.0313047532294,0.265907293842,0.377692671902,0.108843606554,0.234349602527,0.195046131992,0.19114930247,0.0719951214795,0.191564903113,0.404888922059,0.278212573221,0.101917108846,0.170439511528,0.33120824247,0.116758940404,0.150529823528,0.106409570478,0.104353641778,0.198134303915,0.070043349834,0.0588808892772,0.0967799957021,0.100513061285,0.186279418821,0.122237950886,0.119963965573,0.103676189581,0.197544456367,0.128381918348,0.124647721222,0.0369059342235,0.0856095327158,0.0495566030961,0.0675382693632,0.0676319748414,0.119954446122
182.9700,0.40807358249,0.37679512152,0.329240052271,0.322320160912,0.381694696423,0.136453986512,,0.274693682472,0.496564549819,0.386869941064,0.451092671003,0.190947960007,0.494723214097,0.394757782069,0.0311975593248,0.24600450366,0.71965283755,0.137708554141,0.227824531675,0.290620470243,0.233588683392,0.724330774611,0.401355644832,0.53343517168,0.3626771161,0.158340799007,,0.375211566611,0.261869161594,0.322792683328,0.19381708756,0.476955098531,0.495887052824,0.41332166128,0.0835929159123,0.457294593409,0.185654063362,0.312696011663,0.588438475163,0.0569546475309,0.213991335724,0.623712724394,0.404598923779,0.594231476104,0.12665908219,0.350721420435,0.264236648271,0.502583913113,0.271151907216,0.0571814986822,0.164961469286,0.0878263977275,0.629104728286,0.184116041822,0.468891825751,0.135206520645,0.35274632848,0.437919690989,0.380606861227,0.509781186366,0.193879700623,0.244721901047,0.22259051327,0.224944164009,9.02089734092e-05
183.0100,0.328546223387,0.0430992404836,0.953936231015,0.143449722281,0.217915117108,0.0842994538752,,0.170763128257,0.0316654290863,0.018280777358,0.109304655808,0.0386839714294,0.740974191922,0.119951891474,0.0695135084479,0.116572385179,0.565342965752,0.125992379549,0.0817055209254,0.331098637309,0.0852374417202,0.444515269774,0.39666671053,0.287125321635,0.0442427852589,0.064940935319,,0.250194385786,0.336837140023,0.123474552729,0.161653924564,0.276937240109,0.267381966959,0.230046725647,0.0664722202542,0.231734460732,0.157149250473,0.230919560807,0.413990494867,0.178935368876,0.11169743605,0.333731601609,0.351327695299,0.173900366088,0.152891787782,0.152365656051,0.180771474442,0.59160361452,0.116358112997,0.0990533975842,0.102453778857,0.0754379111989,0.711138998866,0.099879387684,0.279100897588,0.112331505304,0.0670919489796,0.248465835033,0.55251174425,0.587230181687,0.289089424197,0.286441905311,0.0303038897379,0.148490924762,0.205935212441
184.0000,0.721420001935,0.354314076811,0.280741121349,0.471277849506,0.823896802965,0.373767211962,,0.306779179304,0.743981150527,0.467304580758,0.418059789505,0.266088434346,0.273165593671,0.545807245407,0.103967343276,0.161734172626,0.399174045207,0.0191323348582,0.546185436405,0.481578974596,0.344052240912,0.715914951172,0.361442087329,0.239810812621,0.410833897023,0.468278307034,,0.510529345318,0.448157079991,0.659036839513,0.492987217956,0.272287750336,0.296604354801,0.16794767136,0.0932423635083,0.55842412208,0.124729715106,0.439215376121,0.269990687629,0.410188876687,0.189572240681,0.256293858331,0.326744577042,0.287173250719,0.373857235359,0.15619452246,0.297576867893,0.0735621373665,0.10901678449,0.0923536458711,0.092258486432,0.520485546359,0.295643859565,0.150940715823,0.182128276771,0.170988488666,0.104969973181,0.113631343919,0.258785726237,0.242990441391,0.0512441018293,0.0313258659491,0.0842828248171,0.0467812493599,0.0186674749599
186.1100,0.657154709185,0.0900449962221,0.901534504176,0.313723095487,0.450208443339,0.184891683344,,0.569309932713,0.18797342691,0.101615826104,0.0135450048895,0.237795269411,0.73725125068,0.37352921955,0.036514040472,0.439785257702,0.818569898391,0.122747867621,0.248119241669,0.507558220725,0.183166710309,0.697743230483,0.565035760774,0.446478599611,0.232445565588,0.329367826432,,0.281922992855,0.348584143314,0.298263548882,0.123750726754,0.126953651851,0.110384719209,0.0368481673933,0.112043943187,0.358361110938,0.151062648309,0.250998952797,0.109689097267,0.237771291491,0.138599411495,0.130637446567,0.288983611866,0.160161459334,0.108831562852,0.198329109635,0.420422340091,0.865987252478,0.24615302487,0.383977459451,0.148029253704,0.183727424854,0.951651784599,0.26649707265,0.502182900633,0.108755251783,0.438391891561,0.600201141393,0.752787838051,0.900404221303,0.452220729499,0.427389381924,0.302628780883,0.0699536572252,0.318442611961
187.0200,0.0414262205686,0.197623269406,0.183497884774,0.20970245295,0.0761418065215,0.271216852677,,0.0749747064771,0.18010998782,0.294874682847,0.285670921167,0.270075391285,0.213814982225,0.0862407830263,0.185013960842,0.184318717964,0.11772329509,0.0225600123155,0.155060107584,0.120403989262,0.117176237238,0.299177831591,0.169620693207,0.2310018167,0.0788197781996,0.0651608517653,,0.305012616779,0.0204448538077,0.401411998595,0.331448744965,0.0459568549534,0.277147532239,0.447680282017,0.485519057018,0.273427454895,0.473118353476,0.149818622984,0.295664270229,0.0834775558077,0.0913800456399,0.219982290648,0.219827626182,0.266108011434,0.372437386369,0.1410954561,0.261660140262,0.130653180136,0.183307274448,0.196024985788,0.235596273606,0.148854320473,0.0766664566487,0.199780205042,0.0957656296258,0.24959817085,0.485727758589,0.135013296916,0.0999864268822,0.0829966880592,0.268746295605,0.216634737452,0.195680199091,0.213561858739,0.11935958878
188.0600,0.803479932762,0.370436541133,0.32671200148,0.498815817936,0.826364659235,0.359631522901,,0.292467796014,0.75904805837,0.557429074937,0.429883679013,0.332694700323,0.126081795822,0.693339947031,0.129336707855,0.182788901238,0.461067062475,0.144151618758,0.474524747871,0.0438112628975,0.349615991751,0.287840076558,0.3929103237,0.103867833778,0.0730456888545,0.53927792001,,0.243924644134,0.458992103572,0.150355582236,0.188249148647,0.0727742325718,0.0890881105626,0.278063368146,0.099292062692,0.227472815659,0.130362209698,0.18713344933,0.410037598677,0.162311008756,0.261794386186,0.158699802981,0.216081920419,0.496654414464,0.256662604713,0.221354698217,0.326714812603,0.164192653463,0.11884109267,0.10796747943,0.0932842627653,0.133563063143,0.408388318081,0.154956777002,0.169431371751,0.301648212739,0.326940565497,0.0934358089522,0.280097978415,0.160454083589,0.138230355914,0.120656539526,0.0808767109781,0.102248777321,0.0939498395953
198.0200,0.066485850758,0.0626547470248,0.158468611586,0.282752989223,0.148830889857,0.335870972196,,0.0567180402324,0.212157042093,0.217352922311,0.171649031564,0.220813746835,0.24621877757,0.101806280521,0.0140904594752,0.157636943151,0.364854666894,0.0599505779626,0.148343175225,0.115225319797,0.138502483635,0.0201267287489,0.110474994521,0.0532631971962,0.0133243663682,0.0555878326876,,0.349726343827,0.337294748611,0.277450114704,0.313462909602,0.436565487073,0.332677041261,0.242399923652,0.268053442777,0.392109980126,0.244038126109,0.358207186065,0.371623298585,0.201485281956,0.303948693876,0.431479073084,0.309228762518,0.394316947284,0.33090737456,0.289118630714,0.196132477698,0.0830838847148,0.0906859738433,0.147610341957,0.166658632891,0.0137385604167,0.143990162846,0.0752456701118,0.246356737961,0.190777169859,0.281878164327,0.118757412423,0.192521624071,0.0607410029895,0.0801098695115,0.0902216610951,0.190130141271,0.105749415389,0.173707426139
