ion,feature,coef,coef_abs,biogrid,string,targets,Kinases/Phosphatases,Metabolites
188.0600,YFL029C,-0.0501388416654,0.0501388416654,0,0,0,CAK1,N-Acetyl-L-glutamate
147.0300,YBL088C,-0.0501377342942,0.0501377342942,0,0,0,TEL1,"D-Arabinono-1,4-lactone"
159.0300,YMR001C,-0.0501358012701,0.0501358012701,0,0,0,CDC5,2-Oxoadipate
135.0500,YFL029C,-0.0501130622709,0.0501130622709,0,0,0,CAK1,Phenylacetic acid
131.0800,YJR066W,-0.0501112585162,0.0501112585162,1,1,0,TOR1,Ornithine
237.0300,YFL029C,-0.0501084525991,0.0501084525991,0,0,0,CAK1,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
127.0500,YBR136W,-0.0500991730151,0.0500991730151,0,0,0,MEC1,gamma-Amino-gamma-cyanobutanoate
228.0300,YIL035C,-0.0500975195072,0.0500975195072,0,0,0,CKA1,5-Phospho-beta-D-ribosylamine
129.0200,YPR119W,-0.0500908229136,0.0500908229136,0,0,0,CLB2,Itaconate
367.3600,YJL141C,-0.0500772583311,0.0500772583311,0,0,0,YAK1,tetracosanoate (n-C24:0)
218.0300,YBR160W,-0.050063972252,0.050063972252,0,0,0,CDC28,4-Amino-2-methyl-5-phosphomethylpyrimidine
133.0100,YOR039W,0.050049861843,0.050049861843,0,0,0,CKB2,L-Malate
482.9600,YOR039W,0.0500486536791,0.0500486536791,0,0,0,CKB2,UTP
187.0200,YBR160W,0.0499919339517,0.0499919339517,0,0,0,CDC28,"But-1-ene-1,2,4-tricarboxylate"
159.0300,YBL088C,0.0499846175663,0.0499846175663,0,0,0,TEL1,2-Oxoadipate
283.2600,YJL164C,0.0499605758922,0.0499605758922,0,0,0,TPK1,octadecanoate (n-C18:0)
129.0200,YNL161W,0.0499267829082,0.0499267829082,0,0,0,CBK1,Itaconate
253.0100,YJL164C,0.0499228380343,0.0499228380343,0,0,0,TPK1,Shikimate 5-phosphate
441.3400,YBR136W,0.049891252825,0.049891252825,0,0,0,MEC1,4-Methylzymosterol intermediate 1
482.9600,YOR039W,0.0498903546104,0.0498903546104,0,0,0,CKB2,UTP
441.3400,YFL033C,0.0498833554951,0.0498833554951,0,0,0,RIM15,4-Methylzymosterol intermediate 1
441.3400,YBL088C,0.0498755802043,0.0498755802043,0,0,0,TEL1,4-Methylzymosterol intermediate 1
87.0100,YJL141C,0.049859491494,0.049859491494,0,0,0,YAK1,Pyruvate
482.9600,YOR039W,0.0498479592224,0.0498479592224,0,0,0,CKB2,UTP
306.0500,YOR061W,-0.0498460390088,0.0498460390088,0,0,0,CKA2,dCMP
423.0300,YMR001C,-0.0498386519758,0.0498386519758,0,0,0,CDC5,Thiamine diphosphate
306.0500,YIL035C,-0.049833606771,0.049833606771,0,0,0,CKA1,dCMP
117.0200,YFL033C,-0.0497812998864,0.0497812998864,1,0,0,RIM15,Succinate
131.0800,YOR061W,-0.0497776549881,0.0497776549881,0,0,0,CKA2,Ornithine
131.0800,YJL164C,0.0497386994892,0.0497386994892,0,0,0,TPK1,Ornithine
281.2500,YJR066W,0.0497244050357,0.0497244050357,0,0,0,TOR1,octadecenoate (n-C18:1)
184.0000,YOR061W,-0.0496948329986,0.0496948329986,0,0,0,CKA2,O-Phospho-L-serine
275.0200,YPL256C,0.0496945578952,0.0496945578952,0,0,0,CLN2,6-Phospho-D-gluconate
87.0100,YIL035C,0.0496869706732,0.0496869706732,0,0,0,CKA1,Pyruvate
482.9600,YDL028C,0.0496736781508,0.0496736781508,0,0,0,MPS1,UTP
71.0100,YMR001C,-0.0496563058464,0.0496563058464,0,0,0,CDC5,Methylglyoxal
184.0000,YIL035C,-0.0496493123006,0.0496493123006,0,0,0,CKA1,O-Phospho-L-serine
243.0600,YFL029C,-0.0496422084579,0.0496422084579,0,0,0,CAK1,Uridine
87.0100,YBL088C,0.0496366604672,0.0496366604672,0,0,0,TEL1,Pyruvate
133.0100,YPL256C,0.0496364643925,0.0496364643925,0,0,0,CLN2,L-Malate
131.0800,YBL088C,-0.0496355294146,0.0496355294146,0,0,0,TEL1,Ornithine
131.0800,YIL035C,-0.0496349554328,0.0496349554328,0,0,0,CKA1,Ornithine
202.0700,YFL029C,-0.0495997092785,0.0495997092785,0,0,0,CAK1,Chitin (monomer)
73.0300,YDL028C,0.0495966814713,0.0495966814713,0,0,0,MPS1,L-Lactaldehyde
151.0300,YDL028C,-0.0495850428151,0.0495850428151,0,0,0,MPS1,Xanthine
187.0200,YFL029C,-0.0495838109767,0.0495838109767,0,0,0,CAK1,"But-1-ene-1,2,4-tricarboxylate"
131.0800,YJR066W,-0.0495244742608,0.0495244742608,1,1,0,TOR1,Ornithine
218.0300,YBL088C,0.0495169553384,0.0495169553384,0,0,0,TEL1,4-Amino-2-methyl-5-phosphomethylpyrimidine
521.9800,YGL019W,0.0494890242626,0.0494890242626,0,0,0,CKB1,GTP
808.1200,YMR001C,-0.0494783142107,0.0494783142107,0,0,0,CDC5,Acetyl-CoA
482.9600,YGL019W,0.0494670271059,0.0494670271059,0,0,0,CKB1,UTP
131.0500,YOR061W,-0.0494497284764,0.0494497284764,0,0,0,CKA2,L-Asparagine
117.0200,YFL033C,-0.0494496600112,0.0494496600112,1,0,0,RIM15,Succinate
267.0700,YOR039W,-0.0494455612996,0.0494455612996,0,0,0,CKB2,Inosine
183.0100,YMR001C,0.0494384008919,0.0494384008919,0,0,0,CDC5,"3,4-dihydroxy-2-butanone 4-phosphate"
481.9800,YOR039W,0.0494313766719,0.0494313766719,0,0,0,CKB2,CTP
135.0500,YMR001C,0.0494275855167,0.0494275855167,0,0,0,CDC5,Phenylacetic acid
151.0300,YDL028C,-0.049421383747,0.049421383747,0,0,0,MPS1,Xanthine
367.3600,YGL019W,-0.0494118119069,0.0494118119069,0,0,0,CKB1,tetracosanoate (n-C24:0)
145.0600,YBR136W,-0.049397654369,0.049397654369,0,0,0,MEC1,L-Glutamine
131.0500,YJL141C,-0.0493883575593,0.0493883575593,0,0,0,YAK1,L-Asparagine
347.0400,YGL019W,-0.049375291633,0.049375291633,0,0,0,CKB1,IMP
73.0300,YDL028C,0.0493482596639,0.0493482596639,0,0,0,MPS1,L-Lactaldehyde
183.0100,YBL088C,0.0493383899546,0.0493383899546,0,0,0,TEL1,"3,4-dihydroxy-2-butanone 4-phosphate"
131.0500,YIL035C,-0.0493356662079,0.0493356662079,0,0,0,CKA1,L-Asparagine
482.9600,YOR039W,0.0493122000227,0.0493122000227,0,0,0,CKB2,UTP
253.0100,YMR001C,-0.0493071848497,0.0493071848497,0,0,0,CDC5,Shikimate 5-phosphate
187.0200,YJL164C,0.0492551380219,0.0492551380219,0,0,0,TPK1,"But-1-ene-1,2,4-tricarboxylate"
174.0600,YJL141C,-0.0492313391576,0.0492313391576,0,0,0,YAK1,Indole-3-acetate
122.0200,YFL029C,-0.0492114466271,0.0492114466271,0,0,0,CAK1,Nicotinate
184.0000,YIL095W,-0.0492070246953,0.0492070246953,0,0,0,PRK1,O-Phospho-L-serine
183.0100,YIL095W,-0.0491985457254,0.0491985457254,0,0,0,PRK1,"3,4-dihydroxy-2-butanone 4-phosphate"
174.0900,YBR136W,-0.0491892629034,0.0491892629034,0,0,0,MEC1,L-Citrulline
143.1100,YFL029C,-0.0491888625925,0.0491888625925,0,0,0,CAK1,octanoate (n-C8:0)
225.1900,YIL095W,-0.049162845425,0.049162845425,0,0,0,PRK1,tetradecenoate (n-C14:1)
226.0100,YIL035C,-0.0491612479626,0.0491612479626,0,0,0,CKA1,L-Glutamate 5-phosphate
150.0400,YOR061W,-0.0491429804742,0.0491429804742,0,0,0,CKA2,Guanine
73.0300,YFL029C,-0.049136337453,0.049136337453,0,0,0,CAK1,L-Lactaldehyde
147.0300,YOR061W,-0.0491207158676,0.0491207158676,0,0,0,CKA2,"D-Arabinono-1,4-lactone"
187.0200,YIL095W,0.0491123094178,0.0491123094178,0,0,0,PRK1,"But-1-ene-1,2,4-tricarboxylate"
226.0100,YOR061W,-0.0491039122835,0.0491039122835,0,0,0,CKA2,L-Glutamate 5-phosphate
147.0300,YIL035C,-0.0489973585365,0.0489973585365,0,0,0,CKA1,"D-Arabinono-1,4-lactone"
127.0500,YOR039W,-0.0489950285782,0.0489950285782,0,0,0,CKB2,gamma-Amino-gamma-cyanobutanoate
218.0300,YFL029C,-0.0489752482461,0.0489752482461,0,0,0,CAK1,4-Amino-2-methyl-5-phosphomethylpyrimidine
226.0100,YGL019W,-0.0489653084634,0.0489653084634,0,0,0,CKB1,L-Glutamate 5-phosphate
122.0200,YJL164C,-0.0489570936774,0.0489570936774,0,0,0,TPK1,Nicotinate
171.0100,YNL161W,0.0489412979169,0.0489412979169,0,0,0,CBK1,Glycerol 3-phosphate
243.0600,YPL256C,0.0489341634809,0.0489341634809,0,0,0,CLN2,Uridine
174.0600,YGL019W,0.0489243016213,0.0489243016213,0,0,0,CKB1,Indole-3-acetate
249.0600,YPR119W,0.0489188565262,0.0489188565262,0,0,0,CLB2,gamma-L-Glutamyl-L-cysteine
127.0500,YJL141C,-0.0489057748265,0.0489057748265,0,0,0,YAK1,gamma-Amino-gamma-cyanobutanoate
268.0200,YOR061W,-0.0488847234004,0.0488847234004,0,0,0,CKA2,N-Acetyl-L-glutamyl 5-phosphate
275.0200,YBR136W,-0.0488769650808,0.0488769650808,0,0,0,MEC1,6-Phospho-D-gluconate
225.1900,YJL141C,0.0488605028428,0.0488605028428,0,0,0,YAK1,tetradecenoate (n-C14:1)
127.0500,YGL019W,-0.0488227384053,0.0488227384053,0,0,0,CKB1,gamma-Amino-gamma-cyanobutanoate
237.0300,YJL141C,-0.0488075013326,0.0488075013326,0,0,0,YAK1,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
174.0900,YBL088C,-0.048807343752,0.048807343752,0,0,0,TEL1,L-Citrulline
183.0100,YJL164C,0.0487959690998,0.0487959690998,0,0,0,TPK1,"3,4-dihydroxy-2-butanone 4-phosphate"
122.0200,YFL029C,-0.0487882950524,0.0487882950524,0,0,0,CAK1,Nicotinate
249.0600,YBR160W,0.048781492225,0.048781492225,0,0,0,CDC28,gamma-L-Glutamyl-L-cysteine
226.0100,YOR039W,-0.0487745955958,0.0487745955958,0,0,0,CKB2,L-Glutamate 5-phosphate
150.0400,YDL028C,0.0487603926013,0.0487603926013,0,0,0,MPS1,Guanine
387.0000,YIL095W,0.0487346234007,0.0487346234007,0,0,0,PRK1,dUDP
281.2500,YJR066W,0.0487341977163,0.0487341977163,0,0,0,TOR1,octadecenoate (n-C18:1)
225.1900,YJL141C,0.0487312030691,0.0487312030691,0,0,0,YAK1,tetradecenoate (n-C14:1)
347.0400,YOR039W,-0.0487083263199,0.0487083263199,0,0,0,CKB2,IMP
114.0600,YIL095W,-0.0487022774766,0.0487022774766,1,0,0,PRK1,L-Proline
150.0400,YIL095W,0.0486955147908,0.0486955147908,0,0,0,PRK1,Guanine
253.0100,YJL141C,-0.0486355163554,0.0486355163554,0,0,0,YAK1,Shikimate 5-phosphate
228.0300,YOR061W,-0.0486236733011,0.0486236733011,0,0,0,CKA2,5-Phospho-beta-D-ribosylamine
187.0200,YBL088C,-0.0486018651812,0.0486018651812,0,0,0,TEL1,"But-1-ene-1,2,4-tricarboxylate"
249.0600,YOR061W,-0.0485434567699,0.0485434567699,0,0,0,CKA2,gamma-L-Glutamyl-L-cysteine
226.0100,YPR119W,-0.0485372933981,0.0485372933981,0,0,0,CLB2,L-Glutamate 5-phosphate
116.0700,YDL028C,-0.0485356762338,0.0485356762338,0,0,0,MPS1,L-Valine
188.0600,YBR160W,0.0485323288915,0.0485323288915,0,0,0,CDC28,N-Acetyl-L-glutamate
228.0300,YIL035C,-0.0485171070662,0.0485171070662,0,0,0,CKA1,5-Phospho-beta-D-ribosylamine
604.0700,YFL029C,-0.048488620363,0.048488620363,0,0,0,CAK1,GDP-D-mannose
367.3600,YDL028C,0.0484815053896,0.0484815053896,1,0,0,MPS1,tetracosanoate (n-C24:0)
150.0400,YJL164C,0.0484732092389,0.0484732092389,0,0,0,TPK1,Guanine
482.9600,YGL019W,0.0484510448795,0.0484510448795,0,0,0,CKB1,UTP
73.0300,YJR066W,0.0484362747673,0.0484362747673,0,0,0,TOR1,L-Lactaldehyde
145.0600,YMR001C,0.0484175116065,0.0484175116065,0,0,0,CDC5,L-Glutamine
150.0400,YJR066W,-0.0484103656968,0.0484103656968,0,0,0,TOR1,Guanine
268.0200,YOR061W,-0.0484094916461,0.0484094916461,0,0,0,CKA2,N-Acetyl-L-glutamyl 5-phosphate
150.0400,YJL141C,-0.0484083931692,0.0484083931692,0,0,0,YAK1,Guanine
150.0400,YJL141C,-0.0484032025102,0.0484032025102,0,0,0,YAK1,Guanine
87.0100,YOR061W,0.0483991060969,0.0483991060969,0,0,0,CKA2,Pyruvate
268.0200,YIL035C,-0.04838805731,0.04838805731,0,0,0,CKA1,N-Acetyl-L-glutamyl 5-phosphate
174.0600,YPL256C,0.0483410895702,0.0483410895702,0,0,0,CLN2,Indole-3-acetate
168.0700,YNL161W,0.0483399417312,0.0483399417312,0,0,0,CBK1,Pyridoxine
171.0100,YBL088C,-0.0483394837494,0.0483394837494,1,0,0,TEL1,Glycerol 3-phosphate
808.1200,YBL088C,-0.0483253873968,0.0483253873968,0,0,1,TEL1,Acetyl-CoA
606.0700,YDL028C,-0.0482747982536,0.0482747982536,0,0,0,MPS1,UDP-N-acetyl-D-galactosamine
159.0300,YFL029C,-0.0482687862583,0.0482687862583,0,0,0,CAK1,2-Oxoadipate
606.0700,YPR119W,0.048240417495,0.048240417495,0,0,0,CLB2,UDP-N-acetyl-D-galactosamine
347.0400,YJR066W,-0.0482319762253,0.0482319762253,0,0,0,TOR1,IMP
203.0800,YJL164C,0.0482182849394,0.0482182849394,0,0,0,TPK1,L-Tryptophan
347.0400,YMR001C,0.0482085022992,0.0482085022992,0,0,0,CDC5,IMP
127.0500,YOR039W,-0.0482030870353,0.0482030870353,0,0,0,CKB2,gamma-Amino-gamma-cyanobutanoate
73.0300,YPR119W,-0.0481851098568,0.0481851098568,0,0,0,CLB2,L-Lactaldehyde
367.3600,YOR039W,-0.0481613843057,0.0481613843057,0,0,0,CKB2,tetracosanoate (n-C24:0)
127.0500,YGL019W,-0.0481455235565,0.0481455235565,0,0,0,CKB1,gamma-Amino-gamma-cyanobutanoate
184.0000,YGL019W,0.0481322371404,0.0481322371404,0,0,0,CKB1,O-Phospho-L-serine
168.0700,YFL029C,-0.0481290117644,0.0481290117644,0,0,0,CAK1,Pyridoxine
187.0200,YJL141C,-0.0481187853454,0.0481187853454,0,0,0,YAK1,"But-1-ene-1,2,4-tricarboxylate"
71.0100,YJL141C,0.0480729397651,0.0480729397651,0,0,0,YAK1,Methylglyoxal
362.0500,YJR066W,0.0480589908893,0.0480589908893,0,0,0,TOR1,GMP
521.9800,YDL028C,0.0480504892761,0.0480504892761,0,0,0,MPS1,GTP
74.0200,YJL141C,-0.0480349937639,0.0480349937639,1,0,0,YAK1,Glycine
606.0700,YDL028C,-0.0480251331443,0.0480251331443,0,0,0,MPS1,UDP-N-acetyl-D-galactosamine
184.0000,YOR039W,0.047972835827,0.047972835827,0,0,0,CKB2,O-Phospho-L-serine
150.0400,YJL164C,0.0479728033275,0.0479728033275,0,0,0,TPK1,Guanine
237.0300,YBR160W,0.0479678340716,0.0479678340716,0,0,0,CDC28,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
184.0000,YOR061W,-0.0479525819502,0.0479525819502,0,0,0,CKA2,O-Phospho-L-serine
117.0200,YNL161W,0.0479513103929,0.0479513103929,0,0,0,CBK1,Succinate
249.0600,YIL035C,-0.047931974977,0.047931974977,0,0,0,CKA1,gamma-L-Glutamyl-L-cysteine
174.0600,YIL095W,0.0479261538365,0.0479261538365,0,0,0,PRK1,Indole-3-acetate
147.0300,YFL029C,-0.0479254249485,0.0479254249485,0,0,0,CAK1,"D-Arabinono-1,4-lactone"
122.0200,YPR119W,-0.0478808224356,0.0478808224356,0,0,0,CLB2,Nicotinate
135.0500,YJR066W,0.0478496975566,0.0478496975566,0,0,0,TOR1,Phenylacetic acid
306.0500,YJL141C,-0.0478483958307,0.0478483958307,0,0,0,YAK1,dCMP
87.0100,YIL035C,0.0478457732234,0.0478457732234,0,0,0,CKA1,Pyruvate
184.0000,YIL035C,-0.0478354486512,0.0478354486512,0,0,0,CKA1,O-Phospho-L-serine
168.0700,YFL029C,-0.04780012088,0.04780012088,0,0,0,CAK1,Pyridoxine
237.0300,YMR001C,0.0477816581904,0.0477816581904,0,0,0,CDC5,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
117.0200,YFL033C,-0.0477311856099,0.0477311856099,1,0,0,RIM15,Succinate
268.0200,YIL035C,-0.0477303641956,0.0477303641956,0,0,0,CKA1,N-Acetyl-L-glutamyl 5-phosphate
172.0600,YFL029C,-0.0477218164252,0.0477218164252,0,0,0,CAK1,N-Acetyl-L-glutamate 5-semialdehyde
268.0200,YFL029C,-0.0477119429326,0.0477119429326,0,0,0,CAK1,N-Acetyl-L-glutamyl 5-phosphate
87.0100,YJL141C,0.0477095090592,0.0477095090592,0,0,0,YAK1,Pyruvate
135.0500,YNL161W,0.0477035371538,0.0477035371538,0,0,0,CBK1,Phenylacetic acid
131.0500,YMR001C,0.0476999854842,0.0476999854842,0,0,0,CDC5,L-Asparagine
135.0500,YFL033C,0.0476718827116,0.0476718827116,0,0,0,RIM15,Phenylacetic acid
131.0800,YJR066W,-0.047631482933,0.047631482933,1,1,0,TOR1,Ornithine
203.0800,YJL164C,0.0476049851383,0.0476049851383,0,0,0,TPK1,L-Tryptophan
367.3600,YJL141C,-0.0475889832226,0.0475889832226,0,0,0,YAK1,tetracosanoate (n-C24:0)
159.0300,YJL164C,-0.0475738508074,0.0475738508074,0,0,0,TPK1,2-Oxoadipate
171.0100,YOR061W,-0.0475731298993,0.0475731298993,0,0,0,CKA2,Glycerol 3-phosphate
604.0700,YGL019W,0.0475231812012,0.0475231812012,1,0,0,CKB1,GDP-D-mannose
227.2000,YFL029C,-0.0475182960593,0.0475182960593,0,0,0,CAK1,tetradecanoate (n-C14:0)
228.0300,YOR061W,-0.047497680439,0.047497680439,0,0,0,CKA2,5-Phospho-beta-D-ribosylamine
441.3400,YFL029C,-0.0474950852698,0.0474950852698,0,0,0,CAK1,4-Methylzymosterol intermediate 1
606.0700,YIL035C,-0.0474841697362,0.0474841697362,0,0,0,CKA1,UDP-N-acetyl-D-galactosamine
604.0700,YOR039W,0.0474801894121,0.0474801894121,0,0,0,CKB2,GDP-D-mannose
237.0300,YFL029C,-0.0474724640784,0.0474724640784,0,0,0,CAK1,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
115.0000,YPL256C,0.0474299369423,0.0474299369423,0,0,0,CLN2,Fumarate
228.0300,YIL035C,-0.047426406099,0.047426406099,0,0,0,CKA1,5-Phospho-beta-D-ribosylamine
204.0500,YGL019W,0.047409244597,0.047409244597,0,0,0,CKB1,Lipoamide
249.0600,YBR136W,-0.0473924837884,0.0473924837884,0,0,0,MEC1,gamma-L-Glutamyl-L-cysteine
168.0700,YPR119W,-0.0473294993051,0.0473294993051,0,0,0,CLB2,Pyridoxine
237.0300,YFL029C,-0.0473157985982,0.0473157985982,0,0,0,CAK1,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
481.9800,YOR061W,-0.0473049972451,0.0473049972451,0,0,0,CKA2,CTP
171.0100,YIL035C,-0.0473024457387,0.0473024457387,1,0,0,CKA1,Glycerol 3-phosphate
172.0600,YFL029C,-0.04730209179,0.04730209179,0,0,0,CAK1,N-Acetyl-L-glutamate 5-semialdehyde
132.0300,YJR066W,0.0472980551451,0.0472980551451,1,1,0,TOR1,L-Aspartate
281.2500,YJR066W,0.047293205237,0.047293205237,0,0,0,TOR1,octadecenoate (n-C18:1)
174.0600,YOR061W,-0.0472906007053,0.0472906007053,0,0,0,CKA2,Indole-3-acetate
168.0700,YJL141C,0.0472602356079,0.0472602356079,0,0,0,YAK1,Pyridoxine
347.0400,YGL019W,-0.0472539682966,0.0472539682966,0,0,0,CKB1,IMP
87.0100,YNL161W,0.0472174005979,0.0472174005979,0,0,0,CBK1,Pyruvate
253.0100,YDL028C,0.047152803304,0.047152803304,0,0,0,MPS1,Shikimate 5-phosphate
131.0800,YFL033C,-0.0471207032661,0.0471207032661,0,0,0,RIM15,Ornithine
131.0300,YFL029C,-0.047120630952,0.047120630952,0,0,0,CAK1,(S)-2-Acetolactate
164.0700,YDL028C,-0.0471081706317,0.0471081706317,0,0,0,MPS1,L-Phenylalanine
402.0100,YMR001C,-0.0471065038603,0.0471065038603,0,0,0,CDC5,CDP
159.0300,YFL029C,-0.0470825501172,0.0470825501172,0,0,0,CAK1,2-Oxoadipate
116.0700,YJR066W,0.0470794566521,0.0470794566521,1,1,0,TOR1,L-Valine
226.0100,YGL019W,-0.0470441199021,0.0470441199021,0,0,0,CKB1,L-Glutamate 5-phosphate
202.0700,YPR119W,-0.0470043299345,0.0470043299345,0,0,0,CLB2,Chitin (monomer)
159.0300,YBL088C,0.0469748816281,0.0469748816281,0,0,0,TEL1,2-Oxoadipate
131.0800,YJR066W,-0.0469641106182,0.0469641106182,1,1,0,TOR1,Ornithine
183.0100,YJR066W,0.0469614462011,0.0469614462011,0,0,0,TOR1,"3,4-dihydroxy-2-butanone 4-phosphate"
122.0200,YJR066W,0.0469589886121,0.0469589886121,0,0,0,TOR1,Nicotinate
204.0500,YFL033C,0.0469474764149,0.0469474764149,0,0,0,RIM15,Lipoamide
172.0600,YGL019W,0.0469264779113,0.0469264779113,0,0,0,CKB1,N-Acetyl-L-glutamate 5-semialdehyde
481.9800,YPR119W,-0.0469151701162,0.0469151701162,0,0,0,CLB2,CTP
143.1100,YBR136W,-0.046891966157,0.046891966157,0,0,0,MEC1,octanoate (n-C8:0)
275.0200,YBL088C,-0.046883530747,0.046883530747,0,0,0,TEL1,6-Phospho-D-gluconate
218.0300,YBR136W,0.0468817968556,0.0468817968556,0,0,0,MEC1,4-Amino-2-methyl-5-phosphomethylpyrimidine
253.0100,YFL029C,-0.0468726567718,0.0468726567718,0,0,0,CAK1,Shikimate 5-phosphate
481.9800,YBR160W,0.0468685902589,0.0468685902589,0,0,0,CDC28,CTP
171.0100,YPL256C,0.046867345431,0.046867345431,0,0,0,CLN2,Glycerol 3-phosphate
154.0600,YBL088C,-0.0468357601647,0.0468357601647,0,0,0,TEL1,L-Histidine
183.0100,YJL164C,0.0468316912617,0.0468316912617,0,0,0,TPK1,"3,4-dihydroxy-2-butanone 4-phosphate"
143.1100,YJL141C,-0.046831392869,0.046831392869,0,0,0,YAK1,octanoate (n-C8:0)
183.0100,YJL164C,0.0468250363298,0.0468250363298,0,0,0,TPK1,"3,4-dihydroxy-2-butanone 4-phosphate"
71.0100,YPR119W,-0.0468232508036,0.0468232508036,0,0,0,CLB2,Methylglyoxal
347.0400,YGL019W,-0.0468220750256,0.0468220750256,0,0,0,CKB1,IMP
226.0100,YOR039W,-0.0467849525873,0.0467849525873,0,0,0,CKB2,L-Glutamate 5-phosphate
347.0400,YOR039W,-0.0467752555158,0.0467752555158,0,0,0,CKB2,IMP
249.0600,YOR061W,-0.046751668818,0.046751668818,0,0,0,CKA2,gamma-L-Glutamyl-L-cysteine
87.0100,YJR066W,0.0467289408947,0.0467289408947,1,0,0,TOR1,Pyruvate
521.9800,YBR160W,0.0467220067734,0.0467220067734,0,0,0,CDC28,GTP
202.0700,YPR119W,-0.0467201256148,0.0467201256148,0,0,0,CLB2,Chitin (monomer)
131.0500,YJL141C,-0.0467200081057,0.0467200081057,0,0,0,YAK1,L-Asparagine
135.0500,YMR001C,0.046710774996,0.046710774996,0,0,0,CDC5,Phenylacetic acid
521.9800,YOR039W,0.0467099429331,0.0467099429331,0,0,0,CKB2,GTP
268.0200,YPR119W,-0.0467016936764,0.0467016936764,0,0,0,CLB2,N-Acetyl-L-glutamyl 5-phosphate
204.0500,YOR039W,0.046699327562,0.046699327562,0,0,0,CKB2,Lipoamide
218.0300,YBL088C,0.0466530953908,0.0466530953908,0,0,0,TEL1,4-Amino-2-methyl-5-phosphomethylpyrimidine
171.0100,YDL028C,0.046649758761,0.046649758761,0,0,0,MPS1,Glycerol 3-phosphate
131.0500,YOR061W,-0.0466278021654,0.0466278021654,0,0,0,CKA2,L-Asparagine
131.0500,YIL035C,-0.0466085601491,0.0466085601491,0,0,0,CKA1,L-Asparagine
367.3600,YPL256C,0.0465926454177,0.0465926454177,0,0,0,CLN2,tetracosanoate (n-C24:0)
131.0800,YJL141C,-0.0465550396172,0.0465550396172,0,0,0,YAK1,Ornithine
202.0700,YDL028C,0.0465504111464,0.0465504111464,0,0,0,MPS1,Chitin (monomer)
150.0400,YIL035C,-0.0465502890194,0.0465502890194,0,0,0,CKA1,Guanine
347.0400,YOR039W,-0.0465437713241,0.0465437713241,0,0,0,CKB2,IMP
249.0600,YIL095W,0.0465216788768,0.0465216788768,0,0,0,PRK1,gamma-L-Glutamyl-L-cysteine
114.0600,YGL019W,0.0465153870686,0.0465153870686,0,0,0,CKB1,L-Proline
174.0600,YFL033C,0.046499199768,0.046499199768,0,0,0,RIM15,Indole-3-acetate
172.0600,YPL256C,0.0464773866873,0.0464773866873,0,0,0,CLN2,N-Acetyl-L-glutamate 5-semialdehyde
174.0900,YPL256C,0.0464664472965,0.0464664472965,0,0,0,CLN2,L-Citrulline
129.0200,YFL029C,-0.0464405290635,0.0464405290635,0,0,0,CAK1,Itaconate
122.0200,YJL164C,-0.0464274126874,0.0464274126874,0,0,0,TPK1,Nicotinate
367.3600,YJL164C,0.0464139602625,0.0464139602625,0,0,0,TPK1,tetracosanoate (n-C24:0)
114.0600,YOR039W,0.0464105044117,0.0464105044117,0,0,0,CKB2,L-Proline
249.0600,YIL035C,-0.0464012715772,0.0464012715772,0,0,0,CKA1,gamma-L-Glutamyl-L-cysteine
73.0300,YMR001C,-0.0464004212632,0.0464004212632,0,0,0,CDC5,L-Lactaldehyde
168.0700,YFL029C,-0.0463955731636,0.0463955731636,0,0,0,CAK1,Pyridoxine
808.1200,YBL088C,-0.0463709907998,0.0463709907998,0,0,1,TEL1,Acetyl-CoA
481.9800,YGL019W,0.0463671826741,0.0463671826741,0,0,0,CKB1,CTP
174.0600,YOR039W,0.0463628121489,0.0463628121489,0,0,0,CKB2,Indole-3-acetate
255.2300,YIL095W,-0.0463569164789,0.0463569164789,0,0,0,PRK1,2-Hydroxy-hexadecanal
154.0600,YOR061W,-0.0463521394191,0.0463521394191,0,0,0,CKA2,L-Histidine
226.0100,YBR160W,0.0463360765157,0.0463360765157,0,0,0,CDC28,L-Glutamate 5-phosphate
808.1200,YBL088C,-0.046318922994,0.046318922994,0,0,1,TEL1,Acetyl-CoA
604.0700,YNL161W,-0.0463133586644,0.0463133586644,1,0,0,CBK1,GDP-D-mannose
154.0600,YFL029C,-0.0463108436119,0.0463108436119,0,0,0,CAK1,L-Histidine
114.0600,YJL141C,0.046295891532,0.046295891532,0,0,0,YAK1,L-Proline
267.0700,YOR039W,0.0462497608378,0.0462497608378,0,0,0,CKB2,Inosine
135.0500,YFL029C,-0.0462494148102,0.0462494148102,0,0,0,CAK1,Phenylacetic acid
225.1900,YIL035C,-0.0461848066606,0.0461848066606,0,0,0,CKA1,tetradecenoate (n-C14:1)
159.0300,YBR136W,0.0461743642351,0.0461743642351,0,0,0,MEC1,2-Oxoadipate
362.0500,YJR066W,0.0461543881041,0.0461543881041,0,0,0,TOR1,GMP
347.0400,YJL164C,0.0461323144372,0.0461323144372,0,0,0,TPK1,IMP
