kegg	YDL230W	YPL031C	YML057W	YGL180W	YPL236C	YDR523C	YCR091W	YOR061W	YPL179W	YKL198C	YLR113W	YNL032W	YMR216C	YHR076W	YIL095W	YIR026C	YPR054W	YOL100W	YDL047W	YOR233W	YLR362W	YDL214C	YOL113W	YJL165C	YDR477W	YKL116C	YDL006W	YKL101W	YJL128C	YIL042C	YJL187C	YIL035C	YBR274W	YMR139W	YBR028C	YKL168C	YNR032W	YPL150W	YHR030C	YBL056W	YBL009W	YLR433C	YML016C	YOL045W	YGR262C	YGR040W	YBR059C	YHR082C	YPR073C	YGR188C	YKL161C	YGL021W	YIL113W	YLR240W	YOR267C	YLL010C	YJL095W	YDR075W	YDR283C	YLR248W	YPL140C	YPR106W	YBR276C	YNL298W	YGR123C	YNL020C	YBR125C	YOR231W	YDR466W	YGR203W	YAL017W	YCR008W	YOR351C	YDR247W	YKL126W	YKL048C	YER129W	YDL188C	YGL179C	YDL134C	YLR019W	YCR079W	YOL016C	YPR111W	YOR090C	YDL101C	YPL203W	YPL141C	YBL016W	YNL099C	YGL059W	YNL154C	YJL164C	YJR059W	YDR122W	YKL166C	YFR014C	YKL139W	YLR096W	YBR097W	YMR104C	YJL106W	YHR135C	YBL088C	YMR291W	YKL171W	YNL307C	YNR031C	YLL019C	YOR208W	YJR066W	YPL026C	YDL025C	YDL079C	YOL128C
C00062	-0.173508955	0.21966182	-0.08957266900000001	0.30012691	-0.17857495	-0.828952881	-1.60286407	0.18615556800000002	0.245798829	-0.010453091	-0.10621498	0.351280545	0.038574117000000005	0.46840360200000003	-0.038038926	0.977237982	-0.49868481299999995	0.28923528600000004	0.171014675	0.903496935	0.43820843	0.365531018	-0.09585108	0.49963105799999996	0.072624217	0.15380902	0.030908772	-0.101153244	1.712523704	0.172413942	0.35767837799999996	0.594154969	0.45005815299999996	0.126972661	0.40773448700000003	0.13546388	-0.165331707	0.020030654	0.37146894399999997	0.998699325	0.25950216600000003	-0.19628837100000002	-0.037074464	0.46368853	0.120506881	0.110093419	0.599544644	0.023397809	0.20390007699999999	-0.0071950009999999995	0.025228931	-0.203751045	-1.220171264	0.387198455	0.11218046300000001	-1.033941003	-0.028049598999999998	-0.217049173	-0.8610396029999999	0.36644730700000006	0.590971253	0.110159207	-0.11844793099999999	-0.137995287	0.755900606	-0.476331755	0.216502248	-0.235874595	-0.067950698	0.382583912	-0.052502314	0.528699568	0.042758038	1.516786404	-1.45010837	-0.103668718	-0.07837962700000001	0.151206966	-0.049936445999999995	0.167018466	0.410172959	0.100013775	0.5794767439999999	0.40307216	-0.25662886	0.898932976	-0.219933853	0.518400466	0.221894001	-0.155794378	0.17810788600000002	0.225024408	0.048261502000000005	-0.169805326	0.081042792	0.627171843	0.59737237	0.729280775	0.026915624	0.703466468	0.214774246	0.769205846	1.059634008	-0.11597283900000001	0.507134066	-0.277012592	0.314026049	0.504589429	0.39915094	-0.127290777	0.148755459	-0.070971692	0.002028364	0.259811799	0.032636173
C00063	-0.38019425	0.085809834	0.11892898800000001	-0.066896418	-0.23733199	-0.205378356	0.389282394	-0.219172018	-0.12471994300000001	-0.19773226800000002	-0.257195401	-0.12615299	-0.278414942	-0.01469731	-0.33608600899999996	0.07646311900000001	-0.094034688	-0.164107787	-0.588575782	-0.053934570999999994	-0.352885588	-0.054677258	-0.322504525	0.076390156	-0.27293149	-0.153346345	-0.154582813	0.10212206300000001	-1.131290277	-0.018651703999999998	-0.10014788	-0.019654431	0.00025271	-0.069033369	-0.07465324200000001	-0.184758647	-0.536230846	-0.006700706	-0.31702299300000003	0.384376933	0.13293458800000002	-0.302736208	0.078529208	0.17492702300000001	0.146276781	0.199528592	-0.211769318	-0.138960017	-0.083840757	-0.164672941	0.108635556	-0.264189262	-0.138970089	0.010191762	0.11064758	-0.19956505100000002	-0.134162009	-0.184870862	0.069128964	-0.015679784	-0.17357778	-0.213489228	-0.046082671	-0.100519555	-0.622342067	-0.07566696	0.118845495	0.284461264	-0.283400938	-0.257024435	-0.086143469	0.21203797800000002	-0.345603348	-0.40573957200000005	-0.9612613059999999	0.00966871	-0.202558837	0.203534541	-0.16929907100000002	-0.314680296	-0.12990960099999999	-0.146203696	-0.009960188	-0.052545949	-0.154087418	-0.126009699	0.174219984	-0.09190074699999999	-0.146023226	-0.079461273	-0.011249883	0.092992269	0.044655096	-0.023037587	0.05500176	-0.287675219	-0.078547589	-0.373710681	-0.6834241640000001	-1.207445465	-0.031081086	-0.522772703	-0.207591928	-0.017830433	-0.090536665	-0.24083099	-0.505989491	0.030010146	-0.054349564	0.110261632	-0.34661957200000004	0.267170478	-0.267556054	-0.127287915	0.197858781
C00064	0.115569899	0.25201702800000003	0.087232941	-0.108662849	-0.17359620899999997	0.06709867	0.08769047	-0.150252064	-0.165205737	0.049234228	-0.050149389	0.353486599	-0.17378421800000002	0.291636244	-0.2776515	0.16384751	-0.016626238	0.081530714	0.840410399	-0.051217424000000004	0.130493689	0.391745457	0.056822652	-0.058689822999999995	0.025604808	0.14814533900000001	0.186325957	0.091295747	0.124039451	-0.021856281	0.248453654	0.400864141	0.28974108	0.099374039	-0.176520349	-0.182350051	-0.12643264699999998	-0.161943145	0.119119124	0.836385468	0.36977662	0.102861328	0.352088822	-0.082394364	0.003000741	0.005211198	0.071241283	-0.23899584399999999	0.017537647	0.182494319	0.622929045	-0.343084461	-0.443282238	0.328042257	0.119341525	0.085094653	-0.113794563	0.282514844	0.10060939199999999	0.26983551899999997	0.472508748	0.089394345	0.147114192	-0.090744337	-0.203124351	0.268901312	0.45118378	0.21008991300000002	0.21695419999999999	0.038681555	-0.055857353	0.346778695	0.14924595599999999	1.601400191	-1.056335888	0.046298828	0.18501281600000002	0.39771594299999996	0.202426777	0.061303428	-0.122603561	0.11977061300000001	0.342533353	-0.105208784	0.15737558199999999	0.302730013	0.6880696690000001	-0.220811487	0.14165304199999998	-0.038208657	-0.12726859599999998	-0.277614575	0.865014418	0.462058308	-0.103970515	0.18464086899999999	0.193107709	-0.006254575	0.087511585	1.7556104119999998	0.484705354	-0.9142234029999999	0.248398564	-0.10528339199999999	0.134433512	0.808085202	-0.21267449300000002	0.28284091899999997	0.227311292	-0.104204487	0.070950822	0.40357885600000004	-0.166662906	0.158624947	-0.13625342599999998
C00074	-0.136972698	0.403552487	-0.029164929	0.04891085	-0.026911061	-0.18851034600000002	0.12119923	-0.162482182	0.25098161199999997	-0.21463312199999998	-0.010598291999999999	0.426944562	-0.23006791399999998	-0.130124593	0.311755881	-0.021997391	-0.02131873	0.141940785	-0.920652985	0.123925941	-0.022485371	-0.004168855	-0.359157655	-0.319672616	-0.303629019	-0.228549786	-0.053475853	0.140269455	-0.327492465	0.056799338	-0.35167408299999997	0.49738821200000005	0.124197725	-0.006174438000000001	0.156012085	-0.035878909	-0.050645817999999995	0.234897633	-0.268879855	0.000284928	0.162335915	-0.43482463	-0.096968514	0.44158250600000004	-0.058575113	0.12758445699999998	0.100953242	0.102170417	0.07929588	-0.360754084	-0.105496462	-0.48841797600000003	0.072970607	0.17759382	0.104816489	-0.054627274	-0.049646525	0.049656976	-0.206033937	0.264303327	0.173091208	0.09005738	0.062784163	0.21099931	-0.532904853	-0.114724746	-0.12639347	-0.030257025	-0.44246799299999995	-0.12083397300000001	-0.14641301199999998	-0.303035785	-0.054752996	-1.063562464	-0.318635477	-0.126744819	-0.825014024	0.23282047	0.385463457	-0.7059080809999999	-0.040361861	-0.19537037899999998	0.48029748899999997	0.5149777010000001	0.106492318	-0.200424175	-0.213813191	0.19528436300000002	0.064047263	0.103829881	0.12045753199999999	0.195818028	-0.464069711	-0.183543426	0.118648831	0.191451268	0.07567905700000001	-0.098527586	-0.278617181	-1.203997904	0.072037176	0.37626666200000003	0.044901576	0.099668633	0.085596008	0.217631198	-0.011358252	0.342655618	-0.051144652	-0.033262402	-0.32870627199999997	0.037990087	0.104279951	0.021528974	-0.196820584
C00089	0.314485342	-0.253338609	0.6047997279999999	-0.19396386699999998	0.05279297	0.062503563	1.300577798	0.370738182	0.44238584799999997	0.10762029599999999	-0.233678501	1.68437322	0.238328172	-0.169418542	-0.489624289	0.6259196260000001	-0.8845930340000001	0.936310238	0.725493026	0.177478026	2.49423129	0.694829954	0.033832655	0.086533006	0.862523486	0.408181875	0.115511121	0.249244947	4.214048484	-0.134076943	1.997849275	0.7468449140000001	0.175903507	-0.333890583	-0.18848197600000002	-0.059747400000000006	1.4505602030000002	-0.077263554	0.305755389	1.6609831819999998	0.44817598399999997	0.028833301000000002	0.7891109140000001	-0.22126158199999998	0.11043439199999999	-0.020858686	2.059247986	0.11614203699999999	0.327658774	1.351267843	0.0062044990000000005	0.097030508	-0.723948151	0.33842860399999997	0.22869751100000002	0.35486068299999995	0.52790624	0.41722527299999995	0.8689311009999999	0.426752181	0.970967583	0.19225911699999998	0.010339326	0.09599493699999999	0.318197059	1.1030919270000001	-0.055802999000000006	-0.216497968	1.323353309	-0.273849052	0.64749718	0.516060549	1.0095545129999999	2.531954942	-1.895588925	1.0786958	-0.008842626999999999	0.34317749700000005	1.468543521	0.8727683509999999	0.110008039	0.77396617	1.9344549780000002	-0.062394389	-0.5802504039999999	1.277563108	-0.027521853	0.20622699	2.0340314530000003	0.0010367010000000001	0.170519721	-0.974829669	0.329926327	-0.046693539000000006	0.39735734799999994	2.076429427	0.210728055	2.158458229	1.271057985	2.367123603	0.372749366	1.032101718	2.129179015	0.120173204	-0.014011135	0.19727351699999998	-0.450406443	2.2291037819999997	0.641691585	0.45710338	0.11846172599999999	-0.14434194	0.294536548	0.861451324	-0.040142502999999996
C00096	-0.008629521	0.156164101	0.096868839	-0.239605478	0.231980943	-0.189867061	-0.157942125	-0.254334087	0.159560475	-0.056200542	0.646761656	-0.07346099099999999	-0.141095574	-0.168780995	-0.834919671	-0.096758155	-2.079552763	-0.282084593	-0.681191683	-0.310816291	-0.27573463	-0.296100678	-0.168682227	0.26427197	0.295198538	0.12414929699999999	-0.236373311	0.148875813	-0.576523644	-0.090585796	0.140574358	0.342640585	-0.082500749	-0.040601042000000004	-0.44005068799999997	-0.10965871699999999	0.42637911700000003	0.109294234	0.073194365	0.9704532920000001	0.004316126	0.05472731	0.132105965	0.42444191700000006	0.076091955	0.082844051	-0.003663618	0.0066998000000000005	0.18886722399999997	0.108655451	-0.17222701399999998	0.159162629	-1.4145664080000002	0.26215958300000003	-0.01587093	-0.437652382	0.387210792	0.020062981	0.10824132800000001	0.003910783	-0.10869523699999999	-0.011363423000000001	0.070967889	0.117029214	-0.600733556	0.012213601999999999	-0.062325155	0.17122848699999998	-0.035482556	-0.254606275	-0.049371839	0.958896172	-0.329488093	-1.037027004	-2.087609929	-0.013588333999999999	-0.176027245	0.40768441	0.068399165	-0.027282378	-0.000155531	-0.068264195	-0.027404335	0.302515456	-0.272286953	0.08715495	-0.128214284	0.037660977000000005	0.048101560999999994	0.315941072	0.054661206	-0.198416875	0.413222561	-0.28060144800000003	0.432496031	0.087316205	-0.073468066	-0.5222923429999999	-0.18593826800000002	-1.0428752909999999	-0.07060412099999999	-0.7810075790000001	0.014786017	0.10758709699999999	-0.166258124	-0.905389096	-0.123124284	0.09358571800000001	-0.239277469	0.235625361	-0.205963105	-0.033371785	0.36487257700000003	0.029829893	0.07541128799999999
C00105	-0.56664112	0.09805006699999999	0.033141425	-0.05054933	-0.071738183	0.075286837	0.44959137899999996	-0.291565842	-0.116811054	-0.121682468	-0.12870287800000002	-0.069378437	-0.23673261899999998	0.00029183700000000003	-0.102474156	-0.34343353	0.06437692	-0.125089046	-0.426262009	0.0033390620000000003	-0.46041790299999996	-0.238390975	0.11477953800000001	0.21388561	-0.444056745	-0.40556824799999996	-0.261250534	-0.002552519	-1.03757572	-0.059400380999999995	-0.264985235	-0.311769814	-0.048694218	-0.08955104	0.048617638	-0.25885496199999997	-0.958178291	-0.163827587	-0.664133602	0.597314246	-0.10619725099999999	-0.6156675070000001	-0.056347797000000005	0.161381984	0.12053697199999999	0.273204723	-0.40274295200000004	-0.206217247	-0.108010544	-0.562543504	-0.011799084	-0.188808747	0.114496153	-0.14945519300000001	0.06425056700000001	-0.29740243899999996	-0.41146289999999996	-0.208221065	0.0017607060000000001	-0.09932470199999999	-0.24306248800000002	-0.236086952	-0.103052845	-0.27217689	-0.091265173	-0.10798149900000001	0.300061917	0.10502819	-0.269478702	-0.21241497199999998	0.16676370000000001	0.26661645100000003	-0.380307181	-0.279647812	-0.331380558	-0.036673013	0.06066524	0.14898476300000002	-0.274039365	-0.571784961	-0.122600545	0.0035444770000000003	-0.029775156	-0.052016539	-0.083982075	-0.36177206799999995	-0.431173759	-0.107669876	-0.324963486	0.18963069	0.042391697	0.328054115	-0.300320884	0.05195563	0.059306625999999994	-0.165347978	-0.107279427	-0.41575978700000005	-0.53324096	-1.181916137	-0.276622259	-0.256312104	-0.44196491200000004	-0.1147289	0.050182780999999996	-0.24757232	-0.251642437	-0.098868445	-0.158462329	0.072758027	-0.15958243800000002	-0.295855219	-0.49046485799999995	-0.051242347	0.279714825
C00106	-0.088665071	0.613247201	0.312794308	-0.087363279	0.038386477	0.444844609	0.6973154229999999	-0.067740229	0.796717186	0.135952936	0.004177884000000001	-0.13274666400000001	0.743832919	-0.026800259	0.291604558	-1.006273327	0.325389997	0.253725321	-1.4661628269999998	-0.08671677	-0.974096703	0.181856355	0.41037061	0.873702043	0.5119901179999999	0.34136775	-0.5557007829999999	-0.00459257	1.109430696	0.33894749	-0.09167109699999999	1.2651967929999999	0.5492277720000001	0.097618123	0.52095125	0.5733538220000001	0.965015932	0.32891787100000003	0.353511549	-0.45136185799999995	0.436354688	0.093651899	0.286728502	1.453035562	0.527556144	0.703205344	-0.054286289	0.22019002899999998	0.587176621	0.609142892	0.23738735100000002	-0.082869759	0.540010697	0.699252662	0.396120307	-0.511631422	0.8035421290000001	-0.115081941	0.02186071	0.529283199	0.655363458	0.9600887459999999	-0.077227028	0.151428542	-1.651252977	0.088294369	0.8860337009999999	-0.38386921700000004	0.391666956	0.705221671	0.66963351	-0.443933145	-0.7630328609999999	-0.166453106	0.149308036	-0.24101025	0.06299632200000001	0.789073935	0.165773365	0.212950892	-0.13142932	-0.17188202600000002	-0.182714058	1.280575607	0.9708086309999999	-0.10366828300000001	0.158934422	-0.044572701	0.015929298	0.076369268	0.532178823	1.011972204	0.53143308	1.04675964	0.621752607	-0.035769907000000004	0.552085324	-0.171295399	-1.011917825	-1.152187832	0.907558586	2.592965935	-0.102683364	0.339153617	0.552103022	0.12099378300000001	-0.127522525	0.031135721	0.28394954699999997	0.248699022	0.8440186540000001	0.782479895	0.9215422809999999	-0.10593526800000001	-0.067923492
C00112	-0.18693463100000002	-0.222371837	0.235504295	-0.011698743999999999	-0.080519507	-0.017840104	0.08106442700000001	-0.09061151199999999	-0.227198405	-0.229385015	-0.071814958	-0.08713434800000001	-0.365424504	0.124412546	-0.34420418700000005	0.111619266	-0.28802548	-0.17410338399999997	-0.200075118	-0.07467939999999999	-0.129803675	0.012908903999999999	-0.32711238	0.025098143	-0.250511826	-0.14887445800000002	-0.017196809	-0.02813848	-2.12559966	0.070447615	-0.036635276	0.124784319	-0.042014697000000004	0.047856868	-0.105152551	-0.457022346	-0.32988080399999997	-0.024309862999999998	-0.161337772	0.522473647	0.042726532000000005	-0.24982997899999998	0.20349559399999997	-0.115126067	0.021337527999999998	-0.041325682	-0.27539316199999997	0.030093352	-0.08222602	-0.141656025	0.167079643	-0.030321735	-0.39056121	0.374881576	-0.138738304	-0.011014878999999998	-0.087293127	-0.166864139	-0.026626284	-0.00741914	-0.101391113	-0.253310692	0.100467164	-0.12434745900000001	-0.065640558	0.063401442	0.039648233	0.403930016	-0.153013004	-0.13374312300000002	-0.054039012000000004	0.25520488	0.094771644	-0.34901506299999996	-1.074175376	-0.075235735	-0.024334652000000002	0.266851535	-0.169015584	-0.061026255	-0.137190598	-0.133862824	-0.002579836	-0.22621893699999998	-0.129454929	-0.146996278	0.067927972	-0.028146374	-0.133721766	-0.083315051	-0.03615034	-0.059055808	0.226382663	-0.294184533	-0.04787915	-0.192372613	0.003067789	-0.191851419	-0.081215251	-1.251649705	-0.028418395	-1.116003913	-0.04511142	0.033704266000000004	-0.024336389	-0.052967310999999996	-0.178402786	0.024779746000000002	0.040062566	-0.013466166000000002	-0.275624172	0.219256533	-0.364240821	-0.11670078699999999	0.008422012
C00122	-0.38585989200000004	0.202776013	0.401453305	-0.21767966100000002	-0.010076471	-0.097462596	0.550886503	0.21682736600000002	-0.623550584	-0.257421328	-0.495920938	-0.151543434	0.061039365	0.170365144	0.012631497	-0.005479062	-0.008038275	-0.34052394399999997	-0.20937061	-0.277252812	-0.44094518	0.46396393399999997	-0.091378703	-0.414518106	0.038823492	-0.5209268979999999	-0.076275692	0.2445801	-0.610738447	0.159211955	-0.236461647	-0.5441671779999999	0.37110395700000004	0.007364901	0.42034188100000003	-0.015777406	-1.0025439040000002	-0.000543515	0.20320824	-0.20398716600000003	-0.463255177	-0.083858	0.26326779100000003	-0.560182696	0.302017208	0.159384511	-0.45286467	0.0054523919999999995	0.044394079	-0.609079368	-0.036744757999999995	-0.350011045	0.172038892	-0.26491766	-0.348769405	-0.13856423199999998	0.04952507900000001	-0.208647077	0.16315038699999998	-0.220617315	-0.485051699	-0.016930122	0.09199235	0.03176466	-0.14373836199999998	-0.054687818	0.076081306	0.29133200000000004	-0.013913631999999999	0.557206251	-0.028925729	-0.28937635	-0.002580795	-0.764108722	-0.543746131	-0.111046437	0.367223921	0.19707055399999998	-0.6311250629999999	0.281191272	-0.287356496	-0.224404885	-0.11089304	-0.7106509259999999	0.260757038	-0.274792756	-0.19557011100000002	0.007729018000000001	-0.285569912	-0.10939603199999999	-0.243770848	-0.111877222	-0.140699716	-0.021619116	0.169068976	-0.242201475	0.38437498700000006	-0.111695412	-0.166962366	-2.3781587440000003	-0.017756525	0.27352829300000003	-0.284998438	-0.08824610000000001	0.474900056	0.012568338	0.005996149	-0.234705356	0.38801592100000004	0.017829202	0.282279228	-0.031889028	-0.039834986	-0.22704382899999997	0.007926286999999999
C00127	-0.061626029000000006	-0.137239594	-0.536594601	-0.081644065	0.04298199	-0.76573905	0.02554236	-1.262704239	0.323636493	0.255798966	0.028472701	0.16225172599999999	-1.048999176	-0.322875179	-0.626525356	1.722823776	-0.010360352	0.34533184299999997	0.54030341	0.577515235	-0.55648014	-0.004692114	-0.24576097100000002	-0.521385907	-0.320104805	-0.121262972	0.13498463300000002	0.13998211900000002	0.20381637800000002	-0.056134942	-0.007646411	-0.045087126	0.041381046	-0.045379908	-0.160288445	-0.09062371400000001	-0.518167504	0.06530861	-0.43908317399999996	0.8331005640000001	-0.175832682	-0.483273148	0.511047316	-0.340946835	0.271710847	0.03300015	0.104286558	-0.7929402740000001	-0.44690094	0.439953417	-0.081002833	-0.181270385	-0.072517245	-0.049300504	0.313521024	-0.7974245759999999	-0.144516595	0.116816793	-0.39339561100000003	-0.202900274	-0.37112443799999995	-0.756167235	-0.04949301	0.22970806300000002	0.067572609	0.439288557	-0.07407858	0.316399151	-0.38919495600000004	-1.247910012	-0.130192038	0.339146719	-0.008596437	1.9833181180000001	-1.019846682	0.25812013699999997	-0.311730788	1.046533268	-0.023546055	-0.472693983	0.419634158	-0.013446091	0.278769013	-0.86515934	-0.34753932299999996	0.11469509900000001	0.028589569	-0.025275101	-0.07371533599999999	0.41917627	-0.13373321800000001	0.128583177	1.341666399	-0.223966329	-0.21837447	0.158993161	-0.281386732	2.08542393	-0.175667264	0.733665268	-0.35443390799999996	-3.502386294	0.23262306100000002	0.198360161	-0.19374926399999998	-0.076404864	0.023304435	0.19098114300000002	-0.3746552	0.238391052	-1.633171846	0.461458373	-0.586871603	0.07893736900000001	-0.43543555700000003
C00135	0.350310551	0.283372611	0.181011488	-0.21955892899999999	-0.145821893	0.40937323	0.409806878	0.35487801399999996	1.1061285159999998	0.212056386	-0.112981858	0.14740487900000002	0.05424951099999999	0.44779927700000005	-0.303846009	1.328826112	-0.150238387	0.8162655529999999	0.603358744	-0.144961606	0.380278296	0.579792985	0.301460288	0.49590113	0.186615371	0.39854783899999996	0.577692839	0.22700593300000002	0.012252202	0.375027581	0.306947272	0.703015437	0.636466634	0.7133445629999999	0.427975465	0.33800294799999997	0.38232277200000003	0.361312055	0.406123026	0.385018332	0.540668986	0.143399471	0.13944890199999999	0.50194068	0.188875895	0.36237543299999997	-0.44111837200000004	0.282157087	0.29901010699999997	0.322711611	0.137663323	0.167841658	-0.325882756	0.7335501520000001	0.512549474	-1.181403156	0.259127106	0.32864072699999997	0.067366194	0.579433141	0.609133069	0.123061788	0.003185785	0.214756812	0.015122141	0.18818997699999998	0.371584033	0.29267987	0.027673853999999998	0.333353454	0.207586761	0.07222878099999999	0.322158702	1.283358123	-0.831820745	-0.22566350000000002	0.29752821100000004	0.220138193	0.44656012700000003	0.277087513	-0.313245332	0.070624086	0.206937395	0.448759019	-0.08295556400000001	0.004782348	0.16661463199999998	-0.251947541	-0.156543051	-0.034852075	0.21052077600000002	0.403522871	0.396350715	0.26552365899999997	0.288536672	-0.024421488999999998	0.613030107	-0.952299826	0.354865967	1.468687184	0.36860770299999995	-0.182557473	-0.105476844	0.417388539	0.6151783000000001	0.7814213059999999	0.041467125	0.25211600100000003	0.405913039	0.062945867	0.19555773399999998	0.202443843	0.10380186699999999	0.06788743400000001	0.18057152399999998
C00141	0.368505742	0.168431757	0.276591368	-0.163217948	0.156958299	0.037373781	0.001708318	0.080188345	0.7329409570000001	-0.09212086800000001	-0.26155610100000004	-0.035356882	0.183693982	-0.095400198	-0.114593969	-0.278333958	0.146842799	0.459847085	0.266546983	-0.112829963	-0.176426245	0.508186565	-0.109190286	0.26804628199999997	0.06563197400000001	0.686621102	-0.010990217	0.15140804800000002	0.248479234	0.232607562	-0.030820012999999997	0.651052894	0.31999468600000003	0.013805308999999998	0.021883148999999998	-0.057389256	0.15483366099999998	0.115670533	-0.095059235	0.278756098	0.9237002059999999	-0.177432833	0.201506847	0.323983829	-0.043899932	0.209555777	-0.175681196	-0.017398964	0.280753552	0.344718883	0.34283048	0.046031148	-0.156573571	0.599154547	0.24643737300000002	-0.039978514	0.145897907	-0.216950749	-0.127986593	0.88010078	1.182374017	0.134986255	0.07728488900000001	-0.024697586	-0.043031215	0.71655114	0.11099083300000001	0.287516003	0.561586007	0.119441768	0.227081273	0.142518857	-0.031743345	-0.27592490000000003	-0.120223676	-0.051998799000000005	-0.009450421	-0.007423031	0.49729627600000004	0.045067432000000004	-0.12802881300000002	-0.005927463000000001	-0.002505737	0.442161375	0.843693073	-0.050265150999999994	0.410428974	0.058527615	0.025118181	0.0011550389999999998	0.45685997799999994	0.53415437	1.143949084	0.27246891300000003	0.19414527399999998	0.052460427999999996	0.416218165	0.121704903	-0.16777352199999998	-0.8335766170000001	0.5285762629999999	-0.366508557	-0.079708677	0.309076125	0.19720534899999997	0.20233776399999998	-0.035200662	0.0066141080000000005	-0.0013526679999999998	0.22906348699999998	0.241969992	0.016435022	0.054355373	-0.06315957400000001	0.083421127
C00144	-0.662475953	0.543549347	0.15331684199999998	-0.115653091	-0.11009344800000001	-0.015623312	0.694918536	-0.334335372	-0.160119558	-0.20419848100000002	-0.111860914	-0.152707169	-0.36406763700000006	-0.003020708	-0.121951083	-0.40652919200000004	-0.159235858	-0.063197929	-1.111276313	-0.032179115	-0.614868977	-0.14227119400000002	-0.126418043	0.44005035	-0.24305223	-0.33635072	-0.411117061	-0.191321307	-0.8394053029999999	-0.361178376	-0.21451472	-0.042448426	0.07918517	0.0036472109999999996	-0.204304287	-0.383193514	-1.0668568379999999	-0.282264773	-0.189784156	0.566787736	0.037079334	-0.6387505179999999	-0.065714657	0.37734963299999996	0.206653638	0.42553368700000005	-0.582875503	-0.029794257	0.13302578199999998	-0.318611259	0.019609947	-0.538245778	0.121788965	0.18776407	-0.044787212	-0.476172087	-0.281903597	-0.015163373	-0.005309399	-0.098557459	-0.13734001699999998	-0.16216481900000002	0.056578404000000006	0.038515304	-0.278291214	-0.14569094800000001	0.208580188	-0.093991785	-0.38923299899999997	-0.337964734	-0.326441763	0.230127942	-0.500856988	-0.813837532	-0.6649125260000001	-0.235025839	-0.099408444	0.427555222	-0.308218092	-0.334491237	-0.071226833	-0.11487864	-0.11268254	0.068468187	-0.151989328	-0.304769648	-0.445676133	-0.18647782	-0.363224073	0.150183917	-0.029720042999999998	0.151181083	-0.040801755	-0.09554569199999999	0.427351572	-0.207206588	0.001501774	-0.652003201	-0.739115195	-1.93776335	-0.13825895400000002	-0.368626926	-0.380635586	-0.33779990299999996	0.01602481	-0.291656951	-0.628063327	-0.028826627	0.12085373	0.11560058	-0.261778707	-0.40766846	-0.059126965999999996	-0.01494686	0.158483142
C00149	-0.42130228399999997	0.19100662100000002	0.46240661200000005	-0.45579784700000003	-0.016979874	-0.226280595	0.7104019979999999	0.22919271100000002	-0.732729253	-0.345816922	-0.532171317	-0.22058012800000001	0.13192082300000002	0.212610425	0.067794703	-0.054863153	0.062974547	-0.45393151600000003	-0.30741952300000003	-0.485210325	-0.63565121	0.496314589	-0.070608171	-0.727203035	0.09563612199999999	-0.657004634	-0.162187207	0.24852030100000003	-0.813832727	0.223085864	-0.354442782	-0.8604442840000001	0.47559199399999996	-0.050036962000000004	0.475292114	-0.022786527999999997	-1.3346283490000002	-0.015030436000000001	0.22806517	-0.263966981	-0.571037238	-0.106301331	0.338416085	-0.65360483	0.33903276299999996	0.174021025	-0.653560316	-0.020906684	0.016323031	-0.799691831	-0.066365044	-0.430257836	0.363832781	-0.42492803100000004	-0.409920136	-0.265936152	0.069848878	-0.24300058600000002	0.20494816600000001	-0.319087528	-0.553542684	-0.012296327	0.095469336	0.075728646	-0.169693012	-0.074885619	0.076224265	0.278943397	-0.023144525	0.646213895	-0.024144403999999998	-0.43559073299999995	0.017525733	-1.138159505	-0.7607880509999999	-0.144621689	0.41699962100000004	0.213768915	-0.765447963	0.36068373200000003	-0.48024786700000005	-0.361732029	-0.206123458	-0.882963547	0.392750764	-0.415575477	-0.269277468	0.010167745	-0.376598086	-0.074614664	-0.244722998	-0.157860844	-0.173682628	-0.010920055	0.18100338300000002	-0.361133041	0.450469868	-0.117119034	-0.18425909	-3.717543698	-0.023377762000000003	0.377393321	-0.45337026	-0.11099115	0.5774925129999999	-0.065951607	0.035080016	-0.36037447899999997	0.445402249	0.020517916	0.409096234	-0.09549698300000001	-0.066361762	-0.36971568299999996	0.032708548999999996
